Date,Rain,PET (mm/h=L/h over 1m2),SV,SF_complete,Soil_moisture,PSY,,SF in L/h ,PET,PET_2.88,,,,,,Transpiration_min (L/h m2 of leaf area SF/Aleafmax),,Transpiration_max (L/h per m2 of leaf area SF/Aleafmin),Evaporation_min,Evaporation_max,maxLeaf area (m2): ,24.6163419,,SWA m2,SWA cm2
2021-06-02 0:00,0,0.037474097,2.795622546550822,170.29669366386398,0.16211962836491386,-0.328935492,,,,,,,,,,,,,,,,,,,
2021-06-02 0:30,0,0.034458998,1.9913454733635636,121.3037684485394,0.16211962836491386,-0.320002639,,,,,,,,,,,,,,,,,,,
2021-06-02 1:00,0,0.035888713,2.269334991,138.2376337802225,0.16211962836491386,-0.312144847,,,,,,,,,,,,,,,,,,,
2021-06-02 1:30,0,0.059106975,1.790571186656982,109.0735060903266,0.16211962836491386,-0.322134293,,,,,,,,,,,,,,,,,,,
2021-06-02 2:00,0,0.041598357,1.218228423041941,74.20897103128081,0.1628790131056884,-0.345728776,,,,,,,,,,,,,,,,,,,
2021-06-02 2:30,0,0.036283665,1.5063070090668556,91.75741682412638,0.1628790131056884,-0.341048676,,,,,,,,,,,,,,,,,,,
2021-06-02 3:00,0,0.035710871,1.197502282,72.94642816441754,0.1628790131056884,-0.335726137,,,,,,,,,,,,,,,,,,,
2021-06-02 3:30,0,3.271019973049637e-05,-0.328315664,-19.99950679,0.1628790131056884,-0.301067146,,,,,,,,,,,,,,,,,,,
2021-06-02 4:00,0,5.5760744569508447e-05,2.071135764966262,126.16423248478053,0.1628790131056884,-0.273211994,,,,,,,,,,,,,,,,,,,
2021-06-02 4:30,0,5.752161602364953e-05,0.4805417801351161,29.272433943317413,0.1628790131056884,-0.270007916,,,,,,,,,,,,,,,,,,,
2021-06-02 5:00,0,5.361994966214188e-05,-0.018594085,-1.132667614,0.1628790131056884,-0.269997361,,,,,,,,,,,,,,,,,,,
2021-06-02 5:30,0,5.280104167887239e-05,1.1143961015280253,67.88397516548372,0.1628790131056884,-0.268930215,,,,,,,,,,,,,,,,,,,
2021-06-02 6:00,0,0.000732592,0.069065483,4.207157165958309,0.1628790131056884,-0.260015832,,,,,,,,,,,,,,,,,,,
2021-06-02 6:30,0,0.000711028,1.1143961015280253,67.88397516548372,0.1628790131056884,-0.257493772,,,,,,,,,,,,,,,,,,,
2021-06-02 7:00,0,0.002615013,2.308758476692429,140.6391343975349,0.1628790131056884,-0.312147486,,,,,,,,,,,,,,,,,,,
2021-06-02 7:30,0,0.002675728,1.6285947717822995,99.20663477798963,0.1628790131056884,-0.385726137,,,,,,,,,,,,,,,,,,,
2021-06-02 8:00,0,0.011741847,1.5267367020839917,93.00190141224736,0.1628790131056884,-0.430015832,,,,,,,,,,,,,,,,,,,
2021-06-02 8:30,0,0.012583712,2.051215760098444,124.95079579571718,0.1628790131056884,-0.480724237,,,,,,,,,,,,,,,,,,,
2021-06-02 9:00,0,0.012000849,3.440858419048557,209.6015476,0.1628790131056884,-0.62067938,,,,,,,,,,,,,,,,,,,
2021-06-02 9:30,0,0.015016579,6.050963813678952,368.5973745706724,0.1628790131056884,-0.831887537,,,,,,,,,,,,,,,,,,,
2021-06-02 10:00,0,0.042431549,7.268345279402927,442.7547527890744,0.16211962836491386,-0.939203357,,,,,,,,,,,,,,,,,,,
2021-06-02 10:30,0,0.049867213,9.065744108438858,552.2441680027871,0.16211962836491386,-1.166803838,,,,,,,,,,,,,,,,,,,
2021-06-02 11:00,0,0.2726728730150053,8.977498844196335,546.8686652366727,0.16136024362413928,-1.376098072,,,,,,,,,,,,,,,,,,,
2021-06-02 11:30,0,0.3440478767522002,9.109747946,554.9246829,0.16136024362413928,-1.485232824,,,,,,,,,,,,,,,,,,,
2021-06-02 12:00,0,0.3636791876171157,10.86357699041665,661.7600237604728,0.15984147414259017,-1.586913185,,,,,,,,,,,,,,,,,,,
2021-06-02 12:30,0,0.3511954869621398,9.051058607,551.3495936347246,0.15984147414259017,-1.475540269,,,,,,,,,,,,,,,,,,,
2021-06-02 13:00,0,0.3725318031525508,9.874482039449257,601.5088285205481,0.15832270466104104,-1.498744148,,,,,,,,,,,,,,,,,,,
2021-06-02 13:30,0,0.4930153552777728,9.473418153071009,577.0778287482569,0.15832270466104104,-1.420920858,,,,,,,,,,,,,,,,,,,
2021-06-02 14:00,0,0.4991585042959344,9.241288516,562.9375401156192,0.1545257809571682,-1.529726858,,,,,,,,,,,,,,,,,,,
2021-06-02 14:30,0,0.515834311,9.531111385066938,580.5922398,0.1545257809571682,-1.510329716,,,,,,,,,,,,,,,,,,,
2021-06-02 15:00,0,0.4836213973609364,10.54739133101542,642.4994220578604,0.15072885725329535,-1.403222548,,,,,,,,,,,,,,,,,,,
2021-06-02 15:30,0,0.4704646160133275,9.617400065645144,585.8485562876477,0.15072885725329535,-1.324992822,,,,,,,,,,,,,,,,,,,
2021-06-02 16:00,0,0.4755002346461738,9.559907669837951,582.3463793114108,0.1476913182901971,-1.363188246,,,,,,,,,,,,,,,,,,,
2021-06-02 16:30,0,0.5529094213001076,8.948012971014368,545.0725190727794,0.1476913182901971,-1.416477923,,,,,,,,,,,,,,,,,,,
2021-06-02 17:00,0,0.5294735122304736,9.343114040229866,569.1402909661884,0.14541316406787338,-1.302076242,,,,,,,,,,,,,,,,,,,
2021-06-02 17:30,0,0.5416303485715135,9.487854074573132,577.9571998582217,0.14541316406787338,-1.177873623,,,,,,,,,,,,,,,,,,,
2021-06-02 18:00,0,0.4934390835475445,9.139040079679653,556.7090273868226,0.14389439458632428,-1.043225187,,,,,,,,,,,,,,,,,,,
2021-06-02 18:30,0,0.4757441865192224,9.473418153071009,577.0778287482569,0.14389439458632428,-0.938574112,,,,,,,,,,,,,,,,,,,
2021-06-02 19:00,0,0.4340170936171691,8.8593415,539.6710537219731,0.1423756251047751,-0.903214632,,,,,,,,,,,,,,,,,,,
2021-06-02 19:30,0,0.4367539450344558,8.561420159460827,521.5230317920262,0.1423756251047751,-0.893594483,,,,,,,,,,,,,,,,,,,
2021-06-02 20:00,0,0.3388149061600677,7.938984109295818,483.6070400602115,0.1423756251047751,-0.842105268,,,,,,,,,,,,,,,,,,,
2021-06-02 20:30,0,0.3220122937104355,7.488773581985226,456.18224898880896,0.1423756251047751,-0.792524698,,,,,,,,,,,,,,,,,,,
2021-06-02 21:00,0,0.2680514887826902,6.529229769050999,397.7311756,0.14389439458632428,-0.693193523,,,,,,,,,,,,,,,,,,,
2021-06-02 21:30,0,0.1046986142224184,4.801155943582195,292.46472631486665,0.14389439458632428,-0.611075062,,,,,,,,,,,,,,,,,,,
2021-06-02 22:00,0,0.07443014,4.2308443103824125,257.7239185431635,0.14693193354942255,-0.538938131,,,,,,,,,,,,,,,,,,,
2021-06-02 22:30,0,0.120133069,3.365921924489503,205.0367549004355,0.14693193354942255,-0.462134293,,,,,,,,,,,,,,,,,,,
2021-06-02 23:00,0,0.058850096,2.426601677060025,147.81760969568617,0.14845070303097166,-0.398956601,,,,,,,,,,,,,,,,,,,
2021-06-02 23:30,0,0.000106502,2.987371443883198,181.9771700821428,0.14845070303097166,-0.338550364,,,,,,,,,,,,,,,,,,,
2021-06-03 0:00,0,0.0001047,1.3222938782284477,80.54816834701006,0.14921008777174624,-0.337881539,,,,,,,,,,,,,,,,,,,
2021-06-03 0:30,0,0.000100264,1.5685047425951495,95.54622171,0.14921008777174624,-0.329992084,,,,,,,,,,,,,,,,,,,
2021-06-03 1:00,0,0.000120989,2.191815075802322,133.51547081785606,0.14921008777174624,-0.318938131,,,,,,,,,,,,,,,,,,,
2021-06-03 1:30,0,0.000120854,2.0924893086592404,127.4649938817036,0.14921008777174624,-0.303214632,,,,,,,,,,,,,,,,,,,
2021-06-03 2:00,0,9.275619609791811e-05,1.0940865260621453,66.64680759584049,0.14996947251252082,-0.313206716,,,,,,,,,,,,,,,,,,,
2021-06-03 2:30,0,9.380805295699668e-05,1.0940865260621453,66.64680759584049,0.14996947251252082,-0.345723499,,,,,,,,,,,,,,,,,,,
2021-06-03 3:00,0,9.265097807436064e-05,1.1773531893646365,71.71903648823208,0.14996947251252082,-0.34786043,,,,,,,,,,,,,,,,,,,
2021-06-03 3:30,0,9.191653879657291e-05,1.156566936672424,70.45283189580142,0.14996947251252082,-0.334265947,,,,,,,,,,,,,,,,,,,
2021-06-03 4:00,0,0.000112561,0.4374832482957044,26.649502741349895,0.14996947251252082,-0.346806477,,,,,,,,,,,,,,,,,,,
2021-06-03 4:30,0,0.000111146,0.63021061,38.389582777025744,0.14996947251252082,-0.342129015,,,,,,,,,,,,,,,,,,,
2021-06-03 5:00,0,0.000105585,0.6728019440195822,40.98405440981875,0.14996947251252082,-0.348946047,,,,,,,,,,,,,,,,,,,
2021-06-03 5:30,0,0.000106082,1.3429197870243752,81.80460551378442,0.14996947251252082,-0.354271224,,,,,,,,,,,,,,,,,,,
2021-06-03 6:00,0,0.000815745,0.5661627843655633,34.48807864707563,0.14996947251252082,-0.38786043,,,,,,,,,,,,,,,,,,,
2021-06-03 6:30,0,0.000829186,1.5072163820815936,91.81281171923057,0.14996947251252082,-0.405726137,,,,,,,,,,,,,,,,,,,
2021-06-03 7:00,0,0.001327249,1.751328540130948,106.6830213797749,0.14996947251252082,-0.394276501,,,,,,,,,,,,,,,,,,,
2021-06-03 7:30,0,0.001335062,2.1521393792789616,131.09860665818067,0.14996947251252082,-0.413227826,,,,,,,,,,,,,,,,,,,
2021-06-03 8:00,0,0.002368954,2.310408674218055,140.73965697446613,0.14996947251252082,-0.463227826,,,,,,,,,,,,,,,,,,,
2021-06-03 8:30,0,0.002495996,3.3120899207298273,201.75755246844628,0.14996947251252082,-0.544308165,,,,,,,,,,,,,,,,,,,
2021-06-03 9:00,0,0.016619229,4.143656433604083,252.41282704361873,0.14996947251252082,-0.668566196,,,,,,,,,,,,,,,,,,,
2021-06-03 9:30,0,0.082513629,6.550712694344756,399.0398182920556,0.14996947251252082,-0.858922299,,,,,,,,,,,,,,,,,,,
2021-06-03 10:00,0,0.1904414637887106,8.174937022904407,497.9802254165371,0.14921008777174624,-1.038242919,,,,,,,,,,,,,,,,,,,
2021-06-03 10:30,0,0.1993306306582611,8.553062220735706,521.0139039297941,0.14921008777174624,-1.1353199,,,,,,,,,,,,,,,,,,,
2021-06-03 11:00,0,0.3312365873736951,9.408343770718895,573.1137914105071,0.14845070303097166,-1.260013193,,,,,,,,,,,,,,,,,,,
2021-06-03 11:30,0,0.4013256767523116,9.116778007107532,555.3529225157218,0.14845070303097166,-1.39,,,,,,,,,,,,,,,,,,,
2021-06-03 12:00,0,0.3879517691895968,9.624780619270208,586.2981463,0.14693193354942255,-1.519894454,,,,,,,,,,,,,,,,,,,
2021-06-03 12:30,0,0.3858971007560046,9.882037961166551,601.9691011305348,0.14693193354942255,-1.607274565,,,,,,,,,,,,,,,,,,,
2021-06-03 13:00,0,0.3718740020232964,9.796580638360169,596.7634271595447,0.14541316406787338,-1.406625886,,,,,,,,,,,,,,,,,,,
2021-06-03 13:30,0,0.468168559,9.552844976,581.9161519021287,0.14541316406787338,-1.354790923,,,,,,,,,,,,,,,,,,,
2021-06-03 14:00,0,0.4675466786317693,9.408343770718895,573.1137914105071,0.14161624036400058,-1.319814132,,,,,,,,,,,,,,,,,,,
2021-06-03 14:30,0,0.516501053,9.810843892137708,597.6322801319177,0.14161624036400058,-1.448811277,,,,,,,,,,,,,,,,,,,
2021-06-03 15:00,0,0.5032803811032803,9.810843892137708,597.6322801319177,0.1385787014009023,-1.265165696,,,,,,,,,,,,,,,,,,,
2021-06-03 15:30,0,0.6056002090588459,10.12259100677145,616.6225057426235,0.1385787014009023,-1.285821129,,,,,,,,,,,,,,,,,,,
2021-06-03 16:00,0,0.5759548561372739,9.028629855251337,549.9833353973853,0.13554116243780406,-1.31528032,,,,,,,,,,,,,,,,,,,
2021-06-03 16:30,0,0.659230087,10.037953812241534,611.4667902805297,0.13554116243780406,-1.356528057,,,,,,,,,,,,,,,,,,,
2021-06-03 17:00,0,0.5913580667435262,9.682179346078568,589.7946173499134,0.13250362347470576,-1.250207176,,,,,,,,,,,,,,,,,,,
2021-06-03 17:30,0,0.6378526511355868,9.667842098334685,588.9212569994485,0.13250362347470576,-1.245484659,,,,,,,,,,,,,,,,,,,
2021-06-03 18:00,0,0.5219303398105372,9.393847093983473,572.2307193662491,0.13098485399315662,-1.095962338,,,,,,,,,,,,,,,,,,,
2021-06-03 18:30,0,0.4358679010984452,9.408343770718895,573.1137914105071,0.13098485399315662,-1.030448456,,,,,,,,,,,,,,,,,,,
2021-06-03 19:00,0,0.3193110118901697,7.353071423734732,447.9158866711843,0.13022546925238207,-0.924934772,,,,,,,,,,,,,,,,,,,
2021-06-03 19:30,0,0.3303786859002929,8.866196556885809,540.0886328071898,0.13022546925238207,-0.912553723,,,,,,,,,,,,,,,,,,,
2021-06-03 20:00,0,0.3234849116292972,8.777139496172898,534.6636790681587,0.13098485399315662,-0.862107906,,,,,,,,,,,,,,,,,,,
2021-06-03 20:30,0,0.2302730766968796,6.939261242000509,422.7084401792657,0.13098485399315662,-0.814645798,,,,,,,,,,,,,,,,,,,
2021-06-03 21:00,0,0.094126292,7.557295776913277,460.35631148992695,0.13326300821548034,-0.72572086,,,,,,,,,,,,,,,,,,,
2021-06-03 21:30,0,0.089632929,6.370446912,388.0588413758633,0.13326300821548034,-0.605343648,,,,,,,,,,,,,,,,,,,
2021-06-03 22:00,0,0.075496394,5.189162496,316.1003322933764,0.1363005471785786,-0.522160679,,,,,,,,,,,,,,,,,,,
2021-06-03 22:30,0,0.1221379566619094,3.740999645535823,227.88479489781372,0.1363005471785786,-0.463214632,,,,,,,,,,,,,,,,,,,
2021-06-03 23:00,0,0.1078447406793723,2.565163500444609,156.25816989203452,0.1370599319193532,-0.430005277,,,,,,,,,,,,,,,,,,,
2021-06-03 23:30,0,0.09958356,3.1798828611835157,193.70409577146253,0.1370599319193532,-0.398951324,,,,,,,,,,,,,,,,,,,
2021-06-04 0:00,0,0.098209111,2.4888864088777716,151.61171412777026,0.1385787014009023,-0.368555642,,,,,,,,,,,,,,,,,,,
2021-06-04 0:30,0,0.1331945799808875,2.133744306237566,129.97806192565952,0.1385787014009023,-0.400015832,,,,,,,,,,,,,,,,,,,
2021-06-04 1:00,0,0.049756648,2.0140597682639827,122.68742066053768,0.1385787014009023,-0.437868346,,,,,,,,,,,,,,,,,,,
2021-06-04 1:30,0,0.000121389,1.3230092325769838,80.59174450163225,0.1385787014009023,-0.463193523,,,,,,,,,,,,,,,,,,,
2021-06-04 2:00,0,0.050918745,1.343654709102488,81.84937364607669,0.1385787014009023,-0.505723499,,,,,,,,,,,,,,,,,,,
2021-06-04 2:30,0,0.000362531,2.331761653956749,142.0403840178424,0.1385787014009023,-0.517849875,,,,,,,,,,,,,,,,,,,
2021-06-04 3:00,0,0.094482131,2.857582454050574,174.07101126619725,0.1385787014009023,-0.509984168,,,,,,,,,,,,,,,,,,,
2021-06-04 3:30,0,0.05000726,1.364280305,83.10579176144188,0.1385787014009023,-0.49572086,,,,,,,,,,,,,,,,,,,
2021-06-04 4:00,0,0.042631416,1.177930510659492,71.75420429291907,0.1385787014009023,-0.45,,,,,,,,,,,,,,,,,,,
2021-06-04 4:30,0,0.039948191,1.8534429653900273,112.90337076795038,0.1385787014009023,-0.404273863,,,,,,,,,,,,,,,,,,,
2021-06-04 5:00,0,0.000133992,1.177930510659492,71.75420429291907,0.1385787014009023,-0.387878901,,,,,,,,,,,,,,,,,,,
2021-06-04 5:30,0,0.034275559,1.650975624431115,100.56997519466132,0.1385787014009023,-0.363206716,,,,,,,,,,,,,,,,,,,
2021-06-04 6:00,0,0.000801504,1.711915887012346,104.28218063576976,0.13933808614167686,-0.361082978,,,,,,,,,,,,,,,,,,,
2021-06-04 6:30,0,0.000766899,1.7929022438918636,109.21550356431726,0.13933808614167686,-0.372163318,,,,,,,,,,,,,,,,,,,
2021-06-04 7:00,0,0.006781243,2.527991056013384,153.99379253900037,0.13933808614167686,-0.408555642,,,,,,,,,,,,,,,,,,,
2021-06-04 7:30,0,0.007036528,2.722469717722373,165.84055386880704,0.13933808614167686,-0.506809115,,,,,,,,,,,,,,,,,,,
2021-06-04 8:00,0,0.023983943,2.133744306237566,129.97806192565952,0.13933808614167686,-0.588924938,,,,,,,,,,,,,,,,,,,
2021-06-04 8:30,0,0.024262818,3.163320914545521,192.69521681655223,0.13933808614167686,-0.66105923,,,,,,,,,,,,,,,,,,,
2021-06-04 9:00,0,0.024509058,4.381650775139494,266.91036696516267,0.1385787014009023,-0.736806477,,,,,,,,,,,,,,,,,,,
2021-06-04 9:30,0,0.024870327,5.123819263316356,312.1199178159969,0.1385787014009023,-0.79535948,,,,,,,,,,,,,,,,,,,
2021-06-04 10:00,0,0.042814733,6.539522807708801,398.3581809591018,0.13781931666012773,-0.897493772,,,,,,,,,,,,,,,,,,,
2021-06-04 10:30,0,0.045987134,7.547542493741059,459.7621855487675,0.13781931666012773,-1.056785368,,,,,,,,,,,,,,,,,,,
2021-06-04 11:00,0,0.1995518780727327,8.947060754425781,545.0145143407427,0.1370599319193532,-1.190366658,,,,,,,,,,,,,,,,,,,
2021-06-04 11:30,0,0.2197038830357963,8.166031514,497.4377420228423,0.1370599319193532,-1.251053953,,,,,,,,,,,,,,,,,,,
2021-06-04 12:00,0,0.3367192831664449,8.813664912287498,536.8886423797071,0.1363005471785786,-1.313196162,,,,,,,,,,,,,,,,,,,
2021-06-04 12:30,0,0.3516926553990351,8.484479188679668,516.8361355057285,0.1363005471785786,-1.393536433,,,,,,,,,,,,,,,,,,,
2021-06-04 13:00,0,0.3402294206996673,11.01644013826677,671.0717560234865,0.13478177769702945,-1.408588468,,,,,,,,,,,,,,,,,,,
2021-06-04 13:30,0,0.2912949457431201,9.689590142,590.2460495341691,0.13478177769702945,-1.260073882,,,,,,,,,,,,,,,,,,,
2021-06-04 14:00,0,0.3302923265338335,9.516875555761086,579.7250573601702,0.13326300821548034,-1.141262606,,,,,,,,,,,,,,,,,,,
2021-06-04 14:30,0,0.4167295856927577,10.880005036833294,662.7607461189194,0.13326300821548034,-1.364792086,,,,,,,,,,,,,,,,,,,
2021-06-04 15:00,0,0.3797504527512805,9.516875555761086,579.7250573601702,0.1294660845116075,-1.367125639,,,,,,,,,,,,,,,,,,,
2021-06-04 15:30,0,0.4909115096522843,9.603383184641691,584.9947112314497,0.1294660845116075,-1.260288974,,,,,,,,,,,,,,,,,,,
2021-06-04 16:00,0,0.3971095297373075,9.473508163010582,577.0833117470706,0.12642854554850927,-1.287886816,,,,,,,,,,,,,,,,,,,
2021-06-04 16:30,0,0.4514163219262285,8.902676317087765,542.3108149668338,0.12642854554850927,-1.310364019,,,,,,,,,,,,,,,,,,,
2021-06-04 17:00,0,0.441402087,9.675243084151292,589.3720916144349,0.12415039132618556,-1.258893274,,,,,,,,,,,,,,,,,,,
2021-06-04 17:30,0,0.4352130248022853,9.035588923502765,550.4072503910819,0.12415039132618556,-1.184674823,,,,,,,,,,,,,,,,,,,
2021-06-04 18:00,0,0.5169560366933384,9.574580846413316,583.2402029284129,0.12187223710386186,-1.080684657,,,,,,,,,,,,,,,,,,,
2021-06-04 18:30,0,0.5590417064620009,8.947060754425781,545.0145143407427,0.12187223710386186,-1.050013193,,,,,,,,,,,,,,,,,,,
2021-06-04 19:00,0,0.4161875048705571,9.473508163010582,577.0833117470706,0.12111285236308729,-1.024645798,,,,,,,,,,,,,,,,,,,
2021-06-04 19:30,0,0.4454893832041597,8.544663684295738,520.5023030382122,0.12111285236308729,-0.957863069,,,,,,,,,,,,,,,,,,,
2021-06-04 20:00,0,0.2998909512561092,8.227012823118864,501.1524479,0.12263162184463644,-0.876410794,,,,,,,,,,,,,,,,,,,
2021-06-04 20:30,0,0.2898807678208193,6.457636754570875,393.37005259972176,0.12263162184463644,-0.838938131,,,,,,,,,,,,,,,,,,,
2021-06-04 21:00,0,0.2473152612865292,5.123819263316356,312.1199178159969,0.1256691608077347,-0.796782729,,,,,,,,,,,,,,,,,,,
2021-06-04 21:30,0,0.1843687149366624,4.435479978013601,270.1893987798587,0.1256691608077347,-0.727873623,,,,,,,,,,,,,,,,,,,
2021-06-04 22:00,0,0.1263156428088984,4.399608173748958,268.0042505488992,0.12870669977083293,-0.648547726,,,,,,,,,,,,,,,,,,,
2021-06-04 22:30,0,0.1290302872042116,3.257999002142947,198.4625781150766,0.12870669977083293,-0.627878901,,,,,,,,,,,,,,,,,,,
2021-06-04 23:00,0,0.1258800710313714,2.567025677142098,156.37160528229904,0.1294660845116075,-0.598922299,,,,,,,,,,,,,,,,,,,
2021-06-04 23:30,0,9.74366372808763e-05,2.915233716915946,177.58286570578608,0.1294660845116075,-0.558932854,,,,,,,,,,,,,,,,,,,
2021-06-05 0:00,0,0.000663364,0.7155492559731663,43.58802750257217,0.1294660845116075,-0.51213957,,,,,,,,,,,,,,,,,,,
2021-06-05 0:30,0,0.000653605,2.471064486902762,150.52608316846064,0.1294660845116075,-0.481077701,,,,,,,,,,,,,,,,,,,
2021-06-05 1:00,0,0.047425741,2.2345213340411836,136.11694310380764,0.13022546925238207,-0.461075062,,,,,,,,,,,,,,,,,,,
2021-06-05 1:30,0,0.045314567,2.2938989191113395,139.7339572918167,0.13022546925238207,-0.451069785,,,,,,,,,,,,,,,,,,,
2021-06-05 2:00,0,0.040624267,1.6112195206959408,98.14821299095794,0.13022546925238207,-0.44894077,,,,,,,,,,,,,,,,,,,
2021-06-05 2:30,0,0.039297457,1.814257518176987,110.51637038109423,0.13022546925238207,-0.443201439,,,,,,,,,,,,,,,,,,,
2021-06-05 3:00,0,0.041226515,2.0354135727495337,123.9881979437659,0.13098485399315662,-0.457873623,,,,,,,,,,,,,,,,,,,
2021-06-05 3:30,0,0.04063953,1.854636550921088,112.97607860534976,0.13098485399315662,-0.462123738,,,,,,,,,,,,,,,,,,,
2021-06-05 4:00,0,0.040625541,1.4268316403857697,86.91613647,0.13098485399315662,-0.47572086,,,,,,,,,,,,,,,,,,,
2021-06-05 4:30,0,8.25852371888243e-05,0.9693075819991002,59.04583813055201,0.13098485399315662,-0.457857791,,,,,,,,,,,,,,,,,,,
2021-06-05 5:00,0,7.898584656599194e-05,1.8949401646495856,115.43119264395158,0.13174423873393123,-0.423214632,,,,,,,,,,,,,,,,,,,
2021-06-05 5:30,0,8.004616879180251e-05,1.3650152161983882,83.15055922204198,0.13174423873393123,-0.414284417,,,,,,,,,,,,,,,,,,,
2021-06-05 6:00,0,0.033581691,1.935168685135803,117.8817323415385,0.13174423873393123,-0.438953963,,,,,,,,,,,,,,,,,,,
2021-06-05 6:30,0,0.00062728,0.8004722615605312,48.76115328286362,0.13174423873393123,-0.465354202,,,,,,,,,,,,,,,,,,,
2021-06-05 7:00,0,0.008247055,1.9552548866531152,119.1052929795383,0.13174423873393123,-0.533190885,,,,,,,,,,,,,,,,,,,
2021-06-05 7:30,0,0.008305711,2.878937356630238,175.37185544035714,0.13174423873393123,-0.617146748,,,,,,,,,,,,,,,,,,,
2021-06-05 8:00,0,0.092857188,3.875892844271249,236.1018791,0.13174423873393123,-0.600379851,,,,,,,,,,,,,,,,,,,
2021-06-05 8:30,0,0.069149577,3.9310050519067294,239.45906572459103,0.13174423873393123,-0.516038859,,,,,,,,,,,,,,,,,,,
2021-06-05 9:00,0,0.060558038,3.4300049937686135,208.9404059249736,0.13174423873393123,-0.54645829,,,,,,,,,,,,,,,,,,,
2021-06-05 9:30,0,0.096866677,5.214664012278218,317.65376944557977,0.13174423873393123,-0.640042218,,,,,,,,,,,,,,,,,,,
2021-06-05 10:00,0,0.077052457,6.1319921421570855,373.5332542193612,0.13174423873393123,-0.750642439,,,,,,,,,,,,,,,,,,,
2021-06-05 10:30,0,0.1366019036345636,7.490640473993032,456.2959716,0.13174423873393123,-0.917558262,,,,,,,,,,,,,,,,,,,
2021-06-05 11:00,0,0.1756996201208691,7.584756116960144,462.0290713274939,0.13098485399315662,-0.928806198,,,,,,,,,,,,,,,,,,,
2021-06-05 11:30,0,0.1975009004132762,7.522053738926365,458.20952577504136,0.13098485399315662,-0.882209337,,,,,,,,,,,,,,,,,,,
2021-06-05 12:00,0,0.1017362728097845,5.058137694458296,308.11889341984465,0.13098485399315662,-0.640792842,,,,,,,,,,,,,,,,,,,
2021-06-05 12:30,0,0.079157304,6.314464856449756,384.6486674808015,0.13098485399315662,-0.516244873,,,,,,,,,,,,,,,,,,,
2021-06-05 13:00,0,0.1240223914751386,5.249302017085563,319.7637602,0.13174423873393123,-0.846207419,,,,,,,,,,,,,,,,,,,
2021-06-05 13:30,0,0.1326594247229745,6.065280771,369.4694989015918,0.13174423873393123,-0.881456075,,,,,,,,,,,,,,,,,,,
2021-06-05 14:00,0.2,0.097727016,3.9310050519067294,239.45906572459103,0.13098485399315662,-0.621058068,,,,,,,,,,,,,,,,,,,
2021-06-05 14:30,0.2,0.084863628,6.048572845,368.45172756449574,0.13098485399315662,-0.602427382,,,,,,,,,,,,,,,,,,,
2021-06-05 15:00,0,0.2020675077210293,8.065196948015162,491.2953559089848,0.13022546925238207,-0.972222531,,,,,,,,,,,,,,,,,,,
2021-06-05 15:30,0,0.232400021,9.495235742794948,578.4068577326188,0.13022546925238207,-1.152486281,,,,,,,,,,,,,,,,,,,
2021-06-05 16:00,0,0.2118371317235391,7.4434426024458435,453.4208905408935,0.12642854554850927,-1.028858971,,,,,,,,,,,,,,,,,,,
2021-06-05 16:30,0,0.2075261382152433,6.031852844099605,367.43322065579974,0.12642854554850927,-0.868589944,,,,,,,,,,,,,,,,,,,
2021-06-05 17:00,0,0.1146465377059158,5.6779054302129905,345.8723434944201,0.1294660845116075,-0.783938869,,,,,,,,,,,,,,,,,,,
2021-06-05 17:30,0,0.1428945476579975,6.081976642,370.4865359538626,0.1294660845116075,-0.814305527,,,,,,,,,,,,,,,,,,,
2021-06-05 18:00,0,0.1799769705901045,6.626313109,403.6450539675351,0.12794731503005838,-0.886766897,,,,,,,,,,,,,,,,,,,
2021-06-05 18:30,0,0.209512645,9.422779840981605,573.9931715822944,0.12794731503005838,-0.926061131,,,,,,,,,,,,,,,,,,,
2021-06-05 19:00,0,0.07471284,5.301160581,322.92274960713297,0.1256691608077347,-0.850356103,,,,,,,,,,,,,,,,,,,
2021-06-05 19:30,0,0.04139871,3.241535211215981,197.4596783625708,0.1256691608077347,-0.697470025,,,,,,,,,,,,,,,,,,,
2021-06-05 20:00,0,0.014584907,3.3359712219637383,203.21229343322472,0.12794731503005838,-0.592173873,,,,,,,,,,,,,,,,,,,
2021-06-05 20:30,0,2.8399713350494872e-05,2.510239524576554,152.91244945322077,0.12794731503005838,-0.516423987,,,,,,,,,,,,,,,,,,,
2021-06-05 21:00,0,2.6795163676127597e-05,1.854636550921088,112.97607860534976,0.1294660845116075,-0.490015832,,,,,,,,,,,,,,,,,,,
2021-06-05 21:30,0,2.697436473519058e-05,2.1152763802121006,128.85307931853114,0.1294660845116075,-0.470002639,,,,,,,,,,,,,,,,,,,
2021-06-05 22:00,0,0.012199402,2.8018317052999797,170.67492755910857,0.13022546925238207,-0.451067146,,,,,,,,,,,,,,,,,,,
2021-06-05 22:30,0,2.57626807481102e-05,1.6926646168380235,103.10948024259194,0.13022546925238207,-0.438946047,,,,,,,,,,,,,,,,,,,
2021-06-05 23:00,0,2.5202430447118047e-05,1.651980608470138,100.6311942813516,0.13098485399315662,-0.425354202,,,,,,,,,,,,,,,,,,,
2021-06-05 23:30,0,2.5272322163303384e-05,1.011308076678434,61.60431849,0.13098485399315662,-0.453214632,,,,,,,,,,,,,,,,,,,
