#SFM_R1-4,,,,,,,,,,,,,,,,,,,,,,,,
CFMT_2E2C,,,,,,,,,,,,,,,,,,,,,,,,
Serial Number:,SFM1I60S,,,,,,,,,,,,,,,,,,,,,,,
APP Serial #:,02000FCA,,,,,,,,,,,,,,,,,,,,,,,
APP Ver:,R1-9-3,,,,,,,,,,,,,,,,,,,,,,,
COM Ver:,R2-6-7,,,,,,,,,,,,,,,,,,,,,,,
Instrument Name:,EstefaniaSFM1_test ,,,,,,,,,,,,,,,,,,,,,,,
Comment:,testing instruments ,,,,,,,,,,,,,,,,,,,,,,,
Base-line asymmetry multiplier (outer):,1,(inner):,1,,,,,,,,,,,,,,,,,,,,,
Base-line asymmetry offset (outer):,-1,(inner):,-1,,,,,,,,,,,,,,,,,,,,,
Thermal diffusivity:,0.0025,(cm^2 s^-1),,,,,,,,,,,,,,,,,,,,,,
Wounding coefficient:,1.7283,,,,,,,,,,,,,,,,,,,,,,,
Vs factor:,1,,,,,,,,,,,,,,,,,,,,,,,
Corrected sap flow sapwood area 1:,10,cm^2,,,,,,,,,,,,,,,,,,,,,,
Corrected sap flow sapwood area 2:,10,cm^2,,,,,,,,,,,,,,,,,,,,,,
Pulse Energy:,20,Joules,,,,,,,,,,,,,,,,,,,,,,
#DATA_START_44780 ,,,,,,,,,,,,,,,,,,,,,,,,
Date ,Time ,Uncorrected Out (cm/hr),Uncorrected In (cm/hr),Corrected Out (cm/hr),Corrected In (cm/hr),Sap Flow Out (kg/hr),Sap Flow In (kg/hr),Internal Battery Voltage (V),Internal Battery Temperature (°C),External Power Supply Present,External Power Supply Voltage (V),External Power Supply Current (mA),Diagnostic Message,,,,,,,,,,,
18/04/2020,6:00:01,2.224,3.194,7.579,9.859,0.075,0.098,3.94,0.9,not present ,0,0,,,,,,,,,,,,
18/04/2020,6:30:01,-1.347,3.134,-0.816,9.718,-0.008,0.097,3.94,0.7,not present ,0,0,,,,,,,,,,,,
18/04/2020,7:00:00,-0.289,3.026,1.669,9.463,0.016,0.094,3.93,0.2,not present ,0,0,,,,,,,,,,,,
18/04/2020,7:30:00,0.618,3.114,3.804,9.671,0.038,0.096,3.92,-0.1,not present ,0,0,,,,,,,,,,,,
18/04/2020,8:00:01,0.762,3.13,4.143,9.708,0.041,0.097,3.92,-0.2,not present ,0,0,,,,,,,,,,,,
18/04/2020,8:30:01,1.091,3.19,4.915,9.849,0.049,0.098,3.91,-0.3,not present ,0,0,,,,,,,,,,,,
18/04/2020,9:00:01,0.625,3.099,3.82,9.635,0.038,0.096,3.91,0.1,present ,0,0,,,,,,,,,,,,
18/04/2020,9:30:00,1.421,3.119,5.692,9.682,0.056,0.096,3.91,0.6,present ,0,0,,,,,,,,,,,,
18/04/2020,10:00:00,0.923,3.131,4.522,9.71,0.045,0.097,3.9,0.3,present ,0,0,,,,,,,,,,,,
18/04/2020,10:30:00,0.916,3.156,4.504,9.77,0.045,0.097,3.9,0.2,present ,0,0,,,,,,,,,,,,
18/04/2020,11:00:00,0.665,3.13,3.914,9.708,0.039,0.097,3.9,0.3,present ,0,0,,,,,,,,,,,,
18/04/2020,11:30:01,0.595,3.066,3.75,9.558,0.037,0.095,3.9,1.1,present ,0,0,,,,,,,,,,,,
18/04/2020,12:00:00,1,3.08,4.702,9.591,0.047,0.095,3.9,1.8,present ,0,0,,,,,,,,,,,,
18/04/2020,12:30:01,1.348,3.167,5.519,9.795,0.055,0.097,3.89,2.4,present ,0,0,,,,,,,,,,,,
18/04/2020,13:00:01,1.743,3.055,6.448,9.532,0.064,0.095,3.89,3.4,present ,0,0,,,,,,,,,,,,
18/04/2020,13:30:01,3.254,3.051,10,9.524,0.1,0.095,3.9,5.1,present ,7.56,64.19,,,,,,,,,,,,
18/04/2020,14:00:00,1.723,3.088,6.4,9.61,0.064,0.096,3.96,14.5,present ,8.56,93,,,,,,,,,,,,
18/04/2020,14:30:00,0.622,3.083,3.813,9.597,0.038,0.095,4.06,19.7,present ,21.83,112.8,,,,,,,,,,,,
18/04/2020,15:00:00,1.206,3.116,5.186,9.676,0.051,0.096,4.17,19.1,present ,21.39,110.4,,,,,,,,,,,,
18/04/2020,15:30:00,1.159,3.077,5.075,9.583,0.05,0.095,4.19,10.2,present ,21.93,34.5,,,,,,,,,,,,
18/04/2020,16:00:00,1.618,3.205,6.154,9.884,0.061,0.098,4.19,10,present ,21.71,29.4,,,,,,,,,,,,
18/04/2020,16:30:00,1.045,3.239,4.809,9.964,0.048,0.099,4.19,8.8,present ,21.6,27.9,,,,,,,,,,,,
18/04/2020,17:00:01,2.217,3.15,7.563,9.755,0.075,0.097,4.19,7.7,present ,21.56,27.3,,,,,,,,,,,,
18/04/2020,17:30:01,1.688,3.099,6.319,9.636,0.063,0.096,4.19,7.5,present ,21.52,26.7,,,,,,,,,,,,
18/04/2020,18:00:00,0.571,3.117,3.693,9.678,0.036,0.096,4.19,7.3,present ,21.2,27.3,,,,,,,,,,,,
18/04/2020,18:30:01,-6.222,3.185,-12.275,9.837,-0.122,0.098,4.19,8.89,present ,21.24,27.6,,,,,,,,,,,,
18/04/2020,19:00:01,1.993,3.08,7.035,9.59,0.07,0.095,4.17,5.6,present ,0,0,,,,,,,,,,,,
18/04/2020,19:30:00,1.97,3.092,6.982,9.619,0.069,0.096,4.16,3.6,present ,0,0,,,,,,,,,,,,
18/04/2020,20:00:00,1.464,3.101,5.793,9.639,0.057,0.096,4.15,2.5,present ,0,0,,,,,,,,,,,,
18/04/2020,20:30:00,2.034,3.027,7.132,9.466,0.071,0.094,4.14,2.09,not present ,0,0,,,,,,,,,,,,
18/04/2020,21:00:01,2.023,3.148,7.106,9.75,0.071,0.097,4.13,1.5,not present ,0,0,,,,,,,,,,,,
18/04/2020,21:30:00,1.912,3.207,6.846,9.888,0.068,0.098,4.12,1.4,not present ,0,0,,,,,,,,,,,,
18/04/2020,22:00:01,1.954,3.109,6.943,9.659,0.069,0.096,4.11,1.3,not present ,0,0,,,,,,,,,,,,
18/04/2020,22:30:00,1.71,3.101,6.371,9.64,0.063,0.096,4.1,1.1,not present ,0,0,,,,,,,,,,,,
18/04/2020,23:00:00,1.593,3.055,6.096,9.532,0.06,0.095,4.09,0.6,not present ,0,0,,,,,,,,,,,,
18/04/2020,23:30:01,1.261,3.158,5.315,9.775,0.053,0.097,4.08,0,not present ,0,0,,,,,,,,,,,,
19/04/2020,0:00:01,1.756,3.172,6.479,9.808,0.064,0.098,4.07,-0.4,not present ,0,0,,,,,,,,,,,,
19/04/2020,0:30:00,1.583,3.029,6.072,9.471,0.06,0.094,4.06,-1,not present ,0,0,,,,,,,,,,,,
19/04/2020,1:00:00,0.642,3.108,3.86,9.656,0.038,0.096,4.06,-1.3,not present ,0,0,,,,,,,,,,,,
19/04/2020,1:30:00,1.222,3.079,5.224,9.589,0.052,0.095,4.05,-1.5,not present ,0,0,,,,,,,,,,,,
19/04/2020,2:00:01,1.208,3.156,5.191,9.769,0.051,0.097,4.04,-1.8,not present ,0,0,,,,,,,,,,,,
19/04/2020,2:30:01,1.487,3.161,5.847,9.782,0.058,0.097,4.03,-2.2,not present ,0,0,,,,,,,,,,,,
19/04/2020,3:00:01,0.871,3.192,4.398,9.854,0.043,0.098,4.01,-2.4,not present ,0,0,,,,,,,,,,,,
19/04/2020,3:30:00,2.094,3.148,7.273,9.751,0.072,0.097,3.99,-2.6,not present ,0,0,,,,,,,,,,,,
19/04/2020,4:00:00,2.771,2.816,8.865,8.969,0.088,0.089,3.97,-2.7,not present ,0,0,,,,,,,,,,,,
19/04/2020,4:30:00,3.924,2.666,11.575,8.617,0.115,0.086,3.95,-2.7,not present ,0,0,,,,,,,,,,,,
19/04/2020,5:00:01,0.775,2.184,4.172,7.484,0.041,0.074,3.95,-3,not present ,0,0,,,,,,,,,,,,
19/04/2020,5:30:01,1.661,2.141,6.255,7.383,0.062,0.073,3.94,-3,not present ,0,0,,,,,,,,,,,,
19/04/2020,6:00:01,3.052,2.026,9.524,7.114,0.095,0.071,3.93,-3.2,not present ,0,0,,,,,,,,,,,,
19/04/2020,6:30:01,2.815,2.316,8.969,7.795,0.089,0.077,3.92,-2.8,present ,0,0,,,,,,,,,,,,
19/04/2020,7:00:00,1.678,2.211,6.294,7.548,0.062,0.075,3.92,-2.2,present ,0,0,,,,,,,,,,,,
19/04/2020,7:30:00,0.782,2.288,4.189,7.729,0.041,0.077,3.92,-1.5,present ,0,0,,,,,,,,,,,,
19/04/2020,8:00:01,-0.204,2.392,1.869,7.973,0.018,0.079,3.92,-0.4,present ,0,0,,,,,,,,,,,,
19/04/2020,8:30:00,0.948,2.323,4.578,7.812,0.045,0.078,3.93,0.4,present ,0,0,,,,,,,,,,,,
19/04/2020,9:00:00,2.217,2.374,7.563,7.931,0.075,0.079,3.93,1.8,present ,6.91,48.9,,,,,,,,,,,,
19/04/2020,9:30:00,0.676,1.817,3.94,6.623,0.039,0.066,3.94,4.3,present ,7.44,62.7,,,,,,,,,,,,
19/04/2020,10:00:00,1.651,1.64,6.231,6.205,0.062,0.062,3.96,8.1,present ,8.29,81.3,,,,,,,,,,,,
19/04/2020,10:30:00,4.393,1.639,12.678,6.205,0.126,0.062,4.03,16,present ,17.24,110.1,,,,,,,,,,,,
19/04/2020,11:00:01,5.847,1.715,16.095,6.382,0.16,0.063,4.15,21,present ,21.65,112.2,,,,,,,,,,,,
19/04/2020,11:30:01,-0.894,1.92,0.247,6.863,0.002,0.068,4.19,14.1,present ,21.98,36.3,,,,,,,,,,,,
19/04/2020,12:00:01,2.606,2.642,8.477,8.561,0.084,0.085,4.19,13.5,present ,21.54,29.4,,,,,,,,,,,,
19/04/2020,12:30:01,1.3,3.152,5.407,9.761,0.054,0.097,4.19,12.5,present ,21.73,27.3,,,,,,,,,,,,
19/04/2020,13:00:01,1.749,3.126,6.462,9.698,0.064,0.096,4.19,13.1,present ,21.45,27.9,,,,,,,,,,,,
19/04/2020,13:30:00,2.078,3.106,7.236,9.651,0.072,0.096,4.19,13.6,present ,21.55,27,,,,,,,,,,,,
19/04/2020,14:00:00,2.235,3.074,7.605,9.576,0.076,0.095,4.19,13.9,present ,21.38,27,,,,,,,,,,,,
19/04/2020,14:30:00,1.616,3.002,6.149,9.408,0.061,0.094,4.19,14.5,present ,21.06,27.9,,,,,,,,,,,,
19/04/2020,15:00:01,2.387,3.05,7.961,9.52,0.079,0.095,4.19,14.9,present ,21.31,27.6,,,,,,,,,,,,
19/04/2020,15:30:01,1.2,3.093,5.172,9.621,0.051,0.096,4.19,15.6,present ,20.85,27.6,,,,,,,,,,,,
19/04/2020,16:00:00,1.789,3.191,6.556,9.853,0.065,0.098,4.19,15.9,present ,21.66,27,,,,,,,,,,,,
19/04/2020,16:30:00,2.314,3.064,7.791,9.554,0.077,0.095,4.19,17,present ,21.31,27.3,,,,,,,,,,,,
19/04/2020,17:00:00,1.045,3.049,4.809,9.519,0.048,0.095,4.19,16.2,present ,21.52,26.7,,,,,,,,,,,,
19/04/2020,17:30:00,1.708,3.097,6.366,9.631,0.063,0.096,4.19,18.1,present ,21.35,27.6,,,,,,,,,,,,
19/04/2020,18:00:01,-0.306,3.206,1.63,9.886,0.016,0.098,4.19,18.2,present ,21.55,27,,,,,,,,,,,,
19/04/2020,18:30:01,1.859,3.148,6.72,9.751,0.067,0.097,4.19,19.2,present ,21.34,27.3,,,,,,,,,,,,
19/04/2020,19:00:00,1.561,3.154,6.02,9.764,0.06,0.097,4.19,17.9,present ,21.48,27,,,,,,,,,,,,
19/04/2020,19:30:00,4.85,3.11,13.75,9.66,0.137,0.096,4.17,14,present ,0,0,,,,,,,,,,,,
19/04/2020,20:00:00,2.192,3.251,7.504,9.992,0.075,0.099,4.17,10.4,present ,0,0,,,,,,,,,,,,
19/04/2020,20:30:01,0.898,3.135,4.462,9.719,0.044,0.097,4.15,8.39,not present ,0,0,,,,,,,,,,,,
19/04/2020,21:00:01,2.389,3.111,7.967,9.664,0.079,0.096,4.14,7.9,not present ,0,0,,,,,,,,,,,,
19/04/2020,21:30:01,2.678,3.146,8.645,9.746,0.086,0.097,4.13,7.2,not present ,0,0,,,,,,,,,,,,
19/04/2020,22:00:01,1.917,3.132,6.858,9.714,0.068,0.097,4.12,6,not present ,0,0,,,,,,,,,,,,
19/04/2020,22:30:01,0.983,3.109,4.663,9.66,0.046,0.096,4.11,5.1,not present ,0,0,,,,,,,,,,,,
19/04/2020,23:00:01,1.444,3.137,5.745,9.726,0.057,0.097,4.1,4.6,not present ,0,0,,,,,,,,,,,,
19/04/2020,23:30:01,1.287,3.189,5.377,9.847,0.053,0.098,4.09,4.3,not present ,0,0,,,,,,,,,,,,
20/04/2020,0:00:01,1.637,3.184,6.2,9.836,0.062,0.098,4.08,3.9,not present ,0,0,,,,,,,,,,,,
20/04/2020,0:30:00,1.915,3.267,6.852,10.031,0.068,0.1,4.07,3.6,not present ,0,0,,,,,,,,,,,,
20/04/2020,1:00:01,1.416,3.14,5.678,9.731,0.056,0.097,4.07,3.8,not present ,0,0,,,,,,,,,,,,
20/04/2020,1:30:01,1.496,3.192,5.867,9.854,0.058,0.098,4.06,3.5,not present ,0,0,,,,,,,,,,,,
20/04/2020,2:00:01,1.74,3.248,6.441,9.985,0.064,0.099,4.06,3.6,not present ,0,0,,,,,,,,,,,,
20/04/2020,2:30:01,1.096,3.242,4.928,9.973,0.049,0.099,4.05,3.5,not present ,0,0,,,,,,,,,,,,
20/04/2020,3:00:00,1.989,3.03,7.025,9.473,0.07,0.094,4.04,3.2,not present ,0,0,,,,,,,,,,,,
20/04/2020,3:30:00,0.195,3.157,2.811,9.771,0.028,0.097,4.03,3.5,not present ,0,0,,,,,,,,,,,,
20/04/2020,4:00:00,0.704,3.16,4.007,9.778,0.04,0.097,4,2.3,not present ,0,0,,,,,,,,,,,,
20/04/2020,4:30:00,1.75,3.187,6.464,9.842,0.064,0.098,3.98,2.09,not present ,0,0,,,,,,,,,,,,
20/04/2020,5:00:00,2.197,3.257,7.516,10.006,0.075,0.1,3.97,1.5,not present ,0,0,,,,,,,,,,,,
20/04/2020,5:30:00,2.089,3.179,7.261,9.823,0.072,0.098,3.95,1.2,not present ,0,0,,,,,,,,,,,,
20/04/2020,6:00:01,1.749,3.141,6.462,9.733,0.064,0.097,3.95,0.9,not present ,0,0,,,,,,,,,,,,
20/04/2020,6:30:00,1.655,3.157,6.242,9.772,0.062,0.097,3.95,0.9,not present ,0,0,,,,,,,,,,,,
20/04/2020,7:00:01,2.087,3.145,7.256,9.744,0.072,0.097,3.93,1.1,present ,0,0,,,,,,,,,,,,
20/04/2020,7:30:01,1.588,3.284,6.084,10.07,0.06,0.1,3.93,1.8,present ,0,0,,,,,,,,,,,,
20/04/2020,8:00:01,1.106,3.229,4.951,9.94,0.049,0.099,3.93,2.8,present ,0,0,,,,,,,,,,,,
20/04/2020,8:30:01,0.778,3.244,4.18,9.976,0.041,0.099,3.95,5,present ,7.77,68.69,,,,,,,,,,,,
20/04/2020,9:00:01,-2.501,3.108,-3.528,9.657,-0.035,0.096,3.99,12.2,present ,19.56,61.8,,,,,,,,,,,,
20/04/2020,9:30:00,1.473,3.135,5.812,9.72,0.058,0.097,4.08,17.1,present ,14.05,105.9,,,,,,,,,,,,
20/04/2020,10:00:00,1.045,3.154,4.808,9.765,0.048,0.097,4.11,17.9,present ,13.72,99.3,,,,,,,,,,,,
20/04/2020,10:30:00,1.747,3.116,6.457,9.674,0.064,0.096,4.19,21,present ,20.97,65.1,,,,,,,,,,,,
20/04/2020,11:00:00,-0.562,3.061,1.028,9.546,0.01,0.095,4.19,16.6,present ,21.54,30.3,,,,,,,,,,,,
20/04/2020,11:30:00,2.013,3.156,7.082,9.769,0.07,0.097,4.19,15.4,present ,21.63,27.9,,,,,,,,,,,,
20/04/2020,12:00:01,2.171,3.125,7.455,9.696,0.074,0.096,4.19,15.9,present ,21.42,27.9,,,,,,,,,,,,
20/04/2020,12:30:01,1.505,3.187,5.889,9.841,0.058,0.098,4.19,16.7,present ,21.31,27.3,,,,,,,,,,,,
20/04/2020,13:00:00,0.644,3.179,3.864,9.824,0.038,0.098,4.19,17.4,present ,21.35,27.9,,,,,,,,,,,,
20/04/2020,13:30:00,1.737,3.163,6.435,9.786,0.064,0.097,4.19,17.79,present ,21.28,27.6,,,,,,,,,,,,
20/04/2020,14:00:00,1.107,3.044,4.954,9.506,0.049,0.095,4.19,17.7,present ,21.45,27.3,,,,,,,,,,,,
20/04/2020,14:30:00,1.957,3.247,6.95,9.984,0.069,0.099,4.19,17.9,present ,21.34,27.3,,,,,,,,,,,,
20/04/2020,15:00:01,-0.332,3.062,1.569,9.549,0.015,0.095,4.19,18.2,present ,21.2,27.3,,,,,,,,,,,,
20/04/2020,15:30:01,-1.64,3.142,-1.506,9.735,-0.015,0.097,4.19,18.5,present ,21.24,27.3,,,,,,,,,,,,
20/04/2020,16:00:00,1.961,3.208,6.961,9.892,0.069,0.098,4.19,19.2,present ,21.2,27.6,,,,,,,,,,,,
20/04/2020,16:30:00,2.058,3.103,7.189,9.645,0.071,0.096,4.19,19,present ,21.28,27.6,,,,,,,,,,,,
20/04/2020,17:00:01,1.933,3.101,6.894,9.639,0.068,0.096,4.19,19.79,present ,21.41,27,,,,,,,,,,,,
20/04/2020,17:30:01,1.859,3.236,6.72,9.957,0.067,0.099,4.19,21.3,present ,21.21,27.9,,,,,,,,,,,,
20/04/2020,18:00:00,-13.651,3.081,-22.22,9.594,-0.222,0.095,4.19,22.8,present ,21.31,27.3,,,,,,,,,,,,
20/04/2020,18:30:01,3.271,3.16,10.04,9.778,0.1,0.097,4.19,22.4,present ,21.27,27.3,,,,,,,,,,,,
20/04/2020,19:00:01,0.014,3.159,2.384,9.777,0.023,0.097,4.19,22,present ,21.17,27.9,,,,,,,,,,,,
20/04/2020,19:30:00,1.139,3.198,5.029,9.867,0.05,0.098,4.19,19.4,present ,0,0,,,,,,,,,,,,
20/04/2020,20:00:00,1.594,3.262,6.097,10.018,0.06,0.1,4.17,14.2,present ,0,0,,,,,,,,,,,,
20/04/2020,20:30:00,-0.861,3.222,0.325,9.925,0.003,0.099,4.16,12.4,not present ,0,0,,,,,,,,,,,,
20/04/2020,21:00:00,1.789,3.32,6.557,10.156,0.065,0.101,4.15,10.9,not present ,0,0,,,,,,,,,,,,
20/04/2020,21:30:00,1.379,3.206,5.593,9.887,0.055,0.098,4.14,10.7,not present ,0,0,,,,,,,,,,,,
20/04/2020,22:00:00,0.26,3.397,2.962,10.335,0.029,0.103,4.13,9.7,not present ,0,0,,,,,,,,,,,,
20/04/2020,22:30:00,1.827,3.214,6.646,9.905,0.066,0.099,4.12,10,not present ,0,0,,,,,,,,,,,,
20/04/2020,23:00:00,1.483,3.133,5.838,9.716,0.058,0.097,4.11,10.2,not present ,0,0,,,,,,,,,,,,
20/04/2020,23:30:00,1.247,3.37,5.283,10.272,0.052,0.102,4.1,9.89,not present ,0,0,,,,,,,,,,,,
21/04/2020,0:00:00,0.72,3.213,4.043,9.903,0.04,0.099,4.09,9.7,not present ,0,0,,,,,,,,,,,,
21/04/2020,0:30:01,2.181,3.157,7.478,9.772,0.074,0.097,4.08,9.2,not present ,0,0,,,,,,,,,,,,
21/04/2020,1:00:01,1.37,3.097,5.572,9.631,0.055,0.096,4.07,8,not present ,0,0,,,,,,,,,,,,
21/04/2020,1:30:00,2.051,3.302,7.172,10.111,0.071,0.101,4.06,7.3,not present ,0,0,,,,,,,,,,,,
21/04/2020,2:00:01,5.14,3.206,14.434,9.886,0.144,0.098,4.06,6.8,not present ,0,0,,,,,,,,,,,,
21/04/2020,2:30:01,4.648,3.147,13.276,9.749,0.132,0.097,4.06,6.5,not present ,0,0,,,,,,,,,,,,
21/04/2020,3:00:01,0.364,3.255,3.207,10.002,0.032,0.1,4.05,5.5,not present ,0,0,,,,,,,,,,,,
21/04/2020,3:30:01,0.985,3.322,4.667,10.16,0.046,0.101,4.03,5,not present ,0,0,,,,,,,,,,,,
21/04/2020,4:00:01,2.161,3.049,7.431,9.518,0.074,0.095,4.01,4.8,not present ,0,0,,,,,,,,,,,,
21/04/2020,4:30:00,1.365,3.183,5.56,9.832,0.055,0.098,3.99,4.19,not present ,0,0,,,,,,,,,,,,
21/04/2020,5:00:00,0.629,3.321,3.83,10.158,0.038,0.101,3.97,4.69,not present ,0,0,,,,,,,,,,,,
21/04/2020,5:30:00,-0.217,3.161,1.839,9.781,0.018,0.097,3.96,4.19,not present ,0,0,,,,,,,,,,,,
21/04/2020,6:00:00,1.79,3.178,6.559,9.821,0.065,0.098,3.95,4.19,not present ,0,0,,,,,,,,,,,,
21/04/2020,6:30:00,1.36,3.314,5.547,10.141,0.055,0.101,3.95,4.3,present ,0,0,,,,,,,,,,,,
21/04/2020,7:00:00,-0.91,3.232,0.211,9.947,0.002,0.099,3.94,4.9,present ,0,0,,,,,,,,,,,,
21/04/2020,7:30:00,1.752,3.195,6.468,9.861,0.064,0.098,3.95,6.8,present ,0,0,,,,,,,,,,,,
21/04/2020,8:00:00,0.841,3.271,4.327,10.04,0.043,0.1,3.95,8.39,present ,7.05,53.7,,,,,,,,,,,,
21/04/2020,8:30:00,3.413,3.143,10.373,9.738,0.103,0.097,3.98,14.7,present ,9.07,94.2,,,,,,,,,,,,
21/04/2020,9:00:00,1.821,3.224,6.632,9.93,0.066,0.099,4.06,21.2,present ,13.45,105.9,,,,,,,,,,,,
21/04/2020,9:30:01,-0.88,3.185,0.28,9.838,0.002,0.098,4.16,26.6,present ,19.39,126.9,,,,,,,,,,,,
21/04/2020,10:00:01,2.251,3.146,7.641,9.746,0.076,0.097,4.19,19,present ,20.02,39,,,,,,,,,,,,
21/04/2020,10:30:01,0.812,3.217,4.261,9.913,0.042,0.099,4.19,17,present ,20.58,29.4,,,,,,,,,,,,
21/04/2020,11:00:01,1.189,3.186,5.147,9.839,0.051,0.098,4.19,16.5,present ,21.7,27.6,,,,,,,,,,,,
21/04/2020,11:30:00,1.681,3.23,6.303,9.944,0.063,0.099,4.19,17.29,present ,21.49,27.6,,,,,,,,,,,,
21/04/2020,12:00:01,1.465,3.23,5.795,9.943,0.057,0.099,4.19,17.6,present ,21.49,27.3,,,,,,,,,,,,
21/04/2020,12:30:01,2.969,3.323,9.331,10.162,0.093,0.101,4.19,17.5,present ,21.56,27.6,,,,,,,,,,,,
21/04/2020,13:00:01,2.944,3.3,9.272,10.107,0.092,0.101,4.19,18,present ,21.73,26.7,,,,,,,,,,,,
21/04/2020,13:30:00,1.582,3.263,6.07,10.021,0.06,0.1,4.19,17.4,present ,20.99,27.3,,,,,,,,,,,,
21/04/2020,14:00:00,1.925,3.202,6.876,9.878,0.068,0.098,4.19,17.4,present ,21.7,27,,,,,,,,,,,,
21/04/2020,14:30:00,3.491,3.342,10.558,10.207,0.105,0.102,4.19,17.29,present ,20.96,27.6,,,,,,,,,,,,
21/04/2020,15:00:00,2.45,3.382,8.11,10.3,0.081,0.103,4.19,17.4,present ,20.92,27.3,,,,,,,,,,,,
21/04/2020,15:30:00,0.983,3.296,4.661,10.098,0.046,0.1,4.19,17.6,present ,22.15,26.4,,,,,,,,,,,,
21/04/2020,16:00:01,-0.932,3.354,0.157,10.235,0.001,0.102,4.19,18.29,present ,21.66,27.3,,,,,,,,,,,,
21/04/2020,16:30:00,3.069,3.285,9.565,10.072,0.095,0.1,4.19,18.1,present ,21.59,26.7,,,,,,,,,,,,
21/04/2020,17:00:00,3.56,3.391,10.719,10.322,0.107,0.103,4.19,18.2,present ,21.56,27.3,,,,,,,,,,,,
21/04/2020,17:30:00,1.859,3.204,6.721,9.881,0.067,0.098,4.19,19.1,present ,21.52,27.3,,,,,,,,,,,,
21/04/2020,18:00:00,3.524,3.31,10.634,10.131,0.106,0.101,4.19,19,present ,21.59,26.7,,,,,,,,,,,,
21/04/2020,18:30:00,-0.17,3.299,1.95,10.105,0.019,0.101,4.19,17.7,present ,21.73,26.7,,,,,,,,,,,,
21/04/2020,19:00:01,-5.221,3.327,-9.922,10.171,-0.099,0.101,4.19,17.2,present ,21.66,26.4,,,,,,,,,,,,
21/04/2020,19:30:01,3.05,3.355,9.521,10.237,0.095,0.102,4.18,14.6,present ,0,0,,,,,,,,,,,,
21/04/2020,20:00:01,1.54,3.386,5.971,10.31,0.059,0.103,4.17,12.4,present ,0,0,,,,,,,,,,,,
21/04/2020,20:30:01,1.747,3.32,6.458,10.154,0.064,0.101,4.16,11.1,not present ,0,0,,,,,,,,,,,,
21/04/2020,21:00:01,1.753,3.266,6.47,10.029,0.064,0.1,4.14,8.7,not present ,0,0,,,,,,,,,,,,
21/04/2020,21:30:00,1.251,3.31,5.292,10.13,0.052,0.101,4.13,7.4,not present ,0,0,,,,,,,,,,,,
21/04/2020,22:00:00,2.177,3.179,7.468,9.823,0.074,0.098,4.12,8.2,not present ,0,0,,,,,,,,,,,,
21/04/2020,22:30:00,0.79,3.335,4.208,10.19,0.042,0.101,4.11,8.3,not present ,0,0,,,,,,,,,,,,
21/04/2020,23:00:00,1.588,3.314,6.083,10.141,0.06,0.101,4.11,7.6,not present ,0,0,,,,,,,,,,,,
21/04/2020,23:30:00,3.172,3.225,9.806,9.931,0.098,0.099,4.09,7.1,not present ,0,0,,,,,,,,,,,,
22/04/2020,0:00:00,0.722,3.299,4.047,10.106,0.04,0.101,4.09,7.2,not present ,0,0,,,,,,,,,,,,
22/04/2020,0:30:00,0.754,3.152,4.123,9.76,0.041,0.097,4.08,7,not present ,0,0,,,,,,,,,,,,
22/04/2020,1:00:01,0.229,3.31,2.889,10.13,0.028,0.101,4.07,7.2,not present ,0,0,,,,,,,,,,,,
22/04/2020,1:30:00,1.903,3.143,6.825,9.738,0.068,0.097,4.06,6.4,not present ,0,0,,,,,,,,,,,,
22/04/2020,2:00:00,1.987,3.295,7.021,10.097,0.07,0.1,4.06,7,not present ,0,0,,,,,,,,,,,,
22/04/2020,2:30:00,-0.364,3.262,1.493,10.018,0.014,0.1,4.06,5.9,not present ,0,0,,,,,,,,,,,,
22/04/2020,3:00:00,0.483,3.143,3.486,9.739,0.034,0.097,4.04,5.5,not present ,0,0,,,,,,,,,,,,
22/04/2020,3:30:00,2.433,3.223,8.07,9.926,0.08,0.099,4.03,5.7,not present ,0,0,,,,,,,,,,,,
22/04/2020,4:00:00,1.688,3.185,6.319,9.837,0.063,0.098,4.01,5,not present ,0,0,,,,,,,,,,,,
22/04/2020,4:30:01,2.616,3.289,8.5,10.082,0.085,0.1,3.99,4.69,not present ,0,0,,,,,,,,,,,,
22/04/2020,5:00:01,0.753,3.215,4.121,9.909,0.041,0.099,3.97,4.9,not present ,0,0,,,,,,,,,,,,
22/04/2020,5:30:01,1.534,3.22,5.957,9.919,0.059,0.099,3.96,5,not present ,0,0,,,,,,,,,,,,
22/04/2020,6:00:01,1.485,3.161,5.842,9.78,0.058,0.097,3.95,6.1,not present ,0,0,,,,,,,,,,,,
22/04/2020,6:30:00,-0.4,3.301,1.41,10.111,0.014,0.101,3.95,5.8,present ,0,0,,,,,,,,,,,,
22/04/2020,7:00:00,2.299,3.256,7.756,10.004,0.077,0.1,3.95,6.7,present ,0,0,,,,,,,,,,,,
22/04/2020,7:30:01,2.511,3.338,8.253,10.197,0.082,0.101,3.96,9.89,present ,7.23,58.5,,,,,,,,,,,,
22/04/2020,8:00:01,1.82,3.335,6.629,10.19,0.066,0.101,3.97,13.2,present ,8.52,87.9,,,,,,,,,,,,
22/04/2020,8:30:01,0.499,3.279,3.524,10.058,0.035,0.1,4.02,17.6,present ,10.95,99.3,,,,,,,,,,,,
22/04/2020,9:00:01,1.796,3.09,6.572,9.615,0.065,0.096,4.08,15.2,present ,19.48,56.1,,,,,,,,,,,,
