,,,,,,,,,,,,,,,,,,,,,,,,
"#SFM_R1-4",,,,,,,,,,,,,,,,,,,,,,,,
"CFMT_2E2C",,,,,,,,,,,,,,,,,,,,,,,,
"Serial Number:","SFM1J406",,,,,,,,,,,,,,,,,,,,,,,
"APP Serial #:","0200107B",,,,,,,,,,,,,,,,,,,,,,,
"APP Ver:","R1-9-4",,,,,,,,,,,,,,,,,,,,,,,
"COM Ver:","R2-6-7",,,,,,,,,,,,,,,,,,,,,,,
"Instrument Name:",,,,,,,,,,,,,,,,,,,,,,,,
"Comment:",,,,,,,,,,,,,,,,,,,,,,,,
"Base-line asymmetry multiplier (outer):",1,"(inner):",1,,,,,,,,,,,,,,,,,,,,,
"Base-line asymmetry offset (outer):",-1,"(inner):",-1,,,,,,,,,,,,,,,,,,,,,
"Thermal diffusivity:",0.0025,"(cm^2 s^-1)",,,,,,,,,,,,,,,,,,,,,,
"Wounding coefficient:",1.7283,,,,,,,,,,,,,,,,,,,,,,,
"Vs factor:",1,,,,,,,,,,,,,,,,,,,,,,,
"Corrected sap flow sapwood area 1:",10,"cm^2",,,,,,,,,,,,,,,,,,,,,,
"Corrected sap flow sapwood area 2:",10,"cm^2",,,,,,,,,,,,,,,,,,,,,,
"Pulse Energy:",20,"Joules",,,,,,,,,,,,,,,,,,,,,,
"#DATA_START_44796 ",,,,,,,,,,,,,,,,,,,,,,,,
"Date ","Time ","Uncorrected Out (cm/hr)","Uncorrected In (cm/hr)","Corrected Out (cm/hr)","Corrected In (cm/hr)","Sap Flow Out (kg/hr)","Sap Flow In (kg/hr)","Max Td Out (�C)","Max Tu Out (�C)","Rise Td Out (�C)","Rise Tu Out (�C)","Ratio Out","Max Td In (�C)","Max Tu In (�C)","Rise Td In (�C)","Rise Tu In (�C)","Ratio In","Pulse Duration (s)","Internal Battery Voltage (V)","Internal Battery Temperature (�C)","External Power Supply Present","External Power Supply Voltage (V)","External Power Supply Current (mA)","Diagnostic Message"
2020-08-07,05:30:01,0.94,0.494,3.353,2.583,0.033,0.025,10.314,10.371,1.116,1.06,1.053,10.661,10.601,1.091,1.061,1.027,2.68,4.18,13.4,"present ",23.32,26.7,
2020-08-07,06:00:01,0.97,0.504,3.406,2.599,0.034,0.025,10.325,10.378,1.117,1.059,1.055,10.617,10.556,1.091,1.06,1.028,2.68,4.18,13.4,"present ",23.29,27,
2020-08-07,06:30:00,1.053,0.513,3.549,2.615,0.035,0.026,10.386,10.43,1.119,1.056,1.06,10.592,10.531,1.092,1.061,1.028,2.68,4.18,13.8,"present ",23.26,27,
2020-08-07,07:00:00,1.118,0.513,3.661,2.615,0.036,0.026,10.478,10.518,1.121,1.054,1.064,10.614,10.552,1.092,1.061,1.028,2.68,4.18,13.6,"present ",23.22,27,
2020-08-07,07:30:00,1.174,0.518,3.757,2.624,0.037,0.026,10.558,10.585,1.126,1.055,1.067,10.641,10.575,1.091,1.059,1.029,2.68,4.18,13.8,"present ",23.22,27,
2020-08-07,08:00:00,1.405,0.48,4.157,2.558,0.041,0.025,10.874,10.882,1.13,1.046,1.081,10.773,10.703,1.09,1.061,1.027,2.68,4.18,14.2,"present ",23.22,26.7,
2020-08-07,08:30:01,1.54,0.508,4.391,2.606,0.043,0.026,11.202,11.19,1.133,1.041,1.089,10.986,10.907,1.093,1.062,1.028,2.68,4.18,14.7,"present ",23.22,26.7,
2020-08-07,09:00:00,1.848,0.479,4.922,2.556,0.049,0.025,11.666,11.624,1.142,1.032,1.108,11.268,11.178,1.089,1.06,1.026,2.68,4.18,15.1,"present ",23.22,27,
2020-08-07,09:30:00,1.946,0.505,5.092,2.601,0.05,0.026,12.186,12.115,1.146,1.03,1.114,11.642,11.537,1.088,1.057,1.028,2.68,4.18,15.8,"present ",23.26,27,
2020-08-07,10:00:00,2.104,0.561,5.366,2.699,0.053,0.026,12.91,12.794,1.143,1.018,1.124,12.115,11.991,1.088,1.054,1.031,2.68,4.18,16.5,"present ",23.47,27,
2020-08-07,10:30:00,2.484,0.521,6.021,2.629,0.06,0.026,13.423,13.299,1.147,1.001,1.147,12.633,12.488,1.084,1.053,1.029,2.68,4.18,17.1,"present ",23.75,26.7,
2020-08-07,11:00:01,2.652,0.517,6.312,2.623,0.063,0.026,13.709,13.59,1.152,0.996,1.158,12.96,12.814,1.081,1.05,1.029,2.68,4.18,17.4,"present ",23.96,26.7,
2020-08-07,11:30:01,2.792,0.503,6.553,2.598,0.065,0.025,14.046,13.93,1.149,0.986,1.167,13.31,13.167,1.076,1.046,1.028,2.68,4.18,17.79,"present ",24.14,26.4,
2020-08-07,12:00:01,2.885,0.545,6.714,2.671,0.067,0.026,14.191,14.108,1.153,0.984,1.173,13.529,13.394,1.077,1.045,1.03,2.68,4.18,18.6,"present ",25.27,26.1,
2020-08-07,12:30:01,3.037,0.511,6.977,2.612,0.069,0.026,14.619,14.527,1.147,0.971,1.183,13.884,13.752,1.073,1.043,1.028,2.68,4.18,19.1,"present ",24.63,26.1,
2020-08-07,13:00:01,3.064,0.539,7.024,2.661,0.07,0.026,15.308,15.17,1.14,0.964,1.185,14.298,14.162,1.074,1.042,1.03,2.68,4.18,19.9,"present ",24.39,26.4,
2020-08-07,13:30:00,2.9,0.528,6.74,2.641,0.067,0.026,14.54,14.502,1.147,0.979,1.174,14.351,14.218,1.068,1.037,1.029,2.68,4.18,18.6,"present ",24.63,26.1,
2020-08-07,14:00:01,3.007,0.452,6.926,2.509,0.069,0.025,15.611,15.496,1.15,0.975,1.181,14.674,14.553,1.071,1.044,1.025,2.68,4.18,19.79,"present ",24.52,26.1,
2020-08-07,14:30:00,3.018,0.548,6.944,2.675,0.069,0.026,15.908,15.761,1.157,0.98,1.182,15.078,14.93,1.07,1.038,1.03,2.68,4.18,20.2,"present ",24.67,26.4,
2020-08-07,15:00:00,3.074,0.488,7.042,2.572,0.07,0.025,16.784,16.628,1.14,0.963,1.186,15.831,15.654,1.062,1.033,1.027,2.68,4.18,21.6,"present ",24.49,26.4,
2020-08-07,15:30:00,2.947,0.542,6.822,2.666,0.068,0.026,16.921,16.768,1.156,0.983,1.177,16.172,15.998,1.062,1.03,1.03,2.68,4.18,20.8,"present ",24.49,26.4,
2020-08-07,16:00:00,2.675,0.487,6.352,2.57,0.063,0.025,17.168,17.021,1.132,0.977,1.16,16.556,16.378,1.053,1.024,1.027,2.68,4.18,20.8,"present ",24.28,26.4,
2020-08-07,16:30:00,2.837,0.499,6.632,2.592,0.066,0.025,17.468,17.321,1.127,0.964,1.17,16.704,16.537,1.056,1.027,1.028,2.68,4.18,21.3,"present ",24.42,26.4,
2020-08-07,17:00:00,2.587,0.476,6.199,2.552,0.061,0.025,17.159,17.074,1.133,0.983,1.154,16.804,16.644,1.051,1.024,1.026,2.68,4.18,20.7,"present ",24.28,26.4,
2020-08-07,17:30:00,2.207,0.539,5.542,2.661,0.055,0.026,18.152,17.925,1.134,1.005,1.13,17.196,17.017,1.056,1.024,1.03,2.68,4.18,22.2,"present ",24.28,26.4,
2020-08-07,18:00:00,2.434,0.468,5.936,2.537,0.059,0.025,17.416,17.291,1.12,0.98,1.144,17.373,17.187,1.043,1.016,1.026,2.68,4.18,20.4,"present ",24.25,26.7,
2020-08-07,18:30:01,2.178,0.471,5.492,2.543,0.054,0.025,16.689,16.642,1.119,0.993,1.128,16.95,16.803,1.049,1.022,1.026,2.68,4.18,19.1,"present ",24.1,26.7,
2020-08-07,19:00:00,2.043,0.507,5.259,2.605,0.052,0.026,16.497,16.425,1.21,1.081,1.12,16.579,16.459,1.06,1.03,1.028,2.68,4.18,19,"present ",24.14,26.4,
2020-08-07,19:30:00,1.859,0.491,4.942,2.577,0.049,0.025,16.755,16.655,1.121,1.012,1.108,16.901,16.73,1.047,1.019,1.027,2.68,4.18,18.79,"present ",24.03,26.7,
2020-08-07,20:00:01,1.896,0.491,5.006,2.578,0.05,0.025,15.87,15.841,1.114,1.004,1.111,16.382,16.248,1.054,1.025,1.027,2.68,4.18,17.9,"present ",24,26.7,
2020-08-07,20:30:01,1.546,0.472,4.401,2.544,0.044,0.025,16.994,16.928,1.162,1.067,1.089,16.203,16.084,1.078,1.05,1.026,2.68,4.18,18.2,"present ",23.96,26.4,
2020-08-07,21:00:01,1.439,0.47,4.216,2.541,0.042,0.025,17.434,17.33,1.079,0.997,1.083,17.328,17.121,1.043,1.015,1.026,2.68,4.18,19.1,"present ",23.93,26.7,
2020-08-07,21:30:01,1.237,0.414,3.866,2.444,0.038,0.024,15.858,15.824,1.091,1.02,1.071,16.552,16.362,1.046,1.021,1.023,2.68,4.18,17.9,"present ",23.85,26.4,
2020-08-07,22:00:01,1.191,0.474,3.788,2.548,0.037,0.025,14.818,14.84,1.099,1.029,1.068,15.746,15.599,1.052,1.024,1.026,2.68,4.18,16.6,"present ",23.79,26.7,
2020-08-07,22:30:01,1.033,0.413,3.513,2.443,0.035,0.024,14.325,14.359,1.098,1.038,1.059,15.166,15.049,1.056,1.031,1.023,2.68,4.18,16.4,"present ",23.75,26.7,
2020-08-07,23:00:00,0.982,0.477,3.426,2.553,0.034,0.025,13.832,13.9,1.098,1.04,1.056,14.714,14.618,1.062,1.034,1.026,2.68,4.18,16.29,"present ",23.68,26.4,
2020-08-07,23:30:01,0.895,0.482,3.276,2.562,0.032,0.025,13.277,13.359,1.097,1.044,1.051,14.216,14.138,1.066,1.037,1.027,2.68,4.18,15.6,"present ",23.65,27,
2020-09-07,00:00:00,0.834,0.469,3.17,2.539,0.031,0.025,12.739,12.82,1.101,1.052,1.047,13.723,13.651,1.069,1.041,1.026,2.68,4.18,14.7,"present ",23.57,26.7,
2020-09-07,00:30:00,0.816,0.485,3.138,2.567,0.031,0.025,12.471,12.546,1.102,1.054,1.046,13.339,13.272,1.072,1.043,1.027,2.68,4.18,14.7,"present ",23.5,26.7,
2020-09-07,01:00:00,0.817,0.498,3.141,2.589,0.031,0.025,11.904,12.005,1.102,1.054,1.046,12.912,12.856,1.074,1.044,1.028,2.68,4.18,14.1,"present ",23.47,26.7,
2020-09-07,01:30:00,0.692,0.474,2.924,2.548,0.029,0.025,11.306,11.414,1.102,1.061,1.039,12.392,12.342,1.075,1.046,1.026,2.68,4.18,13.3,"present ",23.4,27,
2020-09-07,02:00:00,0.679,0.532,2.902,2.648,0.029,0.026,10.811,10.922,1.105,1.064,1.038,11.892,11.849,1.08,1.049,1.03,2.68,4.18,13,"present ",23.36,27,
2020-09-07,02:30:00,0.706,0.476,2.949,2.551,0.029,0.025,10.354,10.468,1.106,1.063,1.04,11.438,11.401,1.082,1.053,1.026,2.68,4.18,12.5,"present ",23.29,27,
2020-09-07,03:00:01,0.692,0.477,2.925,2.553,0.029,0.025,9.891,10.004,1.108,1.066,1.039,10.98,10.947,1.084,1.055,1.026,2.68,4.18,12.1,"present ",23.26,27,
2020-09-07,03:30:00,0.689,0.554,2.92,2.686,0.029,0.026,9.449,9.558,1.11,1.069,1.039,10.536,10.505,1.089,1.056,1.031,2.68,4.18,11.6,"present ",23.22,27,
2020-09-07,04:00:00,0.594,0.508,2.756,2.607,0.027,0.026,9.044,9.155,1.11,1.074,1.033,10.113,10.085,1.089,1.058,1.028,2.68,4.18,11.3,"present ",23.15,27,
2020-09-07,04:30:00,0.625,0.51,2.809,2.611,0.028,0.026,8.677,8.785,1.11,1.073,1.035,9.711,9.685,1.092,1.061,1.028,2.68,4.18,10.8,"present ",23.11,27,
2020-09-07,05:00:01,0.665,0.496,2.878,2.586,0.028,0.025,8.375,8.485,1.117,1.077,1.037,9.362,9.338,1.096,1.065,1.027,2.68,4.18,10.8,"present ",23.08,27,
2020-09-07,05:30:01,0.603,0.546,2.771,2.672,0.027,0.026,8.089,8.197,1.116,1.08,1.034,9.031,9.009,1.1,1.067,1.03,2.68,4.18,10.6,"present ",23.04,26.7,
2020-09-07,06:00:01,0.625,0.552,2.808,2.683,0.028,0.026,7.886,7.989,1.119,1.082,1.035,8.745,8.724,1.101,1.067,1.031,2.68,4.18,10.5,"present ",22.97,27,
2020-09-07,06:30:01,0.551,0.472,2.681,2.544,0.026,0.025,7.821,7.923,1.116,1.082,1.031,8.554,8.534,1.101,1.072,1.026,2.68,4.18,10.6,"present ",22.97,27,
2020-09-07,07:00:01,0.571,0.537,2.715,2.656,0.027,0.026,7.808,7.902,1.117,1.082,1.032,8.429,8.405,1.104,1.071,1.03,2.68,4.18,10.7,"present ",22.94,27,
2020-09-07,07:30:00,0.691,0.532,2.923,2.649,0.029,0.026,7.883,7.958,1.122,1.08,1.039,8.362,8.332,1.105,1.072,1.03,2.68,4.18,10.5,"present ",22.9,27,
2020-09-07,08:00:01,0.746,0.536,3.018,2.654,0.03,0.026,8.197,8.247,1.127,1.082,1.042,8.42,8.38,1.107,1.074,1.03,2.68,4.18,11.2,"present ",22.9,27,
2020-09-07,08:30:00,1.02,0.561,3.492,2.698,0.034,0.026,8.925,8.953,1.135,1.073,1.058,8.758,8.707,1.106,1.072,1.031,2.68,4.18,12.8,"present ",22.9,27,
2020-09-07,09:00:01,1.434,0.555,4.207,2.688,0.042,0.026,9.757,9.761,1.142,1.055,1.082,9.257,9.191,1.105,1.071,1.031,2.68,4.18,14.2,"present ",22.87,27.3,
2020-09-07,09:30:01,1.742,0.488,4.739,2.573,0.047,0.025,10.489,10.459,1.147,1.042,1.101,9.802,9.72,1.101,1.071,1.027,2.68,4.18,15.1,"present ",22.87,27.3,
2020-09-07,10:00:01,2.395,0.575,5.868,2.723,0.058,0.027,11.401,11.304,1.161,1.018,1.142,10.428,10.323,1.097,1.062,1.032,2.68,4.18,16.9,"present ",22.94,27.3,
2020-09-07,10:30:00,2.629,0.542,6.272,2.665,0.062,0.026,12.059,11.957,1.163,1.007,1.157,11.028,10.911,1.094,1.061,1.03,2.68,4.18,18.1,"present ",24.7,26.4,
2020-09-07,11:00:00,2.872,0.527,6.693,2.639,0.066,0.026,13.096,12.955,1.169,0.999,1.173,11.741,11.615,1.09,1.058,1.029,2.68,4.18,19.7,"present ",24.95,26.1,
2020-09-07,11:30:00,2.926,0.553,6.785,2.685,0.067,0.026,14.176,14.055,1.164,0.991,1.176,12.659,12.52,1.087,1.054,1.031,2.68,4.18,20.4,"present ",25.06,26.1,
2020-09-07,12:00:00,3.045,0.543,6.992,2.668,0.069,0.026,15.143,14.995,1.156,0.978,1.184,13.582,13.435,1.08,1.048,1.03,2.68,4.18,20.9,"present ",24.67,26.4,
2020-09-07,12:30:00,3.135,0.519,7.147,2.626,0.071,0.026,15.97,15.806,1.155,0.972,1.19,14.441,14.279,1.073,1.043,1.029,2.68,4.18,21.2,"present ",24.74,26.4,
2020-09-07,13:00:00,3.277,0.516,7.392,2.621,0.073,0.026,16.599,16.43,1.144,0.956,1.199,15.154,14.984,1.066,1.035,1.029,2.68,4.18,21.5,"present ",24.81,26.4,
2020-09-07,13:30:00,3.052,0.564,7.004,2.703,0.07,0.027,17.136,16.97,1.153,0.975,1.184,15.773,15.605,1.067,1.034,1.031,2.68,4.18,22.1,"present ",25.58,25.5,
2020-09-07,14:00:00,3.173,0.502,7.212,2.597,0.072,0.025,17.521,17.375,1.142,0.96,1.192,16.308,16.14,1.059,1.029,1.028,2.68,4.18,22.3,"present ",25.76,25.8,
2020-09-07,14:30:01,3.033,0.533,6.97,2.65,0.069,0.026,17.885,17.746,1.143,0.968,1.183,16.763,16.592,1.057,1.026,1.03,2.68,4.18,22.4,"present ",25.69,25.8,
2020-09-07,15:00:01,3.023,0.482,6.953,2.561,0.069,0.025,18.382,18.236,1.134,0.961,1.182,17.213,17.043,1.053,1.024,1.027,2.68,4.18,23.2,"present ",25.38,26.1,
2020-09-07,15:30:01,2.83,0.478,6.62,2.554,0.066,0.025,18.645,18.529,1.127,0.964,1.17,17.666,17.495,1.049,1.021,1.026,2.68,4.18,23,"present ",25.34,25.8,
2020-09-07,16:00:01,2.779,0.463,6.532,2.529,0.065,0.025,18.413,18.338,1.131,0.971,1.166,17.781,17.62,1.047,1.02,1.026,2.68,4.18,22.4,"present ",25.41,25.8,
2020-09-07,16:30:01,2.961,0.437,6.847,2.484,0.068,0.024,18.708,18.621,1.131,0.961,1.178,17.972,17.814,1.046,1.021,1.024,2.68,4.18,22.8,"present ",25.94,25.8,
2020-09-07,17:00:00,2.855,0.44,6.662,2.489,0.066,0.024,18.843,18.745,1.122,0.96,1.171,18.273,18.11,1.04,1.014,1.024,2.68,4.18,22.9,"present ",25.41,26.1,
2020-09-07,17:30:01,2.822,0.485,6.606,2.566,0.066,0.025,19.103,18.977,1.118,0.958,1.169,18.567,18.397,1.038,1.01,1.027,2.68,4.18,23.1,"present ",25.02,26.1,
2020-09-07,18:00:00,2.789,0.479,6.55,2.557,0.065,0.025,19.161,19.058,1.137,0.976,1.167,18.664,18.503,1.04,1.012,1.027,2.68,4.18,23,"present ",24.7,26.4,
2020-09-07,18:30:01,2.447,0.523,5.958,2.633,0.059,0.026,19.029,18.946,1.111,0.972,1.145,18.799,18.632,1.036,1.006,1.029,2.68,4.18,22.6,"present ",24.6,26.4,
2020-09-07,19:00:01,2.001,0.484,5.187,2.564,0.051,0.025,18.167,18.17,1.101,0.987,1.117,18.508,18.362,1.034,1.007,1.027,2.68,4.18,21,"present ",24.53,26.4,
2020-09-07,19:30:01,1.684,0.444,4.638,2.497,0.046,0.024,17.313,17.381,1.098,1.001,1.098,17.943,17.825,1.038,1.013,1.025,2.68,4.18,19.79,"present ",24.45,26.1,
2020-09-07,20:00:01,1.612,0.501,4.515,2.594,0.045,0.025,18.566,18.557,1.072,0.982,1.093,18.163,18.042,1.045,1.016,1.028,2.68,4.18,20.1,"present ",24.42,26.4,
2020-09-07,20:30:00,1.569,0.472,4.44,2.545,0.044,0.025,17.275,17.272,1.098,1.007,1.091,17.718,17.581,1.044,1.017,1.026,2.68,4.18,19.5,"present ",24.39,26.4,
2020-09-07,21:00:00,1.301,0.45,3.977,2.506,0.039,0.025,16.875,16.887,1.09,1.015,1.074,17.469,17.335,1.041,1.015,1.025,2.68,4.18,18.9,"present ",24.31,26.4,
2020-09-07,21:30:00,1.127,0.454,3.676,2.514,0.036,0.025,15.587,15.628,1.082,1.017,1.064,16.797,16.673,1.041,1.014,1.025,2.68,4.18,17.1,"present ",24.28,26.4,
2020-09-07,22:00:00,1.016,0.499,3.485,2.591,0.034,0.025,14.426,14.488,1.097,1.037,1.058,15.777,15.677,1.053,1.024,1.028,2.68,4.18,16,"present ",24.21,26.1,
2020-09-07,22:30:00,0.929,0.444,3.334,2.496,0.033,0.024,14.011,14.08,1.103,1.048,1.052,15.1,15.019,1.058,1.032,1.024,2.68,4.18,16.29,"present ",24.17,26.4,
2020-09-07,23:00:00,0.905,0.496,3.293,2.586,0.032,0.025,13.987,14.057,1.101,1.048,1.051,14.805,14.731,1.062,1.032,1.027,2.68,4.18,17,"present ",24.14,26.4,
2020-09-07,23:30:01,0.79,0.491,3.094,2.577,0.03,0.025,13.723,13.799,1.104,1.057,1.044,14.559,14.486,1.064,1.035,1.027,2.68,4.18,16.6,"present ",24.1,26.4,
2020-10-07,00:00:00,0.822,0.489,3.15,2.574,0.031,0.025,13.768,13.843,1.092,1.044,1.046,14.382,14.311,1.065,1.036,1.027,2.68,4.18,16.9,"present ",24.07,26.4,
2020-10-07,00:30:00,0.756,0.522,3.034,2.63,0.03,0.026,13.285,13.372,1.092,1.047,1.042,14.098,14.03,1.067,1.036,1.029,2.68,4.18,16.1,"present ",24.03,26.1,
2020-10-07,01:00:00,0.724,0.427,2.981,2.466,0.029,0.024,12.857,12.945,1.104,1.061,1.041,13.682,13.618,1.068,1.042,1.024,2.68,4.18,15.4,"present ",23.96,26.7,
2020-10-07,01:30:00,0.666,0.451,2.88,2.509,0.028,0.025,12.806,12.883,1.101,1.061,1.037,13.468,13.406,1.07,1.043,1.025,2.68,4.18,15.8,"present ",23.92,26.4,
2020-10-07,02:00:01,0.63,0.499,2.818,2.591,0.028,0.025,12.933,12.995,1.1,1.063,1.035,13.365,13.302,1.075,1.046,1.028,2.68,4.18,16.29,"present ",23.93,26.7,
2020-10-07,02:30:01,0.722,0.494,2.976,2.583,0.029,0.025,13.125,13.191,1.097,1.055,1.04,13.43,13.364,1.073,1.044,1.027,2.68,4.18,16.7,"present ",23.86,26.7,
2020-10-07,03:00:00,0.649,0.475,2.851,2.55,0.028,0.025,13.115,13.178,1.094,1.056,1.036,13.401,13.335,1.072,1.044,1.026,2.68,4.18,16.7,"present ",23.86,26.7,
2020-10-07,03:30:01,0.666,0.499,2.881,2.591,0.028,0.025,13.09,13.151,1.096,1.057,1.037,13.35,13.283,1.074,1.044,1.028,2.68,4.18,16.7,"present ",23.79,26.7,
2020-10-07,04:00:00,0.694,0.442,2.929,2.493,0.029,0.024,12.951,13.017,1.095,1.054,1.039,13.285,13.217,1.071,1.045,1.024,2.68,4.18,16,"present ",23.75,26.7,
2020-10-07,04:30:01,0.678,0.504,2.901,2.599,0.029,0.025,12.613,12.69,1.093,1.053,1.038,13.091,13.021,1.074,1.044,1.028,2.68,4.18,15.6,"present ",23.71,26.7,
2020-10-07,05:00:01,0.631,0.496,2.82,2.586,0.028,0.025,11.997,12.088,1.095,1.058,1.035,12.71,12.646,1.075,1.045,1.027,2.68,4.18,14.8,"present ",23.68,26.7,
2020-10-07,05:30:01,0.635,0.519,2.826,2.625,0.028,0.026,11.454,11.549,1.098,1.061,1.035,12.263,12.205,1.078,1.047,1.029,2.68,4.18,14.1,"present ",23.64,26.7,
2020-10-07,06:00:00,0.614,0.488,2.789,2.571,0.027,0.025,11.06,11.156,1.1,1.064,1.034,11.847,11.795,1.081,1.052,1.027,2.68,4.18,13.9,"present ",23.61,26.7,
2020-10-07,06:30:00,0.647,0.505,2.847,2.602,0.028,0.026,10.754,10.843,1.102,1.064,1.036,11.544,11.494,1.083,1.052,1.028,2.68,4.18,13.2,"present ",23.57,26.7,
2020-10-07,07:00:00,0.918,0.501,3.316,2.594,0.033,0.025,10.664,10.741,1.111,1.056,1.052,11.279,11.231,1.088,1.058,1.028,2.68,4.18,13.5,"present ",23.54,26.7,
2020-10-07,07:30:00,0.939,0.561,3.352,2.699,0.033,0.026,10.686,10.758,1.122,1.065,1.053,11.175,11.127,1.09,1.057,1.031,2.68,4.18,13.8,"present ",23.5,26.4,
2020-10-07,08:00:00,1.084,0.514,3.603,2.616,0.036,0.026,11.142,11.202,1.119,1.054,1.062,11.296,11.246,1.09,1.059,1.028,2.68,4.18,14.9,"present ",23.47,27,
2020-10-07,08:30:01,1.446,0.533,4.228,2.651,0.042,0.026,11.837,11.883,1.122,1.036,1.083,11.613,11.558,1.089,1.057,1.03,2.68,4.18,16.2,"present ",23.47,27,
2020-10-07,09:00:00,1.741,0.537,4.738,2.657,0.047,0.026,12.25,12.279,1.131,1.028,1.101,11.922,11.856,1.086,1.054,1.03,2.68,4.18,16.6,"present ",23.43,26.7,
2020-10-07,09:30:00,1.84,0.589,4.909,2.747,0.049,0.027,12.673,12.683,1.13,1.021,1.107,12.245,12.169,1.086,1.051,1.033,2.68,4.18,17.4,"present ",23.43,26.7,
2020-10-07,10:00:00,1.907,0.538,5.024,2.658,0.05,0.026,13.062,13.056,1.136,1.023,1.111,12.596,12.51,1.083,1.051,1.03,2.68,4.18,17.6,"present ",23.43,26.7,
2020-10-07,10:30:00,2.255,0.519,5.626,2.625,0.056,0.026,14.107,14.019,1.138,1.006,1.133,13.134,13.027,1.083,1.052,1.029,2.68,4.18,19,"present ",25.34,25.8,
2020-10-07,11:00:00,2.622,0.576,6.261,2.724,0.062,0.027,15.143,14.986,1.143,0.99,1.156,13.962,13.823,1.078,1.044,1.032,2.68,4.18,19.9,"present ",25.55,25.8,
2020-10-07,11:30:00,2.714,0.524,6.418,2.634,0.064,0.026,15.519,15.393,1.135,0.978,1.162,14.62,14.463,1.068,1.037,1.029,2.68,4.18,20,"present ",25.27,26.1,
2020-10-07,12:00:01,2.87,0.509,6.689,2.609,0.066,0.026,15.739,15.649,1.154,0.986,1.172,14.892,14.746,1.068,1.038,1.028,2.68,4.18,20.7,"present ",26.51,25.5,
2020-10-07,12:30:01,2.995,0.584,6.904,2.738,0.069,0.027,16.139,16.043,1.149,0.975,1.181,15.29,15.148,1.066,1.032,1.033,2.68,4.18,21.3,"present ",26.93,24.9,
2020-10-07,13:00:00,3.047,0.472,6.995,2.545,0.069,0.025,16.731,16.62,1.14,0.964,1.184,15.767,15.625,1.064,1.036,1.026,2.68,4.18,22.1,"present ",27.28,25.2,
2020-10-07,13:30:00,2.93,0.54,6.793,2.662,0.067,0.026,17.091,16.997,1.138,0.969,1.176,16.225,16.081,1.061,1.029,1.03,2.68,4.18,22,"present ",26.68,25.2,
2020-10-07,14:00:00,2.947,0.487,6.822,2.571,0.068,0.025,17.638,17.529,1.138,0.968,1.177,16.693,16.543,1.055,1.027,1.027,2.68,4.18,22.9,"present ",26.68,24.9,
2020-10-07,14:30:00,2.87,0.523,6.688,2.633,0.066,0.026,18.163,18.044,1.138,0.972,1.172,17.196,17.039,1.055,1.025,1.029,2.68,4.18,23.4,"present ",27.11,25.2,
2020-10-07,15:00:00,2.983,0.552,6.883,2.682,0.068,0.026,18.723,18.598,1.125,0.956,1.18,17.707,17.544,1.052,1.02,1.031,2.68,4.18,24.5,"present ",25.76,25.8,
2020-10-07,15:30:00,2.756,0.476,6.493,2.551,0.064,0.025,18.925,18.82,1.134,0.974,1.165,18.128,17.964,1.045,1.017,1.026,2.68,4.18,24.2,"present ",28.98,24.3,
2020-10-07,16:00:00,2.85,0.505,6.655,2.601,0.066,0.026,19.09,18.995,1.113,0.952,1.171,18.379,18.223,1.046,1.017,1.028,2.68,4.18,23.5,"present ",25.91,25.8,
2020-10-07,16:30:00,2.762,0.438,6.502,2.486,0.065,0.024,19.679,19.562,1.138,0.977,1.165,18.829,18.665,1.039,1.013,1.024,2.68,4.18,25.2,"present ",28.98,24.6,
2020-10-07,17:00:00,2.86,0.477,6.671,2.552,0.066,0.025,20.154,20.028,1.129,0.965,1.172,19.291,19.114,1.04,1.012,1.026,2.68,4.18,25.4,"present ",26.96,25.2,
2020-10-07,17:30:01,2.642,0.49,6.294,2.576,0.062,0.025,21.396,21.096,1.124,0.972,1.158,20.02,19.816,1.035,1.007,1.027,2.68,4.18,26.8,"present ",25.62,26.1,
2020-10-07,18:00:01,2.735,0.474,6.455,2.548,0.064,0.025,21.742,21.408,1.107,0.953,1.164,20.5,20.28,1.029,1.002,1.026,2.68,4.18,25.8,"present ",25.55,26.1,
2020-10-07,18:30:01,2.413,0.484,5.899,2.564,0.058,0.025,21.985,21.672,1.065,0.933,1.143,20.899,20.656,1.027,0.999,1.027,2.68,4.18,25.1,"present ",25.38,26.1,
2020-10-07,19:00:01,2.49,0.492,6.032,2.579,0.06,0.025,22.566,22.193,1.101,0.96,1.148,21.37,21.071,1.024,0.996,1.027,2.68,4.18,25.1,"present ",25.3,26.1,
2020-10-07,19:30:01,2.227,0.392,5.578,2.407,0.055,0.024,22.166,21.943,1.084,0.96,1.131,21.518,21.229,1.02,0.997,1.022,2.68,4.18,24.8,"present ",25.27,25.8,
2020-10-07,20:00:01,2.415,0.409,5.903,2.436,0.059,0.024,22.374,22.257,1.107,0.97,1.143,21.601,21.366,1.022,0.998,1.023,2.68,4.18,24.1,"present ",25.2,26.4,
2020-10-07,20:30:01,2.195,0.382,5.523,2.388,0.055,0.023,22.815,22.691,1.097,0.973,1.129,21.98,21.714,1.019,0.997,1.021,2.68,4.18,23.9,"present ",25.16,25.8,
2020-10-07,21:00:01,1.971,0.442,5.136,2.493,0.051,0.024,21.131,21.018,1.07,0.96,1.115,21.79,21.508,1.005,0.981,1.024,2.68,4.18,23,"present ",25.09,26.1,
