Plot Title: estefania_test,,,,,,,
#,"Date Time, GMT-06:00","Rain, mm (LGR S/N: 10878888, SEN S/N: 523303, LBL: Rain gauge)","Temp, °C (LGR S/N: 10878888, SEN S/N: 10698881, LBL: Temp)","RH, % (LGR S/N: 10878888, SEN S/N: 10698881, LBL: Relative humidity )","Wind Speed, m/s (LGR S/N: 10878888, SEN S/N: 10796394, LBL: Vwind)","Gust Speed, m/s (LGR S/N: 10878888, SEN S/N: 10796394)","DewPt, °C (LGR S/N: 10878888, SEN S/N: 10698881)"
6335,2020-09-01 11:24,0,19.294,29.6,1.51,8.05,1.1
6336,2020-09-01 11:54,0,19.127,29.5,1.01,5.54,0.9
6337,2020-09-01 12:24,0,18.985,29.7,1.51,9.06,0.9
6338,2020-09-01 12:54,0,19.722,28.8,1.51,7.05,1.1
6339,2020-09-01 13:24,0,19.627,28.2,1.51,8.56,0.7
6340,2020-09-01 13:54,0,21.008,27.1,2.01,8.56,1.4
6341,2020-09-01 14:24,0,19.912,26.6,1.51,7.05,0.2
6342,2020-09-01 14:54,0,20.889,26,1.51,8.56,0.7
6343,2020-09-01 15:24,0,22.489,26,2.01,9.56,2
6344,2020-09-01 15:54,0,21.795,26.5,1.51,7.05,1.7
6345,2020-09-01 16:24,0,22.034,26.6,1.51,9.06,2
6346,2020-09-01 16:54,0,22.321,26.9,2.01,10.57,2.4
6347,2020-09-01 17:24,0,22.681,26.6,1.51,7.55,2.5
6348,2020-09-01 17:54,0,22.011,27.2,1.51,11.58,2.3
6349,2020-09-01 18:24,0,20.65,28.8,1.51,8.05,1.9
6350,2020-09-01 18:54,0,19.603,31.6,1.51,6.04,2.3
6351,2020-09-01 19:24,0,19.413,32.4,2.01,9.06,2.5
6352,2020-09-01 19:54,0,18.818,33.6,1.51,9.56,2.5
6353,2020-09-01 20:24,0,18.652,34.6,2.52,10.07,2.7
6354,2020-09-01 20:54,0,18.057,36.5,1.51,7.05,3
6355,2020-09-01 21:24,0,17.891,38.3,1.01,5.54,3.5
6356,2020-09-01 21:54,0,17.629,39.4,1.51,9.06,3.7
6357,2020-09-01 22:24,0,17.558,40.5,1.01,8.56,4
6358,2020-09-01 22:54,0,16.82,43.5,1.01,7.55,4.3
6359,2020-09-01 23:24,0,16.344,46,0.5,4.03,4.7
6360,2020-09-01 23:54,0,15.819,48.8,0.5,5.54,5.1
6361,2020-09-02 0:24,0,14.218,56.7,0.5,3.52,5.8
6362,2020-09-02 0:54,0,14.649,59.8,0.5,3.52,6.9
6363,2020-09-02 1:24,0,14.864,58.2,0.5,4.53,6.7
6364,2020-09-02 1:54,0,14.625,59,0.5,5.03,6.7
6365,2020-09-02 2:24,0,14.05,61.8,1.51,8.05,6.8
6366,2020-09-02 2:54,0,13.57,65.1,1.51,7.55,7.2
6367,2020-09-02 3:24,0,16.344,63,1.01,9.56,9.3
6368,2020-09-02 3:54,0,17.32,51.2,2.01,8.05,7.2
6369,2020-09-02 4:24,0,17.962,46.3,2.01,11.07,6.3
6370,2020-09-02 4:54,0,18.152,43.9,2.52,17.11,5.7
6371,2020-09-02 5:24,0,18.343,42.2,2.01,9.56,5.3
6372,2020-09-02 5:54,0,18.343,41,2.01,8.05,4.9
6373,2020-09-02 6:24,0,18.057,41.1,1.51,8.56,4.7
6374,2020-09-02 6:54,0,17.13,43.2,1.51,7.55,4.5
6375,2020-09-02 7:24,0,17.011,45.7,0.5,5.03,5.2
6376,2020-09-02 7:54,0,10.369,63,1.51,7.55,3.6
6377,2020-09-02 8:24,0,9.238,82.8,0.5,3.02,6.5
6378,2020-09-02 8:54,0.4,9.04,87.9,0,2.01,7.2
6379,2020-09-02 9:24,0.2,8.618,90.8,0,2.52,7.2
6380,2020-09-02 9:54,0.2,7.795,92,0.5,2.52,6.6
6381,2020-09-02 10:24,0.4,7.795,92,0,2.01,6.6
6382,2020-09-02 10:54,0,8.717,90.9,0,2.01,7.3
6383,2020-09-02 11:24,0,8.891,88.8,0.5,3.02,7.2
6384,2020-09-02 11:54,0,8.767,85.6,1.51,4.53,6.5
6385,2020-09-02 12:24,0,8.941,83.7,1.01,4.53,6.3
6386,2020-09-02 12:54,0,8.841,81.1,2.01,6.04,5.8
6387,2020-09-02 13:24,0,9.657,78.8,1.51,4.53,6.2
6388,2020-09-02 13:54,0.6,11.321,73.6,1.01,5.03,6.8
6389,2020-09-02 14:24,0,11.88,69.3,1.01,4.53,6.5
6390,2020-09-02 14:54,0,11.102,68.1,1.51,4.53,5.5
6391,2020-09-02 15:24,0,12.34,64.4,2.01,5.03,5.8
6392,2020-09-02 15:54,0,14.17,61.1,2.01,5.54,6.8
6393,2020-09-02 16:24,0,13.93,56.1,1.01,4.03,5.3
6394,2020-09-02 16:54,0,15.008,56.9,1.51,4.53,6.5
6395,2020-09-02 17:24,0,14.05,56.5,1.01,4.53,5.6
6396,2020-09-02 17:54,0,15.175,56,0.5,3.02,6.5
6397,2020-09-02 18:24,0,13.257,56.8,0.5,4.53,4.9
6398,2020-09-02 18:54,0,12.558,61.4,0,2.01,5.3
6399,2020-09-02 19:24,0,11.977,65.8,0.5,2.52,5.8
6400,2020-09-02 19:54,0,10.394,71,1.01,3.02,5.4
6401,2020-09-02 20:24,0,9.435,74.3,1.01,3.02,5.1
6402,2020-09-02 20:54,0,8.99,76.3,1.01,3.52,5.1
6403,2020-09-02 21:24,0,8.344,78,1.01,3.02,4.7
6404,2020-09-02 21:54,0,7.97,79.5,1.01,3.02,4.7
6405,2020-09-02 22:24,0,7.92,79.9,1.01,3.02,4.7
6406,2020-09-02 22:54,0,7.419,80.1,0.5,2.52,4.2
6407,2020-09-02 23:24,0,6.813,81.7,0.5,2.52,3.9
6408,2020-09-02 23:54,0,6.611,82.1,0.5,2.52,3.8
6409,2020-09-03 0:24,0,6.408,82.2,0.5,2.52,3.6
6410,2020-09-03 0:54,0,6.306,82.2,0,2.01,3.5
6411,2020-09-03 1:24,0,5.872,82,0,1.51,3
6412,2020-09-03 1:54,0,5.719,80.7,0,2.01,2.7
6413,2020-09-03 2:24,0,5.975,78.9,0.5,2.01,2.6
6414,2020-09-03 2:54,0,6.357,73,0.5,3.02,1.9
6415,2020-09-03 3:24,0,5.591,71.7,0.5,3.52,0.9
6416,2020-09-03 3:54,0,5.872,71.2,0,2.52,1.1
6417,2020-09-03 4:24,0,5.128,75.5,0,2.52,1.2
6418,2020-09-03 4:54,0,5.975,72,0.5,2.52,1.3
6419,2020-09-03 5:24,0,7.167,66.9,0.5,3.02,1.4
6420,2020-09-03 5:54,0,7.519,64.6,0.5,3.52,1.3
6421,2020-09-03 6:24,0,7.87,60.4,1.01,3.52,0.7
6422,2020-09-03 6:54,0,8.444,59.7,1.51,4.03,1.1
6423,2020-09-03 7:24,0,8.344,60,1.01,3.52,1
6424,2020-09-03 7:54,0,9.583,57.7,1.01,3.02,1.7
6425,2020-09-03 8:24,0,11.127,55.3,0.5,3.52,2.5
6426,2020-09-03 8:54,0,14.146,42.9,0,3.02,1.7
6427,2020-09-03 9:24,0,14.098,43.5,0,2.01,1.9
6428,2020-09-03 9:54,0,15.366,42.3,0,3.02,2.6
6429,2020-09-03 10:24,0,16.082,41.1,0.5,5.03,2.9
6430,2020-09-03 10:54,0,17.153,38.9,0.5,3.52,3.1
6431,2020-09-03 11:24,0,17.724,37.8,0.5,5.54,3.2
6432,2020-09-03 11:54,0,18.557,37.1,0.5,5.03,3.6
6433,2020-09-03 12:24,0,18.961,36,1.51,6.04,3.6
6434,2020-09-03 12:54,0,18.794,35.3,1.01,5.54,3.1
6435,2020-09-03 13:24,0,19.555,35.1,1.01,6.04,3.7
6436,2020-09-03 13:54,0,18.723,35.7,1.51,7.55,3.2
6437,2020-09-03 14:24,0,18.794,35.9,0.5,4.53,3.4
6438,2020-09-03 14:54,0,18.461,36.6,1.51,9.56,3.4
6439,2020-09-03 15:24,0,19.199,36.7,1.01,6.04,4.1
6440,2020-09-03 15:54,0,20.746,35.8,1.01,6.54,5.1
6441,2020-09-03 16:24,0,19.912,35.2,1.51,8.05,4.1
6442,2020-09-03 16:54,0,18.889,36.4,1.51,5.54,3.7
6443,2020-09-03 17:24,0,19.127,37.4,1.01,5.54,4.3
6444,2020-09-03 17:54,0,18.557,38.4,1.01,6.04,4.1
6445,2020-09-03 18:24,0,18.2,39.7,0.5,4.53,4.3
6446,2020-09-03 18:54,0,18.152,40.5,0.5,4.53,4.5
6447,2020-09-03 19:24,0,18.01,40.7,1.01,6.04,4.5
6448,2020-09-03 19:54,0,17.867,41,1.01,5.54,4.4
6449,2020-09-03 20:24,0,17.819,41.5,0.5,4.03,4.6
6450,2020-09-03 20:54,0,17.582,41.5,0.5,6.54,4.4
6451,2020-09-03 21:24,0,17.32,42.6,0.5,5.03,4.5
6452,2020-09-03 21:54,0,17.582,43.2,0.5,4.53,4.9
6453,2020-09-03 22:24,0,16.796,44.5,0,1.51,4.7
6454,2020-09-03 22:54,0,16.701,44.5,0.5,4.03,4.6
6455,2020-09-03 23:24,0,16.249,46.7,0,3.02,4.8
6456,2020-09-03 23:54,0,15.891,48.1,0.5,4.03,4.9
6457,2020-09-04 0:24,0,15.772,46.4,0.5,4.03,4.3
6458,2020-09-04 0:54,0,15.867,44.9,0.5,4.53,3.9
6459,2020-09-04 1:24,0,14.002,47.2,0.5,4.03,2.9
6460,2020-09-04 1:54,0,13.401,52.9,0.5,2.52,4
6461,2020-09-04 2:24,0,12.654,54,0.5,2.01,3.6
6462,2020-09-04 2:54,0,14.409,50.7,0.5,3.52,4.3
6463,2020-09-04 3:24,0,13.425,53.7,1.01,3.52,4.2
6464,2020-09-04 3:54,0,12.992,52.4,1.01,4.03,3.5
6465,2020-09-04 4:24,0,12.292,55.5,1.01,3.52,3.7
6466,2020-09-04 4:54,0,11.589,56.8,1.01,3.52,3.3
6467,2020-09-04 5:24,0,10.907,61.4,0,2.52,3.8
6468,2020-09-04 5:54,0,10.638,63.3,0,2.01,4
6469,2020-09-04 6:24,0,10.296,63.7,1.01,3.02,3.7
6470,2020-09-04 6:54,0,11.273,66.3,0,3.02,5.2
6471,2020-09-04 7:24,0,11.759,63.2,1.01,3.52,5
6472,2020-09-04 7:54,0,12.316,62.5,1.01,3.02,5.4
6473,2020-09-04 8:24,0,12.025,64.2,1.01,3.02,5.5
6474,2020-09-04 8:54,0,12.534,64.6,0,2.52,6.1
6475,2020-09-04 9:24,0,14.146,61.8,0,2.01,6.9
6476,2020-09-04 9:54,0,17.772,52.3,0,2.01,7.9
6477,2020-09-04 10:24,0,19.651,41.3,1.01,7.55,6.2
6478,2020-09-04 10:54,0,21.175,38,0.5,4.03,6.3
6479,2020-09-04 11:24,0,21.366,35.6,0.5,4.03,5.5
6480,2020-09-04 11:54,0,22.681,32.5,1.01,6.04,5.4
6481,2020-09-04 12:24,0,23.641,30,1.51,6.54,5.1
6482,2020-09-04 12:54,0,24.388,28.5,1.01,6.04,5
6483,2020-09-04 13:24,0,24.532,26.7,1.01,7.05,4.2
6484,2020-09-04 13:54,0,23.689,28.4,1.01,6.04,4.3
6485,2020-09-04 14:24,0,26.5,26.2,1.01,7.05,5.6
6486,2020-09-04 14:54,0,25.72,24.5,1.01,6.54,3.9
6487,2020-09-04 15:24,0,27.21,23.9,1.01,4.53,4.8
6488,2020-09-04 15:54,0,27.21,23.6,1.01,6.04,4.7
6489,2020-09-04 16:24,0,27.308,22.3,1.01,4.53,3.9
6490,2020-09-04 16:54,0,27.112,21.8,1.01,5.54,3.5
6491,2020-09-04 17:24,0,28.122,21,1.01,5.03,3.8
6492,2020-09-04 17:54,0,26.891,21.1,0.5,4.53,2.8
6493,2020-09-04 18:24,0,26.646,21.7,0.5,3.52,3
6494,2020-09-04 18:54,0,25.866,22.2,0.5,5.03,2.7
6495,2020-09-04 19:24,0,24.315,23.6,0.5,3.52,2.2
6496,2020-09-04 19:54,0,20.46,32.1,0.5,3.02,3.3
6497,2020-09-04 20:24,0,19.484,34.4,1.51,3.52,3.4
6498,2020-09-04 20:54,0,19.008,36.3,1.51,4.53,3.7
6499,2020-09-04 21:24,0,18.129,38.4,1.51,3.52,3.7
6500,2020-09-04 21:54,0,17.724,40.8,1.01,3.02,4.3
6501,2020-09-04 22:24,0,17.296,42.7,0.5,3.02,4.5
6502,2020-09-04 22:54,0,15.724,45.1,0,2.01,3.9
6503,2020-09-04 23:24,0,16.344,46.9,0.5,2.52,5
6504,2020-09-04 23:54,0,16.058,47.1,0.5,2.52,4.8
6505,2020-09-05 0:24,0,14.601,51.6,0,1.51,4.8
6506,2020-09-05 0:54,0,15.247,52.2,0,2.01,5.5
6507,2020-09-05 1:24,0,14.745,51.3,0,3.02,4.8
6508,2020-09-05 1:54,0,13.594,52.9,0,2.01,4.2
6509,2020-09-05 2:24,0,13.834,53.3,0,2.01,4.5
6510,2020-09-05 2:54,0,14.218,50.5,0.5,2.52,4.1
6511,2020-09-05 3:24,0,14.146,50.9,1.01,3.52,4.1
6512,2020-09-05 3:54,0,14.098,49.4,1.01,4.03,3.7
6513,2020-09-05 4:24,0,14.242,48.3,1.01,3.52,3.5
6514,2020-09-05 4:54,0,14.242,47.2,1.01,3.52,3.2
6515,2020-09-05 5:24,0,14.194,46.7,1.01,4.03,3
6516,2020-09-05 5:54,0,13.954,46.7,0.5,2.52,2.7
6517,2020-09-05 6:24,0,13.666,46.9,0.5,2.52,2.5
6518,2020-09-05 6:54,0,13.088,48,0.5,2.52,2.3
6519,2020-09-05 7:24,0,14.002,48,1.01,3.02,3.2
6520,2020-09-05 7:54,0,13.522,48.7,0.5,2.52,2.9
6521,2020-09-05 8:24,0,13.185,50.4,0.5,2.52,3.1
6522,2020-09-05 8:54,0,13.594,51,0.5,2.01,3.7
6523,2020-09-05 9:24,0,14.29,53,0,2.01,4.9
6524,2020-09-05 9:54,0,16.153,50,0,1.01,5.7
6525,2020-09-05 10:24,0,19.151,40,0,2.01,5.2
6526,2020-09-05 10:54,0,22.705,33.8,0.5,2.52,6
6527,2020-09-05 11:24,0,24.508,25.9,1.01,8.56,3.7
6528,2020-09-05 11:54,0,25.307,23.9,1.01,6.54,3.2
6529,2020-09-05 12:24,0,26.085,22.2,1.01,7.55,2.9
6530,2020-09-05 12:54,0,26.646,21.5,1.51,8.56,2.9
6531,2020-09-05 13:24,0,26.402,20.9,1.01,7.05,2.3
6532,2020-09-05 13:54,0,27.456,19.9,0.5,4.03,2.4
6533,2020-09-05 14:24,0,27.358,18.4,1.01,4.53,1.3
6534,2020-09-05 14:54,0,27.974,17.4,1.01,6.04,1
6535,2020-09-05 15:24,0,28.122,16.2,1.51,7.55,0.1
6536,2020-09-05 15:54,0,28.394,16,2.01,6.54,0.2
6537,2020-09-05 16:24,0,28.468,16.1,1.51,5.54,0.3
6538,2020-09-05 16:54,0,28.444,16.5,1.51,5.54,0.6
6539,2020-09-05 17:24,0,27.998,16.8,1.51,6.54,0.5
6540,2020-09-05 17:54,0,27.284,17.2,1.01,4.53,0.3
6541,2020-09-05 18:24,0,26.769,18.3,1.01,6.04,0.7
6542,2020-09-05 18:54,0,21.413,30.3,2.01,6.54,3.3
6543,2020-09-05 19:24,0,20.531,40.1,1.01,5.54,6.5
6544,2020-09-05 19:54,0,19.722,43,1.51,6.04,6.8
6545,2020-09-05 20:24,0,19.175,45.1,0,4.03,7
6546,2020-09-05 20:54,0,18.366,50.9,0,2.01,8
6547,2020-09-05 21:24,0,17.582,57.3,0,2.01,9.1
6548,2020-09-05 21:54,0,17.153,59.7,0,1.51,9.3
6549,2020-09-05 22:24,0,16.63,60.5,0,2.52,9
6550,2020-09-05 22:54,0,15.963,61.7,0.5,2.01,8.6
6551,2020-09-05 23:24,0,15.7,62.6,0.5,2.52,8.6
6552,2020-09-05 23:54,0,14.96,63.9,0,1.51,8.2
6553,2020-09-06 0:24,0,14.266,65.6,0,1.51,7.9
6554,2020-09-06 0:54,0,14.29,67.7,0,2.01,8.4
6555,2020-09-06 1:24,0,13.642,69.7,0.5,2.52,8.2
6556,2020-09-06 1:54,0,13.642,70.4,0.5,2.52,8.4
6557,2020-09-06 2:24,0,13.473,71,0.5,2.52,8.3
6558,2020-09-06 2:54,0,13.401,71,0,2.52,8.3
6559,2020-09-06 3:24,0,12.992,72,0,2.01,8.1
6560,2020-09-06 3:54,0,12.485,74.2,0,2.52,8
6561,2020-09-06 4:24,0,12.34,74.9,0.5,2.01,8
6562,2020-09-06 4:54,0,11.904,76.7,0.5,2.52,8
6563,2020-09-06 5:24,0,11.565,79,0.5,3.02,8.1
6564,2020-09-06 5:54,0,11.005,81,0.5,3.52,7.9
6565,2020-09-06 6:24,0,10.712,80.6,0.5,2.52,7.5
6566,2020-09-06 6:54,0,9.879,81,1.01,4.03,6.8
6567,2020-09-06 7:24,0,9.336,83.4,2.52,7.05,6.7
6568,2020-09-06 7:54,0,8.99,84.9,1.51,4.53,6.6
6569,2020-09-06 8:24,0,8.717,86.7,0,1.51,6.6
6570,2020-09-06 8:54,0,8.568,90.4,0,2.52,7.1
6571,2020-09-06 9:24,0,8.469,92.1,0,2.01,7.3
6572,2020-09-06 9:54,0,8.767,91.3,0,1.51,7.4
6573,2020-09-06 10:24,0,9.41,85.4,0,2.01,7.1
6574,2020-09-06 10:54,0,10.271,79.7,0,1.51,6.9
6575,2020-09-06 11:24,0,11.565,73.9,0,1.51,7.1
6576,2020-09-06 11:54,0,12.05,67.5,0,2.52,6.2
6577,2020-09-06 12:24,0,12.437,66.2,1.01,3.02,6.3
6578,2020-09-06 12:54,0,12.219,66.8,1.51,4.53,6.2
6579,2020-09-06 13:24,0,12.63,65.1,1.51,5.03,6.3
6580,2020-09-06 13:54,0,12.606,65.5,2.01,5.03,6.3
6581,2020-09-06 14:24,0,12.799,63.9,1.51,4.53,6.2
6582,2020-09-06 14:54,0,13.016,63.3,1.51,4.03,6.2
6583,2020-09-06 15:24,0,12.823,62.2,1.51,4.53,5.8
6584,2020-09-06 15:54,0,12.534,64.8,2.01,5.03,6.1
6585,2020-09-06 16:24,0,12.219,66,2.01,4.53,6.1
6586,2020-09-06 16:54,0,12.05,68.2,1.01,3.52,6.4
6587,2020-09-06 17:24,0,11.492,71.4,1.51,4.03,6.5
6588,2020-09-06 17:54,0,10.663,75.3,1.01,3.52,6.5
6589,2020-09-06 18:24,0.2,9.928,82.1,0,1.51,7
6590,2020-09-06 18:54,0,9.238,86.9,0,1.51,7.2
6591,2020-09-06 19:24,0.2,8.27,91.6,1.51,5.54,7
6592,2020-09-06 19:54,0.2,7.293,93.8,2.52,6.04,6.4
6593,2020-09-06 20:24,0.6,6.839,95,2.01,4.53,6.1
6594,2020-09-06 20:54,0.6,6.281,95.8,1.51,3.52,5.7
6595,2020-09-06 21:24,0.4,5.796,96.2,1.51,4.03,5.2
6596,2020-09-06 21:54,0.2,5.334,96.2,1.01,4.03,4.8
6597,2020-09-06 22:24,0.2,4.74,96.4,1.51,4.53,4.2
6598,2020-09-06 22:54,0.4,4.532,96.4,0.5,3.02,4
6599,2020-09-06 23:24,0,4.35,96,0,2.01,3.8
6600,2020-09-06 23:54,0,4.35,95.7,0,1.51,3.7
6601,2020-09-07 0:24,0.2,3.906,95.5,0.5,5.03,3.3
6602,2020-09-07 0:54,0.4,2.128,96.4,2.52,6.04,1.6
6603,2020-09-07 1:24,0.6,1.778,96.8,0,3.02,1.3
6604,2020-09-07 1:54,0.6,1.099,96.6,0,2.01,0.6
6605,2020-09-07 2:24,0.2,1.044,96.9,0,1.01,0.6
6606,2020-09-07 2:54,0,0.88,96.8,0,1.51,0.4
6607,2020-09-07 3:24,0.6,1.208,97.1,0,1.51,0.8
6608,2020-09-07 3:54,0.6,0.962,96.6,0,1.51,0.5
6609,2020-09-07 4:24,0.2,1.071,96.9,0,2.52,0.6
6610,2020-09-07 4:54,1,1.126,96.6,0,2.52,0.6
6611,2020-09-07 5:24,0,0.742,96.8,0,2.52,0.3
6612,2020-09-07 5:54,0,0.88,97,0,2.52,0.5
6613,2020-09-07 6:24,0,0.907,97.1,0,2.01,0.5
6614,2020-09-07 6:54,0.8,1.126,97,0,2.52,0.7
6615,2020-09-07 7:24,0.8,1.208,96.3,0,3.52,0.7
6616,2020-09-07 7:54,0.2,0.934,96.9,0,2.52,0.5
6617,2020-09-07 8:24,0.6,0.907,97.4,0,3.02,0.5
6618,2020-09-07 8:54,0.4,0.852,97.3,0,2.01,0.5
6619,2020-09-07 9:24,0.4,0.852,97.4,0,2.52,0.5
6620,2020-09-07 9:54,0.6,0.907,97.6,0,0.5,0.6
6621,2020-09-07 10:24,0.2,0.797,97.7,0,1.51,0.5
6622,2020-09-07 10:54,0.4,0.55,97.8,0,2.52,0.2
6623,2020-09-07 11:24,0.6,1.534,97.8,0,2.01,1.2
6624,2020-09-07 11:54,1,1.044,97.3,0,2.52,0.7
6625,2020-09-07 12:24,2,2.343,95.8,0,1.51,1.7
6626,2020-09-07 12:54,1.4,1.643,93.6,0,1.01,0.7
6627,2020-09-07 13:24,1.6,2.637,95.4,0,2.01,2
6628,2020-09-07 13:54,1.4,3.248,89.9,0.5,2.52,1.8
6629,2020-09-07 14:24,0,4.558,91.3,0.5,3.02,3.3
6630,2020-09-07 14:54,0,4.089,84.4,0.5,4.03,1.7
6631,2020-09-07 15:24,0,4.454,85.9,1.01,3.02,2.3
6632,2020-09-07 15:54,0,4.818,85.8,1.01,3.02,2.6
6633,2020-09-07 16:24,0,5.719,82.3,0.5,2.52,2.9
6634,2020-09-07 16:54,0,4.973,82.5,0,2.52,2.2
6635,2020-09-07 17:24,0,4.636,85.8,1.01,2.52,2.5
6636,2020-09-07 17:54,0,4.48,88.2,0.5,2.01,2.7
6637,2020-09-07 18:24,0,3.459,87.3,0.5,2.52,1.6
6638,2020-09-07 18:54,0,2.717,89.3,1.01,3.52,1.1
6639,2020-09-07 19:24,0,2.37,92.2,0.5,2.01,1.2
6640,2020-09-07 19:54,0,1.832,93.4,0.5,2.01,0.9
6641,2020-09-07 20:24,0,1.317,94,0,2.01,0.5
6642,2020-09-07 20:54,0,1.153,94.3,0.5,2.01,0.3
6643,2020-09-07 21:24,0,1.071,94.3,0.5,2.52,0.3
6644,2020-09-07 21:54,0,0.742,94.9,0,1.01,0
6645,2020-09-07 22:24,0,0.852,95.5,0,1.01,0.2
6646,2020-09-07 22:54,0,0.715,95.3,0,1.51,0
6647,2020-09-07 23:24,0,0.467,95.4,0,1.01,-0.2
6648,2020-09-07 23:54,0,0.439,95.3,0,1.01,-0.2
6649,2020-09-08 0:24,0,0.273,94.8,0,1.01,-0.5
6650,2020-09-08 0:54,0,-0.004,95,0,1.01,-0.7
6651,2020-09-08 1:24,0,-0.032,95,0,1.01,-0.7
6652,2020-09-08 1:54,0,-0.283,94.7,0,2.01,-1
6653,2020-09-08 2:24,0,-0.311,94.4,0,2.01,-1.1
6654,2020-09-08 2:54,0,-0.648,94.6,0,1.51,-1.4
6655,2020-09-08 3:24,0,-0.76,94.9,0,1.51,-1.5
6656,2020-09-08 3:54,0,-0.902,94.7,0,1.51,-1.6
6657,2020-09-08 4:24,0,-0.93,95.1,0,1.51,-1.6
6658,2020-09-08 4:54,0,-0.902,95.4,0,1.01,-1.5
6659,2020-09-08 5:24,0,0.218,94.9,0,1.51,-0.5
6660,2020-09-08 5:54,0,-0.423,93.6,0,2.01,-1.3
6661,2020-09-08 6:24,0,-0.227,94.5,0,1.51,-1
6662,2020-09-08 6:54,0,1.317,90.3,0,4.03,-0.1
6663,2020-09-08 7:24,0,4.115,70.5,2.01,9.06,-0.8
6664,2020-09-08 7:54,0,1.289,73,1.51,9.56,-3
6665,2020-09-08 8:24,0,4.558,82.6,0,6.04,1.9
6666,2020-09-08 8:54,0,5.924,61.9,1.51,8.56,-0.8
6667,2020-09-08 9:24,0,3.722,65.4,1.01,6.04,-2.2
6668,2020-09-08 9:54,0,4.011,78.6,0,4.53,0.6
6669,2020-09-08 10:24,0,5.024,84.6,0,2.52,2.7
6670,2020-09-08 10:54,0,7.444,79,0,2.52,4
6671,2020-09-08 11:24,0,8.717,60.2,1.01,4.53,1.4
6672,2020-09-08 11:54,0,9.854,51.2,1.01,7.05,0.3
6673,2020-09-08 12:24,0,9.952,47.1,2.01,7.05,-0.8
6674,2020-09-08 12:54,0,10.638,48.8,1.51,8.05,0.3
6675,2020-09-08 13:24,0,11.151,49.5,1.51,7.55,1
6676,2020-09-08 13:54,0,11.856,46.6,1.01,5.03,0.8
6677,2020-09-08 14:24,0,12.171,46.9,0.5,4.03,1.2
6678,2020-09-08 14:54,0,12.025,59.8,0,2.52,4.5
6679,2020-09-08 15:24,0,14.409,55.5,0,3.52,5.6
6680,2020-09-08 15:54,0,12.92,50.8,0.5,3.52,3
6681,2020-09-08 16:24,0,13.185,63.6,0,2.01,6.4
6682,2020-09-08 16:54,0,13.618,55.1,0,3.02,4.8
6683,2020-09-08 17:24,0,11.856,69.4,1.01,4.03,6.4
6684,2020-09-08 17:54,0,11.516,72.7,1.01,3.52,6.8
6685,2020-09-08 18:24,0,10.394,73.9,1.01,3.52,6
6686,2020-09-08 18:54,0,9.657,76.6,1.51,4.03,5.8
6687,2020-09-08 19:24,0,9.312,78.2,1.51,4.03,5.7
6688,2020-09-08 19:54,0,8.319,79.6,1.51,4.03,5
6689,2020-09-08 20:24,0,7.895,80,1.01,3.52,4.7
6690,2020-09-08 20:54,0,7.393,80,1.01,4.03,4.2
6691,2020-09-08 21:24,0,6.99,80.3,0.5,3.02,3.8
6692,2020-09-08 21:54,0,6.484,81.8,0.5,3.02,3.6
6693,2020-09-08 22:24,0,6.128,82.8,1.01,3.02,3.4
6694,2020-09-08 22:54,0,5.77,84.1,0.5,2.52,3.3
6695,2020-09-08 23:24,0,5.693,83.9,0,2.52,3.2
6696,2020-09-08 23:54,0,5.308,84.6,0,2.01,2.9
6697,2020-09-09 0:24,0,5.128,85.4,0,2.01,2.9
6698,2020-09-09 0:54,0,4.766,86.2,0,1.01,2.7
6699,2020-09-09 1:24,0,4.506,88.9,0,1.01,2.8
6700,2020-09-09 1:54,0,4.298,87.4,0,2.01,2.4
6701,2020-09-09 2:24,0,4.037,88.1,0.5,2.01,2.2
6702,2020-09-09 2:54,0,3.854,88.2,0,2.01,2.1
6703,2020-09-09 3:24,0,3.591,88.7,0,1.51,1.9
6704,2020-09-09 3:54,0,3.538,89.4,0,1.51,2
6705,2020-09-09 4:24,0,3.406,89.6,0,2.52,1.9
6706,2020-09-09 4:54,0,3.274,89.7,0,1.51,1.7
6707,2020-09-09 5:24,0,3.089,90.3,0,2.52,1.7
6708,2020-09-09 5:54,0,3.354,90,0.5,2.52,1.9
6709,2020-09-09 6:24,0,2.557,90.7,0,2.01,1.2
6710,2020-09-09 6:54,0,3.009,91.9,0,1.51,1.8
6711,2020-09-09 7:24,0,2.423,91,0,1.01,1.1
6712,2020-09-09 7:54,0,1.994,92.7,0,0.5,0.9
6713,2020-09-09 8:24,0,3.195,92.2,0.5,2.52,2.1
6714,2020-09-09 8:54,0,3.538,91,0,2.52,2.2
6715,2020-09-09 9:24,0,4.506,89.6,0,1.51,2.9
6716,2020-09-09 9:54,0,6.153,86.8,0,1.51,4.1
6717,2020-09-09 10:24,0,8.319,81.3,0,1.01,5.3
6718,2020-09-09 10:54,0,14.074,66.2,0,1.01,7.9
6719,2020-09-09 11:24,0,15.676,47.7,0.5,3.02,4.6
6720,2020-09-09 11:54,0,17.391,41.1,0.5,3.02,4.1
6721,2020-09-09 12:24,0,17.772,38,1.01,4.03,3.3
6722,2020-09-09 12:54,0,19.555,35.1,0.5,4.03,3.7
6723,2020-09-09 13:24,0,20.293,33.4,0.5,4.03,3.7
6724,2020-09-09 13:54,0,20.746,32.2,0,2.01,3.6
