Date,Time,Current Temperature,Average Temperature,Maximum Temperature,Minimum Temperature,Radiation,Rainfall
2019-03-28,22:00:00,0.6,0.5,0.7,0.4,0,0
2019-03-28,23:00:00,-0.8,0.1,0.6,-0.8,0,0
2019-03-28,0:00:00,-2.5,-1.8,-0.8,-2.5,0,0
2019-03-29,1:00:00,-2.7,-2.9,-2.5,-3.1,0,0
2019-03-29,2:00:00,-2.7,-2.6,-2.4,-2.9,0,0
2019-03-29,3:00:00,-2.8,-2.8,-2.7,-2.9,0,0
2019-03-29,4:00:00,-2.5,-2.6,-2.4,-2.8,0,0
2019-03-29,5:00:00,-2.7,-2.6,-2.4,-2.8,0,0
2019-03-29,6:00:00,-2.1,-2.4,-2.1,-2.7,0,0
2019-03-29,7:00:00,-2.6,-2.4,-2.1,-2.7,0,0
2019-03-29,8:00:00,-2.3,-2.5,-2.3,-2.6,13,0
2019-03-29,9:00:00,0.2,-1.6,0.2,-2.3,72.7,0
2019-03-29,10:00:00,1.8,2.1,3.1,0.2,159,0
2019-03-29,11:00:00,3.9,2.4,4,1.4,279.2,0
2019-03-29,12:00:00,4.5,4.2,5.1,3.6,373.2,0
2019-03-29,13:00:00,6.5,5.1,6.5,4.4,512.1,0
2019-03-29,14:00:00,6.4,6.9,8.2,6.2,694.2,0
2019-03-29,15:00:00,6.2,6.3,6.5,6.1,318.6,0
2019-03-29,16:00:00,8.1,7.7,8.5,6.1,664.8,0
2019-03-29,17:00:00,9.2,8.8,9.2,8.1,579.5,0
2019-03-29,18:00:00,8.6,9.2,9.5,8.6,433.7,0
2019-03-29,19:00:00,3.7,6.4,8.5,3.7,236.2,0
2019-03-29,20:00:00,0.9,2.1,3.7,0.9,20.5,0
2019-03-29,21:00:00,-1,-0.3,0.9,-1.1,0.8,0
2019-03-29,22:00:00,-2.4,-1.8,-1,-2.4,0,0
2019-03-29,23:00:00,-2.7,-2.7,-2.4,-2.9,0,0
2019-03-29,0:00:00,-2.8,-2.9,-2.6,-3.1,0,0
2019-03-30,1:00:00,-3.2,-3.1,-2.8,-3.4,0,0
2019-03-30,2:00:00,-3.1,-3.1,-2.8,-3.5,0,0
2019-03-30,3:00:00,-2.9,-2.9,-2.7,-3.4,0,0
2019-03-30,4:00:00,-2.9,-2.9,-2.6,-3.1,0,0
2019-03-30,5:00:00,-3.5,-3.1,-2.9,-3.5,0,0
2019-03-30,6:00:00,-3.3,-3.3,-3,-3.7,0,0
2019-03-30,7:00:00,-4.1,-3.8,-3.2,-4.2,0.1,0
2019-03-30,8:00:00,-4.4,-4.2,-3.9,-4.5,12.5,0
2019-03-30,9:00:00,-1.6,-3.2,-1.6,-4.4,35.7,0
2019-03-30,10:00:00,3.8,1.4,3.8,-1.6,205.1,0
2019-03-30,11:00:00,6.9,5.2,6.9,3.8,488.6,0
2019-03-30,12:00:00,9.7,8.3,9.7,6.9,633.7,0
2019-03-30,13:00:00,10.9,10.1,10.9,9.6,730,0
2019-03-30,14:00:00,12,11.3,12.1,10.8,779,0
2019-03-30,15:00:00,12.5,11.9,12.6,11.5,771,0
2019-03-30,16:00:00,13.1,12.8,13.2,12.3,717,0
2019-03-30,17:00:00,12.3,13.3,13.9,12.3,636.6,0
2019-03-30,18:00:00,9.5,10.5,12.3,9.4,197.2,0
2019-03-30,19:00:00,7.9,8.6,9.5,7.9,134,0
2019-03-30,20:00:00,5.7,6.8,7.9,5.7,41.8,0
2019-03-30,21:00:00,2.4,3.8,5.7,2.4,0.7,0
2019-03-30,22:00:00,0.8,1.6,2.4,0.8,0,0
2019-03-30,23:00:00,-0.5,0.1,0.8,-0.5,0,0
2019-03-30,0:00:00,-1.1,-1,-0.5,-1.3,0,0
2019-03-31,1:00:00,-0.3,-0.8,-0.3,-1.1,0,0
2019-03-31,2:00:00,-0.1,-0.2,0,-0.6,0,0
2019-03-31,3:00:00,-0.5,-0.5,-0.1,-0.7,0,0
2019-03-31,4:00:00,-0.9,-0.7,-0.4,-0.9,0,0
2019-03-31,5:00:00,-1.5,-1.3,-0.9,-1.5,0,0
2019-03-31,6:00:00,-2.3,-2.1,-1.5,-2.4,0,0
2019-03-31,7:00:00,-2.3,-2.4,-2.2,-2.5,0,0
2019-03-31,8:00:00,-1.7,-2,-1.6,-2.3,9.9,0
2019-03-31,9:00:00,0,-1.1,0,-1.7,74.6,0
2019-03-31,10:00:00,1.7,0.8,1.7,0,177,0
2019-03-31,11:00:00,6,3.6,6,1.7,340.4,0
2019-03-31,12:00:00,8.2,7.6,8.3,6,430.3,0
2019-03-31,13:00:00,8.6,8.3,8.7,7.9,438.1,0
2019-03-31,14:00:00,7.6,8,8.9,7.4,292.7,0
2019-03-31,15:00:00,6.1,7.4,8,6.1,221.4,0
2019-03-31,16:00:00,1.4,3.2,6,1.4,52.1,0
2019-03-31,17:00:00,2.5,1.8,2.5,1.2,120.6,0
2019-03-31,18:00:00,1,1.9,2.5,1,28.1,0
2019-03-31,19:00:00,0.3,0.5,1,0.3,10.4,0
2019-03-31,20:00:00,0.2,0.3,0.3,0.2,3.8,0
2019-03-31,21:00:00,0.1,0.1,0.2,0.1,0,0
2019-03-31,22:00:00,-0.1,0.1,0.1,-0.1,0,0
2019-03-31,23:00:00,-0.1,-0.1,0,-0.1,0,0
2019-03-31,0:00:00,-0.6,-0.3,0,-0.6,0,0
2019-04-01,1:00:00,-1.1,-0.9,-0.5,-1.1,0,0
2019-04-01,2:00:00,-2.1,-1.5,-1,-2.2,0,0
2019-04-01,3:00:00,-1.2,-1.9,-1.2,-2.5,0,0
2019-04-01,4:00:00,-1.4,-1.4,-1.2,-1.5,0,0
2019-04-01,5:00:00,-1.7,-1.6,-1.4,-1.8,0,0
2019-04-01,6:00:00,-3.3,-2.2,-1.5,-3.3,0,0
2019-04-01,7:00:00,-3.8,-3.8,-3.3,-4.1,0,0
2019-04-01,8:00:00,-3.2,-3.6,-3.2,-3.9,10.1,0
2019-04-01,9:00:00,-1.8,-2.4,-1.8,-3.3,31.4,0
2019-04-01,10:00:00,-0.5,-1.1,-0.5,-1.8,54.5,0
2019-04-01,11:00:00,1.9,0.7,1.9,-0.6,118.4,0
2019-04-01,12:00:00,2.2,2,3.1,1.3,293.1,0
2019-04-01,13:00:00,2.9,2.2,2.9,1.7,400.4,0
2019-04-01,14:00:00,3.6,2.7,3.7,1.9,624.3,0
2019-04-01,15:00:00,4.6,4,4.6,3.3,655.3,0
2019-04-01,16:00:00,6.3,5.6,6.5,4.6,746,0
2019-04-01,17:00:00,6.9,6.7,7.4,6.2,628.9,0
2019-04-01,18:00:00,5,6.6,7.6,4.9,350.5,0
2019-04-01,19:00:00,2.8,3.7,5,2.8,51.2,0
2019-04-01,20:00:00,0.9,2.3,2.8,0.9,41.3,0
2019-04-01,21:00:00,0.5,0.9,1.2,0.5,0.8,0
2019-04-01,22:00:00,-1,-0.5,0.5,-1.2,0,0
2019-04-01,23:00:00,-1.1,-0.9,-0.7,-1.2,0,0
2019-04-01,0:00:00,-1.1,-1.2,-1,-1.4,0,0
2019-04-02,1:00:00,-0.5,-0.8,-0.5,-1.1,0,0
2019-04-02,2:00:00,-0.4,-0.3,-0.2,-0.5,0,0
2019-04-02,3:00:00,-1.3,-0.8,-0.4,-1.3,0,0
2019-04-02,4:00:00,-2.3,-1.7,-1.3,-2.3,0,0
2019-04-02,5:00:00,-2.6,-2.6,-2.3,-2.9,0,0
2019-04-02,6:00:00,-3.9,-3.4,-2.6,-3.9,0,0
2019-04-02,7:00:00,-4.4,-3.8,-3.4,-4.4,0.2,0
2019-04-02,8:00:00,-5.1,-4.6,-4.3,-5.1,9.3,0
2019-04-02,9:00:00,-2.1,-3.9,-2.1,-5.1,28.2,0
2019-04-02,10:00:00,2.1,0.3,2.1,-2.1,272.7,0
2019-04-02,11:00:00,4.4,3.1,4.4,2.1,496.1,0
2019-04-02,12:00:00,6.1,5.6,6.2,4.4,655,0
2019-04-02,13:00:00,7.6,7.1,7.6,6.1,779,0
2019-04-02,14:00:00,8.4,7.3,8.5,6.3,633.6,0
2019-04-02,15:00:00,8.3,8.5,9,8,803,0
2019-04-02,16:00:00,9.6,8.8,9.7,7.7,717,0
2019-04-02,17:00:00,9.9,9.7,10.1,8.8,614.1,0
2019-04-02,18:00:00,9.4,9.4,10.3,8.4,387.9,0
2019-04-02,19:00:00,6.5,8.5,9.4,6.5,256.4,0
2019-04-02,20:00:00,0.8,3.1,6.5,0.8,37.8,0
2019-04-02,21:00:00,-1,-0.3,0.8,-1,1.1,0
2019-04-02,22:00:00,-2.6,-2.1,-1,-2.7,0,0
2019-04-02,23:00:00,-3.1,-3,-2.5,-3.4,0,0
2019-04-02,0:00:00,-3,-2.6,-2.3,-3.1,0,0
2019-04-03,1:00:00,-4.8,-4.1,-3,-4.8,0,0
2019-04-03,2:00:00,-5.3,-5,-4.8,-5.4,0,0
2019-04-03,3:00:00,-6.3,-5.9,-5.3,-6.4,0,0
2019-04-03,4:00:00,-6.3,-6.3,-6,-6.5,0,0
2019-04-03,5:00:00,-6.4,-6.3,-5.9,-6.5,0,0
2019-04-03,6:00:00,-6.2,-6.3,-6,-6.5,0,0
2019-04-03,7:00:00,-5.8,-6,-5.7,-6.3,0.5,0
2019-04-03,8:00:00,-4.2,-5.2,-4.2,-5.8,26.8,0
2019-04-03,9:00:00,-1.3,-2.9,-1.3,-4.2,111.5,0
2019-04-03,10:00:00,2.3,0.7,2.3,-1.3,204.4,0
2019-04-03,11:00:00,4,3.4,4,2.3,258.5,0
2019-04-03,12:00:00,7,5.5,7,3.9,318.1,0
2019-04-03,13:00:00,8.5,8.1,8.5,7,287.6,0
2019-04-03,14:00:00,9.1,8.7,9.1,8.3,289.3,0
2019-04-03,15:00:00,10,9.9,10.5,9.1,401.9,0
2019-04-03,16:00:00,10.6,10.5,11.5,9.9,501.4,0
2019-04-03,17:00:00,9.7,9.9,10.5,9.4,345.9,0
2019-04-03,18:00:00,9.1,9.2,9.7,8.9,206.1,0
2019-04-03,19:00:00,7.9,8.5,9.1,7.9,121.4,0
2019-04-03,20:00:00,7,7.4,7.9,6.8,46,0
2019-04-03,21:00:00,6.5,6.7,7,6.3,1.3,0
2019-04-03,22:00:00,6.5,6.3,6.5,5.9,0,0
2019-04-03,23:00:00,6.7,6.5,6.8,6.1,0,0
2019-04-03,0:00:00,6.3,6.7,7,6.2,0,0
2019-04-04,1:00:00,7.2,6.8,7.5,6.2,0,0
2019-04-04,2:00:00,7,7.1,7.3,6.9,0,0
2019-04-04,3:00:00,5.6,6.4,7,5.6,0,0
2019-04-04,4:00:00,5.2,5.3,6.1,4.2,0,0
2019-04-04,5:00:00,4.9,4.8,5.4,3.8,0,0
2019-04-04,6:00:00,2.4,3.4,4.9,2.1,0,0
2019-04-04,7:00:00,5.6,3.1,5.6,2,0.4,0
2019-04-04,8:00:00,6.1,6.1,6.3,5.6,11.4,0
2019-04-04,9:00:00,8,6.7,8,5.7,43.8,0
2019-04-04,10:00:00,9.3,8.8,9.4,8,338.6,0
2019-04-04,11:00:00,8.8,9.5,10.3,8.4,496.9,0
2019-04-04,12:00:00,8.4,8.8,9.2,8.4,260.6,0
2019-04-04,13:00:00,9.4,8.9,9.4,8.3,289.1,0
2019-04-04,14:00:00,9.6,9.6,10.2,9.1,347.2,0
2019-04-04,15:00:00,11.5,10.7,12.2,9.6,727,0
2019-04-04,16:00:00,10.3,10.6,11.7,9.9,482.1,0
2019-04-04,17:00:00,9.9,10.2,10.8,9.8,281.1,0
2019-04-04,18:00:00,9.7,9.8,9.9,9.7,172.8,0
2019-04-04,19:00:00,7.4,9.5,10.5,7.4,145.2,0
2019-04-04,20:00:00,3.7,4.9,7.4,3.6,22.8,0
2019-04-04,21:00:00,2.8,3.1,3.7,2.8,0.9,0
2019-04-04,22:00:00,2.7,2.8,2.9,2.7,0,0
2019-04-04,23:00:00,2.1,2.4,2.7,2.1,0,0
2019-04-04,0:00:00,1.3,1.8,2.1,1.3,0,0
2019-04-05,1:00:00,1,1.1,1.3,1,0,0
2019-04-05,2:00:00,0.9,0.9,1,0.9,0,0
2019-04-05,3:00:00,0.3,0.5,0.9,0.2,0,0
2019-04-05,4:00:00,0.2,0.3,0.3,0.2,0,0
2019-04-05,5:00:00,-0.6,-0.3,0.2,-0.6,0,0
2019-04-05,6:00:00,-0.9,-0.6,-0.5,-0.9,0,0
2019-04-05,7:00:00,-1,-1.2,-0.9,-1.4,0.4,0
2019-04-05,8:00:00,-0.5,-0.7,-0.4,-1,16.3,0
2019-04-05,9:00:00,0.3,-0.1,0.3,-0.5,71.6,0
2019-04-05,10:00:00,1.1,0.5,1.1,0.2,120.6,0
2019-04-05,11:00:00,2.2,1.6,2.2,1,263.9,0
2019-04-05,12:00:00,3.5,3,3.5,2.2,372.6,0
2019-04-05,13:00:00,5.5,4.5,5.5,3.5,390.3,0
2019-04-05,14:00:00,7.2,6.1,7.2,5.4,415.5,0
2019-04-05,15:00:00,8.4,7.8,8.4,7.2,364.3,0
2019-04-05,16:00:00,9.6,9,9.8,8.2,462.9,0
2019-04-05,17:00:00,9.7,9.5,9.8,9.3,258.3,0
2019-04-05,18:00:00,9.7,9.9,10.3,9.6,212.1,0
2019-04-05,19:00:00,8.9,9.3,9.7,8.9,86.2,0
2019-04-05,20:00:00,5.7,7.9,8.9,5.7,24.2,0
2019-04-05,21:00:00,6.2,5.9,7.2,4.6,1.5,0
2019-04-05,22:00:00,6.5,6.8,7.2,6.2,0,0
2019-04-05,23:00:00,5.6,6.1,7,4.4,0,0
2019-04-05,0:00:00,5.8,6.5,6.8,5.7,0,0
2019-04-06,1:00:00,6.7,6,6.8,5.3,0,0
2019-04-06,2:00:00,6.4,6.6,7,6.1,0,0
2019-04-06,3:00:00,5.2,5.8,6.4,5.1,0,0
2019-04-06,4:00:00,4.8,3.9,5.2,3,0,0
2019-04-06,5:00:00,3.7,4.1,4.9,3.3,0,0
2019-04-06,6:00:00,5.3,4.9,5.7,3.7,0,0
2019-04-06,7:00:00,4.6,5,5.5,3.9,0.2,0
2019-04-06,8:00:00,5.8,5.3,5.9,4.6,13.8,0
2019-04-06,9:00:00,2.7,4.9,5.8,2.7,48,0.3
2019-04-06,10:00:00,5.1,4.2,5.4,2.6,298.5,0.1
2019-04-06,11:00:00,5.9,5.6,6.2,5.1,498.9,0
2019-04-06,12:00:00,6.9,6.6,7.3,5.8,659.8,0
2019-04-06,13:00:00,7.7,7.6,8,6.8,782,0
2019-04-06,14:00:00,8.2,7.9,8.3,7.5,814,0
2019-04-06,15:00:00,7,8.7,9.4,7,850,0
2019-04-06,16:00:00,7.9,7.3,8.2,6.7,394.9,0
2019-04-06,17:00:00,4.9,6,7.9,4.9,187.2,0
2019-04-06,18:00:00,4.9,4.8,5,4.7,181.1,0
2019-04-06,19:00:00,5.2,4.9,5.3,4.6,181.9,0
2019-04-06,20:00:00,4.2,4.5,5.2,4.1,73.2,0
2019-04-06,21:00:00,3.1,3.8,4.2,3.1,3.4,0
2019-04-06,22:00:00,3.1,3.1,3.4,2.8,0,0
2019-04-06,23:00:00,3.8,3.3,4,2.3,0,0
2019-04-06,0:00:00,3.4,3.3,3.9,2.4,0,0
2019-04-07,1:00:00,3.3,3,3.8,1.7,0,0
2019-04-07,2:00:00,3.8,3.5,3.9,3,0,0
2019-04-07,3:00:00,3.4,3.6,3.9,3.3,0,0
2019-04-07,4:00:00,3.5,3.6,3.9,3.2,0,0
2019-04-07,5:00:00,3.2,3.3,3.5,3.1,0,0
2019-04-07,6:00:00,1.1,2.4,3.2,1.1,0,0
2019-04-07,7:00:00,1.1,2.2,3.1,0.9,1.4,0
2019-04-07,8:00:00,2.7,2.3,3,0.6,23.5,0
2019-04-07,9:00:00,4.6,3.7,4.6,2.7,95.2,0
2019-04-07,10:00:00,6,5.3,6,4.6,276.7,0
2019-04-07,11:00:00,6.9,6.7,7.4,6,532.3,0
2019-04-07,12:00:00,8.5,7,8.5,6.2,438.2,0
2019-04-07,13:00:00,8.6,8.8,9.3,8.1,726,0
2019-04-07,14:00:00,8.4,8.4,9.3,7.9,550.5,0
2019-04-07,15:00:00,7.4,7.9,8.7,6.8,450.2,0
2019-04-07,16:00:00,8.5,8.2,8.8,7.1,681.3,0
2019-04-07,17:00:00,7.4,7.5,8.6,6.6,497.4,0
2019-04-07,18:00:00,5.3,6.4,7.4,5.3,205.4,0
2019-04-07,19:00:00,5.1,5.3,5.5,5,51.5,0
2019-04-07,20:00:00,5,4.9,5.1,4.6,20,0
2019-04-07,21:00:00,3.5,4.5,5,3.5,1.9,0
2019-04-07,22:00:00,0.4,2,3.5,0.3,0,0
2019-04-07,23:00:00,-0.7,-0.4,0.3,-1,0,0
2019-04-07,0:00:00,1.2,-0.3,1.3,-1.2,0,0
2019-04-08,1:00:00,2.7,3.1,3.6,1.2,0,0
2019-04-08,2:00:00,3.4,3.1,3.6,2.2,0,0
2019-04-08,3:00:00,1.3,2.3,3.4,1.3,0,0
2019-04-08,4:00:00,-0.8,-0.2,1.4,-1,0,0
2019-04-08,5:00:00,-1.6,-1.7,-0.7,-2.4,0,0
2019-04-08,6:00:00,-3.2,-2.5,-1.6,-3.2,0,0
2019-04-08,7:00:00,-0.3,-2.3,0,-3.6,1.3,0
2019-04-08,8:00:00,2.5,1,2.5,-0.9,14.2,0
2019-04-08,9:00:00,4.4,3.4,4.4,2.5,31.2,0
2019-04-08,10:00:00,6.3,5.7,6.4,4.4,283.8,0
2019-04-08,11:00:00,6.9,6.8,7.2,6.3,567.5,0
2019-04-08,12:00:00,9,8.1,9.1,6.9,707,0
2019-04-08,13:00:00,9.4,9.4,10.1,8.8,805,0
2019-04-08,14:00:00,11.1,10.5,11.1,9.4,851,0
2019-04-08,15:00:00,11.4,11.2,11.8,10.7,840,0
2019-04-08,16:00:00,11.8,11.7,12,11.4,773,0
2019-04-08,17:00:00,11,11.3,12.2,10.7,474.4,0
2019-04-08,18:00:00,9.9,10.8,11.2,9.9,339.1,0
2019-04-08,19:00:00,9.2,9.5,9.9,9,172.7,0
2019-04-08,20:00:00,5.9,8.2,9.3,5.9,67.9,0
2019-04-08,21:00:00,1.5,3.5,5.9,1.5,2,0
2019-04-08,22:00:00,-1.6,-0.3,1.5,-1.7,0,0
2019-04-08,23:00:00,-2.7,-2.3,-1.6,-2.8,0,0
2019-04-08,0:00:00,-3.1,-2.9,-2.6,-3.3,0,0
2019-04-09,1:00:00,-3.8,-3.4,-3,-3.8,0,0
2019-04-09,2:00:00,-4.7,-4.1,-3.6,-4.8,0,0
2019-04-09,3:00:00,-4.8,-4.6,-4.1,-4.9,0,0
2019-04-09,4:00:00,-5.2,-5.1,-4.7,-5.3,0,0
2019-04-09,5:00:00,-5.4,-5.3,-5.1,-5.4,0,0
2019-04-09,6:00:00,-5.2,-5.5,-5.1,-5.8,0,0
2019-04-09,7:00:00,-4.5,-5.1,-4.4,-5.4,2.5,0
2019-04-09,8:00:00,-3.5,-4.3,-3.5,-4.6,38.7,0
2019-04-09,9:00:00,-0.7,-1.9,-0.7,-3.5,125.8,0
2019-04-09,10:00:00,1.8,0.6,1.8,-0.7,215.5,0
2019-04-09,11:00:00,4.1,2.9,4.1,1.8,254.5,0
2019-04-09,12:00:00,6.8,5.5,6.9,4.2,357.5,0
2019-04-09,13:00:00,5.3,6.6,7.2,5.2,267.8,0
2019-04-09,14:00:00,7.4,6.8,7.4,5.3,282.9,0
2019-04-09,15:00:00,7.6,7.6,7.8,7.4,197.9,0
2019-04-09,16:00:00,8.6,8.4,9,7.6,300.6,0
2019-04-09,17:00:00,8.2,8.4,9,8.1,157.5,0
2019-04-09,18:00:00,8.2,8.2,8.4,8.2,107.7,0
2019-04-09,19:00:00,7.9,8.1,8.3,7.9,82.2,0
2019-04-09,20:00:00,3.8,6,7.9,3.8,34.8,0
2019-04-09,21:00:00,0.8,2.1,3.8,0.8,2,0
2019-04-09,22:00:00,0.1,0.4,0.8,0,0,0
2019-04-09,23:00:00,-0.6,-0.2,0.2,-0.7,0,0
2019-04-09,0:00:00,-0.5,-0.6,-0.5,-0.8,0,0
2019-04-10,1:00:00,-1.2,-1,-0.5,-1.4,0,0
2019-04-10,2:00:00,-0.9,-1,-0.7,-1.3,0,0
2019-04-10,3:00:00,-0.5,-0.8,-0.5,-1,0,0
2019-04-10,4:00:00,-0.4,-0.4,-0.2,-0.5,0,0
2019-04-10,5:00:00,-0.8,-0.6,-0.3,-0.8,0,0
2019-04-10,6:00:00,-1.8,-1.5,-0.8,-1.8,0,0
2019-04-10,7:00:00,-2,-1.9,-1.6,-2,1.2,0
2019-04-10,8:00:00,-1.7,-2.1,-1.7,-2.3,26.7,0
2019-04-10,9:00:00,0.1,-0.7,0.1,-1.7,43.2,0
2019-04-10,10:00:00,0.9,0.8,1.1,0.1,85.9,0
2019-04-10,11:00:00,0.7,0.4,0.9,0,105.4,0.4
2019-04-10,12:00:00,2.9,2,2.9,0.7,315.8,0
2019-04-10,13:00:00,4.8,3.9,4.9,2.9,406.9,0
2019-04-10,14:00:00,4.5,4.5,4.8,4.2,187.3,0
2019-04-10,15:00:00,4.8,4.3,4.9,3.4,451.4,0.2
2019-04-10,16:00:00,4.8,5.2,5.6,4.8,198.6,0
2019-04-10,17:00:00,1,2.9,4.8,1,62.4,1.5
2019-04-10,18:00:00,2.2,1.7,2.2,1,181.5,1.7
2019-04-10,19:00:00,3.7,3.2,4.4,2.2,235,0
2019-04-10,20:00:00,2.1,3,3.7,2.1,58.9,0
2019-04-10,21:00:00,1.2,1.5,2.1,1.2,3,0
2019-04-10,22:00:00,0.8,1.2,1.3,0.8,0,0
2019-04-10,23:00:00,-0.2,0.1,0.8,-0.3,0,0
2019-04-10,0:00:00,-0.6,-0.4,-0.2,-0.6,0,0
2019-04-11,1:00:00,-1.2,-1,-0.6,-1.4,0,0
2019-04-11,2:00:00,-0.9,-1.2,-0.9,-1.4,0,0
2019-04-11,3:00:00,-1.2,-1.3,-0.9,-1.5,0,0
2019-04-11,4:00:00,-2.2,-1.6,-1.2,-2.2,0,0
2019-04-11,5:00:00,-2.2,-2.2,-2,-2.5,0,0
2019-04-11,6:00:00,-2,-2.2,-2,-2.4,0,0
2019-04-11,7:00:00,-2,-1.9,-1.8,-2.1,1.2,0
2019-04-11,8:00:00,-1.3,-1.8,-1.3,-2.1,30.6,0
2019-04-11,9:00:00,0.3,-0.6,0.3,-1.3,128.1,0.1
2019-04-11,10:00:00,1.8,1.3,2.2,0.3,274.5,0
2019-04-11,11:00:00,1.8,1.7,2.2,1.3,293.4,0
2019-04-11,12:00:00,2.7,1.9,2.7,1.5,350.6,0
2019-04-11,13:00:00,2,2.2,2.7,1.9,363.4,0
2019-04-11,14:00:00,1.5,1.6,2.1,1.4,221.8,0.1
2019-04-11,15:00:00,1.6,1.6,2,1.3,203.5,0.1
2019-04-11,16:00:00,1.3,1.6,1.8,1.3,199,0.2
2019-04-11,17:00:00,1.3,1.2,1.3,1.1,149.1,0.3
2019-04-11,18:00:00,1.2,1.5,1.8,1.2,192.5,0.5
2019-04-11,19:00:00,1,0.8,1.2,0.5,87.4,0.5
2019-04-11,20:00:00,1,1.3,1.5,1,74.2,0.2
2019-04-11,21:00:00,0.3,0.6,1,0.3,1.4,0
2019-04-11,22:00:00,-0.1,0.2,0.3,-0.1,0,0
2019-04-11,23:00:00,-0.3,-0.1,0,-0.4,0,0
2019-04-11,0:00:00,-0.6,-0.4,-0.3,-0.6,0,0
2019-04-12,1:00:00,-0.9,-0.8,-0.6,-0.9,0,0
2019-04-12,2:00:00,-1.1,-1,-0.9,-1.1,0,0
2019-04-12,3:00:00,-1.3,-1.1,-1.1,-1.3,0,0
2019-04-12,4:00:00,-1.3,-1.3,-1.2,-1.3,0,0
2019-04-12,5:00:00,-1.5,-1.5,-1.3,-1.5,0,0
2019-04-12,6:00:00,-1.8,-1.7,-1.5,-1.9,0,0
2019-04-12,7:00:00,-1.6,-1.8,-1.6,-1.9,0.4,0
2019-04-12,8:00:00,-1.3,-1.5,-1.3,-1.7,8.3,0
2019-04-12,9:00:00,0.3,-0.6,0.3,-1.3,41.2,0
2019-04-12,10:00:00,1.1,0.7,1.3,0.1,101,1.4
2019-04-12,11:00:00,0.8,1.1,1.2,0.8,183,0.3
2019-04-12,12:00:00,1.9,1.2,2,0.8,391.9,0
2019-04-12,13:00:00,2.9,2.5,3,1.8,492.8,0
2019-04-12,14:00:00,4.3,3.4,4.3,2.8,489.3,0
2019-04-12,15:00:00,5.1,4.8,5.1,4.1,531.6,0
2019-04-12,16:00:00,6,5.5,6.1,5.1,497.5,0
2019-04-12,17:00:00,6.6,6.1,6.9,5.4,523.7,0
2019-04-12,18:00:00,3.4,6,8,3.4,315.7,0
2019-04-12,19:00:00,3.2,3.3,4,2.8,220.3,0.2
2019-04-12,20:00:00,0.7,1.9,3.2,0.7,35,0
2019-04-12,21:00:00,-0.7,-0.2,0.7,-0.9,2.7,0
2019-04-12,22:00:00,-1.9,-1.3,-0.7,-2,0,0
2019-04-12,23:00:00,-2.4,-2.4,-1.9,-2.6,0,0
2019-04-12,0:00:00,-3.1,-2.6,-2.3,-3.2,0,0
2019-04-13,1:00:00,-2.8,-3.1,-2.5,-3.5,0,0
2019-04-13,2:00:00,-3.3,-3,-2.6,-3.3,0,0
2019-04-13,3:00:00,-3.7,-3.5,-3.2,-3.8,0,0
2019-04-13,4:00:00,-4.1,-4.1,-3.7,-4.4,0,0
2019-04-13,5:00:00,-1.9,-1.5,0.5,-4.3,0,0
2019-04-13,6:00:00,-2.6,-2.6,-1.7,-3.1,0,0
2019-04-13,7:00:00,-3.4,-2.9,-2.4,-3.4,3.2,0
2019-04-13,8:00:00,-1.2,-2.4,-0.6,-3.5,27.7,0
2019-04-13,9:00:00,2.8,1.5,2.8,-1.2,104.3,0
2019-04-13,10:00:00,4,3.4,4,2.8,281.7,0
2019-04-13,11:00:00,4.2,4.3,4.7,3.8,339.8,0.2
2019-04-13,12:00:00,6,4.5,6,3.9,344.8,0
2019-04-13,13:00:00,7.4,6.9,7.6,6,580.6,0
2019-04-13,14:00:00,7.4,7.2,7.5,6.8,491.7,0
2019-04-13,15:00:00,7.2,7.4,7.8,6.9,406.3,0
2019-04-13,16:00:00,7.2,7.1,7.3,6.9,282.8,0
2019-04-13,17:00:00,7.8,7.6,8.2,7.1,359.3,0
2019-04-13,18:00:00,8,7.7,8.2,7.2,374.9,0
2019-04-13,19:00:00,6.8,7.3,8.1,6.6,230.3,0
2019-04-13,20:00:00,6.1,6.5,6.9,6.1,88.3,0
2019-04-13,21:00:00,4.3,5.3,6.1,4.3,8.2,0
2019-04-13,22:00:00,4.8,4.5,4.8,3.9,0,0
2019-04-13,23:00:00,4.1,4.4,4.8,3.8,0,0
2019-04-13,0:00:00,4.1,4.3,4.7,3.8,0,0
2019-04-14,1:00:00,2.5,3.8,4.6,2.3,0,0
2019-04-14,2:00:00,1,3.1,4.1,1,0,0
2019-04-14,3:00:00,0.2,0.5,1.2,-0.2,0,0
2019-04-14,4:00:00,2.3,-0.1,2.3,-1.1,0,0
2019-04-14,5:00:00,2.5,2.4,2.9,1.7,0,0
2019-04-14,6:00:00,1.8,1.8,2.7,0.8,0,0
2019-04-14,7:00:00,-1.3,0.3,1.8,-1.3,2.2,0
2019-04-14,8:00:00,-0.1,-1.3,-0.1,-1.7,27,0
2019-04-14,9:00:00,2.7,2.3,2.9,-0.1,119.3,0
2019-04-14,10:00:00,3,2.7,3,2.5,111,0
2019-04-14,11:00:00,5.4,4.1,5.4,3,388.3,0
2019-04-14,12:00:00,6.8,6.1,7.2,5.1,665.7,0
2019-04-14,13:00:00,6,6.6,7.4,5.8,662.2,0
2019-04-14,14:00:00,6,6.1,6.9,5.5,532.3,0
