Plot Title: HOBO2,,,,,,,
#,"Date Time, GMT-06:00","Rain, mm (LGR S/N: 10743533, SEN S/N: 523303, LBL: Rain Gauge )","Temp, °C (LGR S/N: 10743533, SEN S/N: 10698881, LBL: Temperature)","RH, % (LGR S/N: 10743533, SEN S/N: 10698881, LBL: Relative Humidity)","Wind Speed, m/s (LGR S/N: 10743533, SEN S/N: 10796394, LBL: Anemometer)","Gust Speed, m/s (LGR S/N: 10743533, SEN S/N: 10796394, LBL: Anemometer)","DewPt, °C (LGR S/N: 10743533, SEN S/N: 10698881)"
14152,2003-02-22 9:30,0,-4.621,95,0,1.01,-5.3
14153,2003-02-22 10:00,0,-4.53,94.8,0,1.51,-5.2
14154,2003-02-22 10:30,0,-4.53,94.4,0,1.51,-5.3
14155,2003-02-22 11:00,0,-4.137,94.1,0,1.51,-5
14156,2003-02-22 11:30,0,-3.836,93.5,0,2.52,-4.7
14157,2003-02-22 12:00,0,-3.271,92.4,0,2.01,-4.3
14158,2003-02-22 12:30,0,-3.183,91,0,2.52,-4.4
14159,2003-02-22 13:00,0,-2.712,89.5,0,2.01,-4.2
14160,2003-02-22 13:30,0.6,-2.015,88.8,0,2.52,-3.6
14161,2003-02-22 14:00,0.6,-1.9,88.5,0,2.01,-3.6
14162,2003-02-22 14:30,0.6,-1.356,86.8,0,2.01,-3.3
14163,2003-02-22 15:00,0,-0.93,84.9,0,2.01,-3.2
14164,2003-02-22 15:30,0,-0.986,84.2,0,3.02,-3.3
14165,2003-02-22 16:00,0,-0.732,82,0,2.01,-3.4
14166,2003-02-22 16:30,0,-1.785,84.5,0,2.01,-4.1
14167,2003-02-22 17:00,0,-2.479,86.8,0,2.01,-4.4
14168,2003-02-22 17:30,0,-3.006,87.3,0,2.01,-4.8
14169,2003-02-22 18:00,0,-3.538,88.8,0,1.51,-5.1
14170,2003-02-22 18:30,0,-4.046,90.4,0,1.51,-5.4
14171,2003-02-22 19:00,0,-4.378,90.6,0,1.01,-5.7
14172,2003-02-22 19:30,0,-4.773,91.6,0,1.01,-5.9
14173,2003-02-22 20:00,0,-4.834,92.7,0,1.51,-5.8
14174,2003-02-22 20:30,0,-5.018,92.7,0,1.01,-6
14175,2003-02-22 21:00,0,-5.049,92.7,0,1.01,-6.1
14176,2003-02-22 21:30,0,-5.388,93.1,0,0.5,-6.3
14177,2003-02-22 22:00,0,-5.357,93.8,0,1.01,-6.2
14178,2003-02-22 22:30,0,-5.326,93.8,0,0.5,-6.2
14179,2003-02-22 23:00,0,-5.418,93.7,0,0.5,-6.3
14180,2003-02-22 23:30,0,-5.636,94.4,0,2.01,-6.4
14181,2003-03-22 0:00,0,-6.105,94.4,0,1.51,-6.9
14182,2003-03-22 0:30,0,-5.885,94.6,0,1.51,-6.6
14183,2003-03-22 1:00,0,-5.979,94.4,0,1.01,-6.7
14184,2003-03-22 1:30,0,-6.168,94.2,0,0.5,-7
14185,2003-03-22 2:00,0,-6.136,94,0,1.01,-7
14186,2003-03-22 2:30,0,-6.388,93.8,0,0,-7.2
14187,2003-03-22 3:00,0,-6.199,94.2,0,0.5,-7
14188,2003-03-22 3:30,0,-6.738,94.5,0,1.01,-7.5
14189,2003-03-22 4:00,0,-7.155,94.5,0,1.51,-7.9
14190,2003-03-22 4:30,0,-6.866,94.4,0,0,-7.6
14191,2003-03-22 5:00,0,-7.026,93.9,0,1.01,-7.9
14192,2003-03-22 5:30,0,-7.284,93.8,0,0.5,-8.1
14193,2003-03-22 6:00,0,-7.219,93.9,0,0,-8
14194,2003-03-22 6:30,0,-7.348,93.7,0,1.51,-8.2
14195,2003-03-22 7:00,0,-7.155,93.1,0,1.51,-8.1
14196,2003-03-22 7:30,0,-7.187,93,0,0.5,-8.1
14197,2003-03-22 8:00,0,-7.219,92.9,0,0,-8.2
14198,2003-03-22 8:30,0,-7.187,92.6,0,1.01,-8.2
14199,2003-03-22 9:00,0,-7.251,92.4,0,0.5,-8.3
14200,2003-03-22 9:30,0,-7.026,92.3,0,0.5,-8.1
14201,2003-03-22 10:00,0,-6.738,92.4,0,1.01,-7.8
14202,2003-03-22 10:30,0,-6.515,91.5,0,1.51,-7.7
14203,2003-03-22 11:00,0,-6.294,90.7,0,2.01,-7.6
14204,2003-03-22 11:30,0,-6.105,90.1,0,1.01,-7.5
14205,2003-03-22 12:00,0,-6.325,90.8,0,2.01,-7.6
14206,2003-03-22 12:30,0,-6.168,90.6,0,1.01,-7.5
14207,2003-03-22 13:00,0,-5.729,90.4,0,1.51,-7.1
14208,2003-03-22 13:30,0,-5.049,89.2,0,1.51,-6.6
14209,2003-03-22 14:00,0,-4.987,91.4,0,2.01,-6.2
14210,2003-03-22 14:30,0,-5.018,91.2,0,3.02,-6.2
14211,2003-03-22 15:00,0,-4.59,91.9,0.5,4.53,-5.7
14212,2003-03-22 15:30,0,-4.53,90.9,0.5,3.52,-5.8
14213,2003-03-22 16:00,0,-4.076,91.1,0.5,3.02,-5.3
14214,2003-03-22 16:30,0,-4.378,88.1,0.5,3.02,-6.1
14215,2003-03-22 17:00,0,-4.59,90,0.5,3.02,-6
14216,2003-03-22 17:30,0,-4.957,93.7,0.5,3.52,-5.8
14217,2003-03-22 18:00,0,-5.11,94.3,0,2.52,-5.9
14218,2003-03-22 18:30,0,-5.357,94.5,0,2.01,-6.1
14219,2003-03-22 19:00,0,-5.48,94.4,0,1.51,-6.2
14220,2003-03-22 19:30,0,-5.885,94.1,0,2.01,-6.7
14221,2003-03-22 20:00,0,-6.136,94.2,0,1.01,-6.9
14222,2003-03-22 20:30,0,-6.642,94,0,2.52,-7.5
14223,2003-03-22 21:00,0,-6.706,94,0,1.51,-7.5
14224,2003-03-22 21:30,0,-7.478,93.9,0,1.01,-8.3
14225,2003-03-22 22:00,0,-7.869,93.8,0,0.5,-8.7
14226,2003-03-22 22:30,0,-7.935,93.3,0,0.5,-8.8
14227,2003-03-22 23:00,0,-8,93.8,0,0.5,-8.8
14228,2003-03-22 23:30,0,-8.099,93.9,0,0,-8.9
14229,2003-04-22 0:00,0,-8.331,93.8,0,0,-9.2
14230,2003-04-22 0:30,0,-8.297,93.9,0,0,-9.1
14231,2003-04-22 1:00,0,-7.902,93.7,0,0,-8.8
14232,2003-04-22 1:30,0,-8.132,93.6,0,1.51,-9
14233,2003-04-22 2:00,0,-7.869,93.6,0,0,-8.7
14234,2003-04-22 2:30,0,-8,93.8,0,0,-8.8
14235,2003-04-22 3:00,0,-8,93.9,0,0,-8.8
14236,2003-04-22 3:30,0,-8.099,93.9,0,0,-8.9
14237,2003-04-22 4:00,0,-7.935,94,0,0,-8.7
14238,2003-04-22 4:30,0,-7.836,94,0,0,-8.6
14239,2003-04-22 5:00,0,-7.706,94,0,0,-8.5
14240,2003-04-22 5:30,0,-7.608,94,0,0,-8.4
14241,2003-04-22 6:00,0,-7.543,94.1,0,0,-8.3
14242,2003-04-22 6:30,0,-7.543,94.3,0,0,-8.3
14243,2003-04-22 7:00,0,-7.771,94.2,0,0,-8.6
14244,2003-04-22 7:30,0,-7.771,94,0,0,-8.6
14245,2003-04-22 8:00,0,-8.033,94.1,0,0,-8.8
14246,2003-04-22 8:30,0,-8.099,94.3,0,0,-8.9
14247,2003-04-22 9:00,0,-7.09,93.3,0,0,-8
14248,2003-04-22 9:30,0,-6.388,91.8,0,0.5,-7.5
14249,2003-04-22 10:00,0,-6.547,91.6,0,0,-7.7
14250,2003-04-22 10:30,0,-5.698,89.8,0,0,-7.1
14251,2003-04-22 11:00,0,-5.418,88.6,0,0,-7
14252,2003-04-22 11:30,0,-4.408,87.2,0,0,-6.2
14253,2003-04-22 12:00,0,-4.378,86.8,0,0.5,-6.3
14254,2003-04-22 12:30,0,-3.866,87.2,0,0.5,-5.7
14255,2003-04-22 13:00,0,-4.046,87.2,0,2.52,-5.9
14256,2003-04-22 13:30,0,-2.976,85.2,0,0.5,-5.1
14257,2003-04-22 14:00,0.2,-2.8,83.5,0,0.5,-5.2
14258,2003-04-22 14:30,0,-2.625,82.7,0,0.5,-5.2
14259,2003-04-22 15:00,0,-2.83,84.7,0,0,-5
14260,2003-04-22 15:30,0,-3.657,85.8,0,2.52,-5.7
14261,2003-04-22 16:00,0,-3.36,86.6,0,2.01,-5.3
14262,2003-04-22 16:30,0,-3.598,88.1,0,1.51,-5.3
14263,2003-04-22 17:00,0,-3.956,88.1,0,0.5,-5.6
14264,2003-04-22 17:30,0,-4.743,91.2,0,2.01,-6
14265,2003-04-22 18:00,0,-5.11,93.3,0,1.01,-6
14266,2003-04-22 18:30,0,-5.202,93.8,0,0.5,-6.1
14267,2003-04-22 19:00,0,-5.357,94.1,0,0,-6.2
14268,2003-04-22 19:30,0,-5.48,94.5,0,0,-6.2
14269,2003-04-22 20:00,0,-5.574,94.3,0,1.51,-6.4
14270,2003-04-22 20:30,0,-5.511,93,0,1.51,-6.5
14271,2003-04-22 21:00,0,-6.01,92.9,0,0,-7
14272,2003-04-22 21:30,0,-6.105,92.5,0,0,-7.1
14273,2003-04-22 22:00,0,-6.073,92.1,0,0.5,-7.2
14274,2003-04-22 22:30,0,-6.231,92.3,0,0.5,-7.3
14275,2003-04-22 23:00,0,-6.357,92.2,0,1.01,-7.4
14276,2003-04-22 23:30,0,-6.706,92.1,0,1.01,-7.8
14277,2003-05-22 0:00,0,-6.706,91.6,0,1.51,-7.9
14278,2003-05-22 0:30,0,-6.866,91.1,0,0.5,-8.1
14279,2003-05-22 1:00,0,-7.543,91.4,0,0,-8.7
14280,2003-05-22 1:30,0,-7.771,91.9,0,0,-8.9
14281,2003-05-22 2:00,0,-8.165,91.8,0,0,-9.3
14282,2003-05-22 2:30,0,-8.999,91.5,0,0,-10.1
14283,2003-05-22 3:00,0,-10.023,90.6,0,2.01,-11.3
14284,2003-05-22 3:30,0,-10.898,89,0.5,3.02,-12.4
14285,2003-05-22 4:00,0,-11.613,89.3,0.5,2.52,-13
14286,2003-05-22 4:30,0,-11.867,89.1,0,2.01,-13.3
14287,2003-05-22 5:00,0,-11.903,88.6,0.5,3.52,-13.4
14288,2003-05-22 5:30,0,-11.867,88.9,1.01,3.02,-13.3
14289,2003-05-22 6:00,0,-11.94,88.5,0.5,2.52,-13.5
14290,2003-05-22 6:30,0,-11.903,89.1,0,1.51,-13.4
14291,2003-05-22 7:00,0,-12.123,88.4,0,1.51,-13.7
14292,2003-05-22 7:30,0,-12.528,88.5,0,1.51,-14.1
14293,2003-05-22 8:00,0,-12.491,88.6,0,2.01,-14
14294,2003-05-22 8:30,0,-11.29,88.1,0,3.02,-12.9
14295,2003-05-22 9:00,0,-11.326,88.8,0,0,-12.8
14296,2003-05-22 9:30,0,-10.266,87.7,0,0,-11.9
14297,2003-05-22 10:00,0,-10.722,86.5,0,0,-12.5
14298,2003-05-22 10:30,0,-9.508,86,0,0,-11.4
14299,2003-05-22 11:00,0,-3.598,76.5,0,0,-7.1
14300,2003-05-22 11:30,0,-3.926,73.9,0,1.01,-7.9
14301,2003-05-22 12:00,0,-0.732,68.8,0,0,-5.7
14302,2003-05-22 12:30,0,0.715,63.5,0,1.01,-5.4
14303,2003-05-22 13:00,0,1.859,57,0,1.51,-5.8
14304,2003-05-22 13:30,1.8,0.934,58.7,0,1.51,-6.2
14305,2003-05-22 14:00,3,0.467,63.2,0,2.01,-5.7
14306,2003-05-22 14:30,0,1.044,58,1.01,3.02,-6.3
14307,2003-05-22 15:00,0,1.071,56.4,0.5,2.52,-6.6
14308,2003-05-22 15:30,0,-0.199,64,0,2.52,-6.2
14309,2003-05-22 16:00,0,-1.756,70.1,1.01,2.52,-6.5
14310,2003-05-22 16:30,0,-0.648,72.5,0.5,2.52,-5
14311,2003-05-22 17:00,0,0.632,60.6,1.01,4.53,-6.1
14312,2003-05-22 17:30,0,-2.247,67.1,2.01,5.03,-7.5
14313,2003-05-22 18:00,0,-2.888,69,2.01,4.53,-7.8
14314,2003-05-22 18:30,0,-3.687,76.2,1.51,5.54,-7.3
14315,2003-05-22 19:00,0,-4.53,90.2,1.01,4.03,-5.9
14316,2003-05-22 19:30,0,-4.59,90.2,0,1.01,-6
14317,2003-05-22 20:00,0,-4.743,90.1,0,1.01,-6.1
14318,2003-05-22 20:30,0,-4.957,92,0,1.01,-6.1
14319,2003-05-22 21:00,0,-4.865,92.3,0,1.01,-5.9
14320,2003-05-22 21:30,0,-5.11,91.3,0,0.5,-6.3
14321,2003-05-22 22:00,0,-5.295,91.2,0,0,-6.5
14322,2003-05-22 22:30,0,-5.388,90.3,0,1.01,-6.7
14323,2003-05-22 23:00,0,-5.511,89.2,0,0.5,-7
14324,2003-05-22 23:30,0,-5.729,90.5,0,1.01,-7
14325,2003-06-22 0:00,0,-5.48,88.6,0,1.51,-7.1
14326,2003-06-22 0:30,0,-5.636,89,0,1.01,-7.2
14327,2003-06-22 1:00,0,-5.916,92.3,0,2.01,-7
14328,2003-06-22 1:30,0,-6.136,93.2,0,0.5,-7.1
14329,2003-06-22 2:00,0,-6.706,92.8,0,2.52,-7.7
14330,2003-06-22 2:30,0,-6.994,92.1,0,1.51,-8.1
14331,2003-06-22 3:00,0,-7.09,90.8,0,0,-8.3
14332,2003-06-22 3:30,0,-7.316,90,0,0,-8.7
14333,2003-06-22 4:00,0,-7.968,89.6,0,0,-9.4
14334,2003-06-22 4:30,0,-8.463,90.7,0,0,-9.7
14335,2003-06-22 5:00,0,-8.697,90.6,0,0.5,-10
14336,2003-06-22 5:30,0,-9.033,89.9,0,2.01,-10.4
14337,2003-06-22 6:00,0,-8.898,89.7,0,1.01,-10.3
14338,2003-06-22 6:30,0,-9.033,89.8,0,0.5,-10.4
14339,2003-06-22 7:00,0,-9.269,90,0,0,-10.6
14340,2003-06-22 7:30,0,-9.269,89.8,0,2.01,-10.6
14341,2003-06-22 8:00,0,-9.371,89.4,0,1.51,-10.8
14342,2003-06-22 8:30,0,-9.851,89,0,1.51,-11.3
14343,2003-06-22 9:00,0,-10.301,89,0,2.01,-11.8
14344,2003-06-22 9:30,0,-10.651,87.9,0,2.01,-12.3
14345,2003-06-22 10:00,0,-10.511,87.1,0,2.01,-12.3
14346,2003-06-22 10:30,0,-9.1,86.7,0,1.51,-10.9
14347,2003-06-22 11:00,0,-2.015,74.3,0,0,-6
14348,2003-06-22 11:30,0,-1.213,66.6,0,0,-6.6
14349,2003-06-22 12:00,0.4,-0.62,61.7,0,2.52,-7.1
14350,2003-06-22 12:30,1.2,-2.218,57.7,0.5,4.03,-9.4
14351,2003-06-22 13:00,0,-1.299,53.2,0.5,4.53,-9.6
14352,2003-06-22 13:30,0,1.751,56,0,5.03,-6.1
14353,2003-06-22 14:00,0,1.071,50.1,0.5,3.52,-8.2
14354,2003-06-22 14:30,0,0.522,52.3,0.5,3.52,-8.1
14355,2003-06-22 15:00,0,1.859,49,0,2.52,-7.7
14356,2003-06-22 15:30,0,0.356,59.8,0.5,5.03,-6.5
14357,2003-06-22 16:00,0,-1.814,66.7,0.5,3.02,-7.2
14358,2003-06-22 16:30,0,1.289,45.1,1.01,4.53,-9.3
14359,2003-06-22 17:00,0,-1.413,59.4,0.5,5.03,-8.3
14360,2003-06-22 17:30,0,-0.423,46.1,1.51,5.54,-10.6
14361,2003-06-22 18:00,0,-1.842,57.6,0.5,7.05,-9.1
14362,2003-06-22 18:30,0,-0.479,43.9,1.01,5.54,-11.3
14363,2003-06-22 19:00,0,-1.27,48.1,0.5,7.05,-10.8
14364,2003-06-22 19:30,0,-0.676,42.8,1.01,6.54,-11.8
14365,2003-06-22 20:00,0,-1.015,44.8,1.01,5.54,-11.5
14366,2003-06-22 20:30,0,-2.131,52,0,5.03,-10.7
14367,2003-06-22 21:00,0,-1.958,50.6,0,4.03,-10.8
14368,2003-06-22 21:30,0,-1.699,49.3,0,3.02,-10.9
14369,2003-06-22 22:00,0,-1.299,46.2,1.01,6.54,-11.4
14370,2003-06-22 22:30,0,-1.384,47,1.01,6.04,-11.2
14371,2003-06-22 23:00,0,-1.213,46.6,1.51,8.05,-11.2
14372,2003-06-22 23:30,0,-1.384,47.3,1.51,6.54,-11.2
14373,2003-07-22 0:00,0,-1.1,48.9,1.51,7.55,-10.5
14374,2003-07-22 0:30,0,-1.242,49,1.01,6.04,-10.6
14375,2003-07-22 1:00,0,-0.93,49.7,1.01,6.04,-10.1
14376,2003-07-22 1:30,0,-1.043,49.1,0.5,6.04,-10.4
14377,2003-07-22 2:00,0,-1.1,49.6,1.01,6.04,-10.3
14378,2003-07-22 2:30,0,-0.845,49.8,0.5,5.54,-10
14379,2003-07-22 3:00,0,-0.958,50.4,0.5,6.54,-10
14380,2003-07-22 3:30,0,-0.986,50.6,1.01,7.05,-9.9
14381,2003-07-22 4:00,0,-0.958,51.1,0.5,7.05,-9.8
14382,2003-07-22 4:30,0,-1.071,51.5,1.01,7.55,-9.8
14383,2003-07-22 5:00,0,-1.128,52.2,1.01,5.54,-9.7
14384,2003-07-22 5:30,0,-1.128,52,1.01,6.04,-9.7
14385,2003-07-22 6:00,0,-1.699,54.2,1.01,6.04,-9.7
14386,2003-07-22 6:30,0,-3.657,61.3,1.01,5.54,-10
14387,2003-07-22 7:00,0,-3.508,60,1.01,7.55,-10.1
14388,2003-07-22 7:30,0,-4.227,63.9,1.01,6.54,-10
14389,2003-07-22 8:00,0,-5.48,71.8,0,1.01,-9.8
14390,2003-07-22 8:30,0,-5.542,73.2,0,1.51,-9.6
14391,2003-07-22 9:00,0,-4.804,69.2,0,1.51,-9.6
14392,2003-07-22 9:30,0,-4.651,70.3,0,1.01,-9.2
14393,2003-07-22 10:00,0,-2.479,64,0,2.01,-8.4
14394,2003-07-22 10:30,0,-1.27,60.2,0,2.01,-8
14395,2003-07-22 11:00,0,0.329,55.6,0,3.02,-7.5
14396,2003-07-22 11:30,0,2.047,51,0.5,5.03,-7
14397,2003-07-22 12:00,0,-1.356,73.5,2.01,8.05,-5.5
14398,2003-07-22 12:30,0,-3.657,90,1.51,5.03,-5.1
14399,2003-07-22 13:00,0,-3.419,92,0,4.53,-4.5
14400,2003-07-22 13:30,0,-3.836,92.8,0,2.01,-4.8
14401,2003-07-22 14:00,0,-4.076,93.4,0.5,3.52,-5
14402,2003-07-22 14:30,0,-4.408,93.6,0.5,4.03,-5.3
14403,2003-07-22 15:00,0,-4.712,93.9,0,2.01,-5.6
14404,2003-07-22 15:30,0,-4.682,94.1,0,0,-5.5
14405,2003-07-22 16:00,0,-4.137,94.3,0,1.01,-4.9
14406,2003-07-22 16:30,0,-3.717,94.6,0,2.01,-4.5
14407,2003-07-22 17:00,0,-3.807,94.5,0,1.01,-4.6
14408,2003-07-22 17:30,0,-3.479,94.8,0,0,-4.2
14409,2003-07-22 18:00,0,-3.777,94.6,0,0,-4.5
14410,2003-07-22 18:30,0,-4.987,93.9,0,2.01,-5.8
14411,2003-07-22 19:00,0,-5.48,93.6,0,1.01,-6.4
14412,2003-07-22 19:30,0,-5.854,93.2,0,0,-6.8
14413,2003-07-22 20:00,0,-6.199,92.6,0,1.01,-7.2
14414,2003-07-22 20:30,0,-6.515,91.6,0,0,-7.7
14415,2003-07-22 21:00,0,-6.834,87.9,0,1.51,-8.5
14416,2003-07-22 21:30,0,-7.381,83,0,2.52,-9.8
14417,2003-07-22 22:00,0,-7.608,80.7,0,2.52,-10.4
14418,2003-07-22 22:30,0,-8.132,83.7,0,0,-10.4
14419,2003-07-22 23:00,0,-8.663,82.5,0,1.01,-11.1
14420,2003-07-22 23:30,0,-9.576,82.8,0,2.52,-12
14421,2003-08-22 0:00,0,-10.757,85.5,0,1.51,-12.7
14422,2003-08-22 0:30,0,-11.397,86.5,0.5,2.52,-13.2
14423,2003-08-22 1:00,0,-11.758,85.7,0.5,3.02,-13.7
14424,2003-08-22 1:30,0,-11.65,84.4,0.5,2.52,-13.8
14425,2003-08-22 2:00,0,-10.162,82.9,0,2.01,-12.5
14426,2003-08-22 2:30,0,-10.058,82,0,1.51,-12.6
14427,2003-08-22 3:00,0,-10.371,81.1,0,2.01,-13
14428,2003-08-22 3:30,0,-10.722,81.2,0,0.5,-13.3
14429,2003-08-22 4:00,0,-11.005,82.2,0,3.02,-13.5
14430,2003-08-22 4:30,0,-11.433,82.7,0,1.51,-13.8
14431,2003-08-22 5:00,0,-11.831,81.1,0,1.01,-14.4
14432,2003-08-22 5:30,0,-12.086,81.8,0,2.01,-14.6
14433,2003-08-22 6:00,0,-12.38,80.4,0,0.5,-15.1
14434,2003-08-22 6:30,0,-12.602,79.1,0,2.01,-15.5
14435,2003-08-22 7:00,0,-12.975,78.7,0,1.51,-15.9
14436,2003-08-22 7:30,0,-13.126,74.2,0,1.51,-16.8
14437,2003-08-22 8:00,0,-13.849,80.1,0,0,-16.6
14438,2003-08-22 8:30,0,-13.466,79,0,0,-16.3
14439,2003-08-22 9:00,0,-13.505,81.1,0,1.01,-16.1
14440,2003-08-22 9:30,0,-13.277,79.5,0,1.51,-16.1
14441,2003-08-22 10:00,0,-12.825,78.7,0,1.01,-15.8
14442,2003-08-22 10:30,0,-11.831,77.1,0,2.01,-15
14443,2003-08-22 11:00,0,-11.111,74,0,1.01,-14.8
14444,2003-08-22 11:30,0,-11.505,71.9,0,1.51,-15.6
14445,2003-08-22 12:00,0,-6.199,57.1,0,1.51,-13.3
14446,2003-08-22 12:30,0,-9.644,58.9,0,1.51,-16.2
14447,2003-08-22 13:00,0,-8.663,54.4,0,3.02,-16.2
14448,2003-08-22 13:30,0,-5.916,49.6,0,1.51,-14.8
14449,2003-08-22 14:00,0,-8.965,55.4,0,2.01,-16.3
14450,2003-08-22 14:30,0,-4.59,42.5,0,2.01,-15.4
14451,2003-08-22 15:00,0,-10.127,65.7,1.01,4.03,-15.3
14452,2003-08-22 15:30,0,-7.869,60.5,1.01,4.03,-14.2
14453,2003-08-22 16:00,0,-9.269,59.5,1.01,4.03,-15.7
14454,2003-08-22 16:30,0,-8.965,60.5,0.5,2.52,-15.2
14455,2003-08-22 17:00,0,-9.168,59.5,0,2.01,-15.6
14456,2003-08-22 17:30,0,-8.965,58.6,0,3.52,-15.6
14457,2003-08-22 18:00,0,-10.371,66.9,0.5,3.02,-15.3
14458,2003-08-22 18:30,0,-11.183,65.9,0,1.51,-16.3
14459,2003-08-22 19:00,0,-12.38,72,0,0.5,-16.4
14460,2003-08-22 19:30,0,-13.39,74.4,0,1.51,-17
14461,2003-08-22 20:00,0,-14.432,76.9,0.5,3.02,-17.6
14462,2003-08-22 20:30,0,-14.275,77.2,1.01,3.02,-17.4
14463,2003-08-22 21:00,0,-14.004,77.3,0.5,2.52,-17.1
14464,2003-08-22 21:30,0,-13.163,82.8,0,0.5,-15.5
14465,2003-08-22 22:00,0,-13.201,83.4,0,1.51,-15.4
14466,2003-08-22 22:30,0,-13.126,84.5,0,0.5,-15.2
14467,2003-08-22 23:00,0,-13.088,84.9,0,2.01,-15.1
14468,2003-08-22 23:30,0,-13.352,84.7,0,1.51,-15.4
14469,2003-09-22 0:00,0,-13.505,83.1,0,1.01,-15.8
14470,2003-09-22 0:30,0,-13.657,85.1,0,2.01,-15.6
14471,2003-09-22 1:00,0,-13.926,86.6,0,3.02,-15.7
14472,2003-09-22 1:30,0,-14.746,87.2,1.01,5.54,-16.4
14473,2003-09-22 2:00,0,-15.466,86.8,0,3.52,-17.2
14474,2003-09-22 2:30,0,-15.709,86.5,0,2.01,-17.5
14475,2003-09-22 3:00,0,-15.996,85.4,0,2.52,-17.9
14476,2003-09-22 3:30,0,-16.409,85.8,0,3.02,-18.3
14477,2003-09-22 4:00,0,-17.597,85.4,0,1.01,-19.5
14478,2003-09-22 4:30,0,-18.429,85.3,0,1.51,-20.3
14479,2003-09-22 5:00,0,-19.103,84.6,0,1.51,-21.1
14480,2003-09-22 5:30,0,-19.607,84,0.5,2.52,-21.6
14481,2003-09-22 6:00,0,-20.026,83.5,0.5,2.01,-22.1
14482,2003-09-22 6:30,0,-20.12,82.8,0,2.01,-22.3
14483,2003-09-22 7:00,0,-20.547,82.6,0,2.01,-22.8
14484,2003-09-22 7:30,0,-20.835,82.1,0,1.51,-23.1
14485,2003-09-22 8:00,0,-21.125,81,0,2.01,-23.5
14486,2003-09-22 8:30,0,-21.321,79.9,0,2.01,-23.9
14487,2003-09-22 9:00,0,-21.223,79.4,0,2.01,-23.9
14488,2003-09-22 9:30,0,-21.816,80,0,1.01,-24.4
14489,2003-09-22 10:00,0,-21.469,79.8,0,2.01,-24
14490,2003-09-22 10:30,0,-18.787,78.6,0,1.01,-21.6
14491,2003-09-22 11:00,0,-14.12,67.8,0,1.01,-18.8
14492,2003-09-22 11:30,0,-11.433,60.4,0,1.01,-17.6
14493,2003-09-22 12:00,0,-8.864,53.8,0,2.01,-16.5
14494,2003-09-22 12:30,0,-7.284,47.9,0,2.01,-16.4
14495,2003-09-22 13:00,0.2,-7.836,43.6,0.5,3.52,-18.1
14496,2003-09-22 13:30,0.2,-7.348,42.9,0.5,5.03,-17.8
14497,2003-09-22 14:00,0.4,-5.791,41.7,0,2.01,-16.7
14498,2003-09-22 14:30,0,-7.608,40.5,0,2.01,-18.7
14499,2003-09-22 15:00,0.2,-7.381,37.4,0.5,3.02,-19.4
14500,2003-09-22 15:30,0.2,-5.76,45.8,0.5,3.52,-15.6
14501,2003-09-22 16:00,0,-8.764,46.5,0.5,3.02,-18.2
14502,2003-09-22 16:30,0.4,-7.804,48.8,0.5,6.04,-16.7
14503,2003-09-22 17:00,0.2,-8.264,51.8,0.5,4.03,-16.4
14504,2003-09-22 17:30,0,-9.168,47.2,0.5,4.53,-18.4
14505,2003-09-22 18:00,0,-9.337,43.9,1.01,7.55,-19.4
14506,2003-09-22 18:30,0,-9.371,42.6,0.5,6.04,-19.7
14507,2003-09-22 19:00,0,-10.197,47.4,0.5,3.52,-19.3
14508,2003-09-22 19:30,0,-9.576,42.2,1.01,5.54,-20
14509,2003-09-22 20:00,0,-10.231,46.4,0.5,5.03,-19.5
14510,2003-09-22 20:30,0,-10.336,45.6,0.5,5.03,-19.8
14511,2003-09-22 21:00,0,-9.954,43.4,0.5,5.54,-20.1
14512,2003-09-22 21:30,0,-10.898,45.1,0.5,6.04,-20.5
14513,2003-09-22 22:00,0,-11.218,45.4,2.01,9.06,-20.7
14514,2003-09-22 22:30,0,-11.29,45.7,2.01,10.07,-20.7
14515,2003-09-22 23:00,0,-11.361,45,2.01,9.06,-20.9
14516,2003-09-22 23:30,0,-10.546,41.3,1.51,7.55,-21.2
14517,2003-10-22 0:00,0,-11.04,42.7,1.51,6.04,-21.2
14518,2003-10-22 0:30,0,-10.863,40.8,1.51,7.55,-21.6
14519,2003-10-22 1:00,0,-10.898,42,2.52,9.06,-21.3
14520,2003-10-22 1:30,0,-10.616,40.6,2.01,8.56,-21.4
14521,2003-10-22 2:00,0,-10.476,39.3,2.01,8.56,-21.7
14522,2003-10-22 2:30,0,-10.371,39.7,1.51,7.55,-21.5
14523,2003-10-22 3:00,0,-10.127,37.8,1.51,6.54,-21.8
14524,2003-10-22 3:30,0,-10.266,39,1.51,5.54,-21.6
14525,2003-10-22 4:00,0,-10.441,40.5,1.51,6.54,-21.3
14526,2003-10-22 4:30,0,-10.546,41.4,1.51,7.55,-21.1
14527,2003-10-22 5:00,0,-10.616,41.9,1.51,6.54,-21.1
14528,2003-10-22 5:30,0,-10.231,43.6,1.51,7.05,-20.3
14529,2003-10-22 6:00,0,-9.816,38.8,1.01,6.04,-21.2
14530,2003-10-22 6:30,0,-10.058,39.3,1.51,6.54,-21.3
14531,2003-10-22 7:00,0,-10.023,40.2,1.01,6.54,-21
14532,2003-10-22 7:30,0,-10.546,42.1,1.01,5.54,-20.9
14533,2003-10-22 8:00,0,-10.371,41.6,2.01,8.05,-20.9
