Date,air_temp,dni,ghi
2021-04-20T07:30:00Z,-7,0,0
2021-04-20T08:00:00Z,-7,0,0
2021-04-20T08:30:00Z,-8,0,0
2021-04-20T09:00:00Z,-7,0,0
2021-04-20T09:30:00Z,-8,0,0
2021-04-20T10:00:00Z,-10,0,0
2021-04-20T10:30:00Z,-11,0,0
2021-04-20T11:00:00Z,-12,0,0
2021-04-20T11:30:00Z,-12,0,0
2021-04-20T12:00:00Z,-12,0,0
2021-04-20T12:30:00Z,-12,0,0
2021-04-20T13:00:00Z,-12,31,7
2021-04-20T13:30:00Z,-11,212,53
2021-04-20T14:00:00Z,-8,62,82
2021-04-20T14:30:00Z,-6,480,202
2021-04-20T15:00:00Z,-5,474,272
2021-04-20T15:30:00Z,-5,553,356
2021-04-20T16:00:00Z,-4,770,466
2021-04-20T16:30:00Z,-3,411,456
2021-04-20T17:00:00Z,0,639,570
2021-04-20T17:30:00Z,2,840,674
2021-04-20T18:00:00Z,2,994,762
2021-04-20T18:30:00Z,2,865,766
2021-04-20T19:00:00Z,2,1006,834
2021-04-20T19:30:00Z,3,1010,851
2021-04-20T20:00:00Z,3,1011,856
2021-04-20T20:30:00Z,4,1009,847
2021-04-20T21:00:00Z,4,1003,824
2021-04-20T21:30:00Z,4,993,790
2021-04-20T22:00:00Z,4,981,744
2021-04-20T22:30:00Z,4,967,687
2021-04-20T23:00:00Z,4,946,620
2021-04-20T23:30:00Z,4,920,544
2021-04-21T00:00:00Z,4,887,462
2021-04-21T00:30:00Z,4,844,374
2021-04-21T01:00:00Z,5,786,285
2021-04-21T01:30:00Z,3,702,196
2021-04-21T02:00:00Z,0,262,88
2021-04-21T02:30:00Z,-2,0,17
2021-04-21T03:00:00Z,-2,0,0
2021-04-21T03:30:00Z,-2,0,0
2021-04-21T04:00:00Z,-2,0,0
2021-04-21T04:30:00Z,-3,0,0
2021-04-21T05:00:00Z,-5,0,0
2021-04-21T05:30:00Z,-6,0,0
2021-04-21T06:00:00Z,-6,0,0
2021-04-21T06:30:00Z,-6,0,0
2021-04-21T07:00:00Z,-5,0,0
2021-04-21T07:30:00Z,-6,0,0
2021-04-21T08:00:00Z,-6,0,0
2021-04-21T08:30:00Z,-6,0,0
2021-04-21T09:00:00Z,-6,0,0
2021-04-21T09:30:00Z,-6,0,0
2021-04-21T10:00:00Z,-6,0,0
2021-04-21T10:30:00Z,-7,0,0
2021-04-21T11:00:00Z,-7,0,0
2021-04-21T11:30:00Z,-7,0,0
2021-04-21T12:00:00Z,-7,0,0
2021-04-21T12:30:00Z,-7,0,0
2021-04-21T13:00:00Z,-7,43,9
2021-04-21T13:30:00Z,-5,379,65
2021-04-21T14:00:00Z,-2,324,114
2021-04-21T14:30:00Z,-1,764,236
2021-04-21T15:00:00Z,0,838,327
2021-04-21T15:30:00Z,0,890,416
2021-04-21T16:00:00Z,-1,927,502
2021-04-21T16:30:00Z,1,955,581
2021-04-21T17:00:00Z,5,976,653
2021-04-21T17:30:00Z,7,991,716
2021-04-21T18:00:00Z,6,1000,768
2021-04-21T18:30:00Z,6,1002,808
2021-04-21T19:00:00Z,6,1005,837
2021-04-21T19:30:00Z,6,1007,853
2021-04-21T20:00:00Z,8,1007,856
2021-04-21T20:30:00Z,8,1005,847
2021-04-21T21:00:00Z,8,999,824
2021-04-21T21:30:00Z,8,992,790
2021-04-21T22:00:00Z,8,883,719
2021-04-21T22:30:00Z,8,511,569
2021-04-21T23:00:00Z,8,740,574
2021-04-21T23:30:00Z,8,749,508
2021-04-22T00:00:00Z,8,890,463
2021-04-22T00:30:00Z,8,837,374
2021-04-22T01:00:00Z,8,629,267
2021-04-22T01:30:00Z,7,161,112
2021-04-22T02:00:00Z,4,0,5
2021-04-22T02:30:00Z,2,0,8
2021-04-22T03:00:00Z,3,0,1
2021-04-22T03:30:00Z,3,0,0
2021-04-22T04:00:00Z,3,0,0
2021-04-22T04:30:00Z,2,0,0
2021-04-22T05:00:00Z,1,0,0
2021-04-22T05:30:00Z,0,0,0
2021-04-22T06:00:00Z,0,0,0
2021-04-22T06:30:00Z,1,0,0
2021-04-22T07:00:00Z,1,0,0
2021-04-22T07:30:00Z,1,0,0
2021-04-22T08:00:00Z,0,0,0
2021-04-22T08:30:00Z,0,0,0
2021-04-22T09:00:00Z,0,0,0
2021-04-22T09:30:00Z,-1,0,0
2021-04-22T10:00:00Z,-2,0,0
2021-04-22T10:30:00Z,-3,0,0
2021-04-22T11:00:00Z,-3,0,0
2021-04-22T11:30:00Z,-3,0,0
2021-04-22T12:00:00Z,-4,0,0
2021-04-22T12:30:00Z,-4,0,0
2021-04-22T13:00:00Z,-4,0,5
2021-04-22T13:30:00Z,-4,0,26
2021-04-22T14:00:00Z,-5,0,38
2021-04-22T14:30:00Z,-6,0,61
2021-04-22T15:00:00Z,-6,0,59
2021-04-22T15:30:00Z,-6,0,82
2021-04-22T16:00:00Z,-6,0,150
2021-04-22T16:30:00Z,-6,0,176
2021-04-22T17:00:00Z,-6,0,237
2021-04-22T17:30:00Z,-6,0,231
2021-04-22T18:00:00Z,-6,0,234
2021-04-22T18:30:00Z,-7,0,328
2021-04-22T19:00:00Z,-7,0,379
2021-04-22T19:30:00Z,-7,0,364
2021-04-22T20:00:00Z,-7,0,390
2021-04-22T20:30:00Z,-7,28,487
2021-04-22T21:00:00Z,-7,2,426
2021-04-22T21:30:00Z,-7,0,371
2021-04-22T22:00:00Z,-7,0,319
2021-04-22T22:30:00Z,-7,0,202
2021-04-22T23:00:00Z,-7,0,158
2021-04-22T23:30:00Z,-7,0,98
2021-04-23T00:00:00Z,-6,0,37
2021-04-23T00:30:00Z,-6,0,16
2021-04-23T01:00:00Z,-6,0,9
2021-04-23T01:30:00Z,-7,0,6
2021-04-23T02:00:00Z,-8,0,3
2021-04-23T02:30:00Z,-8,0,4
2021-04-23T03:00:00Z,-8,0,1
2021-04-23T03:30:00Z,-7,0,0
2021-04-23T04:00:00Z,-7,0,0
2021-04-23T04:30:00Z,-8,0,0
2021-04-23T05:00:00Z,-8,0,0
2021-04-23T05:30:00Z,-9,0,0
2021-04-23T06:00:00Z,-9,0,0
2021-04-23T06:30:00Z,-10,0,0
2021-04-23T07:00:00Z,-10,0,0
2021-04-23T07:30:00Z,-10,0,0
2021-04-23T08:00:00Z,-10,0,0
2021-04-23T08:30:00Z,-9,0,0
2021-04-23T09:00:00Z,-9,0,0
2021-04-23T09:30:00Z,-10,0,0
2021-04-23T10:00:00Z,-11,0,0
2021-04-23T10:30:00Z,-11,0,0
2021-04-23T11:00:00Z,-11,0,0
2021-04-23T11:30:00Z,-11,0,0
2021-04-23T12:00:00Z,-11,0,0
2021-04-23T12:30:00Z,-11,0,0
2021-04-23T13:00:00Z,-11,0,4
2021-04-23T13:30:00Z,-11,0,32
2021-04-23T14:00:00Z,-9,0,52
2021-04-23T14:30:00Z,-8,0,63
2021-04-23T15:00:00Z,-8,0,112
2021-04-23T15:30:00Z,-8,0,157
2021-04-23T16:00:00Z,-8,0,220
2021-04-23T16:30:00Z,-7,0,238
2021-04-23T17:00:00Z,-6,0,266
2021-04-23T17:30:00Z,-5,0,246
2021-04-23T18:00:00Z,-5,0,265
2021-04-23T18:30:00Z,-5,0,383
2021-04-23T19:00:00Z,-5,1,456
2021-04-23T19:30:00Z,-4,0,449
2021-04-23T20:00:00Z,-3,0,443
2021-04-23T20:30:00Z,-2,0,431
2021-04-23T21:00:00Z,-2,0,384
2021-04-23T21:30:00Z,-3,0,389
2021-04-23T22:00:00Z,-3,0,360
2021-04-23T22:30:00Z,-3,0,237
2021-04-23T23:00:00Z,-3,0,209
2021-04-23T23:30:00Z,-3,0,141
2021-04-24T00:00:00Z,-4,0,111
2021-04-24T00:30:00Z,-4,0,47
2021-04-24T01:00:00Z,-4,0,12
2021-04-24T01:30:00Z,-4,0,7
2021-04-24T02:00:00Z,-4,0,4
2021-04-24T02:30:00Z,-5,0,2
2021-04-24T03:00:00Z,-4,0,0
2021-04-24T03:30:00Z,-4,0,0
2021-04-24T04:00:00Z,-3,0,0
2021-04-24T04:30:00Z,-4,0,0
2021-04-24T05:00:00Z,-5,0,0
2021-04-24T05:30:00Z,-6,0,0
2021-04-24T06:00:00Z,-6,0,0
2021-04-24T06:30:00Z,-6,0,0
2021-04-24T07:00:00Z,-6,0,0
2021-04-24T07:30:00Z,-7,0,0
2021-04-24T08:00:00Z,-7,0,0
2021-04-24T08:30:00Z,-7,0,0
2021-04-24T09:00:00Z,-7,0,0
2021-04-24T09:30:00Z,-7,0,0
2021-04-24T10:00:00Z,-8,0,0
2021-04-24T10:30:00Z,-8,0,0
2021-04-24T11:00:00Z,-8,0,0
2021-04-24T11:30:00Z,-8,0,0
2021-04-24T12:00:00Z,-8,0,0
2021-04-24T12:30:00Z,-8,0,0
2021-04-24T13:00:00Z,-9,0,10
2021-04-24T13:30:00Z,-9,0,50
2021-04-24T14:00:00Z,-8,0,90
2021-04-24T14:30:00Z,-8,0,125
2021-04-24T15:00:00Z,-7,0,157
2021-04-24T15:30:00Z,-7,0,204
2021-04-24T16:00:00Z,-7,0,246
2021-04-24T16:30:00Z,-6,0,283
2021-04-24T17:00:00Z,-4,0,327
2021-04-24T17:30:00Z,-4,0,359
2021-04-24T18:00:00Z,-4,0,376
2021-04-24T18:30:00Z,-3,0,412
2021-04-24T19:00:00Z,-3,0,428
2021-04-24T19:30:00Z,-2,0,451
2021-04-24T20:00:00Z,-2,0,460
2021-04-24T20:30:00Z,-2,0,461
2021-04-24T21:00:00Z,-2,0,426
2021-04-24T21:30:00Z,-2,0,389
2021-04-24T22:00:00Z,-1,0,353
2021-04-24T22:30:00Z,-1,0,313
2021-04-24T23:00:00Z,-1,0,260
2021-04-24T23:30:00Z,-2,0,191
2021-04-25T00:00:00Z,-2,0,143
2021-04-25T00:30:00Z,-2,0,104
2021-04-25T01:00:00Z,-2,0,74
2021-04-25T01:30:00Z,-2,0,52
2021-04-25T02:00:00Z,-3,0,33
2021-04-25T02:30:00Z,-4,0,14
2021-04-25T03:00:00Z,-4,0,1
2021-04-25T03:30:00Z,-4,0,0
2021-04-25T04:00:00Z,-4,0,0
2021-04-25T04:30:00Z,-4,0,0
2021-04-25T05:00:00Z,-4,0,0
2021-04-25T05:30:00Z,-5,0,0
2021-04-25T06:00:00Z,-5,0,0
2021-04-25T06:30:00Z,-5,0,0
2021-04-25T07:00:00Z,-5,0,0
2021-04-25T07:30:00Z,-5,0,0
2021-04-25T08:00:00Z,-5,0,0
2021-04-25T08:30:00Z,-5,0,0
2021-04-25T09:00:00Z,-5,0,0
2021-04-25T09:30:00Z,-6,0,0
2021-04-25T10:00:00Z,-6,0,0
2021-04-25T10:30:00Z,-6,0,0
2021-04-25T11:00:00Z,-6,0,0
2021-04-25T11:30:00Z,-6,0,0
2021-04-25T12:00:00Z,-6,0,0
2021-04-25T12:30:00Z,-6,0,0
2021-04-25T13:00:00Z,-6,0,4
2021-04-25T13:30:00Z,-6,0,25
2021-04-25T14:00:00Z,-5,0,48
2021-04-25T14:30:00Z,-5,0,77
2021-04-25T15:00:00Z,-5,0,117
2021-04-25T15:30:00Z,-5,0,150
2021-04-25T16:00:00Z,-5,0,187
2021-04-25T16:30:00Z,-5,0,174
2021-04-25T17:00:00Z,-4,0,195
2021-04-25T17:30:00Z,-3,0,237
2021-04-25T18:00:00Z,-3,0,308
2021-04-25T18:30:00Z,-3,0,323
2021-04-25T19:00:00Z,-3,0,279
2021-04-25T19:30:00Z,-3,0,329
2021-04-25T20:00:00Z,-2,0,315
2021-04-25T20:30:00Z,-2,0,343
2021-04-25T21:00:00Z,-2,0,312
2021-04-25T21:30:00Z,-2,0,357
2021-04-25T22:00:00Z,-2,0,327
2021-04-25T22:30:00Z,-1,0,225
2021-04-25T23:00:00Z,-1,0,156
2021-04-25T23:30:00Z,-1,0,101
2021-04-26T00:00:00Z,-1,0,51
2021-04-26T00:30:00Z,-1,0,29
2021-04-26T01:00:00Z,-1,0,14
2021-04-26T01:30:00Z,-2,0,6
2021-04-26T02:00:00Z,-3,0,4
2021-04-26T02:30:00Z,-3,0,9
2021-04-26T03:00:00Z,-3,0,2
2021-04-26T03:30:00Z,-3,0,0
2021-04-26T04:00:00Z,-2,0,0
2021-04-26T04:30:00Z,-3,0,0
2021-04-26T05:00:00Z,-5,0,0
2021-04-26T05:30:00Z,-6,0,0
2021-04-26T06:00:00Z,-6,0,0
2021-04-26T06:30:00Z,-6,0,0
2021-04-26T07:00:00Z,-6,0,0
2021-04-26T07:30:00Z,-7,0,0
2021-04-26T08:00:00Z,-7,0,0
2021-04-26T08:30:00Z,-8,0,0
2021-04-26T09:00:00Z,-8,0,0
2021-04-26T09:30:00Z,-8,0,0
2021-04-26T10:00:00Z,-9,0,0
2021-04-26T10:30:00Z,-9,0,0
2021-04-26T11:00:00Z,-9,0,0
2021-04-26T11:30:00Z,-9,0,0
2021-04-26T12:00:00Z,-9,0,0
2021-04-26T12:30:00Z,-9,0,0
2021-04-26T13:00:00Z,-10,114,22
2021-04-26T13:30:00Z,-8,75,63
2021-04-26T14:00:00Z,-6,0,98
2021-04-26T14:30:00Z,-4,0,143
2021-04-26T15:00:00Z,-4,1,202
2021-04-26T15:30:00Z,-4,50,274
2021-04-26T16:00:00Z,-4,248,381
2021-04-26T16:30:00Z,-2,550,515
2021-04-26T17:00:00Z,1,579,580
2021-04-26T17:30:00Z,3,608,639
2021-04-26T18:00:00Z,2,759,725
2021-04-26T18:30:00Z,2,670,734
2021-04-26T19:00:00Z,2,759,786
2021-04-26T19:30:00Z,3,831,823
2021-04-26T20:00:00Z,4,818,822
2021-04-26T20:30:00Z,4,930,845
2021-04-26T21:00:00Z,4,823,794
2021-04-26T21:30:00Z,4,822,762
2021-04-26T22:00:00Z,4,856,730
2021-04-26T22:30:00Z,4,930,697
2021-04-26T23:00:00Z,4,917,633
2021-04-26T23:30:00Z,4,934,567
2021-04-27T00:00:00Z,4,833,473
2021-04-27T00:30:00Z,4,860,398
2021-04-27T01:00:00Z,4,803,309
2021-04-27T01:30:00Z,3,691,217
2021-04-27T02:00:00Z,0,74,82
2021-04-27T02:30:00Z,-1,0,17
2021-04-27T03:00:00Z,0,1,4
2021-04-27T03:30:00Z,0,0,0
2021-04-27T04:00:00Z,0,0,0
2021-04-27T04:30:00Z,0,0,0
2021-04-27T05:00:00Z,-2,0,0
2021-04-27T05:30:00Z,-3,0,0
2021-04-27T06:00:00Z,-2,0,0
2021-04-27T06:30:00Z,-2,0,0
2021-04-27T07:00:00Z,-2,0,0
2021-04-27T07:30:00Z,-2,0,0
2021-04-27T08:00:00Z,-3,0,0
2021-04-27T08:30:00Z,-3,0,0
2021-04-27T09:00:00Z,-4,0,0
2021-04-27T09:30:00Z,-4,0,0
2021-04-27T10:00:00Z,-4,0,0
2021-04-27T10:30:00Z,-5,0,0
2021-04-27T11:00:00Z,-5,0,0
2021-04-27T11:30:00Z,-5,0,0
2021-04-27T12:00:00Z,-5,0,0
2021-04-27T12:30:00Z,-5,0,0
2021-04-27T13:00:00Z,-5,54,22
2021-04-27T13:30:00Z,-4,266,79
2021-04-27T14:00:00Z,-1,497,162
2021-04-27T14:30:00Z,0,763,263
2021-04-27T15:00:00Z,1,829,353
2021-04-27T15:30:00Z,1,828,434
2021-04-27T16:00:00Z,1,914,526
2021-04-27T16:30:00Z,2,941,604
2021-04-27T17:00:00Z,3,964,675
2021-04-27T17:30:00Z,4,969,735
2021-04-27T18:00:00Z,3,858,752
2021-04-27T18:30:00Z,3,596,710
2021-04-27T19:00:00Z,3,281,620
2021-04-27T19:30:00Z,4,723,790
2021-04-27T20:00:00Z,4,633,764
2021-04-27T20:30:00Z,5,997,867
2021-04-27T21:00:00Z,5,887,813
2021-04-27T21:30:00Z,5,405,634
2021-04-27T22:00:00Z,6,340,579
2021-04-27T22:30:00Z,6,65,430
2021-04-27T23:00:00Z,6,0,276
2021-04-27T23:30:00Z,6,0,163
2021-04-28T00:00:00Z,6,0,109
2021-04-28T00:30:00Z,6,0,75
2021-04-28T01:00:00Z,6,0,25
2021-04-28T01:30:00Z,5,0,16
2021-04-28T02:00:00Z,3,0,8
2021-04-28T02:30:00Z,2,0,3
2021-04-28T03:00:00Z,3,0,1
2021-04-28T03:30:00Z,3,0,0
2021-04-28T04:00:00Z,2,0,0
2021-04-28T04:30:00Z,2,0,0
2021-04-28T05:00:00Z,0,0,0
2021-04-28T05:30:00Z,0,0,0
2021-04-28T06:00:00Z,0,0,0
2021-04-28T06:30:00Z,0,0,0
2021-04-28T07:00:00Z,0,0,0
2021-04-28T07:30:00Z,0,0,0
2021-04-28T08:00:00Z,-1,0,0
2021-04-28T08:30:00Z,-1,0,0
2021-04-28T09:00:00Z,-1,0,0
2021-04-28T09:30:00Z,-2,0,0
2021-04-28T10:00:00Z,-2,0,0
2021-04-28T10:30:00Z,-2,0,0
2021-04-28T11:00:00Z,-2,0,0
2021-04-28T11:30:00Z,-2,0,0
2021-04-28T12:00:00Z,-2,0,0
2021-04-28T12:30:00Z,-2,0,0
2021-04-28T13:00:00Z,-2,91,23
2021-04-28T13:30:00Z,-1,467,93
2021-04-28T14:00:00Z,1,629,174
2021-04-28T14:30:00Z,2,730,260
2021-04-28T15:00:00Z,2,799,348
2021-04-28T15:30:00Z,2,849,434
2021-04-28T16:00:00Z,2,887,517
2021-04-28T16:30:00Z,2,918,595
2021-04-28T17:00:00Z,5,942,664
2021-04-28T17:30:00Z,6,961,726
2021-04-28T18:00:00Z,6,921,763
2021-04-28T18:30:00Z,6,790,765
2021-04-28T19:00:00Z,5,773,785
2021-04-28T19:30:00Z,6,744,790
2021-04-28T20:00:00Z,7,690,775
2021-04-28T20:30:00Z,8,743,782
2021-04-28T21:00:00Z,8,518,689
2021-04-28T21:30:00Z,8,401,624
2021-04-28T22:00:00Z,8,368,578
2021-04-28T22:30:00Z,8,688,630
2021-04-28T23:00:00Z,7,402,500
2021-04-28T23:30:00Z,7,409,435
2021-04-29T00:00:00Z,7,672,441
2021-04-29T00:30:00Z,7,396,316
2021-04-29T01:00:00Z,7,90,141
2021-04-29T01:30:00Z,6,0,54
2021-04-29T02:00:00Z,4,0,21
2021-04-29T02:30:00Z,4,0,6
2021-04-29T03:00:00Z,4,0,1
2021-04-29T03:30:00Z,5,0,0
2021-04-29T04:00:00Z,5,0,0
2021-04-29T04:30:00Z,4,0,0
2021-04-29T05:00:00Z,2,0,0
2021-04-29T05:30:00Z,1,0,0
2021-04-29T06:00:00Z,1,0,0
2021-04-29T06:30:00Z,1,0,0
2021-04-29T07:00:00Z,1,0,0
2021-04-29T07:30:00Z,1,0,0
2021-04-29T08:00:00Z,0,0,0
2021-04-29T08:30:00Z,0,0,0
2021-04-29T09:00:00Z,0,0,0
2021-04-29T09:30:00Z,0,0,0
2021-04-29T10:00:00Z,1,0,0
2021-04-29T10:30:00Z,1,0,0
2021-04-29T11:00:00Z,1,0,0
2021-04-29T11:30:00Z,1,0,0
2021-04-29T12:00:00Z,2,0,0
2021-04-29T12:30:00Z,2,0,0
2021-04-29T13:00:00Z,2,0,17
2021-04-29T13:30:00Z,3,0,27
2021-04-29T14:00:00Z,4,0,41
2021-04-29T14:30:00Z,5,0,53
2021-04-29T15:00:00Z,4,0,153
2021-04-29T15:30:00Z,4,0,190
2021-04-29T16:00:00Z,4,0,247
2021-04-29T16:30:00Z,5,0,216
2021-04-29T17:00:00Z,7,0,207
2021-04-29T17:30:00Z,8,0,291
2021-04-29T18:00:00Z,8,0,302
2021-04-29T18:30:00Z,8,0,385
2021-04-29T19:00:00Z,8,15,470
2021-04-29T19:30:00Z,9,96,533
2021-04-29T20:00:00Z,10,15,487
2021-04-29T20:30:00Z,10,49,503
2021-04-29T21:00:00Z,10,78,508
2021-04-29T21:30:00Z,10,39,469
2021-04-29T22:00:00Z,10,7,425
2021-04-29T22:30:00Z,10,0,365
2021-04-29T23:00:00Z,10,0,299
2021-04-29T23:30:00Z,10,0,239
2021-04-30T00:00:00Z,9,0,188
2021-04-30T00:30:00Z,9,0,79
2021-04-30T01:00:00Z,9,0,70
2021-04-30T01:30:00Z,8,0,32
2021-04-30T02:00:00Z,6,0,6
2021-04-30T02:30:00Z,5,0,3
2021-04-30T03:00:00Z,6,0,1
2021-04-30T03:30:00Z,6,0,0
2021-04-30T04:00:00Z,6,0,0
2021-04-30T04:30:00Z,5,0,0
2021-04-30T05:00:00Z,4,0,0
2021-04-30T05:30:00Z,2,0,0
2021-04-30T06:00:00Z,2,0,0
2021-04-30T06:30:00Z,2,0,0
2021-04-30T07:00:00Z,3,0,0
2021-04-30T07:30:00Z,3,0,0
2021-04-30T08:00:00Z,2,0,0
2021-04-30T08:30:00Z,2,0,0
2021-04-30T09:00:00Z,3,0,0
2021-04-30T09:30:00Z,3,0,0
2021-04-30T10:00:00Z,3,0,0
2021-04-30T10:30:00Z,4,0,0
2021-04-30T11:00:00Z,4,0,0
2021-04-30T11:30:00Z,4,0,0
2021-04-30T12:00:00Z,4,0,0
2021-04-30T12:30:00Z,5,0,0
2021-04-30T13:00:00Z,5,0,18
2021-04-30T13:30:00Z,6,0,41
2021-04-30T14:00:00Z,8,0,40
2021-04-30T14:30:00Z,9,8,145
2021-04-30T15:00:00Z,9,156,249
2021-04-30T15:30:00Z,9,502,372
2021-04-30T16:00:00Z,8,895,528
2021-04-30T16:30:00Z,8,922,605
2021-04-30T17:00:00Z,10,945,675
2021-04-30T17:30:00Z,11,887,717
2021-04-30T18:00:00Z,11,977,787
2021-04-30T18:30:00Z,11,986,827
2021-04-30T19:00:00Z,11,860,817
2021-04-30T19:30:00Z,11,789,811
2021-04-30T20:00:00Z,11,773,809
2021-04-30T20:30:00Z,11,766,799
2021-04-30T21:00:00Z,11,747,774
2021-04-30T21:30:00Z,11,742,745
2021-04-30T22:00:00Z,10,642,678
2021-04-30T22:30:00Z,9,943,709
2021-04-30T23:00:00Z,9,868,630
2021-04-30T23:30:00Z,9,390,448
2021-05-01T00:00:00Z,9,711,460
2021-05-01T00:30:00Z,9,567,359
2021-05-01T01:00:00Z,9,409,264
2021-05-01T01:30:00Z,8,137,153
2021-05-01T02:00:00Z,6,0,49
2021-05-01T02:30:00Z,5,0,26
2021-05-01T03:00:00Z,5,0,8
2021-05-01T03:30:00Z,6,0,0
2021-05-01T04:00:00Z,6,0,0
2021-05-01T04:30:00Z,6,0,0
2021-05-01T05:00:00Z,5,0,0
2021-05-01T05:30:00Z,4,0,0
2021-05-01T06:00:00Z,5,0,0
2021-05-01T06:30:00Z,5,0,0
2021-05-01T07:00:00Z,5,0,0
2021-05-01T07:30:00Z,5,0,0
2021-05-01T08:00:00Z,4,0,0
2021-05-01T08:30:00Z,4,0,0
2021-05-01T09:00:00Z,4,0,0
2021-05-01T09:30:00Z,3,0,0
2021-05-01T10:00:00Z,2,0,0
2021-05-01T10:30:00Z,1,0,0
2021-05-01T11:00:00Z,1,0,0
2021-05-01T11:30:00Z,1,0,0
2021-05-01T12:00:00Z,0,0,0
2021-05-01T12:30:00Z,0,0,1
2021-05-01T13:00:00Z,0,181,37
2021-05-01T13:30:00Z,1,507,108
2021-05-01T14:00:00Z,2,366,151
2021-05-01T14:30:00Z,3,13,141
2021-05-01T15:00:00Z,3,29,215
2021-05-01T15:30:00Z,3,252,327
2021-05-01T16:00:00Z,3,323,403
2021-05-01T16:30:00Z,4,303,460
2021-05-01T17:00:00Z,5,374,529
2021-05-01T17:30:00Z,5,641,658
2021-05-01T18:00:00Z,5,657,705
2021-05-01T18:30:00Z,6,552,704
2021-05-01T19:00:00Z,5,645,758
2021-05-01T19:30:00Z,5,655,774
2021-05-01T20:00:00Z,5,696,790
2021-05-01T20:30:00Z,5,638,762
2021-05-01T21:00:00Z,5,345,639
2021-05-01T21:30:00Z,4,284,587
2021-05-01T22:00:00Z,3,27,338
2021-05-01T22:30:00Z,3,0,183
2021-05-01T23:00:00Z,3,0,104
2021-05-01T23:30:00Z,3,4,310
2021-05-02T00:00:00Z,2,0,203
2021-05-02T00:30:00Z,2,0,61
2021-05-02T01:00:00Z,2,0,78
2021-05-02T01:30:00Z,1,0,23
2021-05-02T02:00:00Z,-1,0,10
2021-05-02T02:30:00Z,-2,0,3
2021-05-02T03:00:00Z,-2,0,2
2021-05-02T03:30:00Z,-2,0,0
2021-05-02T04:00:00Z,-1,0,0
2021-05-02T04:30:00Z,-1,0,0
2021-05-02T05:00:00Z,-1,0,0
2021-05-02T05:30:00Z,-2,0,0
2021-05-02T06:00:00Z,-3,0,0
2021-05-02T06:30:00Z,-3,0,0
2021-05-02T07:00:00Z,-2,0,0
2021-05-02T07:30:00Z,-2,0,0
2021-05-02T08:00:00Z,-3,0,0
2021-05-02T08:30:00Z,-4,0,0
2021-05-02T09:00:00Z,-4,0,0
2021-05-02T09:30:00Z,-5,0,0
2021-05-02T10:00:00Z,-5,0,0
2021-05-02T10:30:00Z,-5,0,0
2021-05-02T11:00:00Z,-4,0,0
2021-05-02T11:30:00Z,-4,0,0
2021-05-02T12:00:00Z,-4,0,0
2021-05-02T12:30:00Z,-4,0,1
2021-05-02T13:00:00Z,-4,0,25
2021-05-02T13:30:00Z,-3,15,63
2021-05-02T14:00:00Z,-1,55,112
2021-05-02T14:30:00Z,0,0,148
2021-05-02T15:00:00Z,0,32,225
2021-05-02T15:30:00Z,0,0,190
2021-05-02T16:00:00Z,0,0,256
2021-05-02T16:30:00Z,0,0,307
2021-05-02T17:00:00Z,2,5,384
2021-05-02T17:30:00Z,3,21,326
2021-05-02T18:00:00Z,2,27,421
2021-05-02T18:30:00Z,2,548,703
2021-05-02T19:00:00Z,2,523,717
2021-05-02T19:30:00Z,2,600,755
2021-05-02T20:00:00Z,2,484,717
2021-05-02T20:30:00Z,2,527,725
2021-05-02T21:00:00Z,2,452,678
2021-05-02T21:30:00Z,2,389,637
2021-05-02T22:00:00Z,2,328,569
2021-05-02T22:30:00Z,2,0,341
2021-05-02T23:00:00Z,2,0,293
2021-05-02T23:30:00Z,2,14,315
2021-05-03T00:00:00Z,2,337,343
2021-05-03T00:30:00Z,2,471,350
2021-05-03T01:00:00Z,2,0,85
2021-05-03T01:30:00Z,1,11,97
2021-05-03T02:00:00Z,-1,0,9
2021-05-03T02:30:00Z,-3,0,8
2021-05-03T03:00:00Z,-3,0,7
2021-05-03T03:30:00Z,-2,0,0
2021-05-03T04:00:00Z,-1,0,0
2021-05-03T04:30:00Z,-1,0,0
2021-05-03T05:00:00Z,-2,0,0
2021-05-03T05:30:00Z,-2,0,0
2021-05-03T06:00:00Z,-2,0,0
2021-05-03T06:30:00Z,-2,0,0
2021-05-03T07:00:00Z,-3,0,0
2021-05-03T07:30:00Z,-4,0,0
2021-05-03T08:00:00Z,-4,0,0
2021-05-03T08:30:00Z,-5,0,0
2021-05-03T09:00:00Z,-5,0,0
2021-05-03T09:30:00Z,-5,0,0
2021-05-03T10:00:00Z,-6,0,0
2021-05-03T10:30:00Z,-7,0,0
2021-05-03T11:00:00Z,-7,0,0
2021-05-03T11:30:00Z,-7,0,0
2021-05-03T12:00:00Z,-7,0,0
2021-05-03T12:30:00Z,-6,1,3
2021-05-03T13:00:00Z,-7,151,41
2021-05-03T13:30:00Z,-5,499,115
2021-05-03T14:00:00Z,-2,670,200
2021-05-03T14:30:00Z,0,755,288
2021-05-03T15:00:00Z,0,817,377
2021-05-03T15:30:00Z,0,864,464
2021-05-03T16:00:00Z,0,900,547
2021-05-03T16:30:00Z,1,927,624
2021-05-03T17:00:00Z,4,915,686
2021-05-03T17:30:00Z,6,567,644
2021-05-03T18:00:00Z,6,238,556
2021-05-03T18:30:00Z,5,307,624
2021-05-03T19:00:00Z,5,298,641
2021-05-03T19:30:00Z,5,283,646
