DateTime,Rain(mm),Temp(C),RH(%),WS,NetRad(W/m2),NetRad(MJ/m2h),VPD(kPa),PET(mm/h)
2020-02-03 10:00:00,0.0,-10.5,88.1,0.715,0.2,0.00072,0.032674689292502224,0.002608625003037903
2020-02-03 10:30:00,0.0,-10.5,88.2,1.02,0.2,0.00072,0.0324001120715568,0.0029989475193939715
2020-02-03 11:00:00,0.0,-10.3,88.35,0.41,0.2,0.00072,0.03250158402179036,0.0019324147938032305
2020-02-03 11:30:00,0.0,-10.3,88.35,0.305,0.2,0.00072,0.03250158402179036,0.001603689662229824
2020-02-03 12:00:00,0.0,-10.3,88.65,0.61,0.2,0.00072,0.031664633360285,0.0023405354429882628
2020-02-03 12:30:00,0.0,-10.3,88.75,0.305,0.2,0.00072,0.03138564980644992,0.0015488365134549821
2020-02-03 13:00:00,0.0,-9.3,88.6,0.51,0.2,0.00072,0.03442484466152447,0.002305512914893546
2020-02-03 13:30:00,0.0,-9.3,88.6,0.305,0.2,0.00072,0.03442484466152447,0.0016890608967256896
2020-02-03 14:00:00,0.0,-7.7,88.44999999999999,0.2,0.2,0.00072,0.03953190214031388,0.001424815677008927
2020-02-03 14:30:00,0.0,-7.7,87.65,0.305,0.2,0.00072,0.042270042548300905,0.0020540971348325327
2020-02-03 15:00:00,0.0,-10.1,84.19999999999999,1.22,0.2,0.00072,0.044785519223781496,0.004406561376778762
2020-02-03 15:30:00,0.0,-10.1,81.95,0.815,0.2,0.00072,0.051163203923370586,0.004318079869461992
2020-02-03 16:00:00,0.0,-11.5,75.9,1.12,0.2,0.00072,0.06108398184952599,0.00587390047531545
2020-02-03 16:30:00,0.0,-11.5,70.55,0.815,0.2,0.00072,0.07464411889910956,0.006341466592494884
2020-02-03 17:00:00,0.0,-12.2,70.35,0.9199999999999999,0.2,0.00072,0.07102697509576582,0.006365187738869878
2020-02-03 17:30:00,0.0,-12.2,79.05,1.12,0.2,0.00072,0.05018600769835728,0.004842262586530457
2020-02-03 18:00:00,0.0,-13.6,86.1,1.5299999999999998,0.2,0.00072,0.02971186143626021,0.003185849860196052
2020-02-03 18:30:00,0.0,-13.6,88.75,1.94,0.2,0.00072,0.024047369867476798,0.002743098176527279
2020-02-03 19:00:00,0.0,-16.4,88.80000000000001,1.835,0.2,0.00072,0.018979479030626523,0.002162391762355714
2020-02-03 19:30:00,0.0,-16.4,84.25,1.325,0.2,0.00072,0.02668989238681857,0.0027763627490831385
2020-02-03 20:00:00,0.0,-17.0,79.35,2.245,0.2,0.00072,0.033269198579645554,0.0039786346058696504
2020-02-03 20:30:00,0.0,-17.0,79.0,2.145,0.2,0.00072,0.03383308330133446,0.0040065668013295605
2020-02-03 21:00:00,0.0,-17.5,71.55,2.14,0.2,0.00072,0.04393659394593989,0.005211159559534565
2020-02-03 21:30:00,0.0,-17.5,70.15,2.04,0.2,0.00072,0.04609867589758544,0.00540935934866518
2020-02-03 22:00:00,0.0,-17.5,69.95,2.4450000000000003,0.2,0.00072,0.04640754474782052,0.0056590529980118254
2020-02-03 22:30:00,0.0,-17.5,69.8,2.755,0.2,0.00072,0.046639196385496844,0.005816529239545595
2020-02-03 23:00:00,0.0,-17.4,65.35,2.86,0.2,0.00072,0.05396717368595594,0.006772003544969883
2020-02-03 23:30:00,0.0,-17.4,68.15,2.86,0.2,0.00072,0.04960618995375746,0.006224848495711682
2020-02-04 00:00:00,0.0,-4.1,70.8,2.65,0.2,0.00072,0.13164856965903632,0.01538428464632228
2020-02-04 00:30:00,0.0,-4.1,68.95,2.755,0.2,0.00072,0.139989318079215,0.016478506426221517
2020-02-04 01:00:00,0.0,-9.9,70.80000000000001,3.0599999999999996,0.2,0.00072,0.0840917057387581,0.010340241402744855
2020-02-04 01:30:00,0.0,-9.9,65.1,3.465,0.2,0.00072,0.10050686747543354,0.01260398639817078
2020-02-04 02:00:00,0.0,-9.5,66.44999999999999,3.16,0.2,0.00072,0.0997254738960061,0.012306425155324053
2020-02-04 02:30:00,0.0,-9.5,62.849999999999994,3.0599999999999996,0.2,0.00072,0.11042626990273102,0.01355481212301629
2020-02-04 03:00:00,0.0,-9.7,61.900000000000006,2.96,0.2,0.00072,0.11147383990139637,0.013618330332557134
2020-02-04 03:30:00,0.0,-9.7,58.8,2.4450000000000003,0.2,0.00072,0.12054388986712682,0.014212953743913325
2020-02-04 04:00:00,0.0,-12.7,56.900000000000006,2.96,0.2,0.00072,0.09914572848653508,0.012268098295945471
2020-02-04 04:30:00,0.0,-12.7,60.0,3.465,0.2,0.00072,0.09201459720328084,0.01167567725412972
2020-02-04 05:00:00,0.0,-11.1,59.7,3.06,0.2,0.00072,0.1054760605350764,0.013035709915946539
2020-02-04 05:30:00,0.0,-11.1,56.25,3.06,0.2,0.00072,0.11450564884391047,0.014151547106775169
2020-02-04 06:00:00,0.0,-12.9,51.55,1.94,0.2,0.00072,0.10965483931021511,0.012463890533428565
2020-02-04 06:30:00,0.0,-12.9,54.85,1.73,0.2,0.00072,0.10218608864512305,0.011288344973462492
2020-02-04 07:00:00,0.0,-11.3,55.95,2.45,0.2,0.00072,0.1134570940815574,0.013476254140560452
2020-02-04 07:30:00,0.0,-11.3,51.05,2.55,0.2,0.00072,0.12607774699868865,0.01509310805803813
2020-02-04 08:00:00,0.0,-11.2,50.75,2.4450000000000003,0.2,0.00072,0.12787188686241577,0.015175442055142006
2020-02-04 08:30:00,0.0,-11.2,54.099999999999994,1.94,0.2,0.00072,0.11917400217228193,0.013444479004891036
2020-02-04 09:00:00,0.0,-12.0,53.150000000000006,2.55,0.2,0.00072,0.11405835267333161,0.013695618453089963
2020-02-04 09:30:00,0.0,-12.0,57.05,2.855,0.2,0.00072,0.10456363388088781,0.012819620115828361
2020-02-04 10:00:00,0.0,-11.2,58.6,2.96,0.2,0.00072,0.10749027646911702,0.013216041347778484
2020-02-04 10:30:00,0.0,-11.2,59.05,2.4450000000000003,0.2,0.00072,0.10632190389880052,0.012618245414560749
2020-02-04 11:00:00,0.0,-7.7,60.8,2.14,22.91,0.082476,0.13416887999136812,0.04609784781093997
2020-02-04 11:30:00,0.0,-7.7,62.099999999999994,1.5299999999999998,22.91,0.082476,0.1297194018283891,0.03559848264383228
2020-02-04 12:00:00,0.0,-6.6,63.85,2.55,35.71,0.128556,0.13472101907993322,0.0519259242643479
2020-02-04 12:30:00,0.0,-6.6,67.1,4.6899999999999995,35.71,0.128556,0.12260917089155754,0.06521851356106362
2020-02-04 13:00:00,0.0,-5.0,66.55,4.484999999999999,42.45,0.15282,0.14088353658312244,0.07299590610569573
2020-02-04 13:30:00,0.0,-5.0,67.1,4.38,42.45,0.15282,0.13856706587697248,0.07103351210954731
2020-02-04 14:00:00,0.0,-2.6,67.19999999999999,4.285,75.47,0.271692,0.16545699769501596,0.08427939124699745
2020-02-04 14:30:00,0.0,-2.6,63.8,3.16,75.47,0.271692,0.1826080279438895,0.07970481204555972
2020-02-04 15:00:00,0.0,-2.1,63.5,2.245,86.9,0.31284,0.19108440078580852,0.06934895296829065
2020-02-04 15:30:00,0.0,-2.1,65.9,2.3449999999999998,86.9,0.31284,0.17851994703550877,0.06677992043724165
2020-02-04 16:00:00,0.0,-2.0,64.3,2.96,49.86,0.179496,0.18828537159060474,0.0777046645898098
2020-02-04 16:30:00,0.0,-2.0,65.65,3.16,49.86,0.179496,0.18116533653045577,0.07760059987467224
2020-02-04 17:00:00,0.0,-2.0,65.35,3.9800000000000004,23.58,0.08488799999999999,0.18274756654382227,0.08687921469351198
2020-02-04 17:30:00,0.0,-2.0,63.900000000000006,3.7750000000000004,23.58,0.08488799999999999,0.19039501160842665,0.08805028122107708
2020-02-04 18:00:00,0.0,-2.3,65.44999999999999,2.86,0.2,0.00072,0.17821334600794922,0.020952658963404105
2020-02-04 18:30:00,0.0,-2.3,69.75,3.67,0.2,0.00072,0.15603339266976735,0.01910510437752569
2020-02-04 19:00:00,0.0,-2.7,68.35,3.465,0.2,0.00072,0.15847200373888579,0.01927063130935966
2020-02-04 19:30:00,0.0,-2.7,70.30000000000001,2.755,0.2,0.00072,0.14870832578340937,0.017396041657805412
2020-02-04 20:00:00,0.0,-3.2,67.8,2.1399999999999997,0.2,0.00072,0.15532128597904332,0.017289808383401953
2020-02-04 20:30:00,0.0,-3.2,67.05,2.345,0.2,0.00072,0.15893901779532535,0.018049655614308848
2020-02-04 21:00:00,0.0,-3.4,65.6,2.6550000000000002,0.2,0.00072,0.16346796627542437,0.019049318467619834
2020-02-04 21:30:00,0.0,-3.4,65.85,2.755,0.2,0.00072,0.16227997233446922,0.019042741452203703
2020-02-04 22:00:00,0.0,-3.5,70.35,2.6550000000000002,0.2,0.00072,0.13984414866141887,0.016304054095723653
2020-02-04 22:30:00,0.0,-3.5,66.05,2.04,0.2,0.00072,0.16012508759039357,0.01765341425311874
2020-02-04 23:00:00,0.0,-3.7,66.25,2.345,0.2,0.00072,0.15681073443012952,0.01784853681180131
2020-02-04 23:30:00,0.0,-3.7,65.45,2.24,0.2,0.00072,0.16052772961662146,0.018093067848336624
2020-02-05 00:00:00,0.0,-0.2,65.15,2.04,0.2,0.00072,0.20978534297015342,0.022770405773693603
2020-02-05 00:30:00,0.0,-0.2,66.0,2.14,0.2,0.00072,0.20466862728795457,0.022464199817860665
2020-02-05 01:00:00,0.0,-4.3,67.45,2.955,0.2,0.00072,0.1445549941949863,0.017246359327200585
2020-02-05 01:30:00,0.0,-4.3,63.35,3.165,0.2,0.00072,0.16276315014581405,0.01964556865896909
2020-02-05 02:00:00,0.0,-2.5,61.55,2.6550000000000002,0.2,0.00072,0.19540575381630984,0.02267883585930313
2020-02-05 02:30:00,0.0,-2.5,65.55000000000001,2.145,0.2,0.00072,0.17507745693034776,0.01943575422551235
2020-02-05 03:00:00,0.0,-1.9,66.19999999999999,2.955,0.2,0.00072,0.1795884180795137,0.021199637791556182
2020-02-05 03:30:00,0.0,-1.9,63.15,2.145,0.2,0.00072,0.19579388184112662,0.021674464318731573
2020-02-05 04:00:00,0.0,-2.1,64.4,2.755,0.2,0.00072,0.18637273062944612,0.021742858000127426
2020-02-05 04:30:00,0.0,-2.1,64.65,2.55,0.2,0.00072,0.18506393336378985,0.021272230882640006
2020-02-05 05:00:00,0.0,-1.8,64.6,2.855,0.2,0.00072,0.1894852542472464,0.02222102525686127
2020-02-05 05:30:00,0.0,-1.8,64.35,1.5299999999999998,0.2,0.00072,0.19082342694673257,0.0193488799479177
2020-02-05 06:00:00,0.0,-1.7,63.15,2.55,0.2,0.00072,0.19870896242885921,0.022798943605332564
2020-02-05 06:30:00,0.0,-1.7,62.75,2.345,0.2,0.00072,0.20086591181750355,0.0226538767193887
2020-02-05 07:00:00,0.0,-1.8,62.349999999999994,1.4249999999999998,0.2,0.00072,0.20152880854262223,0.02000424236094599
2020-02-05 07:30:00,0.0,-1.8,62.15,1.5299999999999998,0.2,0.00072,0.2025993467022112,0.020542635804557535
2020-02-05 08:00:00,0.0,-0.9,61.65,1.7349999999999999,0.2,0.00072,0.21933608413010586,0.022932330968738587
2020-02-05 08:30:00,0.0,-0.9,60.25,1.63,0.2,0.00072,0.22734313804880588,0.023367168476591975
2020-02-05 09:00:00,0.0,-1.6,59.65,1.84,0.2,0.00072,0.21919396227499344,0.02335100724204124
2020-02-05 09:30:00,0.0,-1.6,60.1,2.04,0.2,0.00072,0.21674941994478908,0.023683271195035726
2020-02-05 10:00:00,0.0,-3.4,60.650000000000006,1.43,0.2,0.00072,0.18699024630633565,0.018729665705488258
2020-02-05 10:30:00,0.0,-3.4,60.65,1.84,0.2,0.00072,0.18699024630633565,0.020092422727578208
2020-02-05 11:00:00,0.0,0.6,60.1,1.43,21.9,0.07884,0.2545587940701324,0.06271331820609378
2020-02-05 11:30:00,0.0,0.6,60.2,1.7349999999999999,21.9,0.07884,0.2539208021050443,0.07172595258567416
2020-02-05 12:00:00,0.0,0.9,61.849999999999994,1.4249999999999998,52.56,0.189216,0.248732254364468,0.06363614592728518
2020-02-05 12:30:00,0.0,0.9,62.35,0.82,52.56,0.189216,0.2454723296676859,0.04250127239219032
2020-02-05 13:00:00,0.0,0.3,62.15,1.4300000000000002,87.6,0.31536,0.2362843429505143,0.0637427630378974
2020-02-05 13:30:00,0.0,0.3,63.5,3.165,87.6,0.31536,0.22785676400776142,0.09838443863145932
2020-02-05 14:00:00,0.0,2.0,63.6,2.855,109.8,0.39527999999999996,0.2568534820284262,0.10535139898865954
2020-02-05 14:30:00,0.0,2.0,62.45,2.855,109.8,0.39527999999999996,0.2649683585210825,0.10843067581294759
2020-02-05 15:00:00,0.0,1.6,61.4,2.04,86.6,0.31176,0.2646782986945477,0.08797119895511779
2020-02-05 15:30:00,0.0,1.6,61.3,3.265,86.6,0.31176,0.2653639937688859,0.11500574169123574
2020-02-05 16:00:00,0.0,1.6,62.0,2.855,39.76,0.14313599999999999,0.26056412824851843,0.10193178038664931
2020-02-05 16:30:00,0.0,1.6,63.7,2.55,39.76,0.14313599999999999,0.24890731198476893,0.0912361689404404
2020-02-05 17:00:00,0.0,1.8,64.85,3.47,14.15,0.05094,0.2445051941519428,0.10498012396258924
2020-02-05 17:30:00,0.0,1.8,66.95,1.935,14.15,0.05094,0.2298974869622108,0.06900578523790997
2020-02-05 18:00:00,0.0,0.3,67.5,2.245,0.2,0.00072,0.20288615973293822,0.02245635703068904
2020-02-05 18:30:00,0.0,0.3,69.2,3.16,0.2,0.00072,0.19227365291613838,0.022735460866810116
2020-02-05 19:00:00,0.0,0.9,70.55000000000001,3.5700000000000003,0.2,0.00072,0.19200956464046076,0.023088763317235528
2020-02-05 19:30:00,0.0,0.9,69.8,3.16,0.2,0.00072,0.1968994516856339,0.02321986632576064
2020-02-05 20:00:00,0.0,1.2,66.6,3.365,0.2,0.00072,0.22252698365344686,0.026477642172836546
2020-02-05 20:30:00,0.0,1.2,66.35,3.06,0.2,0.00072,0.22419260478857742,0.026258060538669917
2020-02-05 21:00:00,0.0,0.5,67.8,2.55,0.2,0.00072,0.20395061206640258,0.023165029205396936
2020-02-05 21:30:00,0.0,0.5,69.35,2.245,0.2,0.00072,0.1941331136594795,0.02146737439292077
2020-02-05 22:00:00,0.0,0.0,68.30000000000001,2.855,0.2,0.00072,0.1936235999999999,0.02252301562188592
2020-02-05 22:30:00,0.0,0.0,66.7,2.55,0.2,0.00072,0.20339639999999998,0.023155567352834965
2020-02-05 23:00:00,0.0,-1.0,67.05,2.145,0.2,0.00072,0.18707424814255968,0.02062215666302597
2020-02-05 23:30:00,0.0,-1.0,64.5,2.04,0.2,0.00072,0.2015519213675529,0.02196048952692947
2020-02-06 00:00:00,0.0,-2.0,66.4,1.53,0.2,0.00072,0.17720976149703974,0.017986612883496466
2020-02-06 00:30:00,0.0,-2.0,66.0,1.225,0.2,0.00072,0.17931940151486164,0.016969434302593827
2020-02-06 01:00:00,0.0,0.0,64.05,1.835,0.2,0.00072,0.21958260000000002,0.023195490809037874
2020-02-06 01:30:00,0.0,0.0,63.7,2.55,0.2,0.00072,0.22172039999999998,0.025241338027745423
2020-02-06 02:00:00,0.0,-1.1,65.0,2.14,0.2,0.00072,0.19725944562014983,0.0217433915956495
2020-02-06 02:30:00,0.0,-1.1,66.85,2.04,0.2,0.00072,0.18683287492308479,0.02036669581277237
2020-02-06 03:00:00,0.0,0.5,65.15,2.04,0.2,0.00072,0.220735367407271,0.023878295257077957
2020-02-06 03:30:00,0.0,0.5,66.45,2.14,0.2,0.00072,0.2125013364853356,0.023246136665937344
2020-02-06 04:00:00,0.0,-0.4,63.9,2.04,0.2,0.00072,0.21416189968641183,0.023267598541562358
2020-02-06 04:30:00,0.0,-0.4,62.400000000000006,2.04,0.2,0.00072,0.22306059357919897,0.024234226828551017
2020-02-06 05:00:00,0.0,-0.3,61.8,1.63,0.2,0.00072,0.22828027343548574,0.023393658259593664
2020-02-06 05:30:00,0.0,-0.3,60.65,1.325,0.2,0.00072,0.23515258533210373,0.022638050990053855
2020-02-06 06:00:00,0.0,-1.5,60.849999999999994,1.225,0.2,0.00072,0.2142491861567928,0.020221594829247687
2020-02-06 06:30:00,0.0,-1.5,61.45,1.63,0.2,0.00072,0.210965673725271,0.021748427344629406
2020-02-06 07:00:00,0.0,-4.2,63.15,1.5299999999999998,0.2,0.00072,0.16489086565955027,0.01691727981800723
2020-02-06 07:30:00,0.0,-4.2,61.4,1.63,0.2,0.00072,0.172721503784495,0.018041028049978085
2020-02-06 08:00:00,0.0,-3.2,61.3,1.5299999999999998,0.2,0.00072,0.18667496172015452,0.019059031996108432
2020-02-06 08:30:00,0.0,-3.2,61.0,1.84,0.2,0.00072,0.18812205444666733,0.020194914412593253
2020-02-06 09:00:00,0.0,-1.3,59.8,1.94,0.2,0.00072,0.22325955693261346,0.024066672987667796
2020-02-06 09:30:00,0.0,-1.3,58.75,1.43,0.2,0.00072,0.22909096327040557,0.022706659165628643
2020-02-06 10:00:00,0.0,-3.1,54.150000000000006,1.125,0.2,0.00072,0.22282336408713094,0.020584856937105305
2020-02-06 10:30:00,0.0,-3.1,52.45,0.715,0.2,0.00072,0.23108508096713362,0.01771498652395627
2020-02-06 11:00:00,0.0,-2.1,50.75,0.51,0.2,0.00072,0.2578330613342759,0.0165423480115602
2020-02-06 11:30:00,0.0,-2.1,50.95,0.9199999999999999,0.2,0.00072,0.25678602352175084,0.02185240511118673
2020-02-06 12:00:00,0.0,2.0,49.45,0.82,290.4,1.04544,0.35670174495980617,0.08316210995263729
2020-02-06 12:30:00,0.0,2.0,51.25,1.12,290.4,1.04544,0.34400019914521374,0.09484690313838397
2020-02-06 13:00:00,0.0,1.8,48.65,0.9199999999999999,45.15,0.16254,0.3571932210441611,0.06413258481765846
2020-02-06 13:30:00,0.0,1.8,46.1,1.12,45.15,0.16254,0.3749311512031213,0.07779056262431512
2020-02-06 14:00:00,0.0,0.9,45.349999999999994,0.815,237.2,0.8539199999999999,0.3563097693582745,0.07650863450900222
2020-02-06 14:30:00,0.0,0.9,47.95,1.02,237.2,0.8539199999999999,0.33935816093500804,0.08360411026598175
2020-02-06 15:00:00,0.0,0.3,46.35,1.43,0.2,0.00072,0.33491822983606573,0.03292364800690144
2020-02-06 15:30:00,0.0,0.3,46.25,1.225,0.2,0.00072,0.3355424949429363,0.03136855903655077
2020-02-06 16:00:00,0.0,0.5,46.55,1.12,0.2,0.00072,0.3385453482903483,0.03063321429743013
2020-02-06 16:30:00,0.0,0.5,48.5,1.12,0.2,0.00072,0.3261943019074451,0.029515872017671876
2020-02-06 17:00:00,0.0,0.5,50.75,1.125,0.2,0.00072,0.3119430945425567,0.028272176285656626
2020-02-06 17:30:00,0.0,0.5,53.75,1.325,0.2,0.00072,0.29294148472270554,0.028082492722890297
2020-02-06 18:00:00,0.0,-0.8,55.599999999999994,1.325,0.2,0.00072,0.25580623213097364,0.02468964564245617
2020-02-06 18:30:00,0.0,-0.8,56.05,1.325,0.2,0.00072,0.25321360139991644,0.024439467747676982
2020-02-06 19:00:00,0.0,-1.3,58.95,1.22,0.2,0.00072,0.2279802192060642,0.0214649836799581
2020-02-06 19:30:00,0.0,-1.3,59.900000000000006,0.9199999999999999,0.2,0.00072,0.22270418490044272,0.01887029067194023
2020-02-06 20:00:00,0.0,-1.5,61.400000000000006,1.225,0.2,0.00072,0.21123929976123113,0.019937587969442363
2020-02-06 20:30:00,0.0,-1.5,62.400000000000006,1.53,0.2,0.00072,0.20576677904202822,0.020832684899688377
2020-02-06 21:00:00,0.0,-3.7,61.0,1.43,0.2,0.00072,0.18120351534148302,0.01817696066818377
2020-02-06 21:30:00,0.0,-3.7,60.05,1.12,0.2,0.00072,0.18561744712544223,0.017174093933723485
2020-02-06 22:00:00,0.0,-2.3,59.55,1.635,0.2,0.00072,0.20864630523940797,0.021612144347951185
2020-02-06 22:30:00,0.0,-2.3,60.35,1.4300000000000002,0.2,0.00072,0.20451980229276942,0.020373727311487226
2020-02-06 23:00:00,0.0,-1.8,74.5,0.815,0.2,0.00072,0.13649361534759272,0.011022905012879584
2020-02-06 23:30:00,0.0,-1.8,75.15,0.305,0.2,0.00072,0.13301436632892855,0.006218040863834736
2020-02-07 00:00:00,0.0,-7.2,71.15,0.815,0.2,0.00072,0.10264929197982674,0.008533611186504232
2020-02-07 00:30:00,0.0,-7.2,70.25,0.305,0.2,0.00072,0.10585152292547124,0.005117951499344257
2020-02-07 01:00:00,0.0,-3.4,72.69999999999999,0.715,0.2,0.00072,0.129728938352299,0.009964623308825537
2020-02-07 01:30:00,0.0,-3.4,73.4,0.9199999999999999,0.2,0.00072,0.12640255531762457,0.010835223663870039
2020-02-07 02:00:00,0.0,-4.2,73.15,1.325,0.2,0.00072,0.12014436208843755,0.011799036741011449
2020-02-07 02:30:00,0.0,-4.2,71.44999999999999,1.02,0.2,0.00072,0.12775126769552678,0.011450438042877254
2020-02-07 03:00:00,0.0,-3.1,73.55000000000001,0.715,0.2,0.00072,0.1285425949859239,0.009857100182144215
2020-02-07 03:30:00,0.0,-3.1,77.5,0.51,0.2,0.00072,0.1093462528235648,0.0070623422013376845
2020-02-07 04:00:00,0.0,-5.3,75.69999999999999,1.12,0.2,0.00072,0.10003754497646314,0.009333326079214126
2020-02-07 04:30:00,0.0,-5.3,74.65,1.22,0.2,0.00072,0.10436015494458184,0.010029531936166911
2020-02-07 05:00:00,0.0,-6.8,70.35,0.815,0.2,0.00072,0.10880722971282764,0.009026632960345865
2020-02-07 05:30:00,0.0,-6.8,70.55000000000001,0.51,0.2,0.00072,0.10807328549891303,0.0071291180503251185
2020-02-07 06:00:00,0.0,-8.5,70.95,0.82,0.2,0.00072,0.09341307569706667,0.007838304748635503
2020-02-07 06:30:00,0.0,-8.5,72.2,0.51,0.2,0.00072,0.0893935801851447,0.005952863490987157
2020-02-07 07:00:00,0.0,-9.9,71.6,0.61,0.2,0.00072,0.08178782338975106,0.006025825782194365
2020-02-07 07:30:00,0.0,-9.9,72.55000000000001,1.4249999999999998,0.2,0.00072,0.07905196310030511,0.008160458099597357
2020-02-07 08:00:00,0.0,-10.9,70.35,1.325,0.2,0.00072,0.07885411491486652,0.007996680013914141
2020-02-07 08:30:00,0.0,-10.9,69.44999999999999,1.5299999999999998,0.2,0.00072,0.08124766309103447,0.008602740877181906
2020-02-07 09:00:00,0.0,-11.6,69.1,0.9199999999999999,0.2,0.00072,0.07769202070035908,0.006942205399331102
2020-02-07 09:30:00,0.0,-11.6,65.25,0.915,0.2,0.00072,0.08737209447694103,0.0077898065189211
2020-02-07 10:00:00,0.0,-10.2,59.0,1.02,0.2,0.00072,0.11529618591422242,0.010647777293301037
2020-02-07 10:30:00,0.0,-10.2,57.7,0.41,0.2,0.00072,0.11895191863833188,0.0070540603904749675
2020-02-07 11:00:00,0.0,-8.3,52.95,0.61,0.2,0.00072,0.1536791552981153,0.011223979739951895
2020-02-07 11:30:00,0.0,-8.3,52.150000000000006,0.61,0.2,0.00072,0.1562921908823553,0.011414734021455084
2020-02-07 12:00:00,0.0,-3.5,50.55,0.61,258.1,0.9291600000000001,0.23323079768320948,0.04789127145849868
2020-02-07 12:30:00,0.0,-3.5,48.7,1.02,258.1,0.9291600000000001,0.24195631792009387,0.0635719083373151
2020-02-07 13:00:00,0.0,-0.2,45.85,0.915,237.9,0.85644,0.32596488728361006,0.0756252842572918
2020-02-07 13:30:00,0.0,-0.2,45.55,1.22,237.9,0.85644,0.3277707869361508,0.08921426302791634
2020-02-07 14:00:00,0.0,1.2,44.05,1.63,197.4,0.71064,0.3727660100422261,0.11410929281186581
2020-02-07 14:30:00,0.0,1.2,44.75,2.4450000000000003,197.4,0.71064,0.3681022708638604,0.1418553138498126
2020-02-07 15:00:00,0.0,1.2,44.4,1.635,0.2,0.00072,0.37043414045304324,0.037705203550440256
2020-02-07 15:30:00,0.0,1.2,45.7,0.9199999999999999,0.2,0.00072,0.3617729105503641,0.030222697948072624
2020-02-07 16:00:00,0.0,-0.2,45.8,0.715,32.34,0.11642400000000001,0.32626587055903356,0.04773543492648863
2020-02-07 16:30:00,0.0,-0.2,47.400000000000006,0.815,32.34,0.11642400000000001,0.31663440574548274,0.05147551865177223
2020-02-07 17:00:00,0.0,-0.4,47.8,1.02,21.56,0.07761599999999999,0.3096745474689944,0.059130729059507364
2020-02-07 17:30:00,0.0,-0.4,48.25,1.22,21.56,0.07761599999999999,0.3070049393011583,0.06726007292963077
2020-02-07 18:00:00,0.0,-1.0,45.7,1.12,0.2,0.00072,0.30828927690867947,0.02812184208483027
2020-02-07 18:30:00,0.0,-1.0,44.9,1.325,0.2,0.00072,0.3128312920380891,0.03022344533386294
2020-02-07 19:00:00,0.0,-2.0,46.9,0.9199999999999999,0.2,0.00072,0.2800547123658575,0.023819041968580746
2020-02-07 19:30:00,0.0,-2.0,51.4,1.635,0.2,0.00072,0.25632126216536105,0.026510626845700533
2020-02-07 20:00:00,0.0,-2.3,55.95,1.5299999999999998,0.2,0.00072,0.22721556849928107,0.023095046482925347
2020-02-07 20:30:00,0.0,-2.3,59.5,1.84,0.2,0.00072,0.20890421167357284,0.02232975667383094
2020-02-07 21:00:00,0.0,-5.4,62.55,2.145,0.2,0.00072,0.15300316691341107,0.01721327139429695
2020-02-07 21:30:00,0.0,-5.4,63.5,2.04,0.2,0.00072,0.14912191167795735,0.01658504353866921
2020-02-07 22:00:00,0.0,-6.8,64.05,2.345,0.2,0.00072,0.13192647245113498,0.015227081436329316
2020-02-07 22:30:00,0.0,-6.8,65.9,2.65,0.2,0.00072,0.12513748847242565,0.014798845598791334
2020-02-07 23:00:00,0.0,-7.2,66.35,2.755,0.2,0.00072,0.11972785702326413,0.014286853774185444
2020-02-07 23:30:00,0.0,-7.2,66.55,3.26,0.2,0.00072,0.11901625014645424,0.014616333606684854
2020-02-08 00:00:00,0.0,-14.9,67.2,2.96,0.2,0.00072,0.06299151438692248,0.007867720370636122
2020-02-08 00:30:00,0.0,-14.9,66.5,3.67,0.2,0.00072,0.06433584548664338,0.008308264371606887
2020-02-08 01:00:00,0.0,-6.5,71.4,1.94,0.2,0.00072,0.10740778029181913,0.01186416378644666
2020-02-08 01:30:00,0.0,-6.5,81.8,0.61,0.2,0.00072,0.06835040564024858,0.004947322342291645
2020-02-08 02:00:00,0.0,-6.6,83.55,0.1,0.2,0.00072,0.06130458544577875,0.0012526690627046048
2020-02-08 02:30:00,0.0,-6.6,83.9,0.0,0.2,0.00072,0.06000023256395365,1.1671880622005542e-05
2020-02-08 03:00:00,0.0,-6.4,86.45,0.305,0.2,0.00072,0.051280087654870944,0.0024718255596911645
2020-02-08 03:30:00,0.0,-6.4,87.4,1.4249999999999998,0.2,0.00072,0.04768480475655894,0.004843788774550876
2020-02-08 04:00:00,0.0,-6.1,87.1,1.53,0.2,0.00072,0.049957546988240835,0.00517468186175227
2020-02-08 04:30:00,0.0,-6.1,86.55,1.4300000000000002,0.2,0.00072,0.05208751992184803,0.005288745219621557
2020-02-08 05:00:00,0.0,-6.2,86.15,1.635,0.2,0.00072,0.053226765636455536,0.005619507082948448
2020-02-08 05:30:00,0.0,-6.2,86.35,1.325,0.2,0.00072,0.05245814808213853,0.005204458948661966
2020-02-08 06:00:00,0.0,-6.3,86.5,1.43,0.2,0.00072,0.05148492636064816,0.00523256874056424
2020-02-08 06:30:00,0.0,-6.3,86.6,0.9199999999999999,0.2,0.00072,0.05110355653575447,0.004450071742497231
2020-02-08 07:00:00,0.0,-5.9,86.65,1.02,0.2,0.00072,0.052498416911282965,0.004749189936701327
2020-02-08 07:30:00,0.0,-5.9,86.9,1.22,0.2,0.00072,0.05151530048972333,0.004967598815110141
2020-02-08 08:00:00,0.0,-5.8,87.15,0.9199999999999999,0.2,0.00072,0.050920250507098364,0.004422887086615197
