Label,"Probe1 (9 in right)","Probe2 (3 in up) ","Probe3 (7 in down)","resistance","counter","Power"
Units,"m3.m-3","m3.m-3","m3.m-3","ohm","events","V"
8/31/2021 2:00:00 PM,0.060,0.056,0.050,#+INF,0,7.9
8/31/2021 3:00:00 PM,0.060,0.056,0.050,#+INF,0,7.9
8/31/2021 4:00:00 PM,0.059,0.055,0.050,#+INF,0,7.9
8/31/2021 5:00:00 PM,0.059,0.055,0.050,#+INF,0,7.9
8/31/2021 6:00:00 PM,0.059,0.054,0.050,#+INF,0,7.9
8/31/2021 7:00:00 PM,0.059,0.054,0.050,#+INF,0,7.9
8/31/2021 8:00:00 PM,0.059,0.054,0.050,#+INF,0,7.9
8/31/2021 9:00:00 PM,0.059,0.053,0.050,#+INF,0,7.9
8/31/2021 10:00:00 PM,0.059,0.053,0.050,#+INF,0,7.9
8/31/2021 11:00:00 PM,0.059,0.053,0.050,#+INF,0,7.9
9/1/2021 12:00:00 AM,0.059,0.053,0.050,#+INF,0,7.9
9/1/2021 1:00:00 AM,0.059,0.053,0.050,#+INF,0,7.9
9/1/2021 2:00:00 AM,0.059,0.053,0.050,#+INF,0,7.9
9/1/2021 3:00:00 AM,0.059,0.054,0.050,#+INF,0,7.9
9/1/2021 4:00:00 AM,0.059,0.054,0.050,#+INF,0,7.9
9/1/2021 5:00:00 AM,0.059,0.054,0.050,#+INF,0,7.9
9/1/2021 6:00:00 AM,0.059,0.054,0.050,#+INF,0,7.9
9/1/2021 7:00:00 AM,0.058,0.054,0.050,#+INF,0,7.9
9/1/2021 8:00:00 AM,0.058,0.054,0.050,#+INF,0,7.9
9/1/2021 9:00:00 AM,0.058,0.054,0.050,#+INF,0,7.9
9/1/2021 10:00:00 AM,0.058,0.054,0.050,#+INF,0,7.9
9/1/2021 11:00:00 AM,0.058,0.054,0.050,#+INF,0,7.9
9/1/2021 12:00:00 PM,0.058,0.054,0.049,#+INF,0,7.9
9/1/2021 1:00:00 PM,0.058,0.054,0.049,#+INF,0,7.9
9/1/2021 2:00:00 PM,0.058,0.053,0.049,#+INF,0,7.9
9/1/2021 3:00:00 PM,0.058,0.053,0.049,#+INF,0,7.9
9/1/2021 4:00:00 PM,0.058,0.053,0.049,#+INF,0,7.9
9/1/2021 5:00:00 PM,0.057,0.052,0.049,#+INF,0,7.9
9/1/2021 6:00:00 PM,0.057,0.052,0.050,#+INF,0,7.9
9/1/2021 7:00:00 PM,0.057,0.052,0.050,#+INF,0,7.9
9/1/2021 8:00:00 PM,0.057,0.051,0.050,#+INF,0,7.9
9/1/2021 9:00:00 PM,0.057,0.051,0.050,#+INF,0,7.9
9/1/2021 10:00:00 PM,0.057,0.051,0.050,#+INF,0,7.9
9/1/2021 11:00:00 PM,0.057,0.051,0.050,#+INF,0,7.9
9/2/2021 12:00:00 AM,0.057,0.051,0.050,#+INF,0,7.9
9/2/2021 1:00:00 AM,0.057,0.051,0.050,#+INF,0,7.9
9/2/2021 2:00:00 AM,0.057,0.051,0.050,#+INF,0,7.9
9/2/2021 3:00:00 AM,0.057,0.051,0.050,#+INF,0,7.9
9/2/2021 4:00:00 AM,0.057,0.051,0.050,#+INF,0,7.9
9/2/2021 5:00:00 AM,0.057,0.051,0.050,#+INF,0,7.9
9/2/2021 6:00:00 AM,0.057,0.050,0.050,#+INF,0,7.9
9/2/2021 7:00:00 AM,0.057,0.050,0.050,#+INF,0,7.9
9/2/2021 8:00:00 AM,0.057,0.051,0.050,#+INF,0,7.9
9/2/2021 9:00:00 AM,0.057,0.051,0.050,#+INF,0,7.9
9/2/2021 10:00:00 AM,0.056,0.051,0.050,#+INF,0,7.9
9/2/2021 11:00:00 AM,0.056,0.051,0.049,#+INF,0,7.9
9/2/2021 12:00:00 PM,0.056,0.051,0.049,#+INF,0,7.9
9/2/2021 1:00:00 PM,0.056,0.051,0.049,#+INF,0,7.9
9/2/2021 2:00:00 PM,0.056,0.051,0.049,#+INF,0,7.9
9/2/2021 3:00:00 PM,0.056,0.051,0.049,#+INF,0,7.9
9/2/2021 4:00:00 PM,0.056,0.050,0.049,#+INF,0,7.9
9/2/2021 5:00:00 PM,0.056,0.050,0.049,#+INF,0,7.9
9/2/2021 6:00:00 PM,0.056,0.050,0.049,#+INF,0,7.9
9/2/2021 7:00:00 PM,0.056,0.049,0.049,#+INF,0,7.9
9/2/2021 8:00:00 PM,0.055,0.049,0.049,#+INF,0,7.9
9/2/2021 9:00:00 PM,0.055,0.049,0.049,#+INF,0,7.9
9/2/2021 10:00:00 PM,0.055,0.048,0.049,#+INF,0,7.9
9/2/2021 11:00:00 PM,0.055,0.048,0.050,#+INF,0,7.9
9/3/2021 12:00:00 AM,0.055,0.048,0.049,#+INF,0,7.9
9/3/2021 1:00:00 AM,0.055,0.048,0.050,#+INF,0,7.9
9/3/2021 2:00:00 AM,0.055,0.048,0.050,#+INF,0,7.9
9/3/2021 3:00:00 AM,0.055,0.048,0.050,#+INF,0,7.9
9/3/2021 4:00:00 AM,0.055,0.048,0.050,#+INF,0,7.9
9/3/2021 5:00:00 AM,0.055,0.048,0.049,#+INF,0,7.9
9/3/2021 6:00:00 AM,0.055,0.048,0.049,#+INF,0,7.9
9/3/2021 7:00:00 AM,0.055,0.048,0.049,#+INF,0,7.9
9/3/2021 8:00:00 AM,0.055,0.048,0.049,#+INF,0,7.9
9/3/2021 9:00:00 AM,0.055,0.048,0.049,#+INF,0,7.9
9/3/2021 10:00:00 AM,0.055,0.048,0.049,#+INF,0,7.9
9/3/2021 11:00:00 AM,0.055,0.049,0.049,#+INF,0,7.9
9/3/2021 12:00:00 PM,0.055,0.049,0.049,#+INF,0,7.9
9/3/2021 1:00:00 PM,0.054,0.049,0.049,#+INF,0,8.0
9/3/2021 2:00:00 PM,0.054,0.049,0.049,#+INF,0,8.0
9/3/2021 3:00:00 PM,0.055,0.048,0.049,#+INF,0,8.0
9/3/2021 4:00:00 PM,0.055,0.047,0.049,#+INF,0,8.0
9/3/2021 5:00:00 PM,0.055,0.047,0.048,#+INF,0,8.0
9/3/2021 6:00:00 PM,0.054,0.046,0.049,#+INF,0,8.0
9/3/2021 7:00:00 PM,0.054,0.046,0.049,#+INF,0,7.9
9/3/2021 8:00:00 PM,0.054,0.045,0.049,#+INF,0,7.9
9/3/2021 9:00:00 PM,0.054,0.045,0.049,#+INF,0,7.9
9/3/2021 10:00:00 PM,0.054,0.045,0.049,#+INF,0,7.9
9/3/2021 11:00:00 PM,0.054,0.044,0.049,#+INF,0,7.9
9/4/2021 12:00:00 AM,0.054,0.044,0.049,#+INF,0,7.9
9/4/2021 1:00:00 AM,0.054,0.044,0.049,#+INF,0,7.9
9/4/2021 2:00:00 AM,0.054,0.044,0.049,#+INF,0,7.9
9/4/2021 3:00:00 AM,0.054,0.044,0.049,#+INF,0,7.9
9/4/2021 4:00:00 AM,0.054,0.044,0.049,#+INF,0,7.9
9/4/2021 5:00:00 AM,0.054,0.044,0.049,#+INF,0,7.9
9/4/2021 6:00:00 AM,0.054,0.045,0.049,#+INF,0,7.9
9/4/2021 7:00:00 AM,0.054,0.045,0.049,#+INF,0,7.9
9/4/2021 8:00:00 AM,0.054,0.045,0.049,#+INF,0,7.9
9/4/2021 9:00:00 AM,0.054,0.045,0.049,#+INF,0,7.9
9/4/2021 10:00:00 AM,0.054,0.045,0.049,#+INF,0,7.9
9/4/2021 11:00:00 AM,0.053,0.045,0.049,#+INF,0,7.9
9/4/2021 12:00:00 PM,0.053,0.046,0.048,#+INF,0,7.9
9/4/2021 1:00:00 PM,0.053,0.046,0.048,#+INF,0,8.0
9/4/2021 2:00:00 PM,0.053,0.045,0.048,#+INF,0,8.0
9/4/2021 3:00:00 PM,0.053,0.045,0.048,#+INF,0,8.0
9/4/2021 4:00:00 PM,0.053,0.044,0.048,#+INF,0,8.0
9/4/2021 5:00:00 PM,0.053,0.044,0.048,#+INF,0,7.9
9/4/2021 6:00:00 PM,0.053,0.043,0.048,#+INF,0,7.9
9/4/2021 7:00:00 PM,0.053,0.043,0.048,#+INF,0,7.9
9/4/2021 8:00:00 PM,0.053,0.043,0.049,#+INF,0,7.9
9/4/2021 9:00:00 PM,0.053,0.042,0.049,#+INF,0,7.9
9/4/2021 10:00:00 PM,0.053,0.042,0.049,#+INF,0,7.9
9/4/2021 11:00:00 PM,0.052,0.042,0.049,#+INF,0,7.9
9/5/2021 12:00:00 AM,0.052,0.042,0.049,#+INF,0,7.9
9/5/2021 1:00:00 AM,0.052,0.041,0.049,#+INF,0,7.9
9/5/2021 2:00:00 AM,0.052,0.041,0.049,#+INF,0,7.9
9/5/2021 3:00:00 AM,0.052,0.041,0.049,#+INF,0,7.9
9/5/2021 4:00:00 AM,0.052,0.041,0.049,#+INF,0,7.9
9/5/2021 5:00:00 AM,0.052,0.041,0.049,#+INF,0,7.9
9/5/2021 6:00:00 AM,0.052,0.041,0.049,#+INF,0,7.9
9/5/2021 7:00:00 AM,0.052,0.041,0.049,#+INF,0,7.9
9/5/2021 8:00:00 AM,0.052,0.041,0.049,#+INF,0,7.9
9/5/2021 9:00:00 AM,0.052,0.040,0.049,#+INF,0,7.9
9/5/2021 10:00:00 AM,0.052,0.040,0.049,#+INF,0,7.9
9/5/2021 11:00:00 AM,0.052,0.040,0.049,#+INF,0,7.9
9/5/2021 12:00:00 PM,0.052,0.040,0.049,#+INF,0,7.9
9/5/2021 1:00:00 PM,0.052,0.040,0.049,#+INF,0,7.9
9/5/2021 2:00:00 PM,0.051,0.040,0.049,#+INF,0,7.9
9/5/2021 3:00:00 PM,0.051,0.040,0.048,#+INF,0,7.9
9/5/2021 4:00:00 PM,0.051,0.040,0.048,#+INF,0,7.9
9/5/2021 5:00:00 PM,0.051,0.040,0.048,#+INF,0,7.9
9/5/2021 6:00:00 PM,0.051,0.039,0.048,#+INF,0,7.9
9/5/2021 7:00:00 PM,0.051,0.039,0.048,#+INF,0,7.9
9/5/2021 8:00:00 PM,0.051,0.039,0.049,#+INF,0,7.9
9/5/2021 9:00:00 PM,0.051,0.038,0.049,#+INF,0,7.9
9/5/2021 10:00:00 PM,0.051,0.038,0.049,#+INF,0,7.9
9/5/2021 11:00:00 PM,0.051,0.038,0.049,#+INF,0,7.9
9/6/2021 12:00:00 AM,0.051,0.038,0.049,#+INF,0,7.9
9/6/2021 1:00:00 AM,0.051,0.037,0.049,#+INF,0,7.9
9/6/2021 2:00:00 AM,0.051,0.037,0.049,#+INF,0,7.9
9/6/2021 3:00:00 AM,0.051,0.037,0.049,#+INF,0,7.9
9/6/2021 4:00:00 AM,0.050,0.037,0.049,#+INF,0,7.9
9/6/2021 5:00:00 AM,0.050,0.037,0.049,#+INF,0,7.9
9/6/2021 6:00:00 AM,0.050,0.037,0.049,#+INF,0,7.9
9/6/2021 7:00:00 AM,0.050,0.037,0.049,#+INF,0,7.9
9/6/2021 8:00:00 AM,0.050,0.037,0.049,#+INF,0,7.9
9/6/2021 9:00:00 AM,0.050,0.037,0.049,#+INF,0,7.9
9/6/2021 10:00:00 AM,0.050,0.037,0.049,#+INF,0,7.9
9/6/2021 11:00:00 AM,0.050,0.037,0.049,#+INF,0,7.9
9/6/2021 12:00:00 PM,0.050,0.037,0.048,#+INF,0,7.9
9/6/2021 1:00:00 PM,0.050,0.037,0.048,#+INF,0,7.9
9/6/2021 2:00:00 PM,0.050,0.037,0.048,#+INF,0,7.9
9/6/2021 3:00:00 PM,0.050,0.037,0.048,#+INF,0,7.9
9/6/2021 4:00:00 PM,0.050,0.037,0.048,#+INF,0,7.9
9/6/2021 5:00:00 PM,0.050,0.037,0.048,#+INF,0,7.9
9/6/2021 6:00:00 PM,0.049,0.036,0.048,#+INF,0,7.9
9/6/2021 7:00:00 PM,0.049,0.036,0.048,#+INF,0,7.9
9/6/2021 8:00:00 PM,0.049,0.035,0.048,#+INF,0,7.9
9/6/2021 9:00:00 PM,0.049,0.035,0.048,#+INF,0,7.9
9/6/2021 10:00:00 PM,0.049,0.035,0.049,#+INF,0,7.9
9/6/2021 11:00:00 PM,0.049,0.035,0.049,#+INF,0,7.9
9/7/2021 12:00:00 AM,0.049,0.035,0.049,#+INF,0,7.9
9/7/2021 1:00:00 AM,0.049,0.035,0.049,#+INF,0,7.9
9/7/2021 2:00:00 AM,0.049,0.034,0.049,#+INF,0,7.9
9/7/2021 3:00:00 AM,0.049,0.034,0.049,#+INF,0,7.9
9/7/2021 4:00:00 AM,0.049,0.034,0.049,#+INF,0,7.9
9/7/2021 5:00:00 AM,0.049,0.034,0.049,#+INF,0,7.9
9/7/2021 6:00:00 AM,0.049,0.034,0.049,#+INF,0,7.9
9/7/2021 7:00:00 AM,0.049,0.034,0.049,#+INF,0,7.9
9/7/2021 8:00:00 AM,0.049,0.034,0.049,#+INF,0,7.9
9/7/2021 9:00:00 AM,0.049,0.034,0.049,#+INF,0,7.9
9/7/2021 10:00:00 AM,0.048,0.034,0.049,#+INF,0,7.9
9/7/2021 11:00:00 AM,0.048,0.035,0.048,#+INF,0,7.9
9/7/2021 12:00:00 PM,0.048,0.035,0.048,#+INF,0,7.9
9/7/2021 1:00:00 PM,0.048,0.036,0.048,#+INF,0,7.9
9/7/2021 2:00:00 PM,0.048,0.035,0.048,#+INF,0,7.9
9/7/2021 3:00:00 PM,0.048,0.035,0.048,#+INF,0,7.9
9/7/2021 4:00:00 PM,0.048,0.035,0.048,#+INF,0,7.9
9/7/2021 5:00:00 PM,0.048,0.035,0.048,#+INF,0,7.9
9/7/2021 6:00:00 PM,0.048,0.035,0.048,#+INF,0,7.9
9/7/2021 7:00:00 PM,0.048,0.034,0.048,#+INF,0,7.9
9/7/2021 8:00:00 PM,0.048,0.034,0.048,#+INF,0,7.9
9/7/2021 9:00:00 PM,0.048,0.033,0.048,#+INF,0,7.9
9/7/2021 10:00:00 PM,0.048,0.033,0.048,#+INF,0,7.9
9/7/2021 11:00:00 PM,0.048,0.033,0.048,#+INF,0,7.9
9/8/2021 12:00:00 AM,0.048,0.033,0.049,#+INF,0,7.9
9/8/2021 1:00:00 AM,0.048,0.032,0.049,#+INF,0,7.9
9/8/2021 2:00:00 AM,0.048,0.032,0.049,#+INF,0,7.9
9/8/2021 3:00:00 AM,0.048,0.032,0.049,#+INF,0,7.9
9/8/2021 4:00:00 AM,0.048,0.032,0.049,#+INF,0,7.9
9/8/2021 5:00:00 AM,0.047,0.032,0.049,#+INF,0,7.9
9/8/2021 6:00:00 AM,0.047,0.032,0.049,#+INF,0,7.9
9/8/2021 7:00:00 AM,0.047,0.032,0.049,#+INF,0,7.9
9/8/2021 8:00:00 AM,0.047,0.032,0.049,#+INF,0,7.9
9/8/2021 9:00:00 AM,0.047,0.033,0.049,#+INF,0,7.9
9/8/2021 10:00:00 AM,0.047,0.033,0.049,#+INF,0,7.9
9/8/2021 11:00:00 AM,0.047,0.033,0.049,#+INF,0,7.9
9/8/2021 12:00:00 PM,0.047,0.033,0.048,#+INF,0,7.9
9/8/2021 1:00:00 PM,0.047,0.033,0.048,#+INF,0,7.9
9/8/2021 2:00:00 PM,0.047,0.033,0.048,#+INF,0,7.9
9/8/2021 3:00:00 PM,0.047,0.034,0.048,#+INF,0,7.9
9/8/2021 4:00:00 PM,0.047,0.034,0.048,#+INF,0,7.9
9/8/2021 5:00:00 PM,0.047,0.033,0.048,#+INF,0,7.9
9/8/2021 6:00:00 PM,0.047,0.033,0.048,#+INF,0,7.9
9/8/2021 7:00:00 PM,0.047,0.033,0.048,#+INF,0,7.9
9/8/2021 8:00:00 PM,0.047,0.032,0.048,#+INF,0,7.9
9/8/2021 9:00:00 PM,0.047,0.032,0.048,#+INF,0,7.9
9/8/2021 10:00:00 PM,0.047,0.032,0.048,#+INF,0,7.9
9/8/2021 11:00:00 PM,0.047,0.032,0.049,#+INF,0,7.9
9/9/2021 12:00:00 AM,0.047,0.032,0.049,#+INF,0,7.9
9/9/2021 1:00:00 AM,0.046,0.031,0.049,#+INF,0,7.9
9/9/2021 2:00:00 AM,0.046,0.031,0.049,#+INF,0,7.9
9/9/2021 3:00:00 AM,0.046,0.031,0.049,#+INF,0,7.9
9/9/2021 4:00:00 AM,0.046,0.031,0.049,#+INF,0,7.9
9/9/2021 5:00:00 AM,0.046,0.031,0.049,#+INF,0,7.9
9/9/2021 6:00:00 AM,0.046,0.031,0.049,#+INF,0,7.9
9/9/2021 7:00:00 AM,0.046,0.031,0.049,#+INF,0,7.9
9/9/2021 8:00:00 AM,0.046,0.031,0.049,#+INF,0,7.9
9/9/2021 9:00:00 AM,0.046,0.031,0.049,#+INF,0,7.9
9/9/2021 10:00:00 AM,0.046,0.031,0.048,#+INF,0,7.9
9/9/2021 11:00:00 AM,0.046,0.031,0.048,#+INF,0,7.9
9/9/2021 12:00:00 PM,0.046,0.032,0.048,#+INF,0,7.9
9/9/2021 1:00:00 PM,0.046,0.032,0.048,#+INF,0,7.9
9/9/2021 2:00:00 PM,0.046,0.032,0.048,#+INF,0,7.9
9/9/2021 3:00:00 PM,0.046,0.032,0.048,#+INF,0,7.9
9/9/2021 4:00:00 PM,0.046,0.032,0.048,#+INF,0,7.9
9/9/2021 5:00:00 PM,0.046,0.031,0.048,#+INF,0,7.9
9/9/2021 6:00:00 PM,0.046,0.031,0.048,#+INF,0,7.9
9/9/2021 7:00:00 PM,0.046,0.031,0.048,#+INF,0,7.9
9/9/2021 8:00:00 PM,0.046,0.030,0.048,#+INF,0,7.9
9/9/2021 9:00:00 PM,0.046,0.030,0.048,#+INF,0,7.9
9/9/2021 10:00:00 PM,0.046,0.030,0.048,#+INF,0,7.9
9/9/2021 11:00:00 PM,0.045,0.029,0.048,#+INF,0,7.9
9/10/2021 12:00:00 AM,0.045,0.029,0.048,#+INF,0,7.9
9/10/2021 1:00:00 AM,0.045,0.029,0.048,#+INF,0,7.9
9/10/2021 2:00:00 AM,0.045,0.029,0.048,#+INF,0,7.9
9/10/2021 3:00:00 AM,0.045,0.029,0.048,#+INF,0,7.9
9/10/2021 4:00:00 AM,0.045,0.029,0.048,#+INF,0,7.9
9/10/2021 5:00:00 AM,0.045,0.029,0.048,#+INF,0,7.9
9/10/2021 6:00:00 AM,0.045,0.029,0.048,#+INF,0,7.9
9/10/2021 7:00:00 AM,0.045,0.029,0.048,#+INF,0,7.9
9/10/2021 8:00:00 AM,0.045,0.029,0.048,#+INF,0,7.8
9/10/2021 9:00:00 AM,0.045,0.029,0.048,#+INF,0,7.9
9/10/2021 10:00:00 AM,0.045,0.029,0.048,#+INF,0,7.9
9/10/2021 11:00:00 AM,0.045,0.029,0.048,#+INF,0,7.9
9/10/2021 12:00:00 PM,0.045,0.030,0.048,#+INF,0,7.9
9/10/2021 1:00:00 PM,0.045,0.030,0.048,#+INF,0,7.9
9/10/2021 2:00:00 PM,0.045,0.030,0.048,#+INF,0,7.9
9/10/2021 3:00:00 PM,0.045,0.030,0.048,#+INF,0,7.9
9/10/2021 4:00:00 PM,0.045,0.030,0.048,#+INF,0,7.9
9/10/2021 5:00:00 PM,0.045,0.030,0.048,#+INF,0,7.9
9/10/2021 6:00:00 PM,0.045,0.030,0.048,#+INF,0,7.9
9/10/2021 7:00:00 PM,0.045,0.029,0.048,#+INF,0,7.9
9/10/2021 8:00:00 PM,0.045,0.029,0.048,#+INF,0,7.9
9/10/2021 9:00:00 PM,0.045,0.029,0.048,#+INF,0,7.9
9/10/2021 10:00:00 PM,0.045,0.029,0.048,#+INF,0,7.9
9/10/2021 11:00:00 PM,0.045,0.029,0.048,#+INF,0,7.9
9/11/2021 12:00:00 AM,0.044,0.029,0.048,#+INF,0,7.9
9/11/2021 1:00:00 AM,0.044,0.029,0.048,#+INF,0,7.9
9/11/2021 2:00:00 AM,0.044,0.029,0.048,#+INF,0,7.9
9/11/2021 3:00:00 AM,0.044,0.029,0.048,#+INF,0,7.9
9/11/2021 4:00:00 AM,0.044,0.030,0.048,#+INF,0,7.9
9/11/2021 5:00:00 AM,0.044,0.030,0.048,#+INF,0,7.9
9/11/2021 6:00:00 AM,0.044,0.030,0.048,#+INF,0,7.9
9/11/2021 7:00:00 AM,0.044,0.030,0.048,#+INF,0,7.9
9/11/2021 8:00:00 AM,0.044,0.030,0.048,#+INF,0,7.9
9/11/2021 9:00:00 AM,0.044,0.031,0.048,#+INF,0,7.9
9/11/2021 10:00:00 AM,0.044,0.031,0.048,#+INF,0,7.9
9/11/2021 11:00:00 AM,0.044,0.031,0.048,#+INF,0,7.9
9/11/2021 12:00:00 PM,0.044,0.031,0.048,#+INF,0,7.9
9/11/2021 1:00:00 PM,0.044,0.032,0.048,#+INF,0,7.9
9/11/2021 2:00:00 PM,0.044,0.032,0.048,#+INF,0,7.9
9/11/2021 3:00:00 PM,0.044,0.032,0.048,#+INF,0,7.9
9/11/2021 4:00:00 PM,0.044,0.032,0.048,#+INF,0,7.9
9/11/2021 5:00:00 PM,0.044,0.032,0.048,#+INF,0,7.9
9/11/2021 6:00:00 PM,0.044,0.032,0.048,#+INF,0,7.9
9/11/2021 7:00:00 PM,0.044,0.032,0.048,#+INF,0,7.9
9/11/2021 8:00:00 PM,0.044,0.031,0.048,#+INF,0,7.9
9/11/2021 9:00:00 PM,0.044,0.031,0.048,#+INF,0,7.9
9/11/2021 10:00:00 PM,0.044,0.031,0.048,#+INF,0,7.9
9/11/2021 11:00:00 PM,0.044,0.031,0.049,#+INF,0,7.9
9/12/2021 12:00:00 AM,0.044,0.031,0.049,#+INF,0,7.9
9/12/2021 1:00:00 AM,0.044,0.031,0.049,#+INF,0,7.9
9/12/2021 2:00:00 AM,0.044,0.031,0.048,#+INF,0,7.9
9/12/2021 3:00:00 AM,0.044,0.031,0.049,#+INF,0,7.9
9/12/2021 4:00:00 AM,0.044,0.031,0.049,#+INF,0,7.9
9/12/2021 5:00:00 AM,0.044,0.032,0.049,#+INF,0,7.9
9/12/2021 6:00:00 AM,0.044,0.032,0.049,#+INF,0,7.9
9/12/2021 7:00:00 AM,0.044,0.032,0.049,#+INF,0,7.9
9/12/2021 8:00:00 AM,0.044,0.032,0.049,#+INF,0,7.9
9/12/2021 9:00:00 AM,0.044,0.032,0.049,#+INF,0,7.9
9/12/2021 10:00:00 AM,0.044,0.032,0.049,#+INF,0,7.9
9/12/2021 11:00:00 AM,0.044,0.032,0.048,#+INF,0,7.9
9/12/2021 12:00:00 PM,0.044,0.032,0.048,#+INF,0,7.9
9/12/2021 1:00:00 PM,0.044,0.033,0.048,#+INF,0,7.9
9/12/2021 2:00:00 PM,0.044,0.033,0.048,#+INF,0,7.9
9/12/2021 3:00:00 PM,0.044,0.033,0.048,#+INF,0,7.9
9/12/2021 4:00:00 PM,0.044,0.033,0.048,#+INF,0,7.9
9/12/2021 5:00:00 PM,0.044,0.033,0.048,#+INF,0,7.9
9/12/2021 6:00:00 PM,0.044,0.032,0.048,#+INF,0,7.9
9/12/2021 7:00:00 PM,0.044,0.032,0.048,#+INF,0,7.9
9/12/2021 8:00:00 PM,0.044,0.032,0.048,#+INF,0,7.9
9/12/2021 9:00:00 PM,0.044,0.032,0.048,#+INF,0,7.9
9/12/2021 10:00:00 PM,0.044,0.032,0.048,#+INF,0,7.9
9/12/2021 11:00:00 PM,0.044,0.032,0.048,#+INF,0,7.9
9/13/2021 12:00:00 AM,0.044,0.032,0.048,#+INF,0,7.9
9/13/2021 1:00:00 AM,0.044,0.032,0.048,#+INF,0,7.9
9/13/2021 2:00:00 AM,0.044,0.032,0.048,#+INF,0,7.9
9/13/2021 3:00:00 AM,0.044,0.032,0.048,#+INF,0,7.8
9/13/2021 4:00:00 AM,0.044,0.032,0.048,#+INF,0,7.8
9/13/2021 5:00:00 AM,0.044,0.032,0.048,#+INF,0,7.8
9/13/2021 6:00:00 AM,0.044,0.032,0.048,#+INF,0,7.8
9/13/2021 7:00:00 AM,0.044,0.032,0.048,#+INF,0,7.8
9/13/2021 8:00:00 AM,0.044,0.032,0.048,#+INF,0,7.8
9/13/2021 9:00:00 AM,0.044,0.032,0.048,#+INF,0,7.8
9/13/2021 10:00:00 AM,0.044,0.033,0.048,#+INF,0,7.9
9/13/2021 11:00:00 AM,0.044,0.033,0.048,#+INF,0,7.9
9/13/2021 12:00:00 PM,0.044,0.034,0.048,#+INF,0,7.9
9/13/2021 1:00:00 PM,0.044,0.034,0.048,#+INF,0,7.9
9/13/2021 2:00:00 PM,0.044,0.034,0.048,#+INF,0,7.9
9/13/2021 3:00:00 PM,0.044,0.033,0.048,#+INF,0,7.9
9/13/2021 4:00:00 PM,0.044,0.033,0.048,#+INF,0,7.9
9/13/2021 5:00:00 PM,0.044,0.033,0.048,#+INF,0,7.9
9/13/2021 6:00:00 PM,0.044,0.033,0.048,#+INF,0,7.9
9/13/2021 7:00:00 PM,0.044,0.033,0.048,#+INF,0,7.9
9/13/2021 8:00:00 PM,0.044,0.032,0.048,#+INF,0,7.9
9/13/2021 9:00:00 PM,0.044,0.032,0.048,#+INF,0,7.9
9/13/2021 10:00:00 PM,0.044,0.032,0.048,#+INF,0,7.9
9/13/2021 11:00:00 PM,0.044,0.032,0.048,#+INF,0,7.9
9/14/2021 12:00:00 AM,0.044,0.032,0.048,#+INF,0,7.9
9/14/2021 1:00:00 AM,0.044,0.032,0.048,#+INF,0,7.9
9/14/2021 2:00:00 AM,0.043,0.032,0.048,#+INF,0,7.9
9/14/2021 3:00:00 AM,0.043,0.032,0.048,#+INF,0,7.9
9/14/2021 4:00:00 AM,0.043,0.032,0.048,#+INF,0,7.9
9/14/2021 5:00:00 AM,0.043,0.032,0.048,#+INF,0,7.9
9/14/2021 6:00:00 AM,0.043,0.032,0.048,#+INF,0,7.9
9/14/2021 7:00:00 AM,0.043,0.032,0.048,#+INF,0,7.8
9/14/2021 8:00:00 AM,0.043,0.032,0.048,#+INF,0,7.8
9/14/2021 9:00:00 AM,0.043,0.032,0.048,#+INF,0,7.8
9/14/2021 10:00:00 AM,0.043,0.032,0.048,#+INF,0,7.9
9/14/2021 11:00:00 AM,0.043,0.033,0.048,#+INF,0,7.9
9/14/2021 12:00:00 PM,0.043,0.033,0.048,#+INF,0,7.9
9/14/2021 1:00:00 PM,0.043,0.033,0.048,#+INF,0,7.9
9/14/2021 2:00:00 PM,0.043,0.033,0.048,#+INF,0,7.9
9/14/2021 3:00:00 PM,0.043,0.033,0.048,#+INF,0,7.9
9/14/2021 4:00:00 PM,0.043,0.033,0.048,#+INF,0,7.9
9/14/2021 5:00:00 PM,0.043,0.033,0.048,#+INF,0,7.9
9/14/2021 6:00:00 PM,0.043,0.033,0.048,#+INF,0,7.9
9/14/2021 7:00:00 PM,0.043,0.032,0.048,#+INF,0,7.9
9/14/2021 8:00:00 PM,0.043,0.032,0.048,#+INF,0,7.9
9/14/2021 9:00:00 PM,0.043,0.032,0.048,#+INF,0,7.9
9/14/2021 10:00:00 PM,0.043,0.032,0.048,#+INF,0,7.9
9/14/2021 11:00:00 PM,0.043,0.032,0.048,#+INF,0,7.9
9/15/2021 12:00:00 AM,0.043,0.032,0.048,#+INF,0,7.9
9/15/2021 1:00:00 AM,0.043,0.032,0.048,#+INF,0,7.9
9/15/2021 2:00:00 AM,0.043,0.032,0.048,#+INF,0,7.9
9/15/2021 3:00:00 AM,0.043,0.031,0.048,#+INF,0,7.9
9/15/2021 4:00:00 AM,0.043,0.031,0.048,#+INF,0,7.9
9/15/2021 5:00:00 AM,0.043,0.031,0.048,#+INF,0,7.9
9/15/2021 6:00:00 AM,0.043,0.031,0.048,#+INF,0,7.9
9/15/2021 7:00:00 AM,0.043,0.031,0.048,#+INF,0,7.9
9/15/2021 8:00:00 AM,0.043,0.031,0.048,#+INF,0,7.8
9/15/2021 9:00:00 AM,0.043,0.031,0.048,#+INF,0,7.8
