z6B00122,Port1,,,Port2,,,Port3,,,Port7,
2021-01-14 12:00,0.211,-1.4,0.046,0.17,-0.2,0.026,0.111,-1.5,0,93,8811
2021-01-14 13:00,0.21,-1.2,0.045,0.18,2,0.028,0.112,-0.8,0,93,8811
2021-01-14 14:00,0.21,-0.9,0.046,0.189,0.4,0.037,0.113,-0.5,0,93,8809
2021-01-14 15:00,0.211,-0.9,0.047,0.19,-0.8,0.038,0.114,-0.4,0,93,8811
2021-01-14 16:00,0.212,-1,0.047,0.185,-1,0.032,0.114,-0.7,0,93,8807
2021-01-14 17:00,0.212,-1.2,0.048,0.179,-1.2,0.027,0.113,-1.1,0,93,8808
2021-01-14 18:00,0.212,-1.2,0.047,0.175,-1.7,0.029,0.112,-1.5,0,93,8808
2021-01-14 19:00,0.212,-1.3,0.045,0.17,-2.1,0.027,0.112,-1.9,0,93,8809
2021-01-14 20:00,0.212,-1.4,0.045,0.167,-2,0.027,0.111,-2.1,0,93,8810
2021-01-14 21:00,0.212,-1.4,0.044,0.165,-2.1,0.026,0.111,-2.3,0,93,8808
2021-01-14 22:00,0.211,-1.5,0.044,0.163,-2.1,0.027,0.11,-2.4,0,93,8807
2021-01-14 23:00,0.211,-1.5,0.043,0.162,-2.4,0.025,0.109,-2.6,0,93,8807
2021-01-15 0:00,0.211,-1.6,0.042,0.161,-2.3,0.027,0.109,-2.7,0,93,8808
2021-01-15 1:00,0.211,-1.6,0.041,0.16,-2.2,0.026,0.109,-2.8,0,93,8807
2021-01-15 2:00,0.211,-1.6,0.039,0.16,-1.7,0.025,0.108,-2.8,0,93,8807
2021-01-15 3:00,0.211,-1.6,0.04,0.16,-0.8,0.025,0.108,-2.4,0,93,8809
2021-01-15 4:00,0.211,-1.4,0.041,0.162,-0.6,0.024,0.109,-2.2,0,93,8805
2021-01-15 5:00,0.211,-1.4,0.041,0.162,-0.8,0.025,0.109,-2.1,0,93,8808
2021-01-15 6:00,0.211,-1.3,0.043,0.163,-0.6,0.026,0.109,-2,0,93,8808
2021-01-15 7:00,0.211,-1.3,0.042,0.163,-0.7,0.027,0.109,-1.9,0,93,8804
2021-01-15 8:00,0.211,-1.2,0.042,0.164,-0.5,0.026,0.109,-1.8,0,93,8808
2021-01-15 9:00,0.211,-1.1,0.042,0.164,-0.3,0.025,0.109,-1.7,0,93,8807
2021-01-15 10:00,0.211,-1,0.043,0.166,-0.3,0.025,0.109,-1.6,0,93,8804
2021-01-15 11:00,0.211,-1,0.045,0.167,0,0.025,0.109,-1.4,0,93,8807
2021-01-15 12:00,0.211,-0.9,0.045,0.168,0.3,0.025,0.11,-1.3,0,93,8807
2021-01-15 13:00,0.211,-0.8,0.046,0.171,0.5,0.026,0.11,-1.1,0,93,8807
2021-01-15 14:00,0.211,-0.7,0.047,0.174,0.7,0.027,0.11,-0.9,0,93,8808
2021-01-15 15:00,0.211,-0.6,0.049,0.177,0.7,0.03,0.111,-0.8,0,93,8808
2021-01-15 16:00,0.212,-0.6,0.049,0.178,0.1,0.031,0.111,-0.8,0,93,8804
2021-01-15 17:00,0.212,-0.7,0.048,0.176,-0.4,0.029,0.111,-1,0,93,8807
2021-01-15 18:00,0.212,-0.7,0.049,0.174,-0.5,0.028,0.111,-1.3,0,93,8806
2021-01-15 19:00,0.212,-0.8,0.05,0.173,-0.5,0.027,0.111,-1.4,0,93,8810
2021-01-15 20:00,0.212,-0.8,0.049,0.172,-0.8,0.027,0.111,-1.5,0,93,8807
2021-01-15 21:00,0.212,-0.9,0.047,0.17,-1,0.026,0.11,-1.7,0,93,8802
2021-01-15 22:00,0.212,-1,0.048,0.168,-1.1,0.027,0.11,-1.9,0,93,8804
2021-01-15 23:00,0.212,-1.1,0.045,0.167,-1.2,0.027,0.11,-2.1,0,93,8807
2021-01-16 0:00,0.212,-1.2,0.047,0.166,-1.5,0.027,0.109,-2.2,0,93,8804
2021-01-16 1:00,0.212,-1.2,0.045,0.165,-1.6,0.026,0.109,-2.4,0,93,8804
2021-01-16 2:00,0.212,-1.3,0.046,0.163,-1.6,0.028,0.109,-2.5,0,93,8804
2021-01-16 3:00,0.211,-1.4,0.045,0.163,-1.6,0.028,0.109,-2.6,0,93,8806
2021-01-16 4:00,0.211,-1.4,0.044,0.162,-1.6,0.025,0.108,-2.7,0,93,8808
2021-01-16 5:00,0.211,-1.5,0.042,0.161,-1.8,0.024,0.108,-2.8,0,93,8805
2021-01-16 6:00,0.211,-1.6,0.042,0.161,-2,0.025,0.108,-2.9,0,93,8804
2021-01-16 7:00,0.211,-1.6,0.041,0.16,-1.9,0.026,0.107,-3,0,93,8804
2021-01-16 8:00,0.211,-1.7,0.039,0.16,-1.9,0.024,0.107,-3,0,93,8805
2021-01-16 9:00,0.211,-1.7,0.038,0.159,-2,0.023,0.107,-3.1,0,93,8807
2021-01-16 10:00,0.211,-1.7,0.041,0.159,-1.8,0.025,0.107,-3.1,0,93,8807
2021-01-16 11:00,0.21,-1.7,0.041,0.159,-1.5,0.024,0.107,-2.9,0,93,8807
2021-01-16 12:00,0.21,-1.5,0.039,0.16,0.6,0.024,0.108,-1.8,0,93,8805
2021-01-16 13:00,0.21,-1.2,0.038,0.172,2.8,0.025,0.109,-1,0,93,8805
2021-01-16 14:00,0.21,-1,0.042,0.185,2,0.031,0.111,-0.7,0,93,8807
2021-01-16 15:00,0.21,-0.9,0.043,0.186,0.2,0.032,0.111,-0.5,0,93,8805
2021-01-16 16:00,0.211,-0.9,0.042,0.183,0.2,0.031,0.112,-0.4,0,93,8806
2021-01-16 17:00,0.211,-0.9,0.044,0.18,-0.2,0.031,0.112,-0.4,0,93,8806
2021-01-16 18:00,0.211,-1,0.044,0.176,-0.4,0.029,0.112,-0.6,0,93,8805
2021-01-16 19:00,0.211,-1,0.046,0.173,-0.6,0.028,0.112,-0.9,0,93,8807
2021-01-16 20:00,0.211,-1,0.045,0.17,-0.7,0.028,0.111,-1.2,0,93,8806
2021-01-16 21:00,0.211,-1,0.044,0.169,-0.8,0.027,0.111,-1.4,0,93,8804
2021-01-16 22:00,0.211,-1,0.045,0.168,-0.8,0.027,0.111,-1.5,0,93,8807
2021-01-16 23:00,0.211,-1,0.043,0.167,-0.8,0.026,0.111,-1.6,0,93,8807
2021-01-17 0:00,0.211,-1.1,0.043,0.167,-1,0.026,0.111,-1.7,0,93,8804
2021-01-17 1:00,0.211,-1.1,0.044,0.166,-1,0.026,0.111,-1.8,0,93,8803
2021-01-17 2:00,0.211,-1.1,0.044,0.166,-0.8,0.026,0.11,-1.8,0,93,8804
2021-01-17 3:00,0.211,-1.1,0.045,0.165,-0.9,0.028,0.11,-1.8,0,93,8804
2021-01-17 4:00,0.211,-1.2,0.044,0.165,-0.8,0.025,0.109,-1.8,0,93,8803
2021-01-17 5:00,0.211,-1.1,0.044,0.165,-0.6,0.026,0.109,-1.8,0,93,8807
2021-01-17 6:00,0.211,-1.1,0.043,0.165,-0.8,0.026,0.109,-1.8,0,93,8804
2021-01-17 7:00,0.211,-1.1,0.046,0.165,-0.9,0.026,0.109,-1.8,0,93,8803
2021-01-17 8:00,0.211,-1.2,0.044,0.164,-1.2,0.026,0.109,-2,0,93,8804
2021-01-17 9:00,0.211,-1.2,0.046,0.163,-1.3,0.026,0.109,-2.1,0,93,8802
2021-01-17 10:00,0.211,-1.2,0.043,0.163,-1.2,0.026,0.109,-2.1,0,93,8805
2021-01-17 11:00,0.211,-1.2,0.042,0.163,-0.8,0.026,0.109,-2,0,93,8802
2021-01-17 12:00,0.211,-1.2,0.043,0.164,0.1,0.025,0.109,-1.6,0,93,8806
2021-01-17 13:00,0.211,-1,0.043,0.169,1.3,0.027,0.11,-1,0,93,8806
2021-01-17 14:00,0.211,-0.8,0.043,0.179,1.9,0.03,0.111,-0.6,0,93,8805
2021-01-17 15:00,0.211,-0.8,0.046,0.182,0.4,0.034,0.111,-0.5,0,93,8805
2021-01-17 16:00,0.211,-0.8,0.046,0.18,0,0.033,0.111,-0.7,0,93,8807
2021-01-17 17:00,0.211,-0.8,0.046,0.177,-0.1,0.03,0.111,-1,0,93,8802
2021-01-17 18:00,0.211,-0.9,0.046,0.175,-0.2,0.028,0.111,-1.2,0,93,8803
2021-01-17 19:00,0.211,-0.9,0.046,0.173,-0.3,0.028,0.11,-1.3,0,93,8803
2021-01-17 20:00,0.211,-1,0.047,0.172,-0.4,0.027,0.11,-1.4,0,93,8806
2021-01-17 21:00,0.211,-1,0.046,0.171,-0.5,0.028,0.11,-1.5,0,93,8804
2021-01-17 22:00,0.211,-1,0.044,0.17,-0.6,0.028,0.11,-1.6,0,93,8804
2021-01-17 23:00,0.211,-1,0.045,0.169,-0.7,0.03,0.11,-1.6,0,93,8803
2021-01-18 0:00,0.211,-1.1,0.045,0.168,-0.9,0.026,0.11,-1.8,0,93,8806
2021-01-18 1:00,0.211,-1.2,0.045,0.167,-1.2,0.026,0.109,-1.9,0,93,8801
2021-01-18 2:00,0.211,-1.2,0.045,0.166,-1.6,0.029,0.109,-2.1,0,93,8801
2021-01-18 3:00,0.211,-1.3,0.043,0.164,-1.6,0.026,0.109,-2.3,0,93,8802
2021-01-18 4:00,0.211,-1.4,0.044,0.163,-1.5,0.026,0.109,-2.4,0,93,8804
2021-01-18 5:00,0.211,-1.4,0.043,0.163,-1.5,0.026,0.108,-2.4,0,93,8803
2021-01-18 6:00,0.211,-1.5,0.043,0.162,-1.8,0.027,0.108,-2.5,0,93,8802
2021-01-18 7:00,0.211,-1.6,0.042,0.161,-1.7,0.026,0.108,-2.6,0,93,8803
2021-01-18 8:00,0.211,-1.6,0.041,0.16,-1.4,0.025,0.108,-2.6,0,93,8804
2021-01-18 9:00,0.21,-1.6,0.042,0.16,-1.3,0.026,0.108,-2.5,0,93,8804
2021-01-18 10:00,0.21,-1.5,0.041,0.16,-1.2,0.025,0.108,-2.4,0,93,8804
2021-01-18 11:00,0.21,-1.4,0.041,0.161,-0.9,0.026,0.108,-2.2,0,93,8804
2021-01-18 12:00,0.21,-1.4,0.041,0.161,-0.5,0.023,0.108,-2,0,93,8805
2021-01-18 13:00,0.21,-1.2,0.041,0.163,0.1,0.026,0.108,-1.6,0,93,8802
2021-01-18 14:00,0.21,-1,0.041,0.174,2.9,0.027,0.109,-1,0,93,8804
2021-01-18 15:00,0.211,-0.9,0.043,0.179,0.1,0.034,0.11,-0.7,0,93,8802
2021-01-18 16:00,0.211,-1,0.044,0.177,-0.2,0.032,0.111,-0.7,0,93,8801
2021-01-18 17:00,0.211,-1,0.043,0.173,-1.2,0.03,0.11,-1.2,0,93,8799
2021-01-18 18:00,0.211,-1.2,0.045,0.166,-1.9,0.029,0.11,-1.9,0,93,8803
2021-01-18 19:00,0.211,-1.3,0.044,0.161,-2.3,0.028,0.109,-2.4,0,93,8801
2021-01-18 20:00,0.211,-1.5,0.042,0.159,-2.2,0.026,0.108,-2.7,0,93,8802
2021-01-18 21:00,0.211,-1.6,0.044,0.158,-2.1,0.024,0.108,-2.8,0,93,8802
2021-01-18 22:00,0.211,-1.7,0.04,0.157,-2.4,0.026,0.107,-3,0,93,8799
2021-01-18 23:00,0.21,-1.8,0.041,0.155,-2.7,0.026,0.107,-3.2,0,93,8799
2021-01-19 0:00,0.21,-1.9,0.038,0.154,-3,0.025,0.106,-3.4,0,93,8803
2021-01-19 1:00,0.21,-2,0.036,0.152,-3.2,0.025,0.106,-3.6,0,93,8801
2021-01-19 2:00,0.21,-2.2,0.036,0.151,-3.2,0.025,0.106,-3.8,0,93,8801
2021-01-19 3:00,0.21,-2.2,0.037,0.15,-3.4,0,0.105,-3.9,0,93,8802
2021-01-19 4:00,0.209,-2.3,0.035,0.149,-3.3,0,0.105,-4,0,93,8799
2021-01-19 5:00,0.209,-2.4,0.036,0.148,-3.1,0,0.105,-4,0,93,8801
2021-01-19 6:00,0.209,-2.4,0.034,0.148,-3.2,0,0.104,-4,0,93,8801
2021-01-19 7:00,0.209,-2.5,0.035,0.148,-2.9,0,0.104,-4,0,93,8801
2021-01-19 8:00,0.208,-2.5,0.035,0.148,-2.6,0,0.104,-3.9,0,93,8801
2021-01-19 9:00,0.208,-2.4,0.033,0.148,-2.2,0,0.104,-3.7,0,93,8801
2021-01-19 10:00,0.208,-2.4,0.034,0.148,-2,0,0.105,-3.5,0,93,8801
2021-01-19 11:00,0.208,-2.3,0.033,0.149,-1.6,0,0.105,-3.2,0,93,8800
2021-01-19 12:00,0.208,-2.2,0.035,0.15,-0.9,0,0.105,-2.8,0,93,8804
2021-01-19 13:00,0.208,-2,0.034,0.151,-0.2,0.022,0.105,-2.4,0,93,8801
2021-01-19 14:00,0.208,-1.8,0.034,0.155,1,0.021,0.106,-1.9,0,93,8802
2021-01-19 15:00,0.209,-1.5,0.035,0.16,1.2,0.021,0.107,-1.4,0,93,8802
2021-01-19 16:00,0.209,-1.4,0.035,0.164,0.8,0.025,0.108,-1.2,0,93,8801
2021-01-19 17:00,0.209,-1.3,0.038,0.164,0.3,0.024,0.109,-1.4,0,93,8801
2021-01-19 18:00,0.209,-1.3,0.038,0.163,0,0.025,0.108,-1.6,0,93,8800
2021-01-19 19:00,0.21,-1.3,0.037,0.162,-0.1,0.025,0.108,-1.7,0,93,8799
2021-01-19 20:00,0.21,-1.3,0.038,0.162,0,0.024,0.108,-1.7,0,93,8800
2021-01-19 21:00,0.21,-1.2,0.039,0.162,-0.2,0.025,0.109,-1.7,0,93,8801
2021-01-19 22:00,0.21,-1.2,0.04,0.162,-0.5,0.025,0.108,-1.8,0,93,8799
2021-01-19 23:00,0.21,-1.3,0.039,0.161,-0.7,0.025,0.108,-2,0,93,8801
2021-01-20 0:00,0.21,-1.4,0.038,0.16,-0.8,0.024,0.108,-2.1,0,93,8799
2021-01-20 1:00,0.21,-1.4,0.038,0.159,-1,0.024,0.108,-2.2,0,93,8800
2021-01-20 2:00,0.21,-1.5,0.038,0.159,-1.1,0.024,0.108,-2.3,0,93,8798
2021-01-20 3:00,0.21,-1.5,0.038,0.158,-1.4,0.024,0.107,-2.5,0,93,8802
2021-01-20 4:00,0.21,-1.6,0.039,0.157,-1.6,0.024,0.107,-2.7,0,93,8798
2021-01-20 5:00,0.21,-1.7,0.039,0.156,-1.8,0.025,0.107,-2.8,0,93,8801
2021-01-20 6:00,0.21,-1.9,0.036,0.155,-1.9,0.024,0.107,-3,0,93,8801
2021-01-20 7:00,0.209,-1.9,0.037,0.154,-2,0.023,0.106,-3.1,0,93,8801
2021-01-20 8:00,0.209,-2,0.038,0.153,-2,0.022,0.106,-3.2,0,93,8799
2021-01-20 9:00,0.209,-2.1,0.036,0.152,-2.2,0.024,0.106,-3.3,0,93,8798
2021-01-20 10:00,0.209,-2.2,0.036,0.152,-2.3,0.023,0.106,-3.4,0,93,8798
2021-01-20 11:00,0.209,-2.2,0.037,0.151,-2.1,0.023,0.106,-3.1,0,93,8801
2021-01-20 12:00,0.208,-2.1,0.034,0.154,0.5,0.021,0.107,-1.5,0,93,8799
2021-01-20 13:00,0.208,-1.6,0.036,0.172,4.8,0.025,0.109,-0.8,0,93,8801
2021-01-20 14:00,0.208,-1.1,0.038,0.194,4.4,0.037,0.112,-0.4,0,93,8800
2021-01-20 15:00,0.209,-1.2,0.037,0.197,-0.4,0.04,0.112,-0.3,0,93,8801
2021-01-20 16:00,0.209,-1.4,0.04,0.193,-0.8,0.038,0.112,-0.3,0,93,8798
2021-01-20 17:00,0.209,-1.5,0.038,0.184,-1.1,0.029,0.112,-0.5,0,93,8799
2021-01-20 18:00,0.209,-1.7,0.038,0.173,-1.6,0.027,0.111,-1.6,0,93,8799
2021-01-20 19:00,0.209,-1.9,0.038,0.161,-2.1,0.025,0.11,-2.3,0,93,8796
2021-01-20 20:00,0.209,-2.1,0.037,0.154,-2.7,0.024,0.109,-2.8,0,93,8797
2021-01-20 21:00,0.209,-2.2,0.036,0.151,-3,0.024,0.108,-3.1,0,93,8798
2021-01-20 22:00,0.209,-2.4,0.036,0.148,-3.5,0,0.107,-3.5,0,93,8797
2021-01-20 23:00,0.208,-2.6,0.035,0.147,-4.1,0,0.106,-3.9,0,93,8795
2021-01-21 0:00,0.208,-2.8,0.033,0.144,-4.8,0,0.105,-4.4,0,93,8796
2021-01-21 1:00,0.208,-3.1,0.031,0.143,-5.4,0,0.105,-4.9,0,93,8794
2021-01-21 2:00,0.207,-3.3,0.034,0.141,-5.7,0,0.104,-5.4,0,93,8796
2021-01-21 3:00,0.207,-3.5,0.03,0.14,-6.2,0,0.103,-5.8,0,93,8796
2021-01-21 4:00,0.207,-3.8,0.032,0.139,-6.4,0,0.103,-6.2,0,93,8798
2021-01-21 5:00,0.206,-4,0.031,0.138,-6.2,0,0.102,-6.4,0,93,8793
2021-01-21 6:00,0.206,-4.3,0.029,0.138,-6.5,0,0.102,-6.8,0,93,8795
2021-01-21 7:00,0.205,-4.6,0.031,0.138,-6.9,0,0.101,-7.2,0,93,8797
2021-01-21 8:00,0.205,-4.8,0.026,0.137,-7.1,0,0.101,-7.5,0,93,8795
2021-01-21 9:00,0.204,-5,0.028,0.137,-7.2,0,0.1,-7.8,0,93,8797
2021-01-21 10:00,0.204,-5.1,0.028,0.137,-7.2,0,0.1,-8,0,93,8795
2021-01-21 11:00,0.204,-5.2,0.029,0.136,-6.8,0,0.1,-7.4,0,93,8801
2021-01-21 12:00,0.203,-5,0.028,0.137,-3.7,0,0.101,-4.5,0,93,8804
2021-01-21 13:00,0.203,-4.2,0.028,0.142,1.6,0,0.103,-2.5,0,93,8801
2021-01-21 14:00,0.203,-3.3,0.027,0.154,2.1,0.02,0.105,-1.5,0,93,8798
2021-01-21 15:00,0.204,-3.2,0.027,0.15,-3.3,0.025,0.105,-1.7,0,93,8795
2021-01-21 16:00,0.204,-3.5,0.028,0.142,-4.9,0,0.104,-3.6,0,93,8795
2021-01-21 17:00,0.204,-3.8,0.029,0.14,-5.5,0,0.103,-4.6,0,93,8795
2021-01-21 18:00,0.204,-4,0.028,0.138,-6.1,0,0.103,-5.4,0,93,8793
2021-01-21 19:00,0.204,-4.3,0.029,0.137,-6.6,0,0.102,-6,0,93,8795
2021-01-21 20:00,0.204,-4.5,0.029,0.137,-6.8,0,0.102,-6.5,0,93,8793
2021-01-21 21:00,0.204,-4.8,0.027,0.136,-6.6,0,0.101,-6.9,0,93,8796
2021-01-21 22:00,0.203,-4.9,0.025,0.136,-6.3,0,0.101,-7,0,93,8795
2021-01-21 23:00,0.203,-5,0.027,0.136,-6.2,0,0.101,-7,0,93,8795
2021-01-22 0:00,0.203,-5,0.026,0.136,-6.8,0,0.1,-7.3,0,93,8791
2021-01-22 1:00,0.203,-5.3,0.026,0.136,-7.4,0,0.1,-7.8,0,93,8792
2021-01-22 2:00,0.203,-5.5,0.025,0.135,-7.6,0,0.1,-8.2,0,93,8793
2021-01-22 3:00,0.203,-5.7,0.028,0.135,-8.1,0,0.099,-8.6,0,93,8791
2021-01-22 4:00,0.202,-5.9,0.024,0.135,-8.4,0,0.099,-9,0,93,8792
2021-01-22 5:00,0.202,-6.1,0.025,0.135,-8.5,0,0.098,-9.3,0,93,8790
2021-01-22 6:00,0.202,-6.3,0.026,0.134,-8.5,0,0.098,-9.5,0,93,8792
2021-01-22 7:00,0.201,-6.4,0.025,0.134,-8.3,0,0.098,-9.6,0,93,8791
2021-01-22 8:00,0.201,-6.5,0.024,0.134,-8.4,0,0.098,-9.7,0,92,8789
2021-01-22 9:00,0.201,-6.6,0.024,0.134,-8.7,0,0.098,-9.9,0,93,8791
2021-01-22 10:00,0.201,-6.8,0.025,0.133,-8.8,0,0.098,-10,0,93,8792
2021-01-22 11:00,0.201,-6.9,0.024,0.133,-8.1,0,0.097,-9.4,0,93,8796
2021-01-22 12:00,0.2,-6.4,0.023,0.133,-4.8,0,0.098,-5.9,0,93,8798
2021-01-22 13:00,0.2,-5.5,0.024,0.135,1.2,0,0.1,-3.4,0,93,8796
2021-01-22 14:00,0.2,-4.5,0.023,0.143,1.7,0,0.102,-2.1,0,93,8795
2021-01-22 15:00,0.201,-4.4,0.024,0.14,-4.4,0,0.102,-2.8,0,93,8795
2021-01-22 16:00,0.202,-4.7,0.023,0.136,-5.7,0,0.102,-4.8,0,93,8792
2021-01-22 17:00,0.202,-4.9,0.024,0.135,-6.6,0,0.101,-5.7,0,93,8791
2021-01-22 18:00,0.202,-5.2,0.025,0.134,-7.2,0,0.101,-6.5,0,93,8792
2021-01-22 19:00,0.201,-5.4,0.024,0.134,-7.4,0,0.1,-7.2,0,92,8789
2021-01-22 20:00,0.201,-5.7,0.023,0.134,-7.7,0,0.1,-7.6,0,92,8789
2021-01-22 21:00,0.201,-5.9,0.023,0.133,-8,0,0.099,-8.1,0,92,8788
2021-01-22 22:00,0.201,-6.1,0.025,0.133,-8,0,0.099,-8.4,0,93,8794
2021-01-22 23:00,0.201,-6.3,0.023,0.133,-8.4,0,0.099,-8.8,0,92,8788
2021-01-23 0:00,0.201,-6.5,0.022,0.133,-8.7,0,0.098,-9.1,0,93,8792
2021-01-23 1:00,0.2,-6.6,0.025,0.133,-9,0,0.098,-9.5,0,92,8787
2021-01-23 2:00,0.2,-6.8,0.025,0.133,-8.8,0,0.098,-9.7,0,92,8787
2021-01-23 3:00,0.2,-6.9,0.023,0.132,-9,0,0.098,-9.9,0,92,8788
2021-01-23 4:00,0.2,-7.1,0.023,0.133,-9.2,0,0.097,-10.2,0,92,8785
2021-01-23 5:00,0.2,-7.3,0.022,0.132,-9.6,0,0.097,-10.5,0,92,8784
2021-01-23 6:00,0.199,-7.4,0.022,0.132,-9.7,0,0.097,-10.8,0,92,8785
2021-01-23 7:00,0.199,-7.6,0.021,0.132,-9.8,0,0.096,-11,0,92,8786
2021-01-23 8:00,0.199,-7.8,0.023,0.132,-10,0,0.096,-11.2,0,92,8785
2021-01-23 9:00,0.199,-7.9,0.021,0.132,-10.2,0,0.096,-11.4,0,92,8787
2021-01-23 10:00,0.199,-8,0.02,0.132,-10.2,0,0.096,-11.6,0,92,8785
2021-01-23 11:00,0.198,-8,0.02,0.132,-9.4,0,0.096,-10.8,0,92,8789
2021-01-23 12:00,0.198,-7.6,0.022,0.131,-6,0,0.097,-7.2,0,93,8792
2021-01-23 13:00,0.198,-6.6,0.021,0.131,-0.7,0,0.098,-4.5,0,93,8792
2021-01-23 14:00,0.198,-5.6,0.021,0.135,0.6,0,0.1,-2.9,0,93,8790
2021-01-23 15:00,0.199,-5.4,0.022,0.134,-6,0,0.1,-4.2,0,92,8787
2021-01-23 16:00,0.199,-5.7,0.022,0.133,-7.1,0,0.1,-6,0,92,8785
2021-01-23 17:00,0.199,-6,0.023,0.132,-7.4,0,0.099,-6.9,0,92,8788
2021-01-23 18:00,0.199,-6.1,0.022,0.132,-7.4,0,0.099,-7.3,0,92,8788
2021-01-23 19:00,0.199,-6.3,0.022,0.132,-7.8,0,0.099,-7.8,0,92,8787
2021-01-23 20:00,0.199,-6.4,0.021,0.132,-7.5,0,0.098,-8,0,92,8783
2021-01-23 21:00,0.199,-6.5,0.021,0.132,-7.5,0,0.098,-8.2,0,92,8784
2021-01-23 22:00,0.199,-6.6,0.022,0.132,-7.8,0,0.098,-8.5,0,92,8783
2021-01-23 23:00,0.199,-6.6,0.022,0.131,-7.1,0,0.098,-8.4,0,92,8788
2021-01-24 0:00,0.199,-6.5,0.023,0.131,-6.9,0,0.098,-8.3,0,92,8785
2021-01-24 1:00,0.199,-6.5,0.022,0.131,-7,0,0.098,-8.2,0,92,8787
2021-01-24 2:00,0.199,-6.5,0.022,0.131,-7.2,0,0.098,-8.3,0,92,8787
2021-01-24 3:00,0.199,-6.5,0.021,0.131,-6.9,0,0.098,-8.2,0,92,8782
2021-01-24 4:00,0.199,-6.4,0.022,0.131,-6.7,0,0.098,-8,0,92,8785
2021-01-24 5:00,0.199,-6.4,0.021,0.131,-6.7,0,0.098,-8,0,92,8785
2021-01-24 6:00,0.199,-6.4,0.022,0.131,-6.8,0,0.098,-8,0,92,8781
2021-01-24 7:00,0.199,-6.3,0.022,0.131,-6.8,0,0.098,-8,0,92,8780
2021-01-24 8:00,0.199,-6.3,0.022,0.13,-6.6,0,0.098,-8,0,92,8786
2021-01-24 9:00,0.199,-6.3,0.022,0.131,-6.6,0,0.098,-7.9,0,92,8785
2021-01-24 10:00,0.199,-6.2,0.023,0.13,-6.1,0,0.098,-7.7,0,92,8782
2021-01-24 11:00,0.199,-6,0.022,0.13,-5.4,0,0.098,-7,0,92,8783
2021-01-24 12:00,0.199,-5.6,0.021,0.13,-3.6,0,0.098,-5.4,0,92,8785
2021-01-24 13:00,0.199,-5,0.021,0.132,0.3,0,0.1,-3.6,0,92,8789
2021-01-24 14:00,0.199,-4.2,0.021,0.136,2,0,0.101,-2.2,0,92,8785
2021-01-24 15:00,0.2,-3.9,0.021,0.136,-1.2,0,0.102,-2,0,92,8785
2021-01-24 16:00,0.2,-3.8,0.022,0.135,-2.2,0,0.102,-2.4,0,92,8782
2021-01-24 17:00,0.2,-3.9,0.022,0.135,-3.1,0,0.102,-3.1,0,92,8782
2021-01-24 18:00,0.201,-4,0.023,0.134,-4,0,0.102,-3.8,0,92,8784
2021-01-24 19:00,0.201,-4.2,0.025,0.134,-4.8,0,0.101,-4.6,0,92,8779
2021-01-24 20:00,0.201,-4.5,0.023,0.133,-5.4,0,0.101,-5.2,0,92,8778
2021-01-24 21:00,0.201,-4.8,0.021,0.133,-6.1,0,0.1,-5.8,0,92,8778
2021-01-24 22:00,0.2,-5.1,0.022,0.133,-6.6,0,0.1,-6.4,0,92,8779
2021-01-24 23:00,0.2,-5.3,0.023,0.133,-7.3,0,0.1,-7,0,92,8781
2021-01-25 0:00,0.2,-5.6,0.023,0.132,-7.6,0,0.099,-7.6,0,92,8778
2021-01-25 1:00,0.2,-5.9,0.023,0.132,-7.8,0,0.099,-8,0,92,8782
2021-01-25 2:00,0.2,-6.1,0.024,0.132,-7.8,0,0.098,-8.4,0,92,8776
2021-01-25 3:00,0.2,-6.3,0.021,0.132,-7.8,0,0.098,-8.6,0,92,8779
2021-01-25 4:00,0.199,-6.4,0.022,0.131,-7.5,0,0.098,-8.6,0,92,8777
2021-01-25 5:00,0.199,-6.3,0.021,0.131,-7.3,0,0.098,-8.4,0,92,8779
2021-01-25 6:00,0.199,-6.3,0.023,0.131,-7.1,0,0.098,-8.4,0,92,8779
2021-01-25 7:00,0.199,-6.3,0.022,0.131,-7,0,0.098,-8.3,0,92,8782
2021-01-25 8:00,0.199,-6.3,0.021,0.131,-7,0,0.098,-8.3,0,92,8782
2021-01-25 9:00,0.199,-6.2,0.023,0.131,-6.9,0,0.098,-8.2,0,92,8780
2021-01-25 10:00,0.199,-6.1,0.022,0.131,-6.4,0,0.098,-8,0,92,8780
2021-01-25 11:00,0.199,-6,0.022,0.131,-5.7,0,0.098,-7.5,0,92,8779
2021-01-25 12:00,0.199,-5.8,0.022,0.131,-5.4,0,0.098,-7,0,92,8776
2021-01-25 13:00,0.199,-5.5,0.023,0.131,-2.2,0,0.098,-5.6,0,92,8780
2021-01-25 14:00,0.199,-4.6,0.022,0.134,1.4,0,0.1,-3.3,0,92,8781
2021-01-25 15:00,0.2,-4.6,0.021,0.134,-4.4,0,0.1,-4.2,0,92,8776
2021-01-25 16:00,0.2,-4.9,0.021,0.133,-5.4,0,0.1,-5.4,0,92,8776
2021-01-25 17:00,0.2,-5.2,0.023,0.132,-6.1,0,0.1,-6.1,0,92,8776
2021-01-25 18:00,0.2,-5.5,0.022,0.132,-7.2,0,0.099,-6.9,0,92,8776
2021-01-25 19:00,0.2,-5.8,0.021,0.132,-7.9,0,0.099,-7.7,0,92,8773
2021-01-25 20:00,0.2,-6.2,0.023,0.132,-8.3,0,0.098,-8.3,0,92,8776
