TOA5,CR1000,CR1000,70315
TIMESTAMP,RECORD,NR_Wm2,NR_Wm2_Avg
TS,RN,W/meter^2,W/meter^2
,,Smp,Avg
2021-09-23 1:00,11165,-63.08,-63.08
2021-09-23 1:30,11166,-64.08,-64.08
2021-09-23 2:00,11167,-53.62,-53.62
2021-09-23 2:30,11168,-44.39,-44.39
2021-09-23 3:00,11169,-42.65,-42.65
2021-09-23 3:30,11170,-44.39,-44.39
2021-09-23 4:00,11171,-41.14,-41.14
2021-09-23 4:30,11172,-40.4,-40.4
2021-09-23 5:00,11173,-37.4,-37.4
2021-09-23 5:30,11174,-34.16,-34.16
2021-09-23 6:00,11175,-39.39,-39.39
2021-09-23 6:30,11176,-42.63,-42.63
2021-09-23 7:00,11177,-56.34,-56.34
2021-09-23 7:30,11178,-53.6,-53.6
2021-09-23 8:00,11179,-46.37,-46.37
2021-09-23 8:30,11180,-48.62,-48.62
2021-09-23 9:00,11181,-43.13,-43.13
2021-09-23 9:30,11182,-39.65,-39.65
2021-09-23 10:00,11183,-29.67,-29.67
2021-09-23 10:30,11184,64.83,64.83
2021-09-23 11:00,11185,202.9,202.9
2021-09-23 11:30,11186,8.97,8.97
2021-09-23 12:00,11187,45.32,45.32
2021-09-23 12:30,11188,111,111
2021-09-23 13:00,11189,452.4,452.4
2021-09-23 13:30,11190,208.3,208.3
2021-09-23 14:00,11191,294.2,294.2
2021-09-23 14:30,11192,455.4,455.4
2021-09-23 15:00,11193,48.27,48.27
2021-09-23 15:30,11194,-3.235,-3.235
2021-09-23 16:00,11195,269.8,269.8
2021-09-23 16:30,11196,177.2,177.2
2021-09-23 17:00,11197,150.3,150.3
2021-09-23 17:30,11198,-14.93,-14.93
2021-09-23 18:00,11199,-58.24,-58.24
2021-09-23 18:30,11200,-55.53,-55.53
2021-09-23 19:00,11201,-67,-67
2021-09-23 19:30,11202,-62.03,-62.03
2021-09-23 20:00,11203,-71.01,-71.01
2021-09-23 20:30,11204,-62.06,-62.06
2021-09-23 21:00,11205,-72.53,-72.53
2021-09-23 21:30,11206,-70.54,-70.54
2021-09-23 22:00,11207,-69.56,-69.56
2021-09-23 22:30,11208,-69.07,-69.07
2021-09-23 23:00,11209,-68.83,-68.83
2021-09-23 23:30,11210,-66.84,-66.84
2021-09-24 0:00,11211,-64.09,-64.09
2021-09-24 0:30,11212,-64.34,-64.34
2021-09-24 1:00,11213,-61.35,-61.35
2021-09-24 1:30,11214,-61.85,-61.85
2021-09-24 2:00,11215,-52.87,-52.87
2021-09-24 2:30,11216,-58.86,-58.86
2021-09-24 3:00,11217,-60.6,-60.6
2021-09-24 3:30,11218,-57.6,-57.6
2021-09-24 4:00,11219,-65.08,-65.08
2021-09-24 4:30,11220,-58.6,-58.6
2021-09-24 5:00,11221,-58.1,-58.1
2021-09-24 5:30,11222,-58.6,-58.6
2021-09-24 6:00,11223,-60.09,-60.09
2021-09-24 6:30,11224,-62.09,-62.09
2021-09-24 7:00,11225,-57.1,-57.1
2021-09-24 7:30,11226,-55.36,-55.36
2021-09-24 8:00,11227,-46.63,-46.63
2021-09-24 8:30,11228,-31.17,-31.17
2021-09-24 9:00,11229,-9.22,-9.22
2021-09-24 9:30,11230,-27.67,-27.67
2021-09-24 10:00,11231,-32.66,-32.66
2021-09-24 10:30,11232,2.742,2.742
2021-09-24 11:00,11233,178,178
2021-09-24 11:30,11234,-24.42,-24.42
2021-09-24 12:00,11235,198.2,198.2
2021-09-24 12:30,11236,316.6,316.6
2021-09-24 13:00,11237,347.3,347.3
2021-09-24 13:30,11238,338.5,338.5
2021-09-24 14:00,11239,408,408
2021-09-24 14:30,11240,375.9,375.9
2021-09-24 15:00,11241,336.1,336.1
2021-09-24 15:30,11242,97,97
2021-09-24 16:00,11243,46.01,46.01
2021-09-24 16:30,11244,19.66,19.66
2021-09-24 17:00,11245,106.3,106.3
2021-09-24 17:30,11246,34.59,34.59
2021-09-24 18:00,11247,11.2,11.2
2021-09-24 18:30,11248,-6.721,-6.721
2021-09-24 19:00,11249,-26.15,-26.15
2021-09-24 19:30,11250,-57.52,-57.52
2021-09-24 20:00,11251,-55.03,-55.03
2021-09-24 20:30,11252,-55.29,-55.29
2021-09-24 21:00,11253,-54.3,-54.3
2021-09-24 21:30,11254,-59.03,-59.03
2021-09-24 22:00,11255,-55.79,-55.79
2021-09-24 22:30,11256,-54.55,-54.55
2021-09-24 23:00,11257,-65.03,-65.03
2021-09-24 23:30,11258,-56.81,-56.81
2021-09-25 0:00,11259,-59.05,-59.05
2021-09-25 0:30,11260,-49.09,-49.09
2021-09-25 1:00,11261,-59.55,-59.55
2021-09-25 1:30,11262,-60.81,-60.81
2021-09-25 2:00,11263,-54.33,-54.33
2021-09-25 2:30,11264,-52.09,-52.09
2021-09-25 3:00,11265,-59.57,-59.57
2021-09-25 3:30,11266,-68.04,-68.04
2021-09-25 4:00,11267,-43.37,-43.37
2021-09-25 4:30,11268,-57.57,-57.57
2021-09-25 5:00,11269,-55.08,-55.08
2021-09-25 5:30,11270,-58.57,-58.57
2021-09-25 6:00,11271,-57.58,-57.58
2021-09-25 6:30,11272,-58.58,-58.58
2021-09-25 7:00,11273,-57.09,-57.09
2021-09-25 7:30,11274,-54.1,-54.1
2021-09-25 8:00,11275,-50.61,-50.61
2021-09-25 8:30,11276,-47.62,-47.62
2021-09-25 9:00,11277,-41.64,-41.64
2021-09-25 9:30,11278,-40.64,-40.64
2021-09-25 10:00,11279,-37.65,-37.65
2021-09-25 10:30,11280,-30.67,-30.67
2021-09-25 11:00,11281,27.17,27.17
2021-09-25 11:30,11282,9.72,9.72
2021-09-25 12:00,11283,23.17,23.17
2021-09-25 12:30,11284,262,262
2021-09-25 13:00,11285,455.4,455.4
2021-09-25 13:30,11286,18.9,18.9
2021-09-25 14:00,11287,417.8,417.8
2021-09-25 14:30,11288,59.2,59.2
2021-09-25 15:00,11289,168.7,168.7
2021-09-25 15:30,11290,422,422
2021-09-25 16:00,11291,362.6,362.6
2021-09-25 16:30,11292,268.1,268.1
2021-09-25 17:00,11293,211.4,211.4
2021-09-25 17:30,11294,65.15,65.15
2021-09-25 18:00,11295,-47.01,-47.01
2021-09-25 18:30,11296,-64.45,-64.45
2021-09-25 19:00,11297,-52.52,-52.52
2021-09-25 19:30,11298,-60.26,-60.26
2021-09-25 20:00,11299,-67.48,-67.48
2021-09-25 20:30,11300,-51.56,-51.56
2021-09-25 21:00,11301,-62.52,-62.52
2021-09-25 21:30,11302,-63.78,-63.78
2021-09-25 22:00,11303,-46.09,-46.09
2021-09-25 22:30,11304,-65.53,-65.53
2021-09-25 23:00,11305,-59.56,-59.56
2021-09-25 23:30,11306,-57.57,-57.57
2021-09-26 0:00,11307,-58.57,-58.57
2021-09-26 0:30,11308,-56.08,-56.08
2021-09-26 1:00,11309,-53.83,-53.83
2021-09-26 1:30,11310,-49.6,-49.6
2021-09-26 2:00,11311,-57.07,-57.07
2021-09-26 2:30,11312,-48.61,-48.61
2021-09-26 3:00,11313,-44.62,-44.62
2021-09-26 3:30,11314,-37.89,-37.89
2021-09-26 4:00,11315,-47.11,-47.11
2021-09-26 4:30,11316,-46.61,-46.61
2021-09-26 5:00,11317,-37.14,-37.14
2021-09-26 5:30,11318,-30.91,-30.91
2021-09-26 6:00,11319,-42.13,-42.13
2021-09-26 6:30,11320,-43.13,-43.13
2021-09-26 7:00,11321,-31.16,-31.16
2021-09-26 7:30,11322,-29.17,-29.17
2021-09-26 8:00,11323,-39.14,-39.14
2021-09-26 8:30,11324,-49.11,-49.11
2021-09-26 9:00,11325,-38.89,-38.89
2021-09-26 9:30,11326,-26.68,-26.68
2021-09-26 10:00,11327,2.992,2.992
2021-09-26 10:30,11328,73.78,73.78
2021-09-26 11:00,11329,323.9,323.9
2021-09-26 11:30,11330,99.6,99.6
2021-09-26 12:00,11331,97.1,97.1
2021-09-26 12:30,11332,472.4,472.4
2021-09-26 13:00,11333,52.25,52.25
2021-09-26 13:30,11334,70.64,70.64
2021-09-26 14:00,11335,351.7,351.7
2021-09-26 14:30,11336,406.2,406.2
2021-09-26 15:00,11337,369.1,369.1
2021-09-26 15:30,11338,341.1,341.1
2021-09-26 16:00,11339,297.8,297.8
2021-09-26 16:30,11340,159.6,159.6
2021-09-26 17:00,11341,205.3,205.3
2021-09-26 17:30,11342,157.1,157.1
2021-09-26 18:00,11343,-13.68,-13.68
2021-09-26 18:30,11344,-35.59,-35.59
2021-09-26 19:00,11345,-32.86,-32.86
2021-09-26 19:30,11346,-58.25,-58.25
2021-09-26 20:00,11347,-62.5,-62.5
2021-09-26 20:30,11348,-59.51,-59.51
2021-09-26 21:00,11349,-74.97,-74.97
2021-09-26 21:30,11350,-65.51,-65.51
2021-09-26 22:00,11351,-74.97,-74.97
2021-09-26 22:30,11352,-66.51,-66.51
2021-09-26 23:00,11353,-70.51,-70.51
2021-09-26 23:30,11354,-41.11,-41.11
2021-09-27 0:00,11355,-60.55,-60.55
2021-09-27 0:30,11356,-65.03,-65.03
2021-09-27 1:00,11357,-58.55,-58.55
2021-09-27 1:30,11358,-56.06,-56.06
2021-09-27 2:00,11359,-54.58,-54.58
2021-09-27 2:30,11360,-68.04,-68.04
2021-09-27 3:00,11361,-56.08,-56.08
2021-09-27 3:30,11362,-62.05,-62.05
2021-09-27 4:00,11363,-63.55,-63.55
2021-09-27 4:30,11364,-66.55,-66.55
2021-09-27 5:00,11365,-56.58,-56.58
2021-09-27 5:30,11366,-25.17,-25.17
2021-09-27 6:00,11367,-21.68,-21.68
2021-09-27 6:30,11368,-19.69,-19.69
2021-09-27 7:00,11369,-28.16,-28.16
2021-09-27 7:30,11370,-58.57,-58.57
2021-09-27 8:00,11371,-94.5,-94.5
2021-09-27 8:30,11372,-39.88,-39.88
2021-09-27 9:00,11373,-2.492,-2.492
2021-09-27 9:30,11374,-28.41,-28.41
2021-09-27 10:00,11375,-6.729,-6.729
2021-09-27 10:30,11376,85,85
2021-09-27 11:00,11377,8.72,8.72
2021-09-27 11:30,11378,37.86,37.86
2021-09-27 12:00,11379,79.69,79.69
2021-09-27 12:30,11380,33.12,33.12
2021-09-27 13:00,11381,223.6,223.6
2021-09-27 13:30,11382,39.34,39.34
2021-09-27 14:00,11383,-1.743,-1.743
2021-09-27 14:30,11384,97.6,97.6
2021-09-27 15:00,11385,308.9,308.9
2021-09-27 15:30,11386,80.9,80.9
2021-09-27 16:00,11387,-0.498,-0.498
2021-09-27 16:30,11388,147.9,147.9
2021-09-27 17:00,11389,76.17,76.17
2021-09-27 17:30,11390,-53.27,-53.27
2021-09-27 18:00,11391,-26.64,-26.64
2021-09-27 18:30,11392,-20.92,-20.92
2021-09-27 19:00,11393,-88.9,-88.9
2021-09-27 19:30,11394,-74.5,-74.5
2021-09-27 20:00,11395,-67.03,-67.03
2021-09-27 20:30,11396,-56.08,-56.08
2021-09-27 21:00,11397,-57.32,-57.32
2021-09-27 21:30,11398,-77.03,-77.03
2021-09-27 22:00,11399,-64.57,-64.57
2021-09-27 22:30,11400,-61.58,-61.58
2021-09-27 23:00,11401,-34.41,-34.41
2021-09-27 23:30,11402,-50.12,-50.12
2021-09-28 0:00,11403,-49.37,-49.37
2021-09-28 0:30,11404,-58.85,-58.85
2021-09-28 1:00,11405,-49.88,-49.88
2021-09-28 1:30,11406,-138.7,-138.7
2021-09-28 2:00,11407,-45.89,-45.89
2021-09-28 2:30,11408,-89.3,-89.3
2021-09-28 3:00,11409,-51.37,-51.37
2021-09-28 3:30,11410,-86.3,-86.3
2021-09-28 4:00,11411,-99.8,-99.8
2021-09-28 4:30,11412,-86.3,-86.3
2021-09-28 5:00,11413,-68.34,-68.34
2021-09-28 5:30,11414,-55.88,-55.88
2021-09-28 6:00,11415,-57.37,-57.37
2021-09-28 6:30,11416,-53.88,-53.88
2021-09-28 7:00,11417,-57.87,-57.87
2021-09-28 7:30,11418,-65.35,-65.35
2021-09-28 8:00,11419,-71.33,-71.33
2021-09-28 8:30,11420,-60.35,-60.35
2021-09-28 9:00,11421,-42.89,-42.89
2021-09-28 9:30,11422,-32.92,-32.92
2021-09-28 10:00,11423,-43.4,-43.4
2021-09-28 10:30,11424,59.61,59.61
2021-09-28 11:00,11425,72.3,72.3
2021-09-28 11:30,11426,58.58,58.58
2021-09-28 12:00,11427,123.1,123.1
2021-09-28 12:30,11428,148.5,148.5
2021-09-28 13:00,11429,177.5,177.5
2021-09-28 13:30,11430,115.1,115.1
2021-09-28 14:00,11431,108.1,108.1
2021-09-28 14:30,11432,94.9,94.9
2021-09-28 15:00,11433,79.24,79.24
2021-09-28 15:30,11434,92,92
2021-09-28 16:00,11435,91.7,91.7
2021-09-28 16:30,11436,76.23,76.23
2021-09-28 17:00,11437,49.58,49.58
2021-09-28 17:30,11438,25.91,25.91
2021-09-28 18:00,11439,-1.246,-1.246
2021-09-28 18:30,11440,-13.46,-13.46
2021-09-28 19:00,11441,-35.89,-35.89
2021-09-28 19:30,11442,-58.83,-58.83
2021-09-28 20:00,11443,-61.33,-61.33
2021-09-28 20:30,11444,-65.08,-65.08
2021-09-28 21:00,11445,-56.85,-56.85
2021-09-28 21:30,11446,-67.82,-67.82
2021-09-28 22:00,11447,-65.84,-65.84
2021-09-28 22:30,11448,-64.09,-64.09
2021-09-28 23:00,11449,-55.86,-55.86
2021-09-28 23:30,11450,-44.39,-44.39
2021-09-29 0:00,11451,-84.5,-84.5
2021-09-29 0:30,11452,-70.83,-70.83
2021-09-29 1:00,11453,-60.36,-60.36
2021-09-29 1:30,11454,-72.83,-72.83
2021-09-29 2:00,11455,-64.84,-64.84
2021-09-29 2:30,11456,-65.34,-65.34
2021-09-29 3:00,11457,-62.85,-62.85
2021-09-29 3:30,11458,-62.35,-62.35
2021-09-29 4:00,11459,-72.58,-72.58
2021-09-29 4:30,11460,-61.36,-61.36
2021-09-29 5:00,11461,-71.83,-71.83
2021-09-29 5:30,11462,-71.09,-71.09
2021-09-29 6:00,11463,-67.59,-67.59
2021-09-29 6:30,11464,-75.83,-75.83
2021-09-29 7:00,11465,-65.35,-65.35
2021-09-29 7:30,11466,-57.37,-57.37
2021-09-29 8:00,11467,-41.91,-41.91
2021-09-29 8:30,11468,-44.9,-44.9
2021-09-29 9:00,11469,-39.91,-39.91
2021-09-29 9:30,11470,-33.17,-33.17
2021-09-29 10:00,11471,25.44,25.44
2021-09-29 10:30,11472,29.43,29.43
2021-09-29 11:00,11473,226.4,226.4
2021-09-29 11:30,11474,259.5,259.5
2021-09-29 12:00,11475,126.8,126.8
2021-09-29 12:30,11476,451.7,451.7
2021-09-29 13:00,11477,262.1,262.1
2021-09-29 13:30,11478,270.5,270.5
2021-09-29 14:00,11479,438,438
2021-09-29 14:30,11480,-61.72,-61.72
2021-09-29 15:00,11481,13.19,13.19
2021-09-29 15:30,11482,279.5,279.5
2021-09-29 16:00,11483,263.3,263.3
2021-09-29 16:30,11484,-52.76,-52.76
2021-09-29 17:00,11485,-38.84,-38.84
2021-09-29 17:30,11486,-18.69,-18.69
2021-09-29 18:00,11487,-17.19,-17.19
2021-09-29 18:30,11488,-63.06,-63.06
2021-09-29 19:00,11489,-61.07,-61.07
2021-09-29 19:30,11490,-63.07,-63.07
2021-09-29 20:00,11491,-66.57,-66.57
2021-09-29 20:30,11492,-57.09,-57.09
2021-09-29 21:00,11493,-54.1,-54.1
2021-09-29 21:30,11494,-47.62,-47.62
2021-09-29 22:00,11495,-49.12,-49.12
2021-09-29 22:30,11496,-61.84,-61.84
2021-09-29 23:00,11497,-62.59,-62.59
2021-09-29 23:30,11498,-66.59,-66.59
2021-09-30 0:00,11499,-63.6,-63.6
2021-09-30 0:30,11500,-60.11,-60.11
2021-09-30 1:00,11501,-59.36,-59.36
2021-09-30 1:30,11502,-70.08,-70.08
2021-09-30 2:00,11503,-38.41,-38.41
2021-09-30 2:30,11504,-58.36,-58.36
2021-09-30 3:00,11505,-27.43,-27.43
2021-09-30 3:30,11506,-26.43,-26.43
2021-09-30 4:00,11507,-30.17,-30.17
2021-09-30 4:30,11508,-23.69,-23.69
2021-09-30 5:00,11509,-25.43,-25.43
2021-09-30 5:30,11510,-22.19,-22.19
2021-09-30 6:00,11511,-27.67,-27.67
2021-09-30 6:30,11512,-20.44,-20.44
2021-09-30 7:00,11513,-23.93,-23.93
2021-09-30 7:30,11514,-26.43,-26.43
2021-09-30 8:00,11515,-14.96,-14.96
2021-09-30 8:30,11516,-10.97,-10.97
2021-09-30 9:00,11517,-5.984,-5.984
2021-09-30 9:30,11518,1.496,1.496
2021-09-30 10:00,11519,12.46,12.46
2021-09-30 10:30,11520,10.47,10.47
2021-09-30 11:00,11521,15.7,15.7
2021-09-30 11:30,11522,26.42,26.42
2021-09-30 12:00,11523,65.8,65.8
2021-09-30 12:30,11524,63.3,63.3
2021-09-30 13:00,11525,76.74,76.74
2021-09-30 13:30,11526,81,81
2021-09-30 14:00,11527,100.1,100.1
2021-09-30 14:30,11528,144.6,144.6
2021-09-30 15:00,11529,91.1,91.1
2021-09-30 15:30,11530,75.68,75.68
2021-09-30 16:00,11531,360,360
2021-09-30 16:30,11532,257.9,257.9
2021-09-30 17:00,11533,53.76,53.76
2021-09-30 17:30,11534,21.41,21.41
2021-09-30 18:00,11535,11.7,11.7
2021-09-30 18:30,11536,-19.43,-19.43
2021-09-30 19:00,11537,-39.11,-39.11
2021-09-30 19:30,11538,-34.63,-34.63
2021-09-30 20:00,11539,-92.2,-92.2
2021-09-30 20:30,11540,-25.17,-25.17
2021-09-30 21:00,11541,-112.4,-112.4
2021-09-30 21:30,11542,-46.36,-46.36
2021-09-30 22:00,11543,-27.42,-27.42
2021-09-30 22:30,11544,-39.13,-39.13
2021-09-30 23:00,11545,-67.54,-67.54
2021-09-30 23:30,11546,-61.57,-61.57
2021-10-01 0:00,11547,-72.29,-72.29
2021-10-01 0:30,11548,-73.55,-73.55
2021-10-01 1:00,11549,-57.09,-57.09
2021-10-01 1:30,11550,-53.1,-53.1
2021-10-01 2:00,11551,-28.42,-28.42
2021-10-01 2:30,11552,-48.12,-48.12
2021-10-01 3:00,11553,-69.31,-69.31
2021-10-01 3:30,11554,-70.57,-70.57
2021-10-01 4:00,11555,-58.85,-58.85
2021-10-01 4:30,11556,-55.86,-55.86
2021-10-01 5:00,11557,-68.33,-68.33
2021-10-01 5:30,11558,-72.82,-72.82
2021-10-01 6:00,11559,-89,-89
2021-10-01 6:30,11560,-72.32,-72.32
2021-10-01 7:00,11561,-68.59,-68.59
2021-10-01 7:30,11562,-69.84,-69.84
2021-10-01 8:00,11563,-66.1,-66.1
2021-10-01 8:30,11564,-59.12,-59.12
2021-10-01 9:00,11565,-53.38,-53.38
2021-10-01 9:30,11566,-51.88,-51.88
2021-10-01 10:00,11567,-41.91,-41.91
2021-10-01 10:30,11568,-14.97,-14.97
2021-10-01 11:00,11569,250.4,250.4
2021-10-01 11:30,11570,296.2,296.2
2021-10-01 12:00,11571,307.8,307.8
2021-10-01 12:30,11572,328.3,328.3
2021-10-01 13:00,11573,411,411
2021-10-01 13:30,11574,-7.462,-7.462
2021-10-01 14:00,11575,305.9,305.9
2021-10-01 14:30,11576,342.3,342.3
2021-10-01 15:00,11577,289,289
2021-10-01 15:30,11578,250.7,250.7
2021-10-01 16:00,11579,202.5,202.5
2021-10-01 16:30,11580,140.3,140.3
2021-10-01 17:00,11581,80.4,80.4
2021-10-01 17:30,11582,-66.44,-66.44
2021-10-01 18:00,11583,-70.47,-70.47
2021-10-01 18:30,11584,-79.95,-79.95
2021-10-01 19:00,11585,-83,-83
2021-10-01 19:30,11586,-82.5,-82.5
2021-10-01 20:00,11587,-84,-84
2021-10-01 20:30,11588,-81.3,-81.3
2021-10-01 21:00,11589,-78.8,-78.8
2021-10-01 21:30,11590,-78.31,-78.31
2021-10-01 22:00,11591,-74.32,-74.32
2021-10-01 22:30,11592,-75.07,-75.07
2021-10-01 23:00,11593,-73.58,-73.58
2021-10-01 23:30,11594,-71.59,-71.59
2021-10-02 0:00,11595,-70.84,-70.84
2021-10-02 0:30,11596,-72.59,-72.59
2021-10-02 1:00,11597,-72.59,-72.59
2021-10-02 1:30,11598,-65.1,-65.1
2021-10-02 2:00,11599,-53.88,-53.88
2021-10-02 2:30,11600,-37.41,-37.41
2021-10-02 3:00,11601,-55.12,-55.12
2021-10-02 3:30,11602,-59.37,-59.37
2021-10-02 4:00,11603,-62.61,-62.61
2021-10-02 4:30,11604,-60.86,-60.86
2021-10-02 5:00,11605,-53.38,-53.38
2021-10-02 5:30,11606,-58.62,-58.62
2021-10-02 6:00,11607,-55.62,-55.62
2021-10-02 6:30,11608,-24.69,-24.69
2021-10-02 7:00,11609,-34.17,-34.17
2021-10-02 7:30,11610,-29.18,-29.18
2021-10-02 8:00,11611,-35.16,-35.16
2021-10-02 8:30,11612,-18.95,-18.95
2021-10-02 9:00,11613,-15.71,-15.71
2021-10-02 9:30,11614,-13.47,-13.47
2021-10-02 10:00,11615,4.737,4.737
2021-10-02 10:30,11616,31.16,31.16
2021-10-02 11:00,11617,53.6,53.6
2021-10-02 11:30,11618,82.3,82.3
2021-10-02 12:00,11619,116.6,116.6
2021-10-02 12:30,11620,213.3,213.3
2021-10-02 13:00,11621,127.5,127.5
2021-10-02 13:30,11622,89.2,89.2
2021-10-02 14:00,11623,76.22,76.22
2021-10-02 14:30,11624,58.53,58.53
2021-10-02 15:00,11625,76.22,76.22
2021-10-02 15:30,11626,56.29,56.29
2021-10-02 16:00,11627,27.91,27.91
2021-10-02 16:30,11628,28.9,28.9
2021-10-02 17:00,11629,152.9,152.9
2021-10-02 17:30,11630,18.92,18.92
2021-10-02 18:00,11631,10.46,10.46
2021-10-02 18:30,11632,-5.232,-5.232
2021-10-02 19:00,11633,-35.63,-35.63
2021-10-02 19:30,11634,-35.64,-35.64
2021-10-02 20:00,11635,-63.06,-63.06
2021-10-02 20:30,11636,-55.83,-55.83
2021-10-02 21:00,11637,-46.61,-46.61
2021-10-02 21:30,11638,-35.15,-35.15
2021-10-02 22:00,11639,-40.14,-40.14
2021-10-02 22:30,11640,-45.12,-45.12
2021-10-02 23:00,11641,-39.64,-39.64
2021-10-02 23:30,11642,-51.11,-51.11
2021-10-03 0:00,11643,-48.12,-48.12
2021-10-03 0:30,11644,-45.13,-45.13
2021-10-03 1:00,11645,-50.61,-50.61
2021-10-03 1:30,11646,-41.14,-41.14
2021-10-03 2:00,11647,-65.07,-65.07
2021-10-03 2:30,11648,-57.59,-57.59
2021-10-03 3:00,11649,-56.11,-56.11
2021-10-03 3:30,11650,-60.1,-60.1
2021-10-03 4:00,11651,-62.09,-62.09
2021-10-03 4:30,11652,-55.36,-55.36
2021-10-03 5:00,11653,-63.84,-63.84
2021-10-03 5:30,11654,-57.6,-57.6
2021-10-03 6:00,11655,-62.58,-62.58
2021-10-03 6:30,11656,-65.57,-65.57
2021-10-03 7:00,11657,-59.34,-59.34
2021-10-03 7:30,11658,-55.1,-55.1
2021-10-03 8:00,11659,-48.62,-48.62
2021-10-03 8:30,11660,-61.58,-61.58
2021-10-03 9:00,11661,-41.64,-41.64
2021-10-03 9:30,11662,-26.43,-26.43
2021-10-03 10:00,11663,-32.91,-32.91
2021-10-03 10:30,11664,-9.72,-9.72
2021-10-03 11:00,11665,254,254
2021-10-03 11:30,11666,-27.9,-27.9
2021-10-03 12:00,11667,283.5,283.5
2021-10-03 12:30,11668,372,372
2021-10-03 13:00,11669,89.6,89.6
2021-10-03 13:30,11670,295.2,295.2
2021-10-03 14:00,11671,334.9,334.9
2021-10-03 14:30,11672,312,312
2021-10-03 15:00,11673,258.5,258.5
2021-10-03 15:30,11674,232.3,232.3
2021-10-03 16:00,11675,169.7,169.7
2021-10-03 16:30,11676,149,149
2021-10-03 17:00,11677,79.62,79.62
2021-10-03 17:30,11678,-73.16,-73.16
2021-10-03 18:00,11679,-75.94,-75.94
2021-10-03 18:30,11680,-74.97,-74.97
2021-10-03 19:00,11681,-75.49,-75.49
2021-10-03 19:30,11682,-75.5,-75.5
2021-10-03 20:00,11683,-77.5,-77.5
2021-10-03 20:30,11684,-76.02,-76.02
2021-10-03 21:00,11685,-70.78,-70.78
2021-10-03 21:30,11686,-64.31,-64.31
2021-10-03 22:00,11687,-45.62,-45.62
2021-10-03 22:30,11688,-52.11,-52.11
2021-10-03 23:00,11689,-52.61,-52.61
2021-10-03 23:30,11690,-57.1,-57.1
2021-10-04 0:00,11691,-67.58,-67.58
2021-10-04 0:30,11692,-65.84,-65.84
2021-10-04 1:00,11693,-68.58,-68.58
2021-10-04 1:30,11694,-72.07,-72.07
2021-10-04 2:00,11695,-66.84,-66.84
2021-10-04 2:30,11696,-71.84,-71.84
2021-10-04 3:00,11697,-67.85,-67.85
2021-10-04 3:30,11698,-67.35,-67.35
2021-10-04 4:00,11699,-70.59,-70.59
2021-10-04 4:30,11700,-69.34,-69.34
2021-10-04 5:00,11701,-65.36,-65.36
2021-10-04 5:30,11702,-67.36,-67.36
2021-10-04 6:00,11703,-68.11,-68.11
2021-10-04 6:30,11704,-67.37,-67.37
2021-10-04 7:00,11705,-62.63,-62.63
2021-10-04 7:30,11706,-61.39,-61.39
2021-10-04 8:00,11707,-61.39,-61.39
2021-10-04 8:30,11708,-52.41,-52.41
2021-10-04 9:00,11709,-47.16,-47.16
2021-10-04 9:30,11710,-46.67,-46.67
2021-10-04 10:00,11711,-42.67,-42.67
2021-10-04 10:30,11712,-4.242,-4.242
2021-10-04 11:00,11713,220,220
2021-10-04 11:30,11714,290.3,290.3
2021-10-04 12:00,11715,294.4,294.4
2021-10-04 12:30,11716,299.2,299.2
2021-10-04 13:00,11717,335.4,335.4
2021-10-04 13:30,11718,334,334
2021-10-04 14:00,11719,295.4,295.4
2021-10-04 14:30,11720,295.4,295.4
2021-10-04 15:00,11721,206.3,206.3
2021-10-04 15:30,11722,143.2,143.2
2021-10-04 16:00,11723,142.2,142.2
2021-10-04 16:30,11724,13.43,13.43
2021-10-04 17:00,11725,59.21,59.21
2021-10-04 17:30,11726,-61.96,-61.96
2021-10-04 18:00,11727,-60.99,-60.99
2021-10-04 18:30,11728,-66,-66
2021-10-04 19:00,11729,-65.53,-65.53
2021-10-04 19:30,11730,-68.28,-68.28
2021-10-04 20:00,11731,-71.03,-71.03
2021-10-04 20:30,11732,-69.79,-69.79
2021-10-04 21:00,11733,-71.29,-71.29
2021-10-04 21:30,11734,-68.81,-68.81
2021-10-04 22:00,11735,-65.32,-65.32
2021-10-04 22:30,11736,-63.84,-63.84
2021-10-04 23:00,11737,-63.34,-63.34
2021-10-04 23:30,11738,-62.35,-62.35
2021-10-05 0:00,11739,-61.85,-61.85
2021-10-05 0:30,11740,-60.35,-60.35
2021-10-05 1:00,11741,-61.11,-61.11
2021-10-05 1:30,11742,-60.61,-60.61
2021-10-05 2:00,11743,-62.11,-62.11
2021-10-05 2:30,11744,-59.37,-59.37
2021-10-05 3:00,11745,-58.12,-58.12
2021-10-05 3:30,11746,-61.36,-61.36
2021-10-05 4:00,11747,-58.87,-58.87
2021-10-05 4:30,11748,-59.62,-59.62
2021-10-05 5:00,11749,-59.61,-59.61
2021-10-05 5:30,11750,-60.61,-60.61
2021-10-05 6:00,11751,-59.36,-59.36
2021-10-05 6:30,11752,-56.62,-56.62
2021-10-05 7:00,11753,-57.87,-57.87
2021-10-05 7:30,11754,-56.88,-56.88
2021-10-05 8:00,11755,-55.63,-55.63
2021-10-05 8:30,11756,-50.9,-50.9
2021-10-05 9:00,11757,-46.65,-46.65
2021-10-05 9:30,11758,-37.42,-37.42
2021-10-05 10:00,11759,-32.18,-32.18
2021-10-05 10:30,11760,54.13,54.13
2021-10-05 11:00,11761,237.7,237.7
2021-10-05 11:30,11762,290,290
