Date ,Time ,Uncorrected Out (cm/hr),Uncorrected In (cm/hr),Corrected Out (cm/hr),Corrected In (cm/hr),Sap Flow Out (kg/hr),Sap Flow In (kg/hr),Internal Battery Voltage (V),Internal Battery Temperature (°C),External Power Supply Present,External Power Supply Voltage (V),External Power Supply Current (mA),Diagnostic Message,,,,,,,,,,,
12/07/2021,7:30:00,1.371,1.825,3.645,4.343,0.036,0.043,12.788,12.734,1.047,0.998,1.048,13.377,13.143,1.084,1.017,1.065,2.68,3.93,15.7,not present ,0,0,
12/07/2021,8:00:00,1.48,1.786,3.812,4.283,0.038,0.042,12.861,12.788,1.049,0.997,1.052,13.291,13.052,1.087,1.021,1.063,2.68,3.9,15.7,not present ,0,0,
12/07/2021,8:30:01,1.686,1.849,4.129,4.381,0.041,0.043,13.155,13.05,1.055,0.995,1.06,13.359,13.109,1.087,1.018,1.066,2.68,3.87,16.79,not present ,0,0,
12/07/2021,9:00:01,2.35,1.853,5.151,4.386,0.051,0.043,13.66,13.508,1.064,0.98,1.085,13.611,13.351,1.088,1.019,1.066,2.68,3.83,18.29,not present ,0,0,
12/07/2021,9:30:00,3.42,1.88,6.795,4.427,0.067,0.044,14.265,14.046,1.083,0.962,1.126,13.989,13.717,1.088,1.019,1.067,2.68,3.79,19,not present ,0,0,
12/07/2021,10:00:00,4.821,1.791,8.949,4.29,0.089,0.042,14.944,14.646,1.097,0.928,1.182,14.507,14.221,1.08,1.015,1.064,2.68,3.77,19.79,not present ,0,0,
12/07/2021,10:30:01,7.091,1.993,12.438,4.601,0.124,0.046,16.294,15.721,1.15,0.899,1.279,15.117,14.805,1.088,1.014,1.071,2.68,3.76,21.9,not present ,0,0,
12/07/2021,11:00:01,9.244,2.023,15.748,4.648,0.157,0.046,18.299,17.592,1.143,0.83,1.378,16.535,16.196,1.076,1.003,1.072,2.68,3.74,25.3,not present ,0,0,
12/07/2021,11:30:01,10.703,2.002,17.99,4.615,0.179,0.046,18.986,18.315,1.152,0.795,1.45,17.598,17.262,1.063,0.991,1.072,2.68,3.73,24.8,not present ,0,0,
12/07/2021,12:00:00,11.691,2.119,19.51,4.795,0.195,0.047,19.707,19.03,1.154,0.769,1.5,18.482,18.152,1.059,0.983,1.076,2.68,3.72,24.7,not present ,0,0,
12/07/2021,12:30:00,12.372,2.117,20.557,4.792,0.205,0.047,20.374,19.634,1.154,0.751,1.536,19.204,18.862,1.052,0.977,1.076,2.68,3.7,25.1,not present ,0,0,
12/07/2021,13:00:00,12.713,2.08,21.081,4.735,0.21,0.047,21.052,20.295,1.146,0.737,1.554,19.958,19.615,1.049,0.975,1.074,2.68,3.68,25.6,not present ,0,0,
12/07/2021,13:30:00,12.987,2.228,21.502,4.963,0.215,0.049,21.712,20.944,1.144,0.729,1.569,20.681,20.337,1.044,0.966,1.08,2.68,3.65,26.2,not present ,0,0,
12/07/2021,14:00:00,,,,,,,,,,,,,,,,,,3.63,26.5,not present ,0,0, skipped: low power. 
12/07/2021,22:00:00,,,,,,,,,,,,,,,,,,3.65,42.2,present ,24.82,145.5, skipped: low power. 
12/07/2021,22:30:00,3.124,1.824,6.34,4.341,0.063,0.043,19.457,19.478,1.02,0.915,1.114,21.461,21.244,1.01,0.948,1.065,2.68,3.73,48.1,present ,24.64,145.5,
12/07/2021,23:00:01,2.714,1.908,5.71,4.471,0.057,0.044,18.26,18.271,1.023,0.931,1.098,20.324,20.112,1.019,0.953,1.068,2.68,3.78,47.2,present ,24.74,144.3,
12/07/2021,23:30:00,2.314,1.855,5.095,4.389,0.05,0.043,17.305,17.328,1.024,0.945,1.083,19.308,19.093,1.025,0.961,1.066,2.68,3.8,47,present ,25.04,142.5,
13/07/2021,0:00:00,2.12,1.878,4.797,4.425,0.047,0.044,16.648,16.668,1.028,0.955,1.076,18.449,18.238,1.035,0.969,1.067,2.68,3.83,47.2,present ,25.05,142.8,
13/07/2021,0:30:01,1.901,1.887,4.46,4.438,0.044,0.044,16.226,16.235,1.026,0.961,1.068,17.787,17.577,1.038,0.972,1.067,2.68,3.86,47.5,present ,24.97,142.8,
13/07/2021,1:00:01,1.832,1.859,4.354,4.396,0.043,0.043,15.802,15.791,1.025,0.961,1.065,17.204,16.992,1.044,0.978,1.066,2.68,3.93,47.2,present ,24.91,143.7,
13/07/2021,1:30:00,1.698,1.817,4.148,4.331,0.041,0.043,15.234,15.244,1.03,0.971,1.06,16.641,16.427,1.049,0.984,1.065,2.68,3.99,46.2,present ,24.87,143.7,
13/07/2021,2:00:00,1.623,1.821,4.032,4.337,0.04,0.043,14.837,14.83,1.031,0.974,1.057,16.144,15.928,1.054,0.989,1.065,2.68,4.08,45.6,present ,24.81,144,
13/07/2021,2:30:01,1.635,1.789,4.05,4.287,0.04,0.042,14.369,14.359,1.035,0.978,1.058,15.649,15.429,1.055,0.991,1.064,2.68,4.16,44.4,present ,24.77,139.5,
13/07/2021,3:00:01,1.467,1.714,3.793,4.173,0.037,0.041,14.012,13.996,1.035,0.984,1.052,15.201,14.977,1.062,1,1.061,2.68,4.18,32.2,present ,24.88,62.1,
13/07/2021,3:30:00,1.446,1.882,3.76,4.431,0.037,0.044,13.771,13.741,1.036,0.985,1.051,14.817,14.591,1.07,1.001,1.067,2.68,4.18,29.2,present ,24.85,58.5,
13/07/2021,4:00:00,1.49,1.795,3.829,4.297,0.038,0.042,13.404,13.375,1.042,0.989,1.053,14.456,14.229,1.071,1.006,1.064,2.68,4.18,27.7,present ,24.81,58.5,
13/07/2021,4:30:00,1.285,1.911,3.513,4.475,0.035,0.044,13.09,13.056,1.038,0.993,1.045,14.102,13.872,1.075,1.006,1.068,2.68,4.18,27.3,present ,24.74,58.5,
13/07/2021,5:00:00,1.244,1.834,3.45,4.358,0.034,0.043,12.906,12.859,1.035,0.991,1.044,13.796,13.563,1.078,1.011,1.065,2.68,4.18,27.6,present ,24.67,58.8,
13/07/2021,5:30:01,1.245,1.884,3.451,4.433,0.034,0.044,12.547,12.498,1.041,0.996,1.044,13.467,13.229,1.081,1.011,1.067,2.68,4.18,26.7,present ,24.67,58.2,
13/07/2021,6:00:01,1.198,1.815,3.379,4.328,0.033,0.043,12.26,12.205,1.043,1,1.042,13.154,12.914,1.083,1.016,1.065,2.68,4.1,16.5,not present ,0,0,
13/07/2021,6:30:01,1.343,1.793,3.602,4.293,0.036,0.042,12.092,12.03,1.051,1.003,1.047,12.888,12.645,1.087,1.02,1.064,2.68,4.04,15.4,not present ,0,0,
13/07/2021,7:00:01,1.362,1.898,3.632,4.455,0.036,0.044,12.168,12.094,1.051,1.003,1.048,12.762,12.515,1.092,1.022,1.068,2.68,3.99,15.7,not present ,0,0,
13/07/2021,7:30:01,1.462,1.838,3.785,4.362,0.037,0.043,12.259,12.171,1.049,0.997,1.052,12.716,12.466,1.09,1.022,1.065,2.68,3.92,15.8,not present ,0,0,
13/07/2021,8:00:01,1.67,1.796,4.104,4.299,0.041,0.042,12.394,12.288,1.056,0.997,1.059,12.738,12.483,1.091,1.025,1.064,2.68,3.9,16.2,not present ,0,0,
13/07/2021,8:30:01,1.938,1.897,4.517,4.454,0.045,0.044,12.665,12.539,1.06,0.991,1.069,12.866,12.605,1.091,1.021,1.068,2.68,3.86,16.79,not present ,0,0,
13/07/2021,9:00:01,2.264,1.802,5.018,4.308,0.05,0.043,12.965,12.811,1.065,0.985,1.081,13.055,12.788,1.091,1.024,1.064,2.68,3.82,17.4,not present ,0,0,
13/07/2021,9:30:00,3.068,1.95,6.253,4.535,0.062,0.045,13.468,13.259,1.078,0.969,1.112,13.353,13.077,1.091,1.019,1.07,2.68,3.79,18.2,not present ,0,0,
13/07/2021,10:00:00,4.476,1.942,8.418,4.523,0.084,0.045,14.158,13.857,1.1,0.942,1.168,13.79,13.505,1.088,1.017,1.069,2.68,3.77,18.9,not present ,0,0,
13/07/2021,10:30:01,6.755,1.916,11.922,4.484,0.119,0.044,15.511,14.89,1.148,0.908,1.264,14.413,14.101,1.089,1.018,1.068,2.68,3.75,21.3,not present ,0,0,
13/07/2021,11:00:00,9.129,1.967,15.572,4.562,0.155,0.045,17.519,16.723,1.144,0.833,1.373,15.749,15.398,1.08,1.009,1.07,2.68,3.74,27.3,not present ,0,0,
13/07/2021,11:30:00,11.402,2.122,19.065,4.8,0.19,0.048,18.425,17.667,1.167,0.786,1.485,16.902,16.559,1.07,0.994,1.076,2.68,3.73,26.5,not present ,0,0,
13/07/2021,12:00:00,12.321,2.058,20.478,4.702,0.204,0.047,19.434,18.688,1.156,0.754,1.533,17.991,17.657,1.061,0.988,1.074,2.68,3.72,26.5,not present ,0,0,
13/07/2021,12:30:01,12.74,2.227,21.122,4.961,0.211,0.049,20.338,19.539,1.154,0.741,1.556,18.925,18.581,1.058,0.979,1.08,2.68,3.7,26.7,not present ,0,0,
13/07/2021,13:00:01,13.081,2.158,21.647,4.856,0.216,0.048,21.294,20.48,1.147,0.728,1.574,19.913,19.563,1.051,0.974,1.077,2.68,3.68,27.4,not present ,0,0,
13/07/2021,13:30:00,13.26,2.118,21.922,4.793,0.219,0.047,22.157,21.335,1.139,0.719,1.584,20.854,20.503,1.04,0.966,1.076,2.68,3.65,27.9,not present ,0,0,
13/07/2021,14:00:00,,,,,,,,,,,,,,,,,,3.62,28.1,not present ,0,0, skipped: low power. 
13/07/2021,22:00:00,,,,,,,,,,,,,,,,,,3.66,42.9,present ,24.78,145.5, skipped: low power. 
13/07/2021,22:30:01,3.948,1.91,7.606,4.473,0.076,0.044,20.808,20.675,1.027,0.896,1.146,22.347,22.091,1.006,0.941,1.068,2.68,3.73,49.1,present ,24.64,145.5,
13/07/2021,23:00:01,3.326,1.876,6.651,4.422,0.066,0.044,20.094,19.983,1.023,0.912,1.122,21.591,21.339,1.011,0.946,1.067,2.68,3.78,49.2,present ,24.74,144.6,
13/07/2021,23:30:01,2.856,1.861,5.928,4.398,0.059,0.043,19.414,19.324,1.019,0.923,1.104,20.849,20.602,1.014,0.95,1.066,2.68,3.8,48.9,present ,25.05,142.8,
14/07/2021,0:00:01,2.625,1.89,5.573,4.443,0.055,0.044,18.674,18.609,1.016,0.927,1.095,20.116,19.875,1.023,0.958,1.067,2.68,3.83,48.8,present ,25.05,143.1,
14/07/2021,0:30:00,2.309,1.708,5.087,4.163,0.05,0.041,18.019,17.971,1.02,0.941,1.083,19.419,19.186,1.026,0.966,1.061,2.68,3.87,48.2,present ,24.98,143.39,
14/07/2021,1:00:00,2.236,1.859,4.975,4.395,0.049,0.043,17.599,17.561,1.026,0.949,1.08,18.822,18.592,1.034,0.968,1.066,2.68,3.93,48.4,present ,24.91,144,
14/07/2021,1:30:00,1.961,1.772,4.552,4.262,0.045,0.042,17.091,17.036,1.021,0.954,1.07,18.313,18.082,1.035,0.973,1.063,2.68,3.99,47,present ,24.84,144.3,
14/07/2021,2:00:00,1.861,1.837,4.399,4.362,0.043,0.043,16.721,16.654,1.024,0.96,1.066,17.809,17.575,1.041,0.976,1.065,2.68,4.08,45.9,present ,24.74,144.6,
14/07/2021,2:30:00,1.724,1.815,4.188,4.328,0.041,0.043,16.394,16.341,1.019,0.96,1.061,17.392,17.159,1.044,0.98,1.065,2.68,4.16,45.9,present ,24.67,139.8,
14/07/2021,3:00:00,1.766,1.823,4.253,4.341,0.042,0.043,15.947,15.9,1.028,0.967,1.063,16.998,16.765,1.05,0.985,1.065,2.68,4.18,34.2,present ,24.84,61.8,
14/07/2021,3:30:00,1.739,1.899,4.211,4.456,0.042,0.044,15.546,15.501,1.029,0.969,1.062,16.549,16.315,1.056,0.988,1.068,2.68,4.18,30.4,present ,24.78,59.1,
14/07/2021,4:00:00,1.732,1.843,4.2,4.37,0.042,0.043,15.1,15.054,1.031,0.971,1.061,16.136,15.901,1.059,0.992,1.066,2.68,4.18,29,present ,24.74,58.5,
14/07/2021,4:30:01,1.541,1.944,3.906,4.526,0.039,0.045,14.694,14.638,1.029,0.975,1.054,15.717,15.48,1.062,0.992,1.069,2.68,4.18,28,present ,24.67,58.5,
14/07/2021,5:00:01,1.448,1.848,3.763,4.379,0.037,0.043,14.324,14.266,1.033,0.982,1.051,15.309,15.068,1.065,0.998,1.066,2.68,4.18,27.6,present ,24.67,58.2,
14/07/2021,5:30:01,1.596,1.868,3.991,4.41,0.039,0.044,14.027,13.966,1.039,0.983,1.057,14.958,14.714,1.068,1,1.067,2.68,4.18,27.7,present ,24.64,58.8,
14/07/2021,6:00:00,1.436,1.86,3.746,4.396,0.037,0.043,13.743,13.674,1.038,0.987,1.051,14.63,14.385,1.074,1.007,1.066,2.68,4.1,17.79,not present ,0,0,
14/07/2021,6:30:00,1.572,1.856,3.954,4.391,0.039,0.043,13.554,13.48,1.045,0.99,1.056,14.349,14.1,1.076,1.008,1.066,2.68,4.05,16.5,not present ,0,0,
14/07/2021,7:00:01,1.708,1.811,4.163,4.322,0.041,0.043,13.454,13.366,1.048,0.987,1.061,14.139,13.888,1.079,1.013,1.064,2.68,4,16.5,not present ,0,0,
14/07/2021,7:30:00,1.91,1.794,4.474,4.295,0.044,0.042,13.455,13.351,1.052,0.985,1.068,14.009,13.754,1.08,1.014,1.064,2.68,3.93,16.4,not present ,0,0,
14/07/2021,8:00:01,2.156,1.843,4.851,4.371,0.048,0.043,13.552,13.427,1.058,0.982,1.077,13.97,13.712,1.082,1.014,1.066,2.68,3.9,16.6,not present ,0,0,
14/07/2021,8:30:01,2.697,1.875,5.684,4.42,0.056,0.044,13.868,13.705,1.067,0.972,1.098,14.059,13.795,1.082,1.014,1.067,2.68,3.87,17.7,not present ,0,0,
14/07/2021,9:00:01,3.501,1.962,6.92,4.553,0.069,0.045,14.394,14.175,1.079,0.955,1.129,14.31,14.038,1.084,1.012,1.07,2.68,3.83,18.79,not present ,0,0,
14/07/2021,9:30:01,4.35,1.904,8.224,4.464,0.082,0.044,14.921,14.645,1.092,0.939,1.163,14.679,14.397,1.082,1.012,1.068,2.68,3.79,19.7,not present ,0,0,
14/07/2021,10:00:01,5.937,1.951,10.664,4.537,0.106,0.045,15.555,15.191,1.114,0.907,1.228,15.127,14.832,1.078,1.007,1.07,2.68,3.77,20.9,not present ,0,0,
14/07/2021,10:30:00,8.009,1.97,13.85,4.566,0.138,0.045,16.652,16.043,1.148,0.87,1.32,15.721,15.407,1.076,1.004,1.07,2.68,3.76,22.5,not present ,0,0,
14/07/2021,11:00:00,10.043,2.105,16.976,4.773,0.169,0.047,18.181,17.465,1.151,0.813,1.417,16.785,16.445,1.075,0.998,1.075,2.68,3.74,25.9,not present ,0,0,
14/07/2021,11:30:00,12.228,2.005,20.336,4.621,0.203,0.046,19.365,18.557,1.161,0.76,1.528,17.839,17.497,1.064,0.992,1.072,2.68,3.73,27.1,not present ,0,0,
14/07/2021,12:00:00,13.815,2.105,22.775,4.774,0.227,0.047,20.655,19.75,1.157,0.716,1.615,18.972,18.626,1.054,0.979,1.075,2.68,3.72,29.2,not present ,0,0,
14/07/2021,12:30:00,14.183,2.113,23.341,4.786,0.233,0.047,21.626,20.693,1.154,0.705,1.636,20.03,19.682,1.048,0.974,1.076,2.68,3.7,30,not present ,0,0,
14/07/2021,13:00:00,14.026,2.143,23.099,4.832,0.23,0.048,22.719,21.791,1.133,0.696,1.627,21.12,20.766,1.039,0.964,1.077,2.68,3.68,30.8,not present ,0,0,
14/07/2021,13:30:00,13.965,2.171,23.006,4.876,0.23,0.048,23.68,22.773,1.129,0.694,1.624,22.191,21.838,1.032,0.957,1.078,2.68,3.65,31.4,not present ,0,0,
14/07/2021,14:00:00,,,,,,,,,,,,,,,,,,3.63,31.4,not present ,0,0, skipped: low power. 
14/07/2021,22:00:01,,,,,,,,,,,,,,,,,,3.69,47.6,present ,24.79,146.39, skipped: low power. 
14/07/2021,22:30:01,3.634,1.768,7.124,4.256,0.071,0.042,23.906,23.843,1.004,0.885,1.134,25.707,25.482,0.974,0.916,1.063,2.68,3.74,52.1,present ,24.65,146.1,
14/07/2021,23:00:00,3.182,1.798,6.43,4.302,0.064,0.043,23.161,23.111,0.998,0.894,1.116,24.849,24.625,0.982,0.921,1.064,2.68,3.78,52.7,present ,24.78,144.89,
14/07/2021,23:30:00,2.949,1.73,6.071,4.196,0.06,0.041,22.352,22.314,0.998,0.901,1.107,24.011,23.792,0.987,0.928,1.061,2.68,3.8,52,present ,25.05,143.1,
15/07/2021,0:00:00,2.549,1.834,5.456,4.357,0.054,0.043,21.548,21.526,1,0.915,1.092,23.2,22.981,0.994,0.932,1.065,2.68,3.83,51.7,present ,25.01,143.39,
15/07/2021,0:30:00,2.404,1.821,5.234,4.338,0.052,0.043,20.909,20.888,1.002,0.922,1.087,22.44,22.224,1.002,0.94,1.065,2.68,3.87,50.9,present ,24.91,144,
15/07/2021,1:00:00,2.338,1.869,5.132,4.41,0.051,0.044,20.421,20.399,1.005,0.927,1.084,21.796,21.582,1.009,0.945,1.067,2.68,3.94,51.2,present ,24.88,144.3,
15/07/2021,1:30:00,2.003,1.865,4.617,4.404,0.046,0.044,19.712,19.69,1.003,0.936,1.072,21.164,20.951,1.013,0.949,1.066,2.68,4,49.8,present ,24.84,144,
15/07/2021,2:00:00,2.004,1.874,4.618,4.418,0.046,0.044,19.105,19.081,1.011,0.943,1.072,20.494,20.277,1.018,0.954,1.067,2.68,4.09,48.6,present ,24.74,144.89,
15/07/2021,2:30:00,1.841,1.799,4.368,4.302,0.043,0.043,18.607,18.582,1.006,0.944,1.066,19.906,19.689,1.023,0.961,1.064,2.68,4.17,47.4,present ,24.72,133.2,
15/07/2021,3:00:00,1.787,1.844,4.284,4.372,0.042,0.043,18.175,18.151,1.013,0.952,1.064,19.392,19.173,1.031,0.966,1.066,2.68,4.18,35.5,present ,24.83,61.2,
15/07/2021,3:30:01,1.776,1.735,4.267,4.205,0.042,0.042,17.766,17.735,1.017,0.956,1.063,18.914,18.694,1.035,0.973,1.062,2.68,4.18,32.3,present ,24.78,58.8,
15/07/2021,4:00:01,1.743,1.893,4.216,4.447,0.042,0.044,17.351,17.316,1.014,0.954,1.062,18.451,18.228,1.039,0.973,1.067,2.68,4.18,31.1,present ,24.74,58.8,
15/07/2021,4:30:01,1.756,1.853,4.237,4.386,0.042,0.043,16.993,16.952,1.022,0.961,1.062,18.018,17.792,1.044,0.978,1.066,2.68,4.18,30.9,present ,24.71,58.5,
15/07/2021,5:00:01,1.688,1.836,4.133,4.36,0.041,0.043,16.564,16.517,1.022,0.963,1.06,17.607,17.376,1.045,0.98,1.065,2.68,4.18,30.2,present ,24.67,58.8,
15/07/2021,5:30:00,1.664,1.826,4.095,4.344,0.04,0.043,16.197,16.144,1.025,0.967,1.059,17.183,16.95,1.051,0.985,1.065,2.68,4.18,29.6,present ,24.64,58.5,
15/07/2021,6:00:00,1.61,1.892,4.012,4.447,0.04,0.044,15.858,15.803,1.03,0.974,1.057,16.813,16.577,1.055,0.988,1.067,2.68,4.12,21.2,not present ,0,0,
15/07/2021,6:30:01,1.978,1.798,4.578,4.302,0.045,0.043,15.682,15.606,1.039,0.97,1.071,16.505,16.267,1.06,0.995,1.064,2.68,4.06,18.9,not present ,0,0,
15/07/2021,7:00:00,2.535,1.851,5.435,4.383,0.054,0.043,15.544,15.444,1.044,0.956,1.092,16.272,16.031,1.063,0.996,1.066,2.68,4.02,18.79,not present ,0,0,
15/07/2021,7:30:00,3.024,1.847,6.186,4.377,0.061,0.043,15.493,15.364,1.058,0.953,1.11,16.096,15.852,1.066,0.999,1.066,2.68,3.94,18.5,not present ,0,0,
15/07/2021,8:00:00,3.684,1.906,7.201,4.468,0.072,0.044,15.601,15.443,1.072,0.944,1.136,16.038,15.788,1.067,0.998,1.068,2.68,3.91,18.9,not present ,0,0,
15/07/2021,8:30:01,4.072,1.932,7.798,4.507,0.077,0.045,15.916,15.709,1.077,0.935,1.151,16.105,15.849,1.067,0.997,1.069,2.68,3.88,19.79,not present ,0,0,
15/07/2021,9:00:01,5.219,1.95,9.56,4.536,0.095,0.045,16.312,16.045,1.093,0.913,1.198,16.31,16.046,1.067,0.996,1.07,2.68,3.84,20.7,not present ,0,0,
15/07/2021,9:30:01,6.416,1.929,11.4,4.504,0.114,0.045,16.7,16.366,1.114,0.892,1.249,16.562,16.289,1.068,0.998,1.069,2.68,3.8,21.3,not present ,0,0,
15/07/2021,10:00:00,7.975,1.978,13.797,4.579,0.137,0.045,17.365,16.929,1.135,0.861,1.319,16.968,16.681,1.065,0.993,1.071,2.68,3.78,22.3,not present ,0,0,
15/07/2021,10:30:00,8.779,2.068,15.033,4.717,0.15,0.047,18.39,17.788,1.151,0.848,1.356,17.53,17.226,1.067,0.993,1.074,2.68,3.76,24.4,not present ,0,0,
15/07/2021,11:00:00,10.73,2.035,18.033,4.666,0.18,0.046,19.393,18.764,1.149,0.792,1.451,18.441,18.123,1.056,0.984,1.073,2.68,3.75,26.7,not present ,0,0,
15/07/2021,11:30:00,12.215,2.053,20.316,4.693,0.203,0.046,20.592,19.885,1.151,0.753,1.528,19.328,19.015,1.053,0.98,1.073,2.68,3.73,28,not present ,0,0,
15/07/2021,12:00:01,12.929,2.01,21.413,4.628,0.214,0.046,22.105,21.335,1.139,0.726,1.566,20.534,20.226,1.043,0.972,1.072,2.68,3.73,29.7,not present ,0,0,
15/07/2021,12:30:00,13.379,2.07,22.105,4.72,0.221,0.047,23.241,22.448,1.133,0.712,1.591,21.727,21.414,1.035,0.963,1.074,2.68,3.71,30.6,not present ,0,0,
15/07/2021,13:00:00,13.33,2.131,22.03,4.813,0.22,0.048,24.292,23.51,1.129,0.71,1.588,22.858,22.541,1.025,0.952,1.076,2.68,3.68,31.4,not present ,0,0,
15/07/2021,13:30:01,13.517,2.034,22.318,4.664,0.223,0.046,25.28,24.522,1.114,0.697,1.598,23.951,23.632,1.017,0.947,1.073,2.68,3.65,32.2,not present ,0,0,
15/07/2021,14:00:01,,,,,,,,,,,,,,,,,,3.64,32.2,not present ,0,0, skipped: low power. 
15/07/2021,22:00:01,4.053,1.794,7.769,4.295,0.077,0.042,26.365,26.281,0.993,0.863,1.151,27.645,27.421,0.964,0.905,1.064,2.68,3.7,52,present ,24.74,145.2,
15/07/2021,22:30:01,3.599,1.795,7.071,4.297,0.07,0.042,25.862,25.783,0.987,0.871,1.133,27.004,26.773,0.968,0.909,1.064,2.68,3.75,55,present ,24.65,146.39,
15/07/2021,23:00:01,2.996,1.764,6.143,4.249,0.061,0.042,25.329,25.252,0.987,0.89,1.109,26.434,26.199,0.969,0.911,1.063,2.68,3.79,55,present ,24.92,144.6,
15/07/2021,23:30:01,2.798,1.851,5.839,4.384,0.058,0.043,24.491,24.437,0.98,0.89,1.102,25.745,25.511,0.975,0.913,1.066,2.68,3.8,54,present ,25.12,143.1,
16/07/2021,0:00:01,2.598,2.037,5.531,4.669,0.055,0.046,23.567,23.529,0.991,0.906,1.094,24.918,24.688,0.985,0.918,1.073,2.68,3.83,52,present ,25.02,143.7,
16/07/2021,0:30:01,2.379,1.87,5.195,4.413,0.051,0.044,22.854,22.812,0.994,0.915,1.086,24.122,23.892,0.99,0.927,1.067,2.68,3.88,51.7,present ,24.98,144,
16/07/2021,1:00:01,2.122,1.889,4.8,4.442,0.048,0.044,22.492,22.445,0.985,0.915,1.076,23.559,23.326,0.994,0.93,1.067,2.68,3.94,52,present ,24.88,144.6,
16/07/2021,1:30:01,2.01,1.843,4.627,4.371,0.046,0.043,21.957,21.917,0.989,0.922,1.072,22.973,22.745,1.001,0.938,1.066,2.68,4.01,50.9,present ,24.88,144.6,
16/07/2021,2:00:01,1.862,1.8,4.401,4.304,0.044,0.043,21.675,21.632,0.995,0.932,1.066,22.521,22.293,1.003,0.942,1.064,2.68,4.09,51.5,present ,24.81,144.89,
16/07/2021,2:30:00,1.849,1.766,4.38,4.253,0.043,0.042,21.42,21.377,0.995,0.933,1.066,22.172,21.944,1.007,0.946,1.063,2.68,4.18,48.6,present ,24.82,104.7,
16/07/2021,3:00:00,1.868,1.911,4.409,4.475,0.044,0.044,21.08,21.032,0.998,0.935,1.067,21.827,21.594,1.015,0.95,1.068,2.68,4.18,37.59,present ,24.9,60,
16/07/2021,3:30:00,1.802,1.847,4.308,4.378,0.043,0.043,20.818,20.757,0.997,0.937,1.064,21.507,21.27,1.019,0.955,1.066,2.68,4.18,35.3,present ,24.85,59.1,
16/07/2021,4:00:01,1.776,1.873,4.268,4.417,0.042,0.044,20.562,20.498,0.999,0.939,1.063,21.217,20.976,1.021,0.956,1.067,2.68,4.18,34.59,present ,24.82,58.8,
16/07/2021,4:30:01,1.798,1.796,4.301,4.298,0.043,0.042,20.289,20.226,1.002,0.942,1.064,20.932,20.691,1.021,0.959,1.064,2.68,4.18,34.5,present ,24.75,59.1,
16/07/2021,5:00:00,1.71,1.853,4.167,4.386,0.041,0.043,19.963,19.9,1.002,0.945,1.061,20.648,20.403,1.025,0.961,1.066,2.68,4.18,34.09,present ,24.71,58.8,
16/07/2021,5:30:00,1.607,1.869,4.007,4.411,0.04,0.044,19.512,19.447,1.007,0.952,1.057,20.287,20.039,1.029,0.964,1.067,2.68,4.18,33,present ,24.71,58.8,
16/07/2021,6:00:01,1.726,1.776,4.191,4.268,0.041,0.042,19.021,18.957,1.011,0.953,1.061,19.847,19.599,1.033,0.97,1.063,2.68,4.12,24.3,not present ,0,0,
16/07/2021,6:30:00,2.171,1.87,4.875,4.412,0.048,0.044,18.576,18.496,1.021,0.947,1.078,19.401,19.148,1.038,0.972,1.067,2.68,4.07,21.4,not present ,0,0,
16/07/2021,7:00:00,2.601,1.867,5.536,4.408,0.055,0.044,18.27,18.17,1.035,0.946,1.094,19.016,18.765,1.042,0.976,1.066,2.68,4.02,21,not present ,0,0,
16/07/2021,7:30:01,3.121,1.925,6.335,4.498,0.063,0.044,18.072,17.943,1.044,0.937,1.114,18.711,18.458,1.044,0.976,1.069,2.68,3.95,20.6,not present ,0,0,
16/07/2021,8:00:01,4.082,1.852,7.813,4.384,0.078,0.043,18.05,17.874,1.064,0.923,1.152,18.505,18.247,1.047,0.981,1.066,2.68,3.92,21.1,not present ,0,0,
16/07/2021,8:30:01,5.169,1.864,9.485,4.403,0.094,0.044,18.231,17.997,1.079,0.902,1.196,18.47,18.208,1.05,0.983,1.066,2.68,3.88,21.7,not present ,0,0,
16/07/2021,9:00:01,6.03,1.877,10.807,4.423,0.108,0.044,18.331,18.06,1.093,0.887,1.232,18.5,18.233,1.051,0.984,1.067,2.68,3.84,21.8,not present ,0,0,
16/07/2021,9:30:01,6.316,1.963,11.248,4.555,0.112,0.045,18.491,18.199,1.097,0.882,1.245,18.56,18.289,1.052,0.982,1.07,2.68,3.81,22.2,not present ,0,0,
16/07/2021,10:00:00,7.316,2.029,12.784,4.657,0.127,0.046,18.823,18.474,1.109,0.86,1.289,18.728,18.453,1.052,0.98,1.073,2.68,3.78,23,not present ,0,0,
16/07/2021,10:30:01,9.074,1.996,15.487,4.607,0.154,0.046,19.348,18.885,1.131,0.826,1.37,19.024,18.739,1.05,0.979,1.071,2.68,3.76,24.1,not present ,0,0,
16/07/2021,11:00:00,10.673,2.031,17.945,4.659,0.179,0.046,20.12,19.539,1.141,0.788,1.448,19.511,19.214,1.05,0.978,1.073,2.68,3.75,25.7,not present ,0,0,
16/07/2021,11:30:00,11.603,2.14,19.375,4.827,0.193,0.048,20.92,20.328,1.146,0.766,1.496,20.157,19.866,1.047,0.972,1.077,2.68,3.73,26.3,not present ,0,0,
16/07/2021,12:00:00,12.187,2.115,20.272,4.789,0.202,0.047,21.849,21.231,1.142,0.748,1.526,20.95,20.667,1.041,0.967,1.076,2.68,3.73,27,not present ,0,0,
