Date ,Time ,Uncorrected Out (cm/hr),Uncorrected In (cm/hr),Corrected Out (cm/hr),Corrected In (cm/hr),Sap Flow Out (kg/hr),Sap Flow In (kg/hr),Internal Battery Voltage (V),Internal Battery Temperature (°C),External Power Supply Present,External Power Supply Voltage (V),External Power Supply Current (mA),Diagnostic Message,,,,,,,,,,,
03/09/2020,21:30:01,-1.232,-2.25,-0.546,-2.938,-0.005,-0.029,4.1,16.9,not present ,0,0,,,,,,,,,,,,
03/09/2020,22:00:01,-1.321,-2.302,-0.756,-3.06,-0.007,-0.03,4.09,16.9,not present ,0,0,,,,,,,,,,,,
03/09/2020,22:30:00,-1.228,-2.273,-0.536,-2.994,-0.005,-0.029,4.08,16.79,not present ,0,0,,,,,,,,,,,,
03/09/2020,23:00:00,-1.123,-2.278,-0.29,-3.005,-0.002,-0.03,4.07,16.6,not present ,0,0,,,,,,,,,,,,
03/09/2020,23:30:00,-1.378,-2.265,-0.89,-2.973,-0.008,-0.029,4.06,16.29,not present ,0,0,,,,,,,,,,,,
04/09/2020,0:00:00,-1.182,-2.227,-0.429,-2.885,-0.004,-0.028,4.06,16.29,not present ,0,0,,,,,,,,,,,,
04/09/2020,0:30:00,-1.189,-2.265,-0.446,-2.974,-0.004,-0.029,4.05,15.9,not present ,0,0,,,,,,,,,,,,
04/09/2020,1:00:00,-1.439,-2.157,-1.033,-2.72,-0.01,-0.027,4.05,15.6,not present ,0,0,,,,,,,,,,,,
04/09/2020,1:30:01,-1.541,-2.263,-1.272,-2.97,-0.012,-0.029,4.04,16,not present ,0,0,,,,,,,,,,,,
04/09/2020,2:00:01,-1.346,-2.297,-0.813,-3.05,-0.008,-0.03,4.03,15.8,not present ,0,0,,,,,,,,,,,,
04/09/2020,2:30:01,-1.607,-2.33,-1.427,-3.126,-0.014,-0.031,4.01,14.9,not present ,0,0,,,,,,,,,,,,
04/09/2020,3:00:01,-1.515,-2.186,-1.211,-2.787,-0.012,-0.027,3.99,14.1,not present ,0,0,,,,,,,,,,,,
04/09/2020,3:30:01,-1.327,-2.342,-0.769,-3.154,-0.007,-0.031,3.98,13.6,not present ,0,0,,,,,,,,,,,,
04/09/2020,4:00:01,-1.477,-2.245,-1.123,-2.928,-0.011,-0.029,3.96,13.8,not present ,0,0,,,,,,,,,,,,
04/09/2020,4:30:00,-1.44,-2.356,-1.035,-3.188,-0.01,-0.031,3.95,14.4,not present ,0,0,,,,,,,,,,,,
04/09/2020,5:00:01,-1.273,-2.163,-0.642,-2.734,-0.006,-0.027,3.94,13.3,not present ,0,0,,,,,,,,,,,,
04/09/2020,5:30:01,-1.359,-2.238,-0.844,-2.911,-0.008,-0.029,3.94,13.1,not present ,0,0,,,,,,,,,,,,
04/09/2020,6:00:01,-1.704,-2.316,-1.656,-3.093,-0.016,-0.03,3.93,12.5,not present ,0,0,,,,,,,,,,,,
04/09/2020,6:30:00,-1.35,-2.343,-0.822,-3.157,-0.008,-0.031,3.93,12,not present ,0,0,,,,,,,,,,,,
04/09/2020,7:00:00,-1.512,-2.353,-1.204,-3.181,-0.012,-0.031,3.92,12.5,not present ,0,0,,,,,,,,,,,,
04/09/2020,7:30:00,-1.517,-2.253,-1.215,-2.946,-0.012,-0.029,3.92,13,present ,0,0,,,,,,,,,,,,
04/09/2020,8:00:00,-1.429,-2.2,-1.009,-2.822,-0.01,-0.028,3.92,13.8,present ,0,0,,,,,,,,,,,,
04/09/2020,8:30:01,-1.135,-2.214,-0.319,-2.855,-0.003,-0.028,3.92,14.6,present ,0,0,,,,,,,,,,,,
04/09/2020,9:00:01,-1.3,-2.202,-0.705,-2.826,-0.007,-0.028,3.92,17.29,present ,0,0,,,,,,,,,,,,
04/09/2020,9:30:00,-1.294,-2.162,-0.691,-2.732,-0.006,-0.027,3.92,18,present ,0,0,,,,,,,,,,,,
04/09/2020,10:00:00,-1.397,-2.184,-0.934,-2.783,-0.009,-0.027,3.96,26.6,present ,21.96,120.3,,,,,,,,,,,,
04/09/2020,10:30:00,-1.86,-2.228,-2.022,-2.887,-0.02,-0.028,4.02,38.59,present ,20.49,130.8,,,,,,,,,,,,
04/09/2020,11:00:00,-1.08,-2.094,-0.19,-2.572,-0.001,-0.025,4.13,42.7,present ,20.86,129.3,,,,,,,,,,,,
04/09/2020,11:30:01,-1.123,-2.061,-0.289,-2.495,-0.002,-0.024,4.19,36.3,present ,20.96,42,,,,,,,,,,,,
04/09/2020,12:00:00,-0.947,-2.086,0.123,-2.553,0.001,-0.025,4.19,31.8,present ,21.45,32.09,,,,,,,,,,,,
04/09/2020,12:30:00,-0.396,-2.116,1.417,-2.624,0.014,-0.026,4.19,30.2,present ,21.27,31.8,,,,,,,,,,,,
04/09/2020,13:00:00,-1.155,-2.049,-0.366,-2.467,-0.003,-0.024,4.19,31,present ,21.45,31.2,,,,,,,,,,,,
04/09/2020,13:30:00,-0.854,-2.144,0.341,-2.69,0.003,-0.026,4.19,31.8,present ,21.27,31.5,,,,,,,,,,,,
04/09/2020,14:00:00,-1.106,-2.061,-0.249,-2.495,-0.002,-0.024,4.19,32.8,present ,21.2,31.8,,,,,,,,,,,,
04/09/2020,14:30:01,-1.541,-2.01,-1.271,-2.375,-0.012,-0.023,4.19,33.2,present ,21.17,31.8,,,,,,,,,,,,
04/09/2020,15:00:01,-0.85,-2.026,0.351,-2.411,0.003,-0.024,4.19,33,present ,20.92,31.8,,,,,,,,,,,,
04/09/2020,15:30:01,-0.924,-2.055,0.176,-2.481,0.001,-0.024,4.18,34,present ,0,0,,,,,,,,,,,,
04/09/2020,16:00:00,-1.005,-1.874,-0.013,-2.054,0,-0.02,4.18,35.2,present ,0,0,,,,,,,,,,,,
04/09/2020,16:30:01,-1.154,-2.047,-0.363,-2.462,-0.003,-0.024,4.18,34.09,present ,0,0,,,,,,,,,,,,
04/09/2020,17:00:01,-0.848,-2.015,0.355,-2.386,0.003,-0.023,4.18,34.09,present ,0,0,,,,,,,,,,,,
04/09/2020,17:30:01,-1.024,-1.929,-0.058,-2.184,0,-0.021,4.18,32.7,present ,0,0,,,,,,,,,,,,
04/09/2020,18:00:01,-0.731,-2.128,0.631,-2.652,0.006,-0.026,4.17,31.1,present ,0,0,,,,,,,,,,,,
04/09/2020,18:30:01,-0.626,-2.133,0.877,-2.664,0.008,-0.026,4.16,28.6,present ,0,0,,,,,,,,,,,,
04/09/2020,19:00:01,-0.738,-2.127,0.614,-2.65,0.006,-0.026,4.15,25.4,present ,0,0,,,,,,,,,,,,
04/09/2020,19:30:01,-0.977,-2.168,0.052,-2.747,0,-0.027,4.14,24.1,present ,0,0,,,,,,,,,,,,
04/09/2020,20:00:00,-1.097,-2.085,-0.229,-2.552,-0.002,-0.025,4.13,22.1,not present ,0,0,,,,,,,,,,,,
04/09/2020,20:30:01,-1.185,-2.12,-0.436,-2.633,-0.004,-0.026,4.12,20.7,not present ,0,0,,,,,,,,,,,,
04/09/2020,21:00:00,-1.149,-2.126,-0.351,-2.648,-0.003,-0.026,4.11,19,not present ,0,0,,,,,,,,,,,,
04/09/2020,21:30:01,-0.932,-2.153,0.158,-2.71,0.001,-0.027,4.1,17.6,not present ,0,0,,,,,,,,,,,,
04/09/2020,22:00:00,-1.233,-2.283,-0.547,-3.016,-0.005,-0.03,4.09,16.9,not present ,0,0,,,,,,,,,,,,
04/09/2020,22:30:00,-1.088,-2.133,-0.209,-2.664,-0.002,-0.026,4.08,16.6,not present ,0,0,,,,,,,,,,,,
04/09/2020,23:00:00,-1.099,-2.21,-0.234,-2.846,-0.002,-0.028,4.07,16.29,not present ,0,0,,,,,,,,,,,,
04/09/2020,23:30:00,-1.132,-2.237,-0.312,-2.909,-0.003,-0.029,4.06,16.29,not present ,0,0,,,,,,,,,,,,
05/09/2020,0:00:00,-1.432,-2.29,-1.016,-3.033,-0.01,-0.03,4.06,15.2,not present ,0,0,,,,,,,,,,,,
05/09/2020,0:30:00,-1.538,-2.316,-1.266,-3.093,-0.012,-0.03,4.05,14.6,not present ,0,0,,,,,,,,,,,,
05/09/2020,1:00:00,-1.429,-2.207,-1.009,-2.838,-0.01,-0.028,4.05,15.1,not present ,0,0,,,,,,,,,,,,
05/09/2020,1:30:00,-1.515,-2.272,-1.21,-2.991,-0.012,-0.029,4.04,15.6,not present ,0,0,,,,,,,,,,,,
05/09/2020,2:00:01,-1.293,-2.213,-0.69,-2.853,-0.006,-0.028,4.02,17.29,not present ,0,0,,,,,,,,,,,,
05/09/2020,2:30:00,-1.354,-2.239,-0.832,-2.913,-0.008,-0.029,4,17.4,not present ,0,0,,,,,,,,,,,,
05/09/2020,3:00:00,-1.379,-2.217,-0.893,-2.861,-0.008,-0.028,3.99,17.1,not present ,0,0,,,,,,,,,,,,
05/09/2020,3:30:00,-1.499,-2.192,-1.174,-2.801,-0.011,-0.028,3.97,15.7,not present ,0,0,,,,,,,,,,,,
05/09/2020,4:00:01,-1.628,-2.251,-1.477,-2.94,-0.014,-0.029,3.96,15.4,not present ,0,0,,,,,,,,,,,,
05/09/2020,4:30:01,-1.577,-2.179,-1.357,-2.772,-0.013,-0.027,3.95,15.5,not present ,0,0,,,,,,,,,,,,
05/09/2020,5:00:01,-1.347,-2.337,-0.816,-3.144,-0.008,-0.031,3.94,14.8,not present ,0,0,,,,,,,,,,,,
05/09/2020,5:30:01,-1.989,-2.217,-2.325,-2.861,-0.023,-0.028,3.94,14,not present ,0,0,,,,,,,,,,,,
05/09/2020,6:00:01,-1.455,-2.204,-1.07,-2.831,-0.01,-0.028,3.93,14.9,not present ,0,0,,,,,,,,,,,,
05/09/2020,6:30:01,-1.646,-2.279,-1.52,-3.006,-0.015,-0.03,3.93,14.8,not present ,0,0,,,,,,,,,,,,
05/09/2020,7:00:00,-1.488,-2.259,-1.148,-2.959,-0.011,-0.029,3.92,13.5,not present ,0,0,,,,,,,,,,,,
05/09/2020,7:30:00,-1.576,-2.269,-1.355,-2.983,-0.013,-0.029,3.92,12.8,present ,0,0,,,,,,,,,,,,
05/09/2020,8:00:01,-1.442,-2.262,-1.039,-2.966,-0.01,-0.029,3.92,13.4,present ,0,0,,,,,,,,,,,,
05/09/2020,8:30:01,-1.453,-2.183,-1.065,-2.781,-0.01,-0.027,3.91,13.3,present ,0,0,,,,,,,,,,,,
05/09/2020,9:00:00,-1.355,-2.18,-0.834,-2.775,-0.008,-0.027,3.91,14.3,present ,0,0,,,,,,,,,,,,
05/09/2020,9:30:01,-1.369,-2.188,-0.868,-2.793,-0.008,-0.027,3.91,16.79,present ,0,0,,,,,,,,,,,,
05/09/2020,10:00:01,-1.545,-2.318,-1.282,-3.098,-0.012,-0.03,3.96,29,present ,21.99,119.7,,,,,,,,,,,,
05/09/2020,10:30:00,-1.624,-2.185,-1.468,-2.787,-0.014,-0.027,4.02,40.3,present ,20.96,127.8,,,,,,,,,,,,
05/09/2020,11:00:00,-1.802,-2.478,-1.886,-3.474,-0.018,-0.034,4.13,44,present ,20.93,128.7,,,,,,,,,,,,
05/09/2020,11:30:00,-0.82,-2.025,0.421,-2.41,0.004,-0.024,4.19,37.4,present ,21.17,41.4,,,,,,,,,,,,
05/09/2020,12:00:01,-1.268,-2.102,-0.63,-2.591,-0.006,-0.025,4.19,35.3,present ,21.1,33,,,,,,,,,,,,
05/09/2020,12:30:00,-1.159,-2.074,-0.374,-2.525,-0.003,-0.025,4.19,32.9,present ,21.09,31.5,,,,,,,,,,,,
05/09/2020,13:00:00,-1.581,-2.168,-1.366,-2.747,-0.013,-0.027,4.19,33.3,present ,20.92,32.4,,,,,,,,,,,,
05/09/2020,13:30:01,-1.387,-2.069,-0.91,-2.512,-0.009,-0.025,4.19,34.3,present ,21.14,32.4,,,,,,,,,,,,
05/09/2020,14:00:00,-1.364,-2.126,-0.856,-2.647,-0.008,-0.026,4.19,34.59,present ,21.1,32.09,,,,,,,,,,,,
05/09/2020,14:30:00,-1.861,-2,-2.025,-2.352,-0.02,-0.023,4.19,35.8,present ,21.21,33.3,,,,,,,,,,,,
05/09/2020,15:00:00,-1.395,-2.09,-0.928,-2.562,-0.009,-0.025,4.19,35.7,present ,20.64,32.09,,,,,,,,,,,,
05/09/2020,15:30:00,-1.309,-1.902,-0.727,-2.12,-0.007,-0.021,4.19,34.7,present ,19.76,32.7,,,,,,,,,,,,
05/09/2020,16:00:00,-1.128,-2.104,-0.302,-2.597,-0.003,-0.025,4.19,34.9,present ,19.51,33.3,,,,,,,,,,,,
05/09/2020,16:30:00,-1.036,-2.034,-0.086,-2.431,0,-0.024,4.18,34.59,present ,0,0,,,,,,,,,,,,
05/09/2020,17:00:01,-1.561,-1.951,-1.319,-2.236,-0.013,-0.022,4.18,34.4,present ,0,0,,,,,,,,,,,,
05/09/2020,17:30:01,-1.056,-1.943,-0.133,-2.216,-0.001,-0.022,4.18,32.3,present ,0,0,,,,,,,,,,,,
05/09/2020,18:00:01,-1.008,-2.048,-0.018,-2.463,0,-0.024,4.18,31.5,present ,0,0,,,,,,,,,,,,
05/09/2020,18:30:00,-0.915,-2.047,0.199,-2.461,0.001,-0.024,4.17,29.4,present ,0,0,,,,,,,,,,,,
05/09/2020,19:00:01,-0.911,-2.108,0.208,-2.604,0.002,-0.026,4.16,26.2,present ,0,0,,,,,,,,,,,,
05/09/2020,19:30:01,-1.334,-2.144,-0.787,-2.689,-0.007,-0.026,4.14,24.3,present ,0,0,,,,,,,,,,,,
05/09/2020,20:00:01,-1.213,-2.123,-0.502,-2.64,-0.005,-0.026,4.13,22.8,not present ,0,0,,,,,,,,,,,,
05/09/2020,20:30:00,-0.887,-2.175,0.263,-2.763,0.002,-0.027,4.12,21.1,not present ,0,0,,,,,,,,,,,,
05/09/2020,21:00:00,-1.397,-2.063,-0.934,-2.499,-0.009,-0.024,4.11,21.1,not present ,0,0,,,,,,,,,,,,
05/09/2020,21:30:00,-1.208,-2.143,-0.49,-2.687,-0.004,-0.026,4.1,20.6,not present ,0,0,,,,,,,,,,,,
05/09/2020,22:00:01,-1.43,-2.186,-1.012,-2.788,-0.01,-0.027,4.09,19.79,not present ,0,0,,,,,,,,,,,,
05/09/2020,22:30:01,-1.86,-2.093,-2.023,-2.57,-0.02,-0.025,4.08,18.79,not present ,0,0,,,,,,,,,,,,
05/09/2020,23:00:00,-1.564,-2.236,-1.327,-2.905,-0.013,-0.029,4.07,18.29,not present ,0,0,,,,,,,,,,,,
05/09/2020,23:30:00,-1.337,-2.157,-0.794,-2.719,-0.007,-0.027,4.06,16.6,not present ,0,0,,,,,,,,,,,,
06/09/2020,0:00:00,-1.537,-2.178,-1.264,-2.771,-0.012,-0.027,4.06,15.9,not present ,0,0,,,,,,,,,,,,
06/09/2020,0:30:01,-1.715,-2.263,-1.681,-2.969,-0.016,-0.029,4.05,15.3,not present ,0,0,,,,,,,,,,,,
06/09/2020,1:00:01,-1.403,-2.263,-0.948,-2.97,-0.009,-0.029,4.05,15,not present ,0,0,,,,,,,,,,,,
06/09/2020,1:30:01,-1.427,-2.177,-1.005,-2.767,-0.01,-0.027,4.04,14.8,not present ,0,0,,,,,,,,,,,,
06/09/2020,2:00:01,-1.601,-2.22,-1.413,-2.869,-0.014,-0.028,4.03,14.2,not present ,0,0,,,,,,,,,,,,
06/09/2020,2:30:00,-1.547,-2.193,-1.287,-2.805,-0.012,-0.028,4.01,13.7,not present ,0,0,,,,,,,,,,,,
06/09/2020,3:00:00,-1.693,-2.29,-1.63,-3.032,-0.016,-0.03,3.99,13.4,not present ,0,0,,,,,,,,,,,,
06/09/2020,3:30:01,-1.459,-2.282,-1.078,-3.015,-0.01,-0.03,3.97,13,not present ,0,0,,,,,,,,,,,,
06/09/2020,4:00:00,-1.659,-2.207,-1.549,-2.837,-0.015,-0.028,3.96,12.9,not present ,0,0,,,,,,,,,,,,
06/09/2020,4:30:00,-1.948,-2.245,-2.228,-2.928,-0.022,-0.029,3.95,12.5,not present ,0,0,,,,,,,,,,,,
06/09/2020,5:00:00,-1.775,-2.311,-1.823,-3.083,-0.018,-0.03,3.94,12,not present ,0,0,,,,,,,,,,,,
06/09/2020,5:30:00,-1.646,-2.286,-1.519,-3.022,-0.015,-0.03,3.94,11.4,not present ,0,0,,,,,,,,,,,,
06/09/2020,6:00:01,-1.631,-2.27,-1.483,-2.987,-0.014,-0.029,3.93,11.3,not present ,0,0,,,,,,,,,,,,
06/09/2020,6:30:01,-1.694,-2.409,-1.632,-3.312,-0.016,-0.033,3.92,11.2,not present ,0,0,,,,,,,,,,,,
06/09/2020,7:00:01,-1.678,-2.349,-1.595,-3.172,-0.015,-0.031,3.92,11.1,not present ,0,0,,,,,,,,,,,,
06/09/2020,7:30:01,-1.715,-2.292,-1.681,-3.038,-0.016,-0.03,3.92,11,present ,0,0,,,,,,,,,,,,
06/09/2020,8:00:01,-1.614,-2.288,-1.443,-3.029,-0.014,-0.03,3.91,10.7,present ,0,0,,,,,,,,,,,,
06/09/2020,8:30:00,-1.777,-2.358,-1.826,-3.192,-0.018,-0.031,3.91,10.8,present ,0,0,,,,,,,,,,,,
06/09/2020,9:00:01,-1.657,-2.265,-1.545,-2.975,-0.015,-0.029,3.91,12.3,present ,0,0,,,,,,,,,,,,
06/09/2020,9:30:00,-1.637,-2.297,-1.499,-3.048,-0.014,-0.03,3.91,13.1,present ,0,0,,,,,,,,,,,,
06/09/2020,10:00:00,-1.651,-2.237,-1.531,-2.908,-0.015,-0.029,3.95,20.1,present ,8.95,120,,,,,,,,,,,,
06/09/2020,10:30:01,-1.781,-2.336,-1.836,-3.142,-0.018,-0.031,4.04,31.8,present ,22.27,118.2,,,,,,,,,,,,
06/09/2020,11:00:01,-1.779,-2.231,-1.833,-2.894,-0.018,-0.028,4.15,34.2,present ,21.41,122.7,,,,,,,,,,,,
06/09/2020,11:30:01,-1.775,-2.248,-1.823,-2.933,-0.018,-0.029,4.18,26.4,present ,21.64,38.09,,,,,,,,,,,,
06/09/2020,12:00:00,-1.713,-2.087,-1.677,-2.555,-0.016,-0.025,4.18,24.4,present ,21.8,31.5,,,,,,,,,,,,
06/09/2020,12:30:00,-1.711,-2.023,-1.671,-2.405,-0.016,-0.024,4.18,23.4,present ,21.76,30.3,,,,,,,,,,,,
06/09/2020,13:00:00,-1.951,-2.201,-2.235,-2.823,-0.022,-0.028,4.18,23.7,present ,21.76,30.6,,,,,,,,,,,,
06/09/2020,13:30:00,-2.172,-2.093,-2.756,-2.571,-0.027,-0.025,4.18,24.1,present ,21.9,30,,,,,,,,,,,,
06/09/2020,14:00:00,-1.985,-2.207,-2.317,-2.837,-0.023,-0.028,4.18,24.6,present ,21.58,30.3,,,,,,,,,,,,
06/09/2020,14:30:00,-1.999,-2.183,-2.348,-2.782,-0.023,-0.027,4.18,23.8,present ,21.43,29.7,,,,,,,,,,,,
06/09/2020,15:00:01,-1.923,-2.162,-2.171,-2.733,-0.021,-0.027,4.18,21.3,present ,20.52,30.3,,,,,,,,,,,,
06/09/2020,15:30:00,-1.98,-2.104,-2.305,-2.596,-0.023,-0.025,4.18,19.79,present ,20.66,30,,,,,,,,,,,,
06/09/2020,16:00:00,-1.856,-2.228,-2.012,-2.886,-0.02,-0.028,4.17,17.7,present ,0,0,,,,,,,,,,,,
06/09/2020,16:30:01,-1.79,-2.161,-1.858,-2.73,-0.018,-0.027,4.17,17.29,present ,0,0,,,,,,,,,,,,
06/09/2020,17:00:01,-1.895,-2.276,-2.105,-2.999,-0.021,-0.029,4.16,15.4,present ,0,0,,,,,,,,,,,,
06/09/2020,17:30:00,-1.77,-2.281,-1.81,-3.011,-0.018,-0.03,4.16,15.3,present ,0,0,,,,,,,,,,,,
06/09/2020,18:00:00,-1.719,-2.276,-1.692,-3,-0.016,-0.03,4.15,13.9,present ,0,0,,,,,,,,,,,,
06/09/2020,18:30:00,-1.758,-2.26,-1.782,-2.963,-0.017,-0.029,4.14,13,present ,0,0,,,,,,,,,,,,
06/09/2020,19:00:01,-1.925,-2.351,-2.175,-3.177,-0.021,-0.031,4.13,11.5,present ,0,0,,,,,,,,,,,,
06/09/2020,19:30:01,-1.8,-2.206,-1.88,-2.836,-0.018,-0.028,4.12,10.6,not present ,0,0,,,,,,,,,,,,
06/09/2020,20:00:01,-1.777,-2.269,-1.827,-2.984,-0.018,-0.029,4.11,10.1,not present ,0,0,,,,,,,,,,,,
06/09/2020,20:30:01,-1.728,-2.212,-1.711,-2.85,-0.017,-0.028,4.1,9.2,not present ,0,0,,,,,,,,,,,,
06/09/2020,21:00:01,-1.832,-2.248,-1.955,-2.933,-0.019,-0.029,4.08,8.5,not present ,0,0,,,,,,,,,,,,
06/09/2020,21:30:01,-1.775,-2.433,-1.822,-3.368,-0.018,-0.033,4.08,7.6,not present ,0,0,,,,,,,,,,,,
06/09/2020,22:00:01,-1.857,-2.344,-2.015,-3.161,-0.02,-0.031,4.06,7.1,not present ,0,0,,,,,,,,,,,,
06/09/2020,22:30:00,-1.805,-2.325,-1.893,-3.115,-0.018,-0.031,4.06,6.3,not present ,0,0,,,,,,,,,,,,
06/09/2020,23:00:00,-1.862,-2.264,-2.028,-2.973,-0.02,-0.029,4.05,5.9,not present ,0,0,,,,,,,,,,,,
06/09/2020,23:30:01,-1.776,-2.272,-1.824,-2.99,-0.018,-0.029,4.04,5.6,not present ,0,0,,,,,,,,,,,,
07/09/2020,0:00:00,-1.975,-2.358,-2.292,-3.194,-0.022,-0.031,4.04,5.5,not present ,0,0,,,,,,,,,,,,
07/09/2020,0:30:01,-1.831,-2.275,-1.954,-2.998,-0.019,-0.029,4.03,5.1,not present ,0,0,,,,,,,,,,,,
07/09/2020,1:00:00,-1.729,-2.334,-1.715,-3.136,-0.017,-0.031,4.02,4.8,not present ,0,0,,,,,,,,,,,,
07/09/2020,1:30:00,-1.929,-2.379,-2.184,-3.243,-0.021,-0.032,4,4.19,not present ,0,0,,,,,,,,,,,,
07/09/2020,2:00:00,-1.597,-2.343,-1.404,-3.156,-0.014,-0.031,3.98,3.2,not present ,0,0,,,,,,,,,,,,
07/09/2020,2:30:00,-1.817,-2.41,-1.921,-3.315,-0.019,-0.033,3.96,2.2,not present ,0,0,,,,,,,,,,,,
07/09/2020,3:00:01,-1.816,-2.242,-1.918,-2.92,-0.019,-0.029,3.95,2.4,not present ,0,0,,,,,,,,,,,,
07/09/2020,3:30:01,-1.902,-2.293,-2.122,-3.039,-0.021,-0.03,3.94,2.4,not present ,0,0,,,,,,,,,,,,
07/09/2020,4:00:01,-1.949,-2.277,-2.232,-3.003,-0.022,-0.03,3.93,2.6,not present ,0,0,,,,,,,,,,,,
07/09/2020,4:30:00,-1.982,-2.285,-2.31,-3.02,-0.023,-0.03,3.92,2.3,not present ,0,0,,,,,,,,,,,,
07/09/2020,5:00:00,-2.099,-2.42,-2.584,-3.339,-0.025,-0.033,3.92,1.9,not present ,0,0,,,,,,,,,,,,
07/09/2020,5:30:01,-2.016,-2.3,-2.389,-3.057,-0.023,-0.03,3.91,1.8,not present ,0,0,,,,,,,,,,,,
07/09/2020,6:00:01,-2.081,-2.183,-2.542,-2.781,-0.025,-0.027,3.9,1.7,not present ,0,0,,,,,,,,,,,,
07/09/2020,6:30:00,-2.154,-2.498,-2.713,-3.521,-0.027,-0.035,3.9,1.7,not present ,0,0,,,,,,,,,,,,
07/09/2020,7:00:00,-2.096,-2.224,-2.576,-2.879,-0.025,-0.028,3.9,1.6,not present ,0,0,,,,,,,,,,,,
07/09/2020,7:30:00,-2.232,-2.399,-2.896,-3.288,-0.028,-0.032,3.89,1.7,not present ,0,0,,,,,,,,,,,,
07/09/2020,8:00:01,-2.206,-2.432,-2.834,-3.367,-0.028,-0.033,3.89,1.8,not present ,0,0,,,,,,,,,,,,
07/09/2020,8:30:01,-2.094,-2.324,-2.572,-3.114,-0.025,-0.031,3.88,1.7,not present ,0,0,,,,,,,,,,,,
07/09/2020,9:00:00,-2.109,-2.384,-2.607,-3.254,-0.026,-0.032,3.88,1.9,not present ,0,0,,,,,,,,,,,,
07/09/2020,9:30:01,-2.145,-2.401,-2.691,-3.294,-0.026,-0.032,3.87,1.9,present ,0,0,,,,,,,,,,,,
07/09/2020,10:00:01,-2.187,-2.334,-2.792,-3.136,-0.027,-0.031,3.87,2.2,present ,0,0,,,,,,,,,,,,
07/09/2020,10:30:00,-2.262,-2.297,-2.966,-3.049,-0.029,-0.03,3.86,2.4,present ,0,0,,,,,,,,,,,,
07/09/2020,11:00:01,-2.109,-2.382,-2.607,-3.249,-0.026,-0.032,3.86,2.6,present ,0,0,,,,,,,,,,,,
07/09/2020,11:30:01,-2.279,-2.376,-3.007,-3.234,-0.03,-0.032,3.85,2.5,present ,0,0,,,,,,,,,,,,
07/09/2020,12:00:01,-2.134,-2.22,-2.667,-2.869,-0.026,-0.028,3.86,3.8,present ,0,0,,,,,,,,,,,,
07/09/2020,12:30:00,-2.138,-2.369,-2.676,-3.218,-0.026,-0.032,3.9,7.9,present ,8.14,108.6,,,,,,,,,,,,
07/09/2020,13:00:00,-2.147,-2.359,-2.696,-3.196,-0.026,-0.031,3.99,21.9,present ,23.08,113.4,,,,,,,,,,,,
07/09/2020,13:30:01,-2.243,-2.269,-2.922,-2.984,-0.029,-0.029,4.04,14,present ,7.36,83.7,,,,,,,,,,,,
07/09/2020,14:00:01,-2.103,-2.352,-2.594,-3.179,-0.025,-0.031,4.16,22.9,present ,22.54,112.2,,,,,,,,,,,,
07/09/2020,14:30:01,-2.106,-2.281,-2.6,-3.011,-0.026,-0.03,4.17,13.4,present ,8.45,110.1,,,,,,,,,,,,
07/09/2020,15:00:00,-2.193,-2.242,-2.804,-2.919,-0.028,-0.029,4.18,12,present ,22.55,32.09,,,,,,,,,,,,
07/09/2020,15:30:01,-2.246,-2.324,-2.929,-3.113,-0.029,-0.031,4.18,14.5,present ,22.19,31.5,,,,,,,,,,,,
07/09/2020,16:00:00,-2.188,-2.36,-2.792,-3.197,-0.027,-0.031,4.18,13,present ,21.37,30.6,,,,,,,,,,,,
07/09/2020,16:30:00,-2.086,-2.288,-2.553,-3.027,-0.025,-0.03,4.18,11.7,present ,21.39,29.1,,,,,,,,,,,,
07/09/2020,17:00:00,-1.947,-2.237,-2.227,-2.909,-0.022,-0.029,4.18,14.1,present ,21.4,30.3,,,,,,,,,,,,
07/09/2020,17:30:00,-1.963,-2.215,-2.265,-2.857,-0.022,-0.028,4.18,14,present ,21.22,29.7,,,,,,,,,,,,
07/09/2020,18:00:00,-1.706,-2.256,-1.661,-2.953,-0.016,-0.029,4.17,12.3,present ,0,0,,,,,,,,,,,,
07/09/2020,18:30:00,-1.884,-2.323,-2.078,-3.111,-0.02,-0.031,4.16,9.2,present ,0,0,,,,,,,,,,,,
07/09/2020,19:00:01,-2.129,-2.404,-2.654,-3.301,-0.026,-0.033,4.14,6.7,present ,0,0,,,,,,,,,,,,
07/09/2020,19:30:01,-1.69,-2.369,-1.623,-3.218,-0.016,-0.032,4.13,4.8,not present ,0,0,,,,,,,,,,,,
07/09/2020,20:00:00,-1.574,-2.337,-1.35,-3.144,-0.013,-0.031,4.12,3.5,not present ,0,0,,,,,,,,,,,,
07/09/2020,20:30:00,-2.059,-2.403,-2.489,-3.299,-0.024,-0.032,4.11,2.6,not present ,0,0,,,,,,,,,,,,
07/09/2020,21:00:00,-1.857,-2.375,-2.015,-3.232,-0.02,-0.032,4.1,2,not present ,0,0,,,,,,,,,,,,
07/09/2020,21:30:01,-1.575,-2.34,-1.352,-3.149,-0.013,-0.031,4.08,1.7,not present ,0,0,,,,,,,,,,,,
07/09/2020,22:00:01,-1.875,-2.366,-2.056,-3.212,-0.02,-0.032,4.07,1.2,not present ,0,0,,,,,,,,,,,,
