Date ,Time ,Uncorrected Out (cm/hr),Uncorrected In (cm/hr),Corrected Out (cm/hr),Corrected In (cm/hr),Sap Flow Out (kg/hr),Sap Flow In (kg/hr),Max Td Out (°C),Max Tu Out (°C),Rise Td Out (°C),Rise Tu Out (°C),Ratio Out,Max Td In (°C),Max Tu In (°C),Rise Td In (°C),Rise Tu In (°C),Ratio In,Pulse Duration (s),Internal Battery Voltage (V),Internal Battery Temperature (°C),External Power Supply Present,External Power Supply Voltage (V),External Power Supply Current (mA),Diagnostic Message
07/03/2021,20:30:00,-0.842,-1.601,0.271,-1.039,0.002,-0.01,2.527,2.829,1.134,1.19,0.954,2.964,3.26,1.112,1.217,0.914,2.68,4.09,0,not present ,0,0,
07/03/2021,21:00:00,-0.835,-1.67,0.284,-1.159,0.002,-0.011,2.278,2.574,1.136,1.191,0.954,2.801,3.096,1.11,1.22,0.911,2.68,4.08,-0.3,not present ,0,0,
07/03/2021,21:30:00,-0.84,-1.61,0.275,-1.055,0.002,-0.01,1.977,2.273,1.137,1.193,0.954,2.574,2.865,1.115,1.221,0.914,2.68,4.07,-1.1,not present ,0,0,
07/03/2021,22:00:00,-0.914,-1.642,0.147,-1.11,0.001,-0.011,1.772,2.059,1.138,1.198,0.95,2.379,2.665,1.115,1.223,0.912,2.68,4.06,-1.5,not present ,0,0,
07/03/2021,22:30:00,-0.906,-1.625,0.161,-1.081,0.001,-0.01,1.631,1.912,1.137,1.197,0.95,2.222,2.507,1.115,1.222,0.913,2.68,4.06,-1.8,not present ,0,0,
07/03/2021,23:00:01,-0.915,-1.675,0.146,-1.166,0.001,-0.011,1.266,1.536,1.136,1.197,0.95,1.99,2.267,1.117,1.228,0.911,2.68,4.05,-2.4,not present ,0,0,
07/03/2021,23:30:01,-0.882,-1.67,0.202,-1.158,0.002,-0.011,0.947,1.231,1.141,1.199,0.952,1.706,1.982,1.118,1.228,0.911,2.68,4.04,-2.3,not present ,0,0,
08/03/2021,0:00:00,-0.807,-1.657,0.333,-1.137,0.003,-0.011,0.671,0.953,1.14,1.194,0.956,1.498,1.773,1.118,1.227,0.912,2.68,4.03,-2.6,not present ,0,0,
08/03/2021,0:30:01,-0.969,-1.647,0.053,-1.119,0,-0.011,0.484,0.759,1.14,1.204,0.947,1.266,1.54,1.122,1.231,0.912,2.68,4.01,-2.9,not present ,0,0,
08/03/2021,1:00:01,-0.947,-1.628,0.09,-1.086,0,-0.01,0.253,0.528,1.142,1.205,0.948,1.069,1.344,1.121,1.229,0.913,2.68,3.99,-2.9,not present ,0,0,
08/03/2021,1:30:01,-1.227,-1.674,-0.393,-1.165,-0.003,-0.011,0.2,0.402,1.123,1.203,0.934,0.896,1.158,1.121,1.232,0.911,2.68,3.97,-2.8,not present ,0,0,
08/03/2021,2:00:01,-0.729,-1.644,0.467,-1.114,0.004,-0.011,0.418,0.726,1.098,1.145,0.96,0.904,1.185,1.122,1.231,0.912,2.68,3.96,-2.2,not present ,0,0,
08/03/2021,2:30:00,-0.773,-1.624,0.391,-1.079,0.003,-0.01,0.418,0.737,1.085,1.134,0.957,0.872,1.164,1.123,1.231,0.913,2.68,3.95,-2.2,not present ,0,0,
08/03/2021,3:00:00,-0.428,-1.675,0.987,-1.167,0.009,-0.011,0.373,0.729,1.102,1.131,0.976,0.831,1.131,1.122,1.233,0.911,2.68,3.94,-2,not present ,0,0,
08/03/2021,3:30:00,-0.446,-1.64,0.956,-1.107,0.009,-0.011,0.387,0.747,1.079,1.108,0.975,0.804,1.116,1.122,1.231,0.912,2.68,3.94,-2.5,not present ,0,0,
08/03/2021,4:00:01,-0.49,-1.629,0.88,-1.087,0.008,-0.01,0.374,0.734,1.072,1.104,0.973,0.784,1.096,1.123,1.231,0.913,2.68,3.93,-2.7,not present ,0,0,
08/03/2021,4:30:00,-1.161,-1.628,-0.278,-1.087,-0.002,-0.01,0.408,0.708,1.037,1.107,0.937,0.777,1.087,1.122,1.23,0.913,2.68,3.93,-2.7,not present ,0,0,
08/03/2021,5:00:00,-0.693,-1.694,0.53,-1.2,0.005,-0.012,0.382,0.741,1.038,1.081,0.962,0.759,1.074,1.12,1.232,0.91,2.68,3.92,-3.2,not present ,0,0,
08/03/2021,5:30:01,-1.202,-1.69,-0.349,-1.193,-0.003,-0.011,0.372,0.695,0.989,1.058,0.935,0.742,1.06,1.118,1.23,0.91,2.68,3.91,-3.6,not present ,0,0,
08/03/2021,6:00:00,-0.715,-1.648,0.491,-1.12,0.004,-0.011,0.336,0.666,0.995,1.037,0.961,0.721,1.04,1.12,1.229,0.912,2.68,3.91,-4,not present ,0,0,
08/03/2021,6:30:01,-0.684,-1.629,0.545,-1.087,0.005,-0.01,0.261,0.587,1.013,1.053,0.962,0.671,0.991,1.12,1.228,0.913,2.68,3.9,-4.1,not present ,0,0,
08/03/2021,7:00:01,-0.93,-1.677,0.12,-1.17,0.001,-0.011,0.197,0.522,0.999,1.053,0.949,0.607,0.926,1.12,1.231,0.911,2.68,3.9,-4.1,not present ,0,0,
08/03/2021,7:30:01,-0.768,-1.614,0.4,-1.061,0.004,-0.01,0.205,0.519,0.987,1.031,0.958,0.599,0.921,1.121,1.228,0.914,2.68,3.9,-4,not present ,0,0,
08/03/2021,8:00:01,-0.317,-1.6,1.178,-1.037,0.011,-0.01,0.12,0.457,1.007,1.026,0.982,0.539,0.864,1.122,1.229,0.914,2.68,3.89,-3.3,present ,0,0,
08/03/2021,8:30:01,-0.658,-1.645,0.59,-1.115,0.005,-0.011,0.088,0.417,1.016,1.055,0.964,0.504,0.825,1.121,1.23,0.912,2.68,3.89,-2.8,present ,0,0,
08/03/2021,9:00:01,-0.701,-1.69,0.515,-1.193,0.005,-0.011,0.08,0.423,1.013,1.054,0.961,0.468,0.791,1.119,1.231,0.91,2.68,3.89,-2.09,present ,0,0,
08/03/2021,9:30:00,-0.567,-1.646,0.747,-1.117,0.007,-0.011,0.112,0.47,1.005,1.039,0.968,0.444,0.768,1.121,1.23,0.912,2.68,3.89,-0.9,present ,0,0,
08/03/2021,10:00:00,-0.34,-1.576,1.139,-0.996,0.011,-0.009,0.285,0.667,0.927,0.945,0.981,0.49,0.823,1.12,1.224,0.916,2.68,3.9,3.2,present ,0,0,
08/03/2021,10:30:00,-0.017,-1.702,1.697,-1.213,0.016,-0.012,0.435,0.823,0.887,0.89,0.999,0.58,0.919,1.111,1.223,0.909,2.68,3.92,5.9,present ,7.36,70.8,
08/03/2021,11:00:00,-0.196,-1.588,1.389,-1.016,0.013,-0.01,0.546,0.949,0.865,0.876,0.989,0.644,0.983,1.114,1.218,0.915,2.68,4.01,21.4,present ,22.11,117,
08/03/2021,11:30:01,-0.704,-1.651,0.51,-1.126,0.005,-0.011,0.747,1.168,0.873,0.91,0.961,0.717,1.055,1.111,1.219,0.912,2.68,4.12,26.3,present ,21.74,119.1,
08/03/2021,12:00:01,-0.871,-1.666,0.221,-1.151,0.002,-0.011,0.951,1.373,0.969,1.019,0.952,0.782,1.123,1.114,1.224,0.911,2.68,4.19,25.8,present ,22.04,71.4,
08/03/2021,12:30:00,-0.751,-1.606,0.429,-1.048,0.004,-0.01,1.179,1.614,1.093,1.141,0.959,0.846,1.19,1.119,1.225,0.914,2.68,4.19,18.4,present ,22.61,31.2,
08/03/2021,13:00:00,-0.837,-1.683,0.28,-1.182,0.002,-0.011,1.485,1.939,1.14,1.196,0.954,0.936,1.286,1.118,1.23,0.91,2.68,4.19,17,present ,22.42,29.4,
08/03/2021,13:30:00,-0.881,-1.612,0.203,-1.057,0.002,-0.01,1.958,2.41,1.14,1.199,0.952,1.126,1.485,1.122,1.228,0.914,2.68,4.19,16.9,present ,22.49,28.8,
08/03/2021,14:00:00,-0.821,-1.664,0.309,-1.148,0.003,-0.011,2.912,3.332,1.144,1.199,0.955,1.712,2.072,1.119,1.229,0.911,2.68,4.19,16.4,present ,22.66,27.3,
08/03/2021,14:46:02,-0.83,-1.554,0.292,-0.958,0.002,-0.009,3.56,3.943,1.135,1.19,0.954,2.374,2.711,1.119,1.222,0.917,2.68,4.19,15.2,present ,22.51,27.3,
08/03/2021,15:00:00,-0.803,-1.644,0.338,-1.114,0.003,-0.011,4.005,4.376,1.122,1.174,0.956,2.727,3.059,1.113,1.221,0.912,2.68,4.19,15.2,present ,22.51,27.3,
08/03/2021,15:30:01,-0.855,-1.66,0.249,-1.14,0.002,-0.011,4.35,4.691,1.144,1.2,0.953,3.179,3.486,1.111,1.22,0.911,2.68,4.19,14.5,present ,22.59,27.6,
08/03/2021,16:00:00,-0.763,-1.59,0.409,-1.021,0.004,-0.01,4.603,4.894,1.124,1.174,0.958,3.607,3.902,1.108,1.212,0.915,2.68,4.19,14.5,present ,21.99,28.2,
08/03/2021,16:30:01,-0.832,-1.612,0.288,-1.058,0.002,-0.01,4.493,4.756,1.133,1.188,0.954,3.814,4.099,1.109,1.214,0.914,2.68,4.18,11.1,present ,0,0,
08/03/2021,17:00:01,-0.703,-1.605,0.512,-1.046,0.005,-0.01,4.431,4.697,1.12,1.165,0.961,4.013,4.3,1.105,1.209,0.914,2.68,4.18,9.8,present ,0,0,
08/03/2021,17:30:01,-0.772,-1.64,0.393,-1.107,0.003,-0.011,3.632,3.93,1.129,1.179,0.958,3.842,4.143,1.105,1.212,0.912,2.68,4.17,3.9,present ,0,0,
08/03/2021,18:00:01,-0.839,-1.659,0.277,-1.139,0.002,-0.011,3.103,3.405,1.131,1.186,0.954,3.606,3.904,1.107,1.215,0.911,2.68,4.15,0.9,present ,0,0,
08/03/2021,18:30:01,-0.837,-1.57,0.28,-0.986,0.002,-0.009,2.492,2.769,1.128,1.182,0.954,3.27,3.551,1.111,1.215,0.916,2.68,4.14,-0.7,not present ,0,0,
08/03/2021,19:00:00,-0.851,-1.592,0.257,-1.023,0.002,-0.01,1.96,2.203,1.132,1.188,0.953,2.902,3.16,1.112,1.217,0.915,2.68,4.12,-2,not present ,0,0,
08/03/2021,19:30:00,-0.944,-1.658,0.095,-1.138,0,-0.011,1.452,1.696,1.136,1.198,0.948,2.521,2.766,1.112,1.221,0.911,2.68,4.11,-2.5,not present ,0,0,
08/03/2021,20:00:00,-0.905,-1.624,0.163,-1.078,0.001,-0.01,1.241,1.466,1.138,1.198,0.95,2.232,2.471,1.116,1.224,0.913,2.68,4.1,-2.8,not present ,0,0,
08/03/2021,20:30:00,-0.854,-1.653,0.251,-1.129,0.002,-0.011,0.701,0.95,1.141,1.198,0.953,1.887,2.123,1.117,1.226,0.912,2.68,4.09,-3.7,not present ,0,0,
08/03/2021,21:00:00,-0.892,-1.654,0.185,-1.131,0.001,-0.011,0.22,0.47,1.142,1.202,0.951,1.499,1.73,1.117,1.227,0.912,2.68,4.08,-4.5,not present ,0,0,
08/03/2021,21:30:00,-0.917,-1.658,0.143,-1.138,0.001,-0.011,-0.21,0.036,1.143,1.203,0.95,1.123,1.354,1.119,1.228,0.911,2.68,4.07,-4.8,not present ,0,0,
08/03/2021,22:00:00,-1.006,-1.643,-0.011,-1.111,0,-0.011,-0.584,-0.348,1.145,1.212,0.945,0.771,1.002,1.123,1.233,0.912,2.68,4.06,-5.5,not present ,0,0,
08/03/2021,22:30:01,-1.072,-1.655,-0.125,-1.133,-0.001,-0.011,0.093,0.279,1.061,1.127,0.942,0.655,0.874,1.129,1.239,0.912,2.68,4.05,-5.7,not present ,0,0,
08/03/2021,23:00:00,-1.704,-1.696,-1.216,-1.203,-0.012,-0.012,0.295,0.56,1.006,1.106,0.909,0.936,1.212,1.119,1.231,0.91,2.68,4.05,-6.1,not present ,0,0,
08/03/2021,23:30:01,-1.088,-1.638,-0.152,-1.103,-0.001,-0.011,0.273,0.549,0.985,1.048,0.941,0.943,1.225,1.121,1.23,0.912,2.68,4.04,-6.4,not present ,0,0,
09/03/2021,0:00:01,-1.095,-1.654,-0.164,-1.13,-0.001,-0.011,0.153,0.459,1.031,1.096,0.94,0.904,1.197,1.12,1.23,0.912,2.68,4.03,-6.9,not present ,0,0,
09/03/2021,0:30:00,-0.934,-1.639,0.113,-1.104,0.001,-0.011,0.125,0.429,1.004,1.058,0.949,0.844,1.146,1.12,1.229,0.912,2.68,4.02,-7,not present ,0,0,
09/03/2021,1:00:00,-0.474,-1.608,0.908,-1.051,0.009,-0.01,-0.074,0.273,1.043,1.073,0.973,0.744,1.049,1.123,1.23,0.914,2.68,4,-7.5,not present ,0,0,
09/03/2021,1:30:00,-0.906,-1.645,0.162,-1.115,0.001,-0.011,-0.204,0.117,1.031,1.085,0.95,0.645,0.95,1.121,1.23,0.912,2.68,3.97,-7.9,not present ,0,0,
09/03/2021,2:00:01,0.712,-1.632,2.96,-1.093,0.029,-0.01,-0.298,0.135,1.019,0.981,1.04,0.561,0.882,1.122,1.231,0.913,2.68,3.96,-8.2,not present ,0,0,
09/03/2021,2:30:01,-0.66,-1.65,0.585,-1.124,0.005,-0.011,-0.533,-0.167,1.044,1.084,0.963,0.431,0.747,1.123,1.233,0.912,2.68,3.94,-8.5,not present ,0,0,
09/03/2021,3:00:00,-0.707,-1.633,0.505,-1.095,0.005,-0.01,-0.803,-0.454,1.048,1.091,0.961,0.27,0.58,1.124,1.232,0.913,2.68,3.93,-8.8,not present ,0,0,
09/03/2021,3:30:00,-0.669,-1.607,0.571,-1.05,0.005,-0.01,-1.115,-0.773,1.062,1.103,0.963,0.057,0.36,1.126,1.233,0.914,2.68,3.93,-8.8,not present ,0,0,
09/03/2021,4:00:01,-0.586,-1.616,0.714,-1.064,0.007,-0.01,-1.322,-0.997,1.067,1.103,0.967,-0.116,0.182,1.128,1.236,0.914,2.68,3.92,-8.8,not present ,0,0,
09/03/2021,4:30:00,-0.782,-1.556,0.375,-0.962,0.003,-0.009,-1.567,-1.24,1.058,1.106,0.957,-0.305,-0.014,1.132,1.236,0.917,2.68,3.91,-9,not present ,0,0,
09/03/2021,5:00:00,-0.824,-1.639,0.303,-1.104,0.003,-0.011,-1.599,-1.294,1.052,1.102,0.955,-0.447,-0.165,1.128,1.238,0.912,2.68,3.9,-9.2,not present ,0,0,
09/03/2021,5:30:00,-0.631,-1.634,0.636,-1.096,0.006,-0.01,-1.897,-1.622,1.071,1.111,0.965,-0.615,-0.34,1.13,1.24,0.913,2.68,3.9,-9.39,not present ,0,0,
09/03/2021,6:00:01,-0.611,-1.704,0.67,-1.218,0.006,-0.012,-1.975,-1.746,1.072,1.111,0.966,-0.68,-0.425,1.131,1.245,0.909,2.68,3.89,-9.39,not present ,0,0,
09/03/2021,6:30:00,-0.534,-1.657,0.805,-1.136,0.008,-0.011,-2.027,-1.78,1.065,1.099,0.97,-0.626,-0.375,1.121,1.231,0.912,2.68,3.89,-9.6,not present ,0,0,
09/03/2021,7:00:01,-0.813,-1.641,0.322,-1.108,0.003,-0.011,-2.005,-1.778,1.058,1.108,0.955,-0.685,-0.45,1.128,1.237,0.912,2.68,3.88,-9.7,not present ,0,0,
09/03/2021,7:30:01,-0.801,-1.735,0.343,-1.27,0.003,-0.012,-2.086,-1.889,1.053,1.102,0.956,-0.766,-0.537,1.113,1.227,0.908,2.68,3.88,-9.5,not present ,0,0,
09/03/2021,8:00:01,-0.638,-1.737,0.625,-1.274,0.006,-0.012,-2.303,-2.068,1.068,1.108,0.965,-0.882,-0.644,1.114,1.229,0.907,2.68,3.87,-9.39,present ,0,0,
09/03/2021,8:30:01,-0.697,-1.787,0.522,-1.36,0.005,-0.013,-2.369,-2.141,1.059,1.102,0.961,-0.947,-0.706,1.107,1.224,0.905,2.68,3.87,-9.2,present ,0,0,
09/03/2021,9:00:01,-0.78,-1.77,0.379,-1.332,0.003,-0.013,-2.5,-2.316,1.06,1.108,0.957,-1.051,-0.813,1.106,1.223,0.906,2.68,3.87,-9,present ,0,0,
09/03/2021,9:30:00,-0.72,-1.694,0.482,-1.2,0.004,-0.012,-2.448,-2.24,1.069,1.114,0.96,-1.132,-0.892,1.108,1.219,0.91,2.68,3.87,-8,present ,0,0,
09/03/2021,10:00:00,-0.679,-1.814,0.554,-1.407,0.005,-0.014,-1.97,-1.698,1.05,1.092,0.962,-1.024,-0.763,1.099,1.217,0.904,2.68,3.88,-4.9,present ,0,0,
09/03/2021,10:30:00,-0.737,-1.801,0.453,-1.384,0.004,-0.013,-1.654,-1.334,1.025,1.069,0.959,-0.886,-0.595,1.091,1.208,0.904,2.68,3.91,0.8,present ,6.87,57.9,
09/03/2021,11:00:01,-0.815,-1.826,0.319,-1.427,0.003,-0.014,-1.252,-0.89,0.986,1.033,0.955,-0.754,-0.439,1.084,1.201,0.903,2.68,3.99,14.4,present ,22.52,114,
09/03/2021,11:30:01,-0.837,-1.856,0.281,-1.479,0.002,-0.014,-0.871,-0.478,0.933,0.978,0.954,-0.594,-0.25,1.065,1.183,0.902,2.68,4.05,22.7,present ,21.4,121.2,
09/03/2021,12:00:00,-0.714,-1.943,0.493,-1.63,0.004,-0.016,-0.404,0.013,0.862,0.898,0.961,-0.404,-0.027,1.038,1.158,0.897,2.68,4.16,27.4,present ,21.79,116.7,
09/03/2021,12:30:00,-0.732,-2.111,0.461,-1.921,0.004,-0.019,-0.03,0.398,0.822,0.857,0.96,-0.197,0.191,1.001,1.128,0.889,2.68,4.19,18,present ,22.23,36.3,
09/03/2021,13:00:00,-0.601,-2.288,0.689,-2.226,0.006,-0.022,0.288,0.714,0.826,0.855,0.967,-0.016,0.378,0.975,1.11,0.88,2.68,4.19,16.2,present ,22.36,29.7,
09/03/2021,13:30:01,-0.626,-2.422,0.646,-2.458,0.006,-0.024,0.62,1.06,0.873,0.906,0.965,0.145,0.543,0.957,1.098,0.874,2.68,4.19,16.5,present ,22.81,29.1,
09/03/2021,14:00:01,-0.683,-2.51,0.546,-2.61,0.005,-0.026,0.776,1.177,0.962,1.001,0.962,0.269,0.665,0.955,1.1,0.869,2.68,4.19,15.7,present ,22.45,27.9,
09/03/2021,14:30:01,-0.52,-2.581,0.829,-2.733,0.008,-0.027,1.057,1.481,1.046,1.078,0.971,0.383,0.775,0.961,1.111,0.866,2.68,4.19,14.9,present ,22.9,27.3,
09/03/2021,15:00:00,-0.786,-2.619,0.368,-2.798,0.003,-0.027,1.397,1.819,1.113,1.164,0.957,0.517,0.901,0.967,1.12,0.864,2.68,4.19,16.7,present ,22.77,28.2,
09/03/2021,15:30:01,-0.821,-2.435,0.308,-2.481,0.003,-0.024,1.662,2.076,1.141,1.196,0.955,0.654,1.03,0.985,1.129,0.873,2.68,4.19,17.7,present ,22.52,27.9,
09/03/2021,16:00:01,-0.832,-2.162,0.289,-2.009,0.002,-0.02,1.942,2.316,1.139,1.194,0.954,0.78,1.143,1.019,1.15,0.886,2.68,4.19,16.9,present ,22.02,28.2,
09/03/2021,16:30:00,-0.847,-1.924,0.264,-1.598,0.002,-0.015,2.035,2.389,1.136,1.192,0.954,0.89,1.243,1.048,1.168,0.898,2.68,4.18,13.9,present ,0,0,
09/03/2021,17:00:01,-0.822,-1.84,0.306,-1.453,0.003,-0.014,1.893,2.216,1.121,1.175,0.955,0.953,1.298,1.069,1.185,0.902,2.68,4.18,11.7,present ,0,0,
09/03/2021,17:30:01,-0.899,-1.747,0.174,-1.291,0.001,-0.012,1.184,1.532,1.144,1.203,0.951,0.817,1.158,1.092,1.205,0.907,2.68,4.16,5.8,present ,0,0,
09/03/2021,18:00:00,-0.863,-1.751,0.236,-1.298,0.002,-0.012,1.166,1.526,1.143,1.2,0.953,0.804,1.147,1.1,1.214,0.907,2.68,4.15,3.4,not present ,0,0,
09/03/2021,18:30:00,-0.85,-1.727,0.258,-1.257,0.002,-0.012,1.055,1.414,1.144,1.2,0.953,0.786,1.129,1.105,1.218,0.908,2.68,4.14,2.2,not present ,0,0,
09/03/2021,19:00:00,-0.831,-1.706,0.29,-1.22,0.002,-0.012,0.929,1.286,1.145,1.2,0.954,0.755,1.097,1.109,1.22,0.909,2.68,4.12,1.2,not present ,0,0,
09/03/2021,19:30:00,-0.839,-1.703,0.277,-1.215,0.002,-0.012,0.852,1.21,1.147,1.203,0.954,0.736,1.077,1.111,1.223,0.909,2.68,4.11,0.7,not present ,0,0,
09/03/2021,20:00:00,-0.919,-1.699,0.139,-1.208,0.001,-0.012,0.799,1.153,1.144,1.205,0.95,0.723,1.062,1.113,1.225,0.909,2.68,4.11,0.3,not present ,0,0,
09/03/2021,20:30:00,-0.814,-1.702,0.32,-1.213,0.003,-0.012,0.695,1.045,1.15,1.204,0.955,0.703,1.039,1.114,1.226,0.909,2.68,4.09,0,not present ,0,0,
09/03/2021,21:00:01,-0.875,-1.679,0.214,-1.174,0.002,-0.011,0.617,0.964,1.149,1.207,0.952,0.674,1.009,1.116,1.227,0.91,2.68,4.08,-0.3,not present ,0,0,
09/03/2021,21:30:00,-0.693,-1.693,0.53,-1.198,0.005,-0.011,0.627,0.972,1.145,1.191,0.962,0.67,1.004,1.117,1.228,0.91,2.68,4.08,-0.4,not present ,0,0,
09/03/2021,22:00:01,-0.623,-1.678,0.65,-1.172,0.006,-0.011,0.618,0.957,1.139,1.18,0.965,0.666,0.997,1.117,1.227,0.91,2.68,4.07,-0.5,not present ,0,0,
09/03/2021,22:30:01,-0.693,-1.685,0.53,-1.185,0.005,-0.011,0.583,0.912,1.113,1.158,0.962,0.659,0.989,1.116,1.227,0.91,2.68,4.06,-0.6,not present ,0,0,
09/03/2021,23:00:01,-0.381,-1.688,1.068,-1.19,0.01,-0.011,0.577,0.901,1.114,1.14,0.979,0.655,0.984,1.116,1.227,0.91,2.68,4.06,-0.7,not present ,0,0,
09/03/2021,23:30:00,-0.588,-1.683,0.711,-1.18,0.007,-0.011,0.553,0.881,1.089,1.126,0.967,0.646,0.974,1.118,1.229,0.91,2.68,4.05,-0.9,not present ,0,0,
10/03/2021,0:00:00,-0.247,-1.65,1.3,-1.124,0.013,-0.011,0.543,0.857,1.083,1.099,0.986,0.642,0.969,1.117,1.226,0.912,2.68,4.04,-1.1,not present ,0,0,
10/03/2021,0:30:01,-0.171,-1.653,1.431,-1.129,0.014,-0.011,0.521,0.841,1.078,1.09,0.99,0.633,0.959,1.117,1.226,0.912,2.68,4.03,-1.2,not present ,0,0,
10/03/2021,1:00:01,-0.457,-1.695,0.938,-1.202,0.009,-0.012,0.499,0.836,1.057,1.085,0.974,0.627,0.951,1.116,1.227,0.91,2.68,4.01,-1.4,not present ,0,0,
10/03/2021,1:30:00,-0.565,-1.698,0.751,-1.207,0.007,-0.012,0.471,0.807,1.052,1.087,0.969,0.618,0.942,1.114,1.226,0.909,2.68,3.99,-1.4,not present ,0,0,
10/03/2021,2:00:00,-0.223,-1.643,1.342,-1.112,0.013,-0.011,0.467,0.798,1.055,1.07,0.987,0.61,0.934,1.116,1.225,0.912,2.68,3.98,-1.5,not present ,0,0,
10/03/2021,2:30:00,-0.059,-1.63,1.624,-1.09,0.016,-0.01,0.438,0.789,1.046,1.051,0.996,0.603,0.929,1.117,1.225,0.913,2.68,3.96,-1.5,not present ,0,0,
10/03/2021,3:00:00,-0.715,-1.65,0.491,-1.124,0.004,-0.011,0.416,0.749,1.021,1.064,0.961,0.595,0.919,1.116,1.225,0.912,2.68,3.95,-1.6,not present ,0,0,
10/03/2021,3:30:00,-0.407,-1.646,1.024,-1.117,0.01,-0.011,0.408,0.746,1.037,1.062,0.977,0.587,0.911,1.117,1.226,0.912,2.68,3.94,-1.7,not present ,0,0,
10/03/2021,4:00:00,-0.454,-1.64,0.942,-1.107,0.009,-0.011,0.383,0.708,1.04,1.067,0.975,0.577,0.9,1.116,1.225,0.912,2.68,3.94,-1.8,not present ,0,0,
10/03/2021,4:30:01,-0.602,-1.685,0.687,-1.185,0.006,-0.011,0.373,0.697,1.029,1.065,0.967,0.566,0.888,1.115,1.227,0.91,2.68,3.93,-2,not present ,0,0,
10/03/2021,5:00:01,-0.767,-1.668,0.402,-1.155,0.004,-0.011,0.347,0.68,1.006,1.051,0.958,0.554,0.875,1.116,1.226,0.911,2.68,3.93,-2,not present ,0,0,
10/03/2021,5:30:01,-0.79,-1.656,0.362,-1.134,0.003,-0.011,0.301,0.608,1.018,1.064,0.957,0.537,0.857,1.115,1.224,0.912,2.68,3.92,-2.3,not present ,0,0,
10/03/2021,6:00:01,-0.872,-1.656,0.22,-1.135,0.002,-0.011,0.221,0.533,1.006,1.057,0.952,0.517,0.838,1.115,1.224,0.912,2.68,3.91,-3.5,not present ,0,0,
10/03/2021,6:30:01,-0.36,-1.659,1.104,-1.139,0.011,-0.011,0.179,0.502,0.996,1.018,0.98,0.496,0.816,1.114,1.223,0.911,2.68,3.91,-4.3,not present ,0,0,
10/03/2021,7:00:01,-0.898,-1.657,0.175,-1.136,0.001,-0.011,0.145,0.441,1.001,1.053,0.951,0.473,0.79,1.113,1.222,0.912,2.68,3.9,-4.4,not present ,0,0,
10/03/2021,7:30:00,-0.599,-1.66,0.691,-1.142,0.006,-0.011,0.103,0.406,1.001,1.036,0.967,0.445,0.762,1.113,1.222,0.911,2.68,3.9,-4.4,not present ,0,0,
10/03/2021,8:00:00,-0.851,-1.693,0.257,-1.198,0.002,-0.011,-0.019,0.261,1.014,1.064,0.953,0.4,0.714,1.11,1.222,0.91,2.68,3.89,-4.4,not present ,0,0,
10/03/2021,8:30:01,-0.584,-1.655,0.718,-1.132,0.007,-0.011,-0.151,0.141,1.031,1.066,0.968,0.339,0.652,1.112,1.221,0.912,2.68,3.89,-4.4,present ,0,0,
10/03/2021,9:00:01,-0.546,-1.655,0.784,-1.132,0.007,-0.011,-0.299,0.004,1.04,1.073,0.97,0.278,0.591,1.111,1.22,0.912,2.68,3.89,-4.1,present ,0,0,
10/03/2021,9:30:00,-0.421,-1.712,0.999,-1.231,0.009,-0.012,-0.462,-0.159,1.049,1.075,0.976,0.19,0.499,1.108,1.221,0.909,2.68,3.89,-4.4,present ,0,0,
10/03/2021,10:00:00,-0.577,-1.709,0.73,-1.225,0.007,-0.012,-0.609,-0.308,1.05,1.086,0.968,0.101,0.408,1.107,1.219,0.909,2.68,3.9,-3,present ,0,0,
10/03/2021,10:30:00,-0.622,-1.714,0.652,-1.234,0.006,-0.012,-0.8,-0.494,1.056,1.095,0.966,-0.004,0.297,1.107,1.219,0.909,2.68,3.92,0,present ,6.87,57.9,
10/03/2021,11:00:00,-0.502,-1.733,0.859,-1.266,0.008,-0.012,-0.927,-0.626,1.065,1.096,0.972,-0.11,0.189,1.109,1.222,0.908,2.68,3.92,0.2,present ,7.19,63,
10/03/2021,11:30:00,-0.58,-1.774,0.724,-1.339,0.007,-0.013,-0.917,-0.596,1.061,1.097,0.968,-0.166,0.136,1.107,1.223,0.906,2.68,3.99,8.6,present ,14.71,126.6,
10/03/2021,12:00:01,-0.721,-1.745,0.482,-1.288,0.004,-0.012,-0.894,-0.575,1.052,1.097,0.96,-0.212,0.092,1.107,1.222,0.907,2.68,4.03,15.1,present ,21.8,118.2,
10/03/2021,12:30:01,-0.692,-1.748,0.531,-1.294,0.005,-0.012,-1.018,-0.707,1.059,1.102,0.962,-0.249,0.055,1.104,1.218,0.907,2.68,4.1,11,present ,8.6,115.8,
10/03/2021,13:00:01,-0.645,-1.739,0.613,-1.277,0.006,-0.012,-1.303,-0.991,1.057,1.097,0.964,-0.383,-0.081,1.104,1.218,0.907,2.68,4.19,10.4,present ,22.26,72.3,
10/03/2021,13:30:00,-0.59,-1.761,0.708,-1.316,0.007,-0.013,-1.366,-1.056,1.069,1.106,0.967,-0.471,-0.171,1.106,1.221,0.906,2.68,4.19,2.5,present ,22.89,34.8,
10/03/2021,14:00:00,-0.598,-1.747,0.694,-1.291,0.006,-0.012,-1.468,-1.165,1.071,1.109,0.967,-0.532,-0.234,1.106,1.22,0.907,2.68,4.19,2.5,present ,22.16,31.8,
