"TOA5","CR1000_newrad","CR1000","63335","CR1000.Std.27","CPU:NR_second.CR1","20198","Table1"
"TIMESTAMP","RECORD","NR_Wm2","NR_Wm2_Avg","PTemp_C_Avg"
"TS","RN","W/meter^2","W/meter^2","Deg C"
"","","Smp","Avg","Avg"
"2021-08-28 13:30:00",2401,516.4,516.4,41.38
"2021-08-28 14:00:00",2402,532.2,532.2,41.67
"2021-08-28 14:30:00",2403,536.7,536.7,42.7
"2021-08-28 15:00:00",2404,477.2,477.2,42.06
"2021-08-28 15:30:00",2405,426.3,426.3,42.01
"2021-08-28 16:00:00",2406,385.8,385.8,41.1
"2021-08-28 16:30:00",2407,316.7,316.7,39.62
"2021-08-28 17:00:00",2408,41.52,41.52,36.65
"2021-08-28 17:30:00",2409,167.4,167.4,32.81
"2021-08-28 18:00:00",2410,200.5,200.5,30.81
"2021-08-28 18:30:00",2411,123.7,123.7,29.72
"2021-08-28 19:00:00",2412,6.719,6.719,27.18
"2021-08-28 19:30:00",2413,-38.83,-38.83,23.78
"2021-08-28 20:00:00",2414,-56.02,-56.02,21.37
"2021-08-28 20:30:00",2415,-56.28,-56.28,19.49
"2021-08-28 21:00:00",2416,-61.77,-61.77,17.84
"2021-08-28 21:30:00",2417,-62.77,-62.77,16.41
"2021-08-28 22:00:00",2418,-54.32,-54.32,15.34
"2021-08-28 22:30:00",2419,-58.8,-58.8,14.49
"2021-08-28 23:00:00",2420,-58.31,-58.31,13.71
"2021-08-28 23:30:00",2421,-66.29,-66.29,12.98
"2021-08-29 00:00:00",2422,-67.29,-67.29,12.33
"2021-08-29 00:30:00",2423,-66.79,-66.79,11.68
"2021-08-29 01:00:00",2424,-64.3,-64.3,11.15
"2021-08-29 01:30:00",2425,-64.81,-64.81,10.79
"2021-08-29 02:00:00",2426,-61.33,-61.33,10.43
"2021-08-29 02:30:00",2427,-61.83,-61.83,10.58
"2021-08-29 03:00:00",2428,-63.33,-63.33,10.2
"2021-08-29 03:30:00",2429,-61.33,-61.33,9.79
"2021-08-29 04:00:00",2430,-63.57,-63.57,9.39
"2021-08-29 04:30:00",2431,-60.34,-60.34,8.97
"2021-08-29 05:00:00",2432,-60.34,-60.34,8.92
"2021-08-29 05:30:00",2433,-60.84,-60.84,8.63
"2021-08-29 06:00:00",2434,-60.84,-60.84,8.3
"2021-08-29 06:30:00",2435,-59.85,-59.85,8.13
"2021-08-29 07:00:00",2436,-56.36,-56.36,7.905
"2021-08-29 07:30:00",2437,-52.37,-52.37,7.794
"2021-08-29 08:00:00",2438,-48.63,-48.63,7.706
"2021-08-29 08:30:00",2439,-49.88,-49.88,7.663
"2021-08-29 09:00:00",2440,-36.91,-36.91,7.686
"2021-08-29 09:30:00",2441,-33.42,-33.42,8.04
"2021-08-29 10:00:00",2442,-42.39,-42.39,8.72
"2021-08-29 10:30:00",2443,92.3,92.3,9.75
"2021-08-29 11:00:00",2444,281.4,281.4,20.05
"2021-08-29 11:30:00",2445,18.92,18.92,30.22
"2021-08-29 12:00:00",2446,368.5,368.5,34.65
"2021-08-29 12:30:00",2447,508.9,508.9,38.16
"2021-08-29 13:00:00",2448,467.5,467.5,40.35
"2021-08-29 13:30:00",2449,474.8,474.8,42.5
"2021-08-29 14:00:00",2450,401.2,401.2,41.91
"2021-08-29 14:30:00",2451,467.8,467.8,42.6
"2021-08-29 15:00:00",2452,440.7,440.7,44.55
"2021-08-29 15:30:00",2453,403.6,403.6,44.65
"2021-08-29 16:00:00",2454,366.8,366.8,42.7
"2021-08-29 16:30:00",2455,371.1,371.1,42.3
"2021-08-29 17:00:00",2456,235.6,235.6,41.91
"2021-08-29 17:30:00",2457,222.7,222.7,40.21
"2021-08-29 18:00:00",2458,145.7,145.7,36.44
"2021-08-29 18:30:00",2459,95,95,32.81
"2021-08-29 19:00:00",2460,58.71,58.71,30.53
"2021-08-29 19:30:00",2461,-70.17,-70.17,26.1
"2021-08-29 20:00:00",2462,-76.67,-76.67,22.81
"2021-08-29 20:30:00",2463,-80.7,-80.7,20.26
"2021-08-29 21:00:00",2464,-77.7,-77.7,18.51
"2021-08-29 21:30:00",2465,-76.72,-76.72,17.36
"2021-08-29 22:00:00",2466,-71.24,-71.24,16.27
"2021-08-29 22:30:00",2467,-69.51,-69.51,15.55
"2021-08-29 23:00:00",2468,-67.27,-67.27,14.78
"2021-08-29 23:30:00",2469,-65.53,-65.53,14.13
"2021-08-30 00:00:00",2470,-61.3,-61.3,13.61
"2021-08-30 00:30:00",2471,-59.81,-59.81,13.3
"2021-08-30 01:00:00",2472,-61.31,-61.31,13.19
"2021-08-30 01:30:00",2473,-62.31,-62.31,12.67
"2021-08-30 02:00:00",2474,-67.29,-67.29,12.07
"2021-08-30 02:30:00",2475,-67.29,-67.29,11.4
"2021-08-30 03:00:00",2476,-61.32,-61.32,10.99
"2021-08-30 03:30:00",2477,-52.35,-52.35,10.72
"2021-08-30 04:00:00",2478,-58.84,-58.84,10.36
"2021-08-30 04:30:00",2479,-58.34,-58.34,10.04
"2021-08-30 05:00:00",2480,-52.85,-52.85,9.88
"2021-08-30 05:30:00",2481,-54.85,-54.85,9.66
"2021-08-30 06:00:00",2482,-52.36,-52.36,9.48
"2021-08-30 06:30:00",2483,-47.37,-47.37,9.3
"2021-08-30 07:00:00",2484,-46.12,-46.12,9.26
"2021-08-30 07:30:00",2485,-28.92,-28.92,9.35
"2021-08-30 08:00:00",2486,-1.745,-1.745,9.93
"2021-08-30 08:30:00",2487,17.7,17.7,10.77
"2021-08-30 09:00:00",2488,13.46,13.46,11.7
"2021-08-30 09:30:00",2489,-1.745,-1.745,12.28
"2021-08-30 10:00:00",2490,-24.42,-24.42,12.84
"2021-08-30 10:30:00",2491,8.47,8.47,13.07
"2021-08-30 11:00:00",2492,236,236,22.36
"2021-08-30 11:30:00",2493,-7.219,-7.219,31.65
"2021-08-30 12:00:00",2494,69.16,69.16,35.16
"2021-08-30 12:30:00",2495,335.5,335.5,38.64
"2021-08-30 13:00:00",2496,475.4,475.4,42.75
"2021-08-30 13:30:00",2497,506.5,506.5,45.41
"2021-08-30 14:00:00",2498,506,506,46.97
"2021-08-30 14:30:00",2499,305.2,305.2,43.3
"2021-08-30 15:00:00",2500,-4.474,-4.474,43.61
"2021-08-30 15:30:00",2501,160.3,160.3,42.35
"2021-08-30 16:00:00",2502,294.3,294.3,38.34
"2021-08-30 16:30:00",2503,48.24,48.24,37.52
"2021-08-30 17:00:00",2504,292.5,292.5,32.66
"2021-08-30 17:30:00",2505,59.2,59.2,31.4
"2021-08-30 18:00:00",2506,187.3,187.3,29.48
"2021-08-30 18:30:00",2507,16.42,16.42,31.12
"2021-08-30 19:00:00",2508,121.9,121.9,28.2
"2021-08-30 19:30:00",2509,-44.55,-44.55,25.25
"2021-08-30 20:00:00",2510,-72.19,-72.19,22.08
"2021-08-30 20:30:00",2511,-78.94,-78.94,19.57
"2021-08-30 21:00:00",2512,-78.71,-78.71,17.69
"2021-08-30 21:30:00",2513,-75.72,-75.72,16.34
"2021-08-30 22:00:00",2514,-73.5,-73.5,15.39
"2021-08-30 22:30:00",2515,-69.76,-69.76,14.78
"2021-08-30 23:00:00",2516,-71.76,-71.76,14.13
"2021-08-30 23:30:00",2517,-70.28,-70.28,13.47
"2021-08-31 00:00:00",2518,-61.06,-61.06,12.84
"2021-08-31 00:30:00",2519,-66.3,-66.3,12.37
"2021-08-31 01:00:00",2520,-64.05,-64.05,12.26
"2021-08-31 01:30:00",2521,-54.83,-54.83,12.33
"2021-08-31 02:00:00",2522,-45.61,-45.61,12.09
"2021-08-31 02:30:00",2523,-64.8,-64.8,11.56
"2021-08-31 03:00:00",2524,-64.06,-64.06,10.97
"2021-08-31 03:30:00",2525,-55.34,-55.34,10.54
"2021-08-31 04:00:00",2526,-53.85,-53.85,10.25
"2021-08-31 04:30:00",2527,-23.93,-23.93,10.29
"2021-08-31 05:00:00",2528,-37.15,-37.15,10.4
"2021-08-31 05:30:00",2529,-47.87,-47.87,10.11
"2021-08-31 06:00:00",2530,-45.38,-45.38,9.91
"2021-08-31 06:30:00",2531,-53.35,-53.35,9.68
"2021-08-31 07:00:00",2532,-59.34,-59.34,9.19
"2021-08-31 07:30:00",2533,-47.37,-47.37,8.79
"2021-08-31 08:00:00",2534,-18.45,-18.45,8.99
"2021-08-31 08:30:00",2535,-10.47,-10.47,9.39
"2021-08-31 09:00:00",2536,12.47,12.47,10.06
"2021-08-31 09:30:00",2537,2.493,2.493,11.29
"2021-08-31 10:00:00",2538,3.988,3.988,12
"2021-08-31 10:30:00",2539,1.745,1.745,12.58
"2021-08-31 11:00:00",2540,218.3,218.3,20.83
"2021-08-31 11:30:00",2541,60,60,29.22
"2021-08-31 12:00:00",2542,84.6,84.6,32.04
"2021-08-31 12:30:00",2543,502.1,502.1,30.22
"2021-08-31 13:00:00",2544,129.9,129.9,32.88
"2021-08-31 13:30:00",2545,226.4,226.4,37.27
"2021-08-31 14:00:00",2546,568.5,568.5,37.19
"2021-08-31 14:30:00",2547,628.1,628.1,38.64
"2021-08-31 15:00:00",2548,32.82,32.82,34.5
"2021-08-31 15:30:00",2549,113.4,113.4,31.26
"2021-08-31 16:00:00",2550,279.2,279.2,29.62
"2021-08-31 16:30:00",2551,282.5,282.5,29.48
"2021-08-31 17:00:00",2552,-1.991,-1.991,28.92
"2021-08-31 17:30:00",2553,7.218,7.218,21.59
"2021-08-31 18:00:00",2554,-69.98,-69.98,17.95
"2021-08-31 18:30:00",2555,-26.15,-26.15,17.51
"2021-08-31 19:00:00",2556,-15.95,-15.95,15.65
"2021-08-31 19:30:00",2557,-56.81,-56.81,14.01
"2021-08-31 20:00:00",2558,-108.7,-108.7,12.51
"2021-08-31 20:30:00",2559,-102.9,-102.9,10.93
"2021-08-31 21:00:00",2560,-85.3,-85.3,9.95
"2021-08-31 21:30:00",2561,-76.79,-76.79,9.24
"2021-08-31 22:00:00",2562,-71.55,-71.55,8.75
"2021-08-31 22:30:00",2563,-71.32,-71.32,8.33
"2021-08-31 23:00:00",2564,-66.83,-66.83,8.1
"2021-08-31 23:30:00",2565,-69.83,-69.83,7.663
"2021-09-01 00:00:00",2566,-50.13,-50.13,7.421
"2021-09-01 00:30:00",2567,-41.4,-41.4,7.245
"2021-09-01 01:00:00",2568,-30.43,-30.43,7.51
"2021-09-01 01:30:00",2569,-32.17,-32.17,7.706
"2021-09-01 02:00:00",2570,-37.41,-37.41,7.751
"2021-09-01 02:30:00",2571,-40.65,-40.65,7.618
"2021-09-01 03:00:00",2572,-30.92,-30.92,7.641
"2021-09-01 03:30:00",2573,-33.92,-33.92,7.839
"2021-09-01 04:00:00",2574,-30.93,-30.93,8.21
"2021-09-01 04:30:00",2575,-33.41,-33.41,8.35
"2021-09-01 05:00:00",2576,-39.4,-39.4,8.17
"2021-09-01 05:30:00",2577,-45.64,-45.64,7.927
"2021-09-01 06:00:00",2578,-35.41,-35.41,7.817
"2021-09-01 06:30:00",2579,-35.41,-35.41,7.97
"2021-09-01 07:00:00",2580,-26.44,-26.44,8.02
"2021-09-01 07:30:00",2581,-29.43,-29.43,8.21
"2021-09-01 08:00:00",2582,-5.985,-5.985,8.57
"2021-09-01 08:30:00",2583,-2.244,-2.244,9.21
"2021-09-01 09:00:00",2584,-6.732,-6.732,9.46
"2021-09-01 09:30:00",2585,14.96,14.96,9.59
"2021-09-01 10:00:00",2586,48.37,48.37,10.38
"2021-09-01 10:30:00",2587,94.7,94.7,12
"2021-09-01 11:00:00",2588,165.2,165.2,16.41
"2021-09-01 11:30:00",2589,107.9,107.9,19.49
"2021-09-01 12:00:00",2590,186.7,186.7,27.5
"2021-09-01 12:30:00",2591,121.7,121.7,26.56
"2021-09-01 13:00:00",2592,342,342,25.73
"2021-09-01 13:30:00",2593,429.4,429.4,25.85
"2021-09-01 14:00:00",2594,68.21,68.21,23.27
"2021-09-01 14:30:00",2595,140.4,140.4,21.75
"2021-09-01 15:00:00",2596,99.6,99.6,21.18
"2021-09-01 15:30:00",2597,161.9,161.9,21.07
"2021-09-01 16:00:00",2598,252.3,252.3,21.21
"2021-09-01 16:30:00",2599,82.7,82.7,21.42
"2021-09-01 17:00:00",2600,40.34,40.34,19.89
"2021-09-01 17:30:00",2601,31.38,31.38,17.46
"2021-09-01 18:00:00",2602,-0.249,-0.249,16.49
"2021-09-01 18:30:00",2603,-5.481,-5.481,15.73
"2021-09-01 19:00:00",2604,-39.87,-39.87,14.73
"2021-09-01 19:30:00",2605,-35.38,-35.38,14.01
"2021-09-01 20:00:00",2606,-61.3,-61.3,13.3
"2021-09-01 20:30:00",2607,-29.91,-29.91,12.74
"2021-09-01 21:00:00",2608,-30.9,-30.9,12.39
"2021-09-01 21:30:00",2609,-31.4,-31.4,12.14
"2021-09-01 22:00:00",2610,-31.9,-31.9,11.89
"2021-09-01 22:30:00",2611,-35.14,-35.14,11.59
"2021-09-01 23:00:00",2612,-30.91,-30.91,11.18
"2021-09-01 23:30:00",2613,-30.41,-30.41,10.86
"2021-09-02 00:00:00",2614,-30.41,-30.41,10.63
"2021-09-02 00:30:00",2615,-29.92,-29.92,10.47
"2021-09-02 01:00:00",2616,-27.92,-27.92,10.36
"2021-09-02 01:30:00",2617,-30.42,-30.42,10.2
"2021-09-02 02:00:00",2618,-42.88,-42.88,10.04
"2021-09-02 02:30:00",2619,-35.4,-35.4,9.57
"2021-09-02 03:00:00",2620,-43.88,-43.88,9.1
"2021-09-02 03:30:00",2621,-53.36,-53.36,8.66
"2021-09-02 04:00:00",2622,-60.34,-60.34,7.993
"2021-09-02 04:30:00",2623,-66.84,-66.84,7.268
"2021-09-02 05:00:00",2624,-66.09,-66.09,6.524
"2021-09-02 05:30:00",2625,-65.34,-65.34,5.917
"2021-09-02 06:00:00",2626,-65.1,-65.1,5.44
"2021-09-02 06:30:00",2627,-64.36,-64.36,4.988
"2021-09-02 07:00:00",2628,-60.61,-60.61,4.643
"2021-09-02 07:30:00",2629,-50.14,-50.14,4.493
"2021-09-02 08:00:00",2630,-41.41,-41.41,4.751
"2021-09-02 08:30:00",2631,-23.95,-23.95,5.14
"2021-09-02 09:00:00",2632,-18.96,-18.96,6.005
"2021-09-02 09:30:00",2633,-38.16,-38.16,6.504
"2021-09-02 10:00:00",2634,-24.44,-24.44,6.678
"2021-09-02 10:30:00",2635,3.242,3.242,7.686
"2021-09-02 11:00:00",2636,180,180,15.02
"2021-09-02 11:30:00",2637,173.9,173.9,17.16
"2021-09-02 12:00:00",2638,147.5,147.5,18.33
"2021-09-02 12:30:00",2639,180.3,180.3,18.92
"2021-09-02 13:00:00",2640,130.5,130.5,19.73
"2021-09-02 13:30:00",2641,149.5,149.5,19.6
"2021-09-02 14:00:00",2642,193.3,193.3,20.08
"2021-09-02 14:30:00",2643,191,191,22.22
"2021-09-02 15:00:00",2644,467.3,467.3,29.38
"2021-09-02 15:30:00",2645,460.3,460.3,34.88
"2021-09-02 16:00:00",2646,100.5,100.5,29.35
"2021-09-02 16:30:00",2647,334.5,334.5,25.85
"2021-09-02 17:00:00",2648,300.4,300.4,30.88
"2021-09-02 17:30:00",2649,230.1,230.1,30.5
"2021-09-02 18:00:00",2650,-33.34,-33.34,28.2
"2021-09-02 18:30:00",2651,119.5,119.5,23.72
"2021-09-02 19:00:00",2652,30.38,30.38,21.04
"2021-09-02 19:30:00",2653,-15.94,-15.94,19.36
"2021-09-02 20:00:00",2654,-30.39,-30.39,17.84
"2021-09-02 20:30:00",2655,-47.83,-47.83,16.34
"2021-09-02 21:00:00",2656,-53.32,-53.32,14.61
"2021-09-02 21:30:00",2657,-46.6,-46.6,13.47
"2021-09-02 22:00:00",2658,-40.13,-40.13,12.74
"2021-09-02 22:30:00",2659,-40.38,-40.38,12.12
"2021-09-02 23:00:00",2660,-43.86,-43.86,11.63
"2021-09-02 23:30:00",2661,-36.39,-36.39,11.2
"2021-09-03 00:00:00",2662,-35.4,-35.4,10.88
"2021-09-03 00:30:00",2663,-50.86,-50.86,10.52
"2021-09-03 01:00:00",2664,-68.56,-68.56,9.84
"2021-09-03 01:30:00",2665,-67.56,-67.56,9.01
"2021-09-03 02:00:00",2666,-65.83,-65.83,8.26
"2021-09-03 02:30:00",2667,-67.83,-67.83,7.618
"2021-09-03 03:00:00",2668,-68.58,-68.58,7.159
"2021-09-03 03:30:00",2669,-66.34,-66.34,6.678
"2021-09-03 04:00:00",2670,-67.33,-67.33,6.265
"2021-09-03 04:30:00",2671,-64.6,-64.6,5.896
"2021-09-03 05:00:00",2672,-66.34,-66.34,5.548
"2021-09-03 05:30:00",2673,-65.35,-65.35,5.203
"2021-09-03 06:00:00",2674,-69.35,-69.35,4.902
"2021-09-03 06:30:00",2675,-65.85,-65.85,4.6
"2021-09-03 07:00:00",2676,-68.1,-68.1,4.385
"2021-09-03 07:30:00",2677,-57.37,-57.37,4.17
"2021-09-03 08:00:00",2678,-49.89,-49.89,4.193
"2021-09-03 08:30:00",2679,-43.9,-43.9,4.408
"2021-09-03 09:00:00",2680,18.71,18.71,5.225
"2021-09-03 09:30:00",2681,43.4,43.4,7.399
"2021-09-03 10:00:00",2682,21.45,21.45,9.21
"2021-09-03 10:30:00",2683,84.3,84.3,10.99
"2021-09-03 11:00:00",2684,115.7,115.7,14.95
"2021-09-03 11:30:00",2685,-113.8,-113.8,23.7
"2021-09-03 12:00:00",2686,209.6,209.6,31.16
"2021-09-03 12:30:00",2687,456.5,456.5,36.2
"2021-09-03 13:00:00",2688,423.3,423.3,39.53
"2021-09-03 13:30:00",2689,469.6,469.6,42.16
"2021-09-03 14:00:00",2690,479.7,479.7,43.76
"2021-09-03 14:30:00",2691,408.3,408.3,44.65
"2021-09-03 15:00:00",2692,411.6,411.6,44.34
"2021-09-03 15:30:00",2693,367.8,367.8,44.28
"2021-09-03 16:00:00",2694,311.2,311.2,42.95
"2021-09-03 16:30:00",2695,291.8,291.8,41.48
"2021-09-03 17:00:00",2696,254,254,41
"2021-09-03 17:30:00",2697,206.8,206.8,38.25
"2021-09-03 18:00:00",2698,123.6,123.6,35.71
"2021-09-03 18:30:00",2699,67.15,67.15,32.08
"2021-09-03 19:00:00",2700,-70.66,-70.66,26.78
"2021-09-03 19:30:00",2701,-80.4,-80.4,22.14
"2021-09-03 20:00:00",2702,-81.2,-81.2,19.23
"2021-09-03 20:30:00",2703,-81.9,-81.9,17.21
"2021-09-03 21:00:00",2704,-80.7,-80.7,15.68
"2021-09-03 21:30:00",2705,-79.98,-79.98,14.61
"2021-09-03 22:00:00",2706,-77.99,-77.99,13.71
"2021-09-03 22:30:00",2707,-76.01,-76.01,12.81
"2021-09-03 23:00:00",2708,-73.77,-73.77,12.07
"2021-09-03 23:30:00",2709,-74.52,-74.52,11.33
"2021-09-04 00:00:00",2710,-73.53,-73.53,10.7
"2021-09-04 00:30:00",2711,-72.05,-72.05,10.16
"2021-09-04 01:00:00",2712,-69.56,-69.56,9.59
"2021-09-04 01:30:00",2713,-70.56,-70.56,9.08
"2021-09-04 02:00:00",2714,-70.81,-70.81,8.68
"2021-09-04 02:30:00",2715,-69.57,-69.57,8.28
"2021-09-04 03:00:00",2716,-66.58,-66.58,7.905
"2021-09-04 03:30:00",2717,-69.33,-69.33,7.729
"2021-09-04 04:00:00",2718,-61.1,-61.1,7.532
"2021-09-04 04:30:00",2719,-64.09,-64.09,7.399
"2021-09-04 05:00:00",2720,-60.1,-60.1,7.245
"2021-09-04 05:30:00",2721,-61.35,-61.35,7.202
"2021-09-04 06:00:00",2722,-64.84,-64.84,7.094
"2021-09-04 06:30:00",2723,-71.07,-71.07,6.721
"2021-09-04 07:00:00",2724,-62.59,-62.59,6.351
"2021-09-04 07:30:00",2725,-57.61,-57.61,6.177
"2021-09-04 08:00:00",2726,-40.16,-40.16,6.33
"2021-09-04 08:30:00",2727,-45.64,-45.64,6.852
"2021-09-04 09:00:00",2728,-39.4,-39.4,7.049
"2021-09-04 09:30:00",2729,-27.93,-27.93,7.598
"2021-09-04 10:00:00",2730,-18.2,-18.2,8.97
"2021-09-04 10:30:00",2731,-15.21,-15.21,10
"2021-09-04 11:00:00",2732,107.7,107.7,18.48
"2021-09-04 11:30:00",2733,-59.51,-59.51,28.76
"2021-09-04 12:00:00",2734,229.2,229.2,34.38
"2021-09-04 12:30:00",2735,441.5,441.5,37.69
"2021-09-04 13:00:00",2736,460.8,460.8,40.21
"2021-09-04 13:30:00",2737,485,485,42.8
"2021-09-04 14:00:00",2738,482.2,482.2,43.15
"2021-09-04 14:30:00",2739,493.6,493.6,43.45
"2021-09-04 15:00:00",2740,473.7,473.7,43.35
"2021-09-04 15:30:00",2741,351.4,351.4,42.6
"2021-09-04 16:00:00",2742,-36.29,-36.29,38.68
"2021-09-04 16:30:00",2743,65.16,65.16,31.83
"2021-09-04 17:00:00",2744,60.21,60.21,29.82
"2021-09-04 17:30:00",2745,159.2,159.2,30.95
"2021-09-04 18:00:00",2746,93.5,93.5,30.4
"2021-09-04 18:30:00",2747,10.2,10.2,27.15
"2021-09-04 19:00:00",2748,-10.2,-10.2,25.01
"2021-09-04 19:30:00",2749,-24.4,-24.4,23.44
"2021-09-04 20:00:00",2750,-44.81,-44.81,21.89
"2021-09-04 20:30:00",2751,-60.26,-60.26,20.58
"2021-09-04 21:00:00",2752,-71.47,-71.47,19.68
"2021-09-04 21:30:00",2753,-57.78,-57.78,18.92
"2021-09-04 22:00:00",2754,-55.55,-55.55,18.33
"2021-09-04 22:30:00",2755,-45.33,-45.33,18.15
"2021-09-04 23:00:00",2756,-49.32,-49.32,17.95
"2021-09-04 23:30:00",2757,-49.82,-49.82,17.62
"2021-09-05 00:00:00",2758,-44.59,-44.59,17.29
"2021-09-05 00:30:00",2759,-47.58,-47.58,17.16
"2021-09-05 01:00:00",2760,-50.31,-50.31,16.98
"2021-09-05 01:30:00",2761,-51.57,-51.57,16.71
"2021-09-05 02:00:00",2762,-55.31,-55.31,16.54
"2021-09-05 02:30:00",2763,-48.84,-48.84,16.44
"2021-09-05 03:00:00",2764,-41.86,-41.86,16.22
"2021-09-05 03:30:00",2765,-30.15,-30.15,16.34
"2021-09-05 04:00:00",2766,-26.16,-26.16,16.46
"2021-09-05 04:30:00",2767,-25.66,-25.66,16.44
"2021-09-05 05:00:00",2768,-33.14,-33.14,16.32
"2021-09-05 05:30:00",2769,-38.37,-38.37,16.17
"2021-09-05 06:00:00",2770,-34.14,-34.14,15.95
"2021-09-05 06:30:00",2771,-33.39,-33.39,15.85
"2021-09-05 07:00:00",2772,-40.37,-40.37,15.65
"2021-09-05 07:30:00",2773,-21.93,-21.93,15.68
"2021-09-05 08:00:00",2774,-23.92,-23.92,15.65
"2021-09-05 08:30:00",2775,-20.43,-20.43,15.65
"2021-09-05 09:00:00",2776,-10.71,-10.71,15.87
"2021-09-05 09:30:00",2777,2.741,2.741,16.24
"2021-09-05 10:00:00",2778,35.38,35.38,16.79
"2021-09-05 10:30:00",2779,31.39,31.39,17.49
"2021-09-05 11:00:00",2780,20.42,20.42,19.68
"2021-09-05 11:30:00",2781,52.79,52.79,20.99
"2021-09-05 12:00:00",2782,47.31,47.31,22.33
"2021-09-05 12:30:00",2783,41.33,41.33,24.95
"2021-09-05 13:00:00",2784,58,58,24.39
"2021-09-05 13:30:00",2785,445.1,445.1,28.1
"2021-09-05 14:00:00",2786,87.1,87.1,30.98
"2021-09-05 14:30:00",2787,419.5,419.5,33.47
"2021-09-05 15:00:00",2788,134.1,134.1,32.26
"2021-09-05 15:30:00",2789,314.9,314.9,33.77
"2021-09-05 16:00:00",2790,206,206,32.44
"2021-09-05 16:30:00",2791,132.4,132.4,30.19
"2021-09-05 17:00:00",2792,104,104,28.23
"2021-09-05 17:30:00",2793,112.5,112.5,29.12
"2021-09-05 18:00:00",2794,79.63,79.63,28.76
"2021-09-05 18:30:00",2795,6.719,6.719,28.01
"2021-09-05 19:00:00",2796,-34.34,-34.34,24.78
"2021-09-05 19:30:00",2797,-57,-57,22.31
"2021-09-05 20:00:00",2798,-68.98,-68.98,20.72
"2021-09-05 20:30:00",2799,-80.4,-80.4,19.42
"2021-09-05 21:00:00",2800,-75.97,-75.97,18.51
"2021-09-05 21:30:00",2801,-68.5,-68.5,17.89
"2021-09-05 22:00:00",2802,-74.23,-74.23,17.49
"2021-09-05 22:30:00",2803,-68,-68,16.56
"2021-09-05 23:00:00",2804,-59.05,-59.05,16.29
"2021-09-05 23:30:00",2805,-64.53,-64.53,15.85
"2021-09-06 00:00:00",2806,-58.06,-58.06,15.07
"2021-09-06 00:30:00",2807,-59.55,-59.55,14.56
"2021-09-06 01:00:00",2808,-47.09,-47.09,14.01
"2021-09-06 01:30:00",2809,-59.06,-59.06,13.49
"2021-09-06 02:00:00",2810,-54.08,-54.08,13.26
"2021-09-06 02:30:00",2811,-55.58,-55.58,13.54
"2021-09-06 03:00:00",2812,-61.56,-61.56,13.38
"2021-09-06 03:30:00",2813,-52.59,-52.59,13.07
"2021-09-06 04:00:00",2814,-57.57,-57.57,12.65
"2021-09-06 04:30:00",2815,-60.06,-60.06,12.93
"2021-09-06 05:00:00",2816,-68.04,-68.04,12.88
"2021-09-06 05:30:00",2817,-59.57,-59.57,12.86
"2021-09-06 06:00:00",2818,-72.53,-72.53,12.98
"2021-09-06 06:30:00",2819,-75.02,-75.02,13.21
"2021-09-06 07:00:00",2820,-69.54,-69.54,12.53
"2021-09-06 07:30:00",2821,-63.05,-63.05,11.4
"2021-09-06 08:00:00",2822,-57.58,-57.58,10.83
"2021-09-06 08:30:00",2823,-53.1,-53.1,10.74
"2021-09-06 09:00:00",2824,-35.15,-35.15,10.43
"2021-09-06 09:30:00",2825,1.994,1.994,11.91
"2021-09-06 10:00:00",2826,-25.17,-25.17,13.42
"2021-09-06 10:30:00",2827,18.69,18.69,14.25
"2021-09-06 11:00:00",2828,276.6,276.6,21.89
"2021-09-06 11:30:00",2829,5.974,5.974,29.05
"2021-09-06 12:00:00",2830,-22.9,-22.9,31.65
"2021-09-06 12:30:00",2831,561.9,561.9,28.92
"2021-09-06 13:00:00",2832,510.6,510.6,31.51
"2021-09-06 13:30:00",2833,79.11,79.11,33.89
"2021-09-06 14:00:00",2834,543.7,543.7,37.91
"2021-09-06 14:30:00",2835,475.4,475.4,40.96
"2021-09-06 15:00:00",2836,476.8,476.8,42.8
"2021-09-06 15:30:00",2837,396.5,396.5,40.21
"2021-09-06 16:00:00",2838,374.4,374.4,39.98
"2021-09-06 16:30:00",2839,319.7,319.7,38.99
"2021-09-06 17:00:00",2840,247.7,247.7,37.19
"2021-09-06 17:30:00",2841,187.2,187.2,36.08
"2021-09-06 18:00:00",2842,93.3,93.3,33.92
"2021-09-06 18:30:00",2843,-34.57,-34.57,30.95
"2021-09-06 19:00:00",2844,-57.98,-57.98,25.73
"2021-09-06 19:30:00",2845,-83.1,-83.1,22.7
"2021-09-06 20:00:00",2846,-84.7,-84.7,20.53
"2021-09-06 20:30:00",2847,-81.7,-81.7,19.08
"2021-09-06 21:00:00",2848,-87.7,-87.7,18.1
"2021-09-06 21:30:00",2849,-80.5,-80.5,17.29
"2021-09-06 22:00:00",2850,-79.96,-79.96,16.69
"2021-09-06 22:30:00",2851,-63.53,-63.53,16.09
"2021-09-06 23:00:00",2852,-60.3,-60.3,15.53
"2021-09-06 23:30:00",2853,-54.56,-54.56,15.34
"2021-09-07 00:00:00",2854,-58.05,-58.05,14.8
"2021-09-07 00:30:00",2855,-75,-75,14.13
"2021-09-07 01:00:00",2856,-69.78,-69.78,13.19
"2021-09-07 01:30:00",2857,-70.53,-70.53,12.67
"2021-09-07 02:00:00",2858,-70.28,-70.28,11.93
"2021-09-07 02:30:00",2859,-68.29,-68.29,11.45
