DateTime,Rain(mm),Temp(C),RH(%),NetRad(W/m2),NetRad(MJ/m2h),VPD(kPa),PET(mm/h)
2020-05-07 22:30:00,0.4,4.037,96.3,0.2,0.00072,0.18926050548943996,2.223232956253881e-05
2020-05-07 23:00:00,0.6,3.827,96.3,0.2,0.00072,0.20028894583072976,2.1971071472423815e-05
2020-05-07 23:30:00,0.8,3.406,96.8,0.2,0.00072,0.221936415549558,2.1454166441399734e-05
2020-05-08 00:00:00,0.8,2.53,95.8,0.2,0.00072,0.10843104961613126,0.0046363956997702415
2020-05-08 00:30:00,0.8,2.236,95.9,0.2,0.00072,0.12334337100929937,0.008128553211330204
2020-05-08 01:00:00,1.0,2.101,96.3,0.2,0.00072,0.12334337100929937,0.005288417965487653
2020-05-08 01:30:00,0.6,2.128,96.4,0.2,0.00072,0.12334337100929937,1.9940463453652268e-05
2020-05-08 02:00:00,0.6,2.289,96.6,0.2,0.00072,0.11343334107455338,2.0126607908490958e-05
2020-05-08 02:30:00,0.4,2.262,96.7,0.2,0.00072,0.11343334107455338,2.009530026817553e-05
2020-05-08 03:00:00,0.2,2.101,97.1,0.2,0.00072,0.11840405774069229,1.9909374037218365e-05
2020-05-08 03:30:00,0.2,2.155,97.3,0.2,0.00072,0.11343334107455338,1.9971589419418823e-05
2020-05-08 04:00:00,0.0,2.128,97.8,0.2,0.00072,0.11343334107455338,1.9940463453652268e-05
2020-05-08 04:30:00,0.0,2.155,97.7,0.2,0.00072,0.11343334107455338,1.9971589419418823e-05
2020-05-08 05:00:00,0.0,2.155,97.6,0.2,0.00072,0.11343334107455338,1.9971589419418823e-05
2020-05-08 05:30:00,0.0,2.262,97.6,0.2,0.00072,0.10843104961613126,2.009530026817553e-05
2020-05-08 06:00:00,0.0,2.343,97.8,0.2,0.00072,0.10339701120347766,2.0189333195525806e-05
2020-05-08 06:30:00,0.0,2.289,97.9,0.2,0.00072,0.10339701120347766,2.0126607908490958e-05
2020-05-08 07:00:00,0.0,2.236,98.1,0.2,0.00072,0.10339701120347766,2.0065186803328684e-05
2020-05-08 07:30:00,0.0,2.423,98.3,0.2,0.00072,0.09323300101624044,2.0282529430198737e-05
2020-05-08 08:00:00,0.0,2.503,98.4,0.2,0.00072,0.08810268105857444,2.0376048347803245e-05
2020-05-08 08:30:00,0.0,2.69,98.4,0.2,0.00072,0.077744535129875,2.0595910230385048e-05
2020-05-08 09:00:00,0.0,3.116,98.4,27.61,0.099396,0.056633262742675106,0.003495988823112623
2020-05-08 09:30:00,0.0,3.116,98.3,27.61,0.099396,0.056633262742675106,0.003495988823112623
2020-05-08 10:00:00,0.0,3.459,98.4,35.69,0.128484,0.04044856236143268,0.004608022613910938
2020-05-08 10:30:00,0.0,4.272,98.2,35.69,0.128484,0.8132610958262529,0.004824017624155415
2020-05-08 11:00:00,0.0,4.324,96.5,103.7,0.37332,0.007154666129587373,0.014057415091957336
2020-05-08 11:30:00,0.0,4.089,96.7,103.7,0.37332,0.018391312906535062,0.013873426664476352
2020-05-08 12:00:00,0.4,4.246,97.1,35.69,0.128484,0.007154666129587373,0.004816996536912075
2020-05-08 12:30:00,0.4,4.22,96.5,35.69,0.128484,0.01279047952774559,0.004809982978683483
2020-05-08 13:00:00,0.4,4.766,95.1,55.89,0.201204,0.8190029759651499,0.007765488310571715
2020-05-08 13:30:00,0.0,4.246,94.8,55.89,0.201204,0.023957352682557054,0.0075433436942565395
2020-05-08 14:00:00,0.4,4.402,95.3,24.91,0.08967599999999999,0.01279047952774559,0.003391526232637027
2020-05-08 14:30:00,0.4,3.985,96.0,24.91,0.08967599999999999,0.02948878445810954,0.003313143251663724
2020-05-08 15:00:00,0.4,3.985,95.1,56.56,0.203616,0.034985793023846856,0.007522737146290655
2020-05-08 15:30:00,0.0,3.932,94.8,56.56,0.203616,0.04044856236143268,0.007500336264596443
2020-05-08 16:00:00,0.2,4.168,94.2,99.6,0.35856,0.034985793023846856,0.013384125871520412
2020-05-08 16:30:00,0.0,4.558,94.2,99.6,0.35856,0.01279047952774559,0.01367929491734399
2020-05-08 17:00:00,0.2,4.636,95.1,83.5,0.3006,0.0014836854784914255,0.011518051872629036
2020-05-08 17:30:00,0.0,4.818,95.1,83.5,0.3006,0.8190029759651499,0.011635264943987778
2020-05-08 18:00:00,0.0,5.024,95.3,72.7,0.26172,0.8305941284176105,0.010246768922752825
2020-05-08 18:30:00,0.0,5.154,95.0,72.7,0.26172,0.8364437826178915,0.010320741600476021
2020-05-08 19:00:00,0.0,5.334,93.8,72.7,0.26172,0.8364437826178915,0.010423806716641292
2020-05-08 19:30:00,0.0,5.565,94.7,72.7,0.26172,0.8602074134922596,0.010557167538089189
2020-05-08 20:00:00,0.0,4.921,95.2,39.04,0.140544,0.8247805899862098,0.005471203690806105
2020-05-08 20:30:00,0.0,4.141,96.5,39.04,0.140544,0.018391312906535062,0.005238206180918954
2020-05-08 21:00:00,0.2,3.221,97.0,0.2,0.00072,0.0619608988971192,0.0026424175439481797
2020-05-08 21:30:00,0.2,3.063,96.9,0.2,0.00072,0.07251635630280773,2.1039756124614712e-05
2020-05-08 22:00:00,0.0,2.744,97.2,0.2,0.00072,0.08810268105857444,2.0659729196298585e-05
2020-05-08 22:30:00,0.0,2.61,97.4,0.2,0.00072,0.09323300101624044,0.003986236199255131
2020-05-08 23:00:00,0.0,2.584,96.6,0.2,0.00072,0.09833105290487165,0.00420421563089664
2020-05-08 23:30:00,0.0,2.37,96.9,0.2,0.00072,0.10843104961613126,2.022075087988744e-05
2020-05-09 00:00:00,0.0,1.561,97.7,0.2,0.00072,0.1831052780363729,1.9295231334030878e-05
2020-05-09 00:30:00,0.0,0.934,97.9,0.2,0.00072,0.21136176700055787,1.860026889025009e-05
2020-05-09 01:00:00,0.0,0.852,97.8,0.2,0.00072,0.21596673809356992,1.8510808411829378e-05
2020-05-09 01:30:00,0.0,1.153,97.8,0.2,0.00072,0.20206295781355277,1.884080799512037e-05
2020-05-09 02:00:00,0.0,1.289,98.0,0.2,0.00072,0.19264456809952812,1.899136979603452e-05
2020-05-09 02:30:00,0.0,1.398,98.0,0.2,0.00072,0.18789011856626325,1.9112698757016654e-05
2020-05-09 03:00:00,0.0,1.017,97.9,0.2,0.00072,0.20672722794857679,1.869115537551585e-05
2020-05-09 03:30:00,0.0,0.825,97.9,0.2,0.00072,0.21596673809356992,1.8481423808982305e-05
2020-05-09 04:00:00,0.0,0.246,98.1,0.2,0.00072,0.23855373208860886,1.785981602976482e-05
2020-05-09 04:30:00,0.0,-0.004,98.3,0.2,0.00072,0.24738718124168357,1.7596424494126897e-05
2020-05-09 05:00:00,0.0,-0.507,98.4,0.2,0.00072,0.2689784694989378,1.70755359006515e-05
2020-05-09 05:30:00,0.0,-0.311,98.8,0.2,0.00072,0.26042557506277,1.7277074102847625e-05
2020-05-09 06:00:00,0.0,-0.535,99.0,0.2,0.00072,0.2689784694989378,1.7046893396410022e-05
2020-05-09 06:30:00,0.0,-0.283,99.3,0.2,0.00072,0.25610747256946254,1.730601424113289e-05
2020-05-09 07:00:00,0.0,-0.339,99.4,0.2,0.00072,0.25610747256946254,1.7248171255919776e-05
2020-05-09 07:30:00,0.0,0.107,99.4,0.2,0.00072,0.23855373208860886,1.7712999707961767e-05
2020-05-09 08:00:00,0.0,0.605,99.4,23.58,0.08488799999999999,0.21596673809356992,0.002581064637218076
2020-05-09 08:30:00,0.0,0.467,99.3,23.58,0.08488799999999999,0.22054230361499416,0.002560103440677378
2020-05-09 09:00:00,0.0,2.209,99.4,72.06,0.259416,0.13864633964597473,0.008661879086888874
2020-05-09 09:30:00,0.0,3.538,96.6,72.06,0.259416,0.09158740199085125,0.009345571511320077
2020-05-09 10:00:00,0.0,6.357,90.7,111.1,0.39996,0.8723109603497123,0.016846529954058036
2020-05-09 10:30:00,0.0,5.796,82.6,111.1,0.39996,0.08619256238729378,0.01633912916846814
2020-05-09 11:00:00,0.0,6.914,75.7,896.0,3.2256,0.09694854948377818,0.14001641109033486
2020-05-09 11:30:00,0.0,6.864,64.8,896.0,3.2256,0.20672722794857679,0.13715547980322176
2020-05-09 12:00:00,0.0,7.469,64.8,162.4,0.58464,0.17828987966450416,0.02614406434481474
2020-05-09 12:30:00,0.0,8.519,55.8,162.4,0.58464,0.2296058638241968,0.03700106422845376
2020-05-09 13:00:00,0.0,7.945,61.1,198.3,0.7138800000000001,0.1973687927322053,0.05904517561113436
2020-05-09 13:30:00,0.0,8.195,67.6,198.3,0.7138800000000001,0.1128316430439108,0.04173403958981191
2020-05-09 14:00:00,0.0,5.257,77.9,182.1,0.6555599999999999,0.15871934448179537,0.04473130659871825
2020-05-09 14:30:00,0.0,6.585,76.4,182.1,0.6555599999999999,0.10757049043053779,0.027955789100174572
2020-05-09 15:00:00,0.0,7.242,65.7,873.0,3.1428,0.17828987966450416,0.13492313403681963
2020-05-09 15:30:00,0.0,7.745,64.8,873.0,3.1428,0.1685667382516003,0.1378195715507628
2020-05-09 16:00:00,0.0,6.306,66.7,148.6,0.53496,0.21136176700055787,0.03922800013745976
2020-05-09 16:30:00,0.0,4.115,84.3,148.6,0.53496,0.15871934448179537,0.040692876296735646
2020-05-09 17:00:00,0.0,3.67,85.7,23.2,0.08352,0.1685667382516003,0.003031391663073709
2020-05-09 17:30:00,0.0,3.958,85.9,23.2,0.08352,0.15374862781565646,0.011169616799248853
2020-05-09 18:00:00,0.0,4.61,83.7,18.17,0.065412,0.13864633964597473,0.002502754964496087
2020-05-09 18:30:00,0.0,4.714,81.5,18.17,0.065412,0.15374862781565646,0.0025172912995766682
2020-05-09 19:00:00,0.0,4.558,81.6,0.2,0.00072,0.15871934448179537,2.2890386407871472e-05
2020-05-09 19:30:00,0.0,4.063,81.5,0.2,0.00072,0.1831052780363729,2.2264834702587182e-05
2020-05-09 20:00:00,0.0,1.886,90.7,0.2,0.00072,0.21596673809356992,0.009263707723103238
2020-05-09 20:30:00,0.2,1.208,93.7,0.2,0.00072,0.22508862521802964,1.890158731738169e-05
2020-05-09 21:00:00,0.2,0.852,95.0,0.2,0.00072,0.23409417962583734,1.8510808411829378e-05
2020-05-09 21:30:00,0.4,0.687,95.5,0.2,0.00072,0.23855373208860886,1.8331791104630814e-05
2020-05-09 22:00:00,0.4,0.852,95.8,0.2,0.00072,0.22508862521802964,1.8510808411829378e-05
2020-05-09 22:30:00,0.4,0.66,96.0,0.2,0.00072,0.23409417962583734,1.8302623627743337e-05
2020-05-09 23:00:00,0.0,0.356,96.5,0.2,0.00072,0.24298467995397366,1.797666136800657e-05
2020-05-09 23:30:00,0.0,0.384,96.8,0.2,0.00072,0.24298467995397366,1.800649708778187e-05
2020-05-10 00:00:00,0.0,0.495,96.6,0.2,0.00072,0.10027068131198291,1.8125147531808754e-05
2020-05-10 00:30:00,0.0,0.246,96.4,0.2,0.00072,0.11347834247563282,1.785981602976482e-05
2020-05-10 01:00:00,0.0,0.218,96.6,0.2,0.00072,0.11347834247563282,1.783016673309866e-05
2020-05-10 01:30:00,0.2,0.19,96.4,0.2,0.00072,0.11347834247563282,1.7800555190083213e-05
2020-05-10 02:00:00,0.2,0.19,96.8,0.2,0.00072,0.11347834247563282,1.7800555190083213e-05
2020-05-10 02:30:00,0.2,0.051,97.0,0.2,0.00072,0.11782442179283659,1.76541131119258e-05
2020-05-10 03:00:00,0.0,0.107,97.1,0.2,0.00072,0.11347834247563282,1.7712999707961767e-05
2020-05-10 03:30:00,0.2,-0.06,96.9,0.2,0.00072,0.12214252428614403,1.7537835894482702e-05
2020-05-10 04:00:00,0.0,-0.227,96.6,0.2,0.00072,0.13069541872231183,1.7364006490877123e-05
2020-05-10 04:30:00,0.0,-0.311,96.8,0.2,0.00072,0.1349305188548352,1.7277074102847625e-05
2020-05-10 05:00:00,0.0,-0.339,97.2,0.2,0.00072,0.13069541872231183,1.7248171255919776e-05
2020-05-10 05:30:00,0.0,-0.311,97.4,0.2,0.00072,0.13069541872231183,1.7277074102847625e-05
2020-05-10 06:00:00,0.0,-0.507,97.1,7.411,0.026679599999999998,0.13913825854769135,0.0007592807793583695
2020-05-10 06:30:00,0.0,-0.451,97.4,7.411,0.026679599999999998,0.1349305188548352,0.0007618329669806154
2020-05-10 07:00:00,0.0,-0.227,97.4,34.36,0.123696,0.12643280511320687,0.003579763578159227
2020-05-10 07:30:00,0.2,-0.171,96.6,34.36,0.123696,0.13069541872231183,0.0035917500735325658
2020-05-10 08:00:00,0.4,-0.032,96.8,0.2,0.00072,0.12214252428614403,1.7567111425925666e-05
2020-05-10 08:30:00,0.4,-0.032,96.6,0.2,0.00072,0.12214252428614403,1.7567111425925666e-05
2020-05-10 09:00:00,0.2,0.051,97.1,0.2,0.00072,0.11782442179283659,1.76541131119258e-05
2020-05-10 09:30:00,0.4,0.356,96.9,0.2,0.00072,0.10470162917734771,1.797666136800657e-05
2020-05-10 10:00:00,0.6,0.577,96.2,0.2,0.00072,0.10027068131198291,1.8213182570763337e-05
2020-05-10 10:30:00,0.2,1.071,95.1,0.2,0.00072,0.08225925283836821,1.8750467605677962e-05
2020-05-10 11:00:00,0.0,1.262,93.3,0.2,0.00072,0.08680557444140369,1.8961406393122513e-05
2020-05-10 11:30:00,0.0,2.101,92.6,0.2,0.00072,0.054361517322902175,1.9909374037218365e-05
2020-05-10 12:00:00,0.0,2.396,90.5,0.2,0.00072,0.054361517322902175,2.0251039650258557e-05
2020-05-10 12:30:00,0.0,3.775,88.1,0.2,0.00072,0.005429247167954787,2.1906731267520072e-05
2020-05-10 13:00:00,0.0,3.591,79.5,744.2,2.67912,0.08225925283836821,0.0876161761383629
2020-05-10 13:30:00,0.0,3.301,77.4,744.2,2.67912,0.11347834247563282,0.09208857187508107
2020-05-10 14:00:00,0.0,3.116,83.1,270.4,0.9734399999999999,0.07768368731694397,0.03423815203801713
2020-05-10 14:30:00,0.0,3.775,79.6,270.4,0.9734399999999999,0.07307871622393192,0.036048267423380555
2020-05-10 15:00:00,0.0,3.696,73.7,635.7,2.28852,0.12643280511320687,0.08193405347159788
2020-05-10 15:30:00,0.0,3.564,70.5,635.7,2.28852,0.15569864914130271,0.08298147306277408
2020-05-10 16:00:00,0.0,4.063,68.1,405.6,1.4601600000000001,0.15569864914130271,0.05736356427848209
2020-05-10 16:30:00,0.0,3.617,68.4,405.6,1.4601600000000001,0.17183333415089963,0.06058001216920779
2020-05-10 17:00:00,0.0,3.749,67.7,259.7,0.93492,0.17183333415089963,0.03408502279016028
2020-05-10 17:30:00,0.0,4.35,66.0,259.7,0.93492,0.15977185770418134,0.040495371202440865
2020-05-10 18:00:00,0.0,2.182,74.4,129.2,0.4651199999999999,0.1797440006033626,0.02393387534168702
2020-05-10 18:30:00,0.0,2.61,81.3,129.2,0.4651199999999999,0.11347834247563282,0.015892867575967442
2020-05-10 19:00:00,0.0,2.664,76.7,37.02,0.133272,0.14331879013577753,0.004567950061609848
2020-05-10 19:30:00,0.0,2.074,76.8,37.02,0.133272,0.1678390523776745,0.004415372694059201
2020-05-10 20:00:00,0.0,1.588,78.7,0.2,0.00072,0.17183333415089963,1.9325593831435148e-05
2020-05-10 20:30:00,0.0,1.126,80.4,0.2,0.00072,0.1797440006033626,1.8811025299335736e-05
2020-05-10 21:00:00,0.0,0.88,80.5,0.2,0.00072,0.18755177504949383,1.8541318940128655e-05
2020-05-10 21:30:00,0.0,0.329,84.0,0.2,0.00072,0.18755177504949383,1.794792707733554e-05
2020-05-10 22:00:00,0.0,0.218,86.7,0.2,0.00072,0.17183333415089963,1.783016673309866e-05
2020-05-10 22:30:00,0.0,0.522,85.3,0.2,0.00072,0.17183333415089963,1.81540986700606e-05
2020-05-10 23:00:00,0.0,0.163,85.3,0.2,0.00072,0.18366067685650744,1.7772036934789803e-05
2020-05-10 23:30:00,0.0,0.051,86.3,0.2,0.00072,0.18366067685650744,1.76541131119258e-05
2020-05-11 00:00:00,0.0,-0.116,84.3,0.2,0.00072,0.11142264357912046,1.7479397343953933e-05
2020-05-11 00:30:00,0.0,-0.451,85.1,0.2,0.00072,0.11897821983669787,1.713293228490567e-05
2020-05-11 01:00:00,0.0,-0.507,85.4,0.2,0.00072,0.122718852365866,1.70755359006515e-05
2020-05-11 01:30:00,0.0,-0.62,84.3,0.2,0.00072,0.13012650678093846,1.6960170044097344e-05
2020-05-11 02:00:00,0.0,-0.591,83.8,0.2,0.00072,0.1337938069210034,1.6989719638425015e-05
2020-05-11 02:30:00,0.0,-0.704,82.6,0.2,0.00072,0.1446512549070863,1.6874802092408135e-05
2020-05-11 03:00:00,0.0,-0.902,82.1,0.2,0.00072,0.15529489137401703,1.667489182998962e-05
2020-05-11 03:30:00,0.0,-1.327,82.6,0.2,0.00072,0.165728359323354,1.625198723649171e-05
2020-05-11 04:00:00,0.0,-1.756,84.9,0.2,0.00072,0.16916010008605786,1.5833599832965035e-05
2020-05-11 04:30:00,0.0,-2.247,88.6,0.2,0.00072,0.165728359323354,0.007316548625758584
2020-05-11 05:00:00,0.0,-2.683,88.5,0.2,0.00072,0.17931892132570326,0.007938255104469149
2020-05-11 05:30:00,0.0,-3.153,87.3,0.2,0.00072,0.2022437939527672,0.008979108806681664
2020-05-11 06:00:00,0.0,-3.508,87.6,0.2,0.00072,0.2117431461592033,0.009421866921686927
2020-05-11 06:30:00,0.0,-3.717,86.8,0.2,0.00072,0.2210520172403499,0.009848805518800463
2020-05-11 07:00:00,0.0,-3.717,86.3,0.2,0.00072,0.22411321863824646,1.402715726517323e-05
2020-05-11 07:30:00,0.0,-3.687,86.3,0.2,0.00072,0.2210520172403499,1.4053510241330445e-05
2020-05-11 08:00:00,0.0,-3.36,86.7,0.2,0.00072,0.2117431461592033,1.434330302502663e-05
2020-05-11 08:30:00,0.0,-1.727,85.7,0.2,0.00072,0.16227366597941034,1.5861615275447117e-05
2020-05-11 09:00:00,0.0,-0.004,80.6,25.94,0.09338400000000001,0.13012650678093846,0.00273870750826591
2020-05-11 09:30:00,0.0,0.715,78.7,25.94,0.09338400000000001,0.11897821983669787,0.0028578735599961787
2020-05-11 10:00:00,0.0,1.398,75.1,243.8,0.87768,0.11521286383098883,0.027958055741763962
2020-05-11 10:30:00,0.0,1.289,74.0,243.8,0.87768,0.126434901529219,0.035667331229405484
2020-05-11 11:00:00,0.0,1.398,74.2,156.2,0.5623199999999999,0.122718852365866,0.022979954008895957
2020-05-11 11:30:00,0.0,1.588,73.8,156.2,0.5623199999999999,0.11897821983669787,0.02294210121013219
2020-05-11 12:00:00,0.0,1.67,73.0,134.6,0.48456,0.11897821983669787,0.020749284098233567
2020-05-11 12:30:00,0.0,1.561,73.1,134.6,0.48456,0.122718852365866,0.02087358020416741
2020-05-11 13:00:00,0.0,2.021,73.1,164.9,0.5936400000000001,0.10760741765022963,0.023638123753874543
2020-05-11 13:30:00,0.0,1.886,72.5,164.9,0.5936400000000001,0.11521286383098883,0.02766265921596115
2020-05-11 14:00:00,0.0,1.886,72.7,165.6,0.5961599999999999,0.11521286383098883,0.02773023455990676
2020-05-11 14:30:00,0.0,1.697,72.9,165.6,0.5961599999999999,0.11897821983669787,0.019324065576713123
2020-05-11 15:00:00,0.0,1.724,73.1,98.3,0.35388,0.11897821983669787,0.01696918121252285
2020-05-11 15:30:00,0.0,2.343,71.2,98.3,0.35388,0.10760741765022963,0.01190766871872112
2020-05-11 16:00:00,0.0,2.717,69.0,129.9,0.46764,0.11142264357912046,0.01607730828269087
2020-05-11 16:30:00,0.0,2.983,67.2,129.9,0.46764,0.11521286383098883,0.021056886095722937
2020-05-11 17:00:00,0.0,3.459,65.9,167.6,0.60336,0.10760741765022963,0.021639243207942655
2020-05-11 17:30:00,0.0,3.221,65.7,167.6,0.60336,0.11897821983669787,0.021348790452841576
2020-05-11 18:00:00,0.0,3.459,65.6,100.3,0.36107999999999996,0.11142264357912046,0.01294997669305876
2020-05-11 18:30:00,0.0,3.406,66.0,100.3,0.36107999999999996,0.10760741765022963,0.01291111736443436
2020-05-11 19:00:00,0.0,2.93,65.9,28.27,0.101772,0.126434901529219,0.003541781457373354
2020-05-11 19:30:00,0.0,2.61,66.6,28.27,0.101772,0.1337938069210034,0.003477487355825075
2020-05-11 20:00:00,0.0,2.155,69.6,0.2,0.00072,0.126434901529219,1.9971589419418823e-05
2020-05-11 20:30:00,0.0,1.48,74.8,0.2,0.00072,0.11521286383098883,1.920436059962202e-05
2020-05-11 21:00:00,0.0,1.071,79.5,0.2,0.00072,0.09990137971754998,1.8750467605677962e-05
2020-05-11 21:30:00,0.0,0.852,80.6,0.2,0.00072,0.09990137971754998,1.8510808411829378e-05
2020-05-11 22:00:00,0.0,0.577,81.1,0.2,0.00072,0.10760741765022963,1.8213182570763337e-05
2020-05-11 22:30:00,0.0,0.384,83.1,0.2,0.00072,0.09990137971754998,1.800649708778187e-05
2020-05-11 23:00:00,0.0,0.246,84.1,0.2,0.00072,0.09990137971754998,1.785981602976482e-05
2020-05-11 23:30:00,0.0,0.163,84.9,0.2,0.00072,0.09990137971754998,1.7772036934789803e-05
2020-05-12 00:00:00,0.0,0.163,85.2,0.2,0.00072,0.21240722073621543,1.7772036934789803e-05
2020-05-12 00:30:00,0.0,-0.004,85.6,0.2,0.00072,0.21629831892920182,1.7596424494126897e-05
2020-05-12 01:00:00,0.0,-0.088,85.7,0.2,0.00072,0.22016398316150199,1.750859787532747e-05
2020-05-12 01:30:00,0.0,-0.283,85.5,0.2,0.00072,0.2278195827907723,1.730601424113289e-05
2020-05-12 02:00:00,0.0,-0.789,86.2,0.2,0.00072,0.24283184074087083,1.6788756272397153e-05
2020-05-12 02:30:00,0.0,-0.704,86.2,0.2,0.00072,0.23911579157751783,1.6874802092408135e-05
2020-05-12 03:00:00,0.0,-0.62,84.5,0.2,0.00072,0.2465234459925903,1.6960170044097344e-05
2020-05-12 03:30:00,0.0,-0.507,83.2,0.2,0.00072,0.25019074613265524,1.70755359006515e-05
2020-05-12 04:00:00,0.0,-0.62,83.2,0.2,0.00072,0.2538338793091806,1.6960170044097344e-05
2020-05-12 04:30:00,0.0,-0.817,84.7,0.2,0.00072,0.2538338793091806,1.6760486186107377e-05
2020-05-12 05:00:00,0.0,-0.93,87.7,0.2,0.00072,0.23911579157751783,1.6646770254289465e-05
2020-05-12 05:30:00,0.0,-0.873,88.0,0.2,0.00072,0.2353751590483497,1.6704056501194156e-05
2020-05-12 06:00:00,0.0,-0.563,87.4,0.2,0.00072,0.2278195827907723,1.70182879840305e-05
2020-05-12 06:30:00,0.0,-0.789,88.2,0.2,0.00072,0.23160980304264067,1.6788756272397153e-05
2020-05-12 07:00:00,0.0,-0.845,88.1,0.2,0.00072,0.2353751590483497,1.6732252937511534e-05
2020-05-12 07:30:00,0.0,-0.283,88.2,0.2,0.00072,0.21240722073621543,1.730601424113289e-05
2020-05-12 08:00:00,0.0,0.577,86.0,66.01,0.23763600000000001,0.1925651532714029,0.007213513088976527
2020-05-12 08:30:00,0.0,1.126,81.9,66.01,0.23763600000000001,0.19658559625738248,0.007450294680054911
2020-05-12 09:00:00,0.0,1.344,79.9,105.1,0.37836,0.20057987803060762,0.01201451756241373
2020-05-12 09:30:00,0.0,1.507,77.7,105.1,0.37836,0.21240722073621543,0.01212934805382984
2020-05-12 10:00:00,0.0,2.209,76.6,101.7,0.36612,0.1925651532714029,0.012224716946108776
2020-05-12 10:30:00,0.0,2.262,75.4,101.7,0.36612,0.19658559625738248,0.012262152223640709
2020-05-12 11:00:00,0.0,2.85,75.4,154.2,0.55512,0.1762188091341199,0.01923068325871463
2020-05-12 11:30:00,0.0,3.38,74.2,154.2,0.55512,0.1636770627345432,0.01982013622797152
2020-05-12 12:00:00,0.0,3.88,69.7,154.1,0.5547599999999999,0.1762188091341199,0.0203752185879961
2020-05-12 12:30:00,0.0,4.115,62.0,154.1,0.5547599999999999,0.23160980304264067,0.02064627193381949
2020-05-12 13:00:00,0.0,4.48,57.0,222.8,0.80208,0.26104819411873814,0.05104182230121804
2020-05-12 13:30:00,0.0,3.985,55.8,222.8,0.80208,0.2855570392977097,0.061585876534019916
2020-05-12 14:00:00,0.0,4.61,54.8,214.7,0.7729199999999999,0.27519282688019603,0.05994457376316862
2020-05-12 14:30:00,0.0,5.128,54.0,214.7,0.7729199999999999,0.26461964880964345,0.05124357100474336
2020-05-12 15:00:00,0.0,5.257,53.1,351.2,1.2643199999999999,0.26816748265739476,0.06775047821482137
2020-05-12 15:30:00,0.0,4.973,53.1,351.2,1.2643199999999999,0.2786706051910622,0.06820509179444859
2020-05-12 16:00:00,0.0,5.591,55.3,417.1,1.50156,0.23911579157751783,0.06761948028325883
2020-05-12 16:30:00,0.0,4.298,57.5,417.1,1.50156,0.26104819411873814,0.06513712683035788
2020-05-12 17:00:00,0.0,2.503,75.4,36.33,0.130788,0.18851840158388933,0.0144223565904292
2020-05-12 17:30:00,0.2,1.832,86.2,36.33,0.130788,0.1378506743447656,0.004272761819488029
2020-05-12 18:00:00,0.2,1.778,90.0,30.29,0.10904399999999999,0.11555211832111167,0.0035512503985562897
2020-05-12 18:30:00,0.0,1.507,90.4,30.29,0.10904399999999999,0.12455767272891938,0.0034956988824976767
2020-05-12 19:00:00,0.0,1.099,90.7,0.2,0.00072,0.1422248863553408,1.878127841754612e-05
2020-05-12 19:30:00,0.0,0.907,92.6,0.2,0.00072,0.1378506743447656,1.8570776091917274e-05
2020-05-12 20:00:00,0.0,0.825,93.8,0.2,0.00072,0.1334481730570557,1.8481423808982305e-05
2020-05-12 20:30:00,0.2,0.797,94.1,0.2,0.00072,0.1290172251916909,1.8450988471746876e-05
2020-05-12 21:00:00,0.0,0.742,94.3,0.2,0.00072,0.1334481730570557,1.8391316095075344e-05
2020-05-12 21:30:00,0.0,0.715,93.9,0.2,0.00072,0.1378506743447656,1.836207632996774e-05
2020-05-12 22:00:00,0.0,0.687,93.7,0.2,0.00072,0.1378506743447656,1.8331791104630814e-05
2020-05-12 22:30:00,0.0,0.687,93.4,0.2,0.00072,0.1422248863553408,1.8331791104630814e-05
2020-05-12 23:00:00,0.0,-0.004,94.3,0.2,0.00072,0.1636770627345432,1.7596424494126897e-05
2020-05-12 23:30:00,0.0,-0.088,95.4,0.2,0.00072,0.15944196260201982,1.750859787532747e-05
2020-05-13 00:00:00,0.0,-0.032,95.7,0.2,0.00072,0.5517097557481527,1.7567111425925666e-05
2020-05-13 00:30:00,0.0,0.024,95.3,0.2,0.00072,0.5517097557481527,1.7625775123521336e-05
2020-05-13 01:00:00,0.0,-0.171,95.1,0.2,0.00072,0.5644152091826372,1.7422148203010116e-05
2020-05-13 01:30:00,0.0,-0.227,95.4,0.2,0.00072,0.5644152091826372,1.7364006490877123e-05
2020-05-13 02:00:00,0.0,-0.227,95.0,0.2,0.00072,0.5644152091826372,1.7364006490877123e-05
2020-05-13 02:30:00,0.0,0.079,94.4,0.2,0.00072,0.5559723693572577,1.7683537593236434e-05
2020-05-13 03:00:00,0.0,-0.283,95.0,0.2,0.00072,0.5685957407707234,1.730601424113289e-05
2020-05-13 03:30:00,0.0,-0.227,95.1,0.2,0.00072,0.5644152091826372,1.7364006490877123e-05
2020-05-13 04:00:00,0.0,-0.227,95.5,0.2,0.00072,0.5644152091826372,1.7364006490877123e-05
2020-05-13 04:30:00,0.0,-0.451,95.6,0.2,0.00072,0.5727492158893578,1.713293228490567e-05
2020-05-13 05:00:00,0.0,-1.128,95.9,0.2,0.00072,0.5971102847858455,1.644895741404498e-05
2020-05-13 05:30:00,0.0,-1.413,96.1,0.2,0.00072,0.6089376274914533,1.6167433502173238e-05
2020-05-13 06:00:00,0.0,-1.527,95.2,0.2,0.00072,0.6166943899167399,1.6055878204893987e-05
