z6B01573,Port1,,,Port2,,,Port3,,,Port7,
2022-06-06 23:00,0.18,8.6,0.068,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10445
2022-06-07 0:00,0.242,8,0.069,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10441
2022-06-07 1:00,0.242,7.9,0.069,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10435
2022-06-07 2:00,0.245,7,0.071,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10429
2022-06-07 3:00,0.247,6.2,0.067,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10422
2022-06-07 4:00,0.244,6.2,0.067,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10412
2022-06-07 5:00,0.248,6,0.068,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10410
2022-06-07 6:00,0.251,6.3,0.069,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10404
2022-06-07 7:00,0.242,6.5,0.066,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10400
2022-06-07 8:00,0.238,6.6,0.065,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10397
2022-06-07 9:00,0.236,6.8,0.066,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10395
2022-06-07 10:00,0.229,7.3,0.061,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10393
2022-06-07 11:00,0.222,8.5,0.057,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10397
2022-06-07 12:00,0.215,10,0.056,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10401
2022-06-07 13:00,0.203,12.7,0.053,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10417
2022-06-07 14:00,0.186,12.1,0.055,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10430
2022-06-07 15:00,0.154,17,0.058,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10446
2022-06-07 16:00,0.128,14.7,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10460
2022-06-07 17:00,0.121,13.8,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10469
2022-06-07 18:00,0.116,13.2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10474
2022-06-07 19:00,0.113,13,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10479
2022-06-07 20:00,0.11,13.3,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10484
2022-06-07 21:00,0.107,13.8,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10487
2022-06-07 22:00,0.104,10,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10483
2022-06-07 23:00,0.102,8.6,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10477
2022-06-08 0:00,0.101,7.8,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10467
2022-06-08 1:00,0.1,7.1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10457
2022-06-08 2:00,0.1,6.6,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10450
2022-06-08 3:00,0.099,5.9,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10441
2022-06-08 4:00,0.099,5.6,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10431
2022-06-08 5:00,0.098,5.7,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10423
2022-06-08 6:00,0.097,5.7,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10416
2022-06-08 7:00,0.097,6.1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10411
2022-06-08 8:00,0.098,6.6,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10408
2022-06-08 9:00,0.097,7.3,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10407
2022-06-08 10:00,0.096,8.6,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10414
2022-06-08 11:00,0.096,10.2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10420
2022-06-08 12:00,0.097,11.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10446
2022-06-08 13:00,0.092,16.7,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10468
2022-06-08 15:00,0.091,17.9,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10493
2022-06-08 16:00,0.138,14.4,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10499
2022-06-08 17:00,0.139,12.9,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10496
2022-06-08 18:00,0.139,13.9,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10501
2022-06-08 19:00,0.137,14,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10511
2022-06-08 20:00,0.136,14.3,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10512
2022-06-08 21:00,0.137,13.2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10509
2022-06-08 22:00,0.137,11.1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10508
2022-06-08 23:00,0.138,10.8,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10504
2022-06-09 0:00,0.137,9.8,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10497
2022-06-09 1:00,0.138,9.1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10487
2022-06-09 2:00,0.138,8.8,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10482
2022-06-09 3:00,0.138,8.3,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10474
2022-06-09 4:00,0.138,8.3,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10465
2022-06-09 5:00,0.138,7.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10458
2022-06-09 6:00,0.138,7,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10449
2022-06-09 7:00,0.139,6.8,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10442
2022-06-09 8:00,0.138,7.1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10435
2022-06-09 9:00,0.137,8.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10436
2022-06-09 10:00,0.135,9.8,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10437
2022-06-09 11:00,0.134,11.8,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10455
2022-06-09 12:00,0.131,13.3,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10474
2022-06-09 13:00,0.13,15.7,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10489
2022-06-09 14:00,0.128,20.7,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10503
2022-06-09 15:00,0.124,21.8,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10515
2022-06-09 16:00,0.123,20.2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10527
2022-06-09 17:00,0.121,17.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10534
2022-06-09 18:00,0.12,16.6,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10538
2022-06-09 19:00,0.122,15.4,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10540
2022-06-09 20:00,0.123,14.7,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10540
2022-06-09 21:00,0.124,14,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10535
2022-06-09 22:00,0.124,13.1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10527
2022-06-09 23:00,0.125,12.4,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10524
2022-06-10 0:00,0.125,12,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10518
2022-06-10 1:00,0.125,12,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10511
2022-06-10 2:00,0.125,12,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10509
2022-06-10 3:00,0.125,11.9,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10503
2022-06-10 4:00,0.124,11.8,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10499
2022-06-10 5:00,0.124,11.8,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10497
2022-06-10 6:00,0.124,11.7,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10496
2022-06-10 7:00,0.123,12,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10493
2022-06-10 8:00,0.122,12.3,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10496
2022-06-10 9:00,0.121,12.8,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10496
2022-06-10 10:00,0.12,12.8,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10496
2022-06-10 11:00,0.119,13.6,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10504
2022-06-10 12:00,0.115,15.7,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10521
2022-06-10 13:00,0.112,21.8,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10534
2022-06-10 14:00,0.108,22,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10543
2022-06-10 15:00,0.108,20.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10545
2022-06-10 16:00,0.107,18.8,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10543
2022-06-10 17:00,0.107,17.8,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10545
2022-06-10 18:00,0.107,18.1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10552
2022-06-10 19:00,0.106,19.2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10553
2022-06-10 20:00,0.105,21.7,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10559
2022-06-10 21:00,0.104,17.4,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10559
2022-06-10 22:00,0.106,15.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10554
2022-06-10 23:00,0.108,14.2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10548
2022-06-11 0:00,0.109,12.1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10543
2022-06-11 1:00,0.111,11.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10534
2022-06-11 2:00,0.112,11.4,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10527
2022-06-11 3:00,0.112,11.2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10517
2022-06-11 4:00,0.112,10.7,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10509
2022-06-11 5:00,0.112,10.8,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10503
2022-06-11 6:00,0.111,10.4,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10496
2022-06-11 7:00,0.111,10.3,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10489
2022-06-11 8:00,0.111,11.4,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10482
2022-06-11 9:00,0.111,12,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10481
2022-06-11 10:00,0.109,11.7,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10480
2022-06-11 11:00,0.108,11.4,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10474
2022-06-11 12:00,0.087,13,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10480
2022-06-11 13:00,0.1,16.7,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10493
2022-06-11 14:00,0.105,17.9,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10499
2022-06-11 15:00,0.107,24.7,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10509
2022-06-11 16:00,0.103,22.8,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10514
2022-06-11 17:00,0.1,18.3,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10525
2022-06-11 18:00,0.1,17.2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10531
2022-06-11 19:00,0.1,18.4,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10535
2022-06-11 20:00,0.099,23.3,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10542
2022-06-11 21:00,0.098,19.7,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10544
2022-06-11 22:00,0.098,15.2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10541
2022-06-11 23:00,0.102,13,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10534
2022-06-12 0:00,0.104,11.6,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10528
2022-06-12 1:00,0.106,11,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10512
2022-06-12 2:00,0.107,9.7,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10505
2022-06-12 3:00,0.109,9,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10493
2022-06-12 4:00,0.11,8.9,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10482
2022-06-12 5:00,0.111,8.6,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10476
2022-06-12 6:00,0.111,8.9,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10463
2022-06-12 7:00,0.111,9.2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10458
2022-06-12 8:00,0.11,9.9,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10452
2022-06-12 9:00,0.109,11.1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10449
2022-06-12 10:00,0.107,12.4,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10451
2022-06-12 11:00,0.106,13.1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10459
2022-06-12 12:00,0.105,14.8,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10470
2022-06-12 13:00,0.102,16.4,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10483
2022-06-12 14:00,0.102,20,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10494
2022-06-12 15:00,0.099,19.4,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10501
2022-06-12 16:00,0.098,22.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10509
2022-06-12 17:00,0.095,19.1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10519
2022-06-12 18:00,0.094,16.7,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10525
2022-06-12 19:00,0.096,16.8,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10523
2022-06-12 20:00,0.096,15.8,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10525
2022-06-12 21:00,0.097,13.9,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10519
2022-06-12 22:00,0.09,11.8,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10512
2022-06-12 23:00,0.041,11.3,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10506
2022-06-13 0:00,0.035,10.6,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10494
2022-06-13 1:00,0.047,10.1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10484
2022-06-13 2:00,0.064,9.8,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10476
2022-06-13 3:00,0.195,9.6,0.066,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10469
2022-06-13 4:00,0.229,8.6,0.07,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10459
2022-06-13 5:00,0.242,8.1,0.068,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10449
2022-06-13 6:00,0.243,7.7,0.068,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10442
2022-06-13 7:00,0.239,6.7,0.064,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10431
2022-06-13 8:00,0.244,6.2,0.064,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10421
2022-06-13 9:00,0.243,6.4,0.061,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10417
2022-06-13 10:00,0.236,7,0.059,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10410
2022-06-13 11:00,0.239,6.7,0.061,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10404
2022-06-13 12:00,0.247,6.2,0.062,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10399
2022-06-13 13:00,0.253,5.8,0.065,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10394
2022-06-13 14:00,0.255,5.9,0.064,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10392
2022-06-13 15:00,0.256,6.5,0.068,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10389
2022-06-13 16:00,0.256,7.1,0.067,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10385
2022-06-13 17:00,0.25,7.4,0.065,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10387
2022-06-13 18:00,0.245,7.2,0.066,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10387
2022-06-13 19:00,0.251,7.3,0.069,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10388
2022-06-13 20:00,0.239,6.6,0.061,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10388
2022-06-13 21:00,0.241,6.1,0.064,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10383
2022-06-13 22:00,0.242,5.7,0.064,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10377
2022-06-13 23:00,0.244,5.1,0.065,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10372
2022-06-14 0:00,0.256,4.2,0.075,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10371
2022-06-14 1:00,0.26,4,0.07,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10360
2022-06-14 2:00,0.261,3.7,0.072,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10354
2022-06-14 3:00,0.26,3.5,0.073,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10349
2022-06-14 4:00,0.259,3.5,0.069,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10344
2022-06-14 5:00,0.254,3.5,0.068,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10334
2022-06-14 6:00,0.257,3.1,0.072,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10334
2022-06-14 7:00,0.26,3.2,0.072,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10331
2022-06-14 8:00,0.256,3.4,0.069,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10326
2022-06-14 9:00,0.253,3.6,0.068,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10325
2022-06-14 10:00,0.253,4.3,0.066,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10328
2022-06-14 11:00,0.253,5.2,0.065,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10332
2022-06-14 12:00,0.253,5.7,0.063,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10341
2022-06-14 13:00,0.253,6.1,0.065,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10353
2022-06-14 14:00,0.25,6.3,0.063,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10358
2022-06-14 15:00,0.248,6.5,0.063,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10359
2022-06-14 16:00,0.25,6.9,0.065,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10363
2022-06-14 17:00,0.253,7,0.067,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10373
2022-06-14 18:00,0.248,6.8,0.062,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10376
2022-06-14 19:00,0.244,6.6,0.061,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10381
2022-06-14 20:00,0.24,6.5,0.061,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10384
2022-06-14 21:00,0.236,6.5,0.061,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10388
2022-06-14 22:00,0.221,6.4,0.061,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10389
2022-06-14 23:00,0.199,6.5,0.064,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10391
2022-06-15 0:00,0.18,6.5,0.064,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10392
2022-06-15 1:00,0.167,6.7,0.064,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10402
2022-06-15 2:00,0.161,6.8,0.064,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10403
2022-06-15 3:00,0.159,6.8,0.064,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10406
2022-06-15 4:00,0.159,7,0.062,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10411
2022-06-15 5:00,0.158,7.2,0.062,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10414
2022-06-15 6:00,0.16,7.3,0.06,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10419
2022-06-15 7:00,0.162,7.2,0.058,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10418
2022-06-15 8:00,0.161,7.5,0.06,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10425
2022-06-15 9:00,0.16,8,0.059,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10426
2022-06-15 10:00,0.158,8.6,0.058,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10433
2022-06-15 11:00,0.156,8.6,0.057,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10433
2022-06-15 12:00,0.155,8.8,0.057,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10439
2022-06-15 13:00,0.153,9.2,0.058,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10445
2022-06-15 14:00,0.151,9.4,0.058,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10449
2022-06-15 15:00,0.15,10.2,0.057,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10455
2022-06-15 16:00,0.148,10.4,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10460
2022-06-15 17:00,0.145,10.9,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10469
2022-06-15 18:00,0.143,10.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10469
2022-06-15 19:00,0.142,10.1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10471
2022-06-15 20:00,0.141,12.2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10474
2022-06-15 21:00,0.142,11.2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10474
2022-06-15 22:00,0.143,9,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10470
2022-06-15 23:00,0.144,7.6,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10465
2022-06-16 0:00,0.144,6.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10454
2022-06-16 1:00,0.144,6.4,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10448
2022-06-16 2:00,0.144,6.4,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10440
2022-06-16 3:00,0.143,6.4,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10435
2022-06-16 4:00,0.143,6.4,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10429
2022-06-16 5:00,0.142,6.2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10423
2022-06-16 6:00,0.141,6.3,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10414
2022-06-16 7:00,0.141,6.3,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10411
2022-06-16 8:00,0.141,6.8,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10409
2022-06-16 9:00,0.14,7.6,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10410
2022-06-16 10:00,0.139,8.6,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10408
2022-06-16 11:00,0.139,9.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10417
2022-06-16 12:00,0.138,11.5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10428
2022-06-16 13:00,0.134,13.2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10449
2022-06-16 14:00,0.132,12.4,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10461
2022-06-16 15:00,0.135,11.9,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10470
2022-06-16 16:00,0.134,11.9,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10476
2022-06-16 17:00,0.134,12.1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10479
2022-06-16 18:00,0.134,12.9,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10485
2022-06-16 19:00,0.132,12.9,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10495
2022-06-16 20:00,0.13,12.1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10495
2022-06-16 21:00,0.133,11.6,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10496
2022-06-16 22:00,0.134,11,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100,10496
