,Corrected Water Potential (MPa)
2022-08-01 01:00:00,-0.766017750725798
2022-08-01 01:30:00,-0.7462449144471968
2022-08-01 02:00:00,-0.7264339032880014
2022-08-01 02:30:00,-0.7095757298268669
2022-08-01 03:00:00,-0.6977125873036976
2022-08-01 03:30:00,-0.690254244386423
2022-08-01 04:00:00,-0.6845870256804962
2022-08-01 04:30:00,-0.6785951597169815
2022-08-01 05:00:00,-0.6729468472124847
2022-08-01 05:30:00,-0.6707936095236959
2022-08-01 06:00:00,-0.6746871777407186
2022-08-01 06:30:00,-0.6840402911189405
2022-08-01 07:00:00,-0.6968885882659454
2022-08-01 07:30:00,-0.7150464790611282
2022-08-01 08:00:00,-0.7473817295068806
2022-08-01 08:30:00,-0.8076200791118807
2022-08-01 09:00:00,-0.9078376793641891
2022-08-01 09:30:00,-1.0513332015835597
2022-08-01 10:00:00,-1.2284255171080511
2022-08-01 10:30:00,-1.4175859389112626
2022-08-01 11:00:00,-1.5918766985319568
2022-08-01 11:30:00,-1.727719880482318
2022-08-01 12:00:00,-1.812300544961229
2022-08-01 12:30:00,-1.8470479082386273
2022-08-01 13:00:00,-1.845843311476773
2022-08-01 13:30:00,-1.828449023729466
2022-08-01 14:00:00,-1.8120370130020362
2022-08-01 14:30:00,-1.8050911451758591
2022-08-01 15:00:00,-1.8067572061370998
2022-08-01 15:30:00,-1.8104850190510164
2022-08-01 16:00:00,-1.807289975748846
2022-08-01 16:30:00,-1.7875626314337776
2022-08-01 17:00:00,-1.7450553836356684
2022-08-01 17:30:00,-1.6820253522044815
2022-08-01 18:00:00,-1.6087373093043291
2022-08-01 18:30:00,-1.5363483916075507
2022-08-01 19:00:00,-1.4701794879564376
2022-08-01 19:30:00,-1.408622342214544
2022-08-01 20:00:00,-1.3467114527362063
2022-08-01 20:30:00,-1.280817214141449
